date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2014-03-05,256.72,256.99,251.8,50.532,5935700.0,4.2432,3.6034,0.6398,43.1666,32.1708,54.1624,74.7723,50.2164,45.122,41.5143,192.4938,28.1382,True
2014-03-06,254.14,257.5,249.45,50.588,7361100.0,4.21,3.7247,0.4853,43.9518,33.1937,54.7099,74.8555,50.2324,45.8903,42.5882,180.0722,26.9929,True
2014-03-07,252.94,254.85,244.41,49.242,7812300.0,4.0287,3.7855,0.2432,44.6301,34.3444,54.9158,68.9974,50.2884,46.5113,41.4969,158.5539,24.5646,True
2014-03-10,242.7,243.0,236.06,47.768,7728100.0,3.7231,3.773,-0.0499,45.1532,35.3582,54.9482,63.1947,49.8196,47.0528,30.2041,129.9486,20.6769,False
2014-03-11,236.5,244.6,232.4262,46.882,8810100.0,3.3706,3.6925,-0.322,45.5317,36.0902,54.9732,59.9478,49.0024,47.4623,22.7296,118.7445,19.0327,False
2014-03-12,231.5,247.5,231.11,48.298,9754400.0,3.1689,3.5878,-0.4189,45.9804,36.9162,55.0446,63.1866,48.5556,48.1003,22.4036,118.8802,19.9182,False
2014-03-13,243.79,244.19,234.0,47.558,6236300.0,2.9158,3.4534,-0.5376,46.4051,37.8981,54.9121,60.4496,47.9496,48.4712,23.161,110.3749,19.9182,False
2014-03-14,235.29,236.9365,228.32,46.194,8289700.0,2.5754,3.2778,-0.7024,46.7185,38.7442,54.6928,55.6858,47.34,48.7561,16.8787,92.2279,17.3192,False
2014-03-17,234.95,237.93,230.5,46.796,5912600.0,2.3274,3.0877,-0.7603,47.076,39.7907,54.3613,57.2778,47.1456,48.9739,17.8571,92.5512,17.6368,False
2014-03-18,236.95,241.5,235.02,48.008,6242300.0,2.2033,2.9108,-0.7075,47.4394,40.7542,54.1246,60.3505,47.3708,48.8677,17.233,98.1848,18.7766,False
2014-03-19,241.39,241.55,233.51,47.168,5071300.0,2.0139,2.7315,-0.7175,47.8614,42.4933,53.2295,57.2908,47.1448,48.6389,18.5812,90.7572,18.0737,False
2014-03-20,236.16,239.25,233.36,46.982,3817900.0,1.8278,2.5507,-0.723,48.1108,43.4378,52.7838,56.6098,47.0296,48.4039,11.1705,85.2916,18.0032,False
2014-03-21,236.02,236.2,227.5,45.778,8216900.0,1.565,2.3536,-0.7885,48.3037,44.4163,52.1911,52.2988,46.9464,48.1916,10.3841,72.4768,15.2673,False
2014-03-24,229.75,229.9,210.27,44.034,11328800.0,1.2022,2.1233,-0.9211,48.3289,44.561,52.0968,46.771,46.394,47.7864,5.2849,48.3834,7.7943,False
2014-03-25,224.14,227.05,217.9,44.088,7865400.0,0.9086,1.8804,-0.9718,48.0533,43.9099,52.1967,46.957,45.61,47.3277,-12.4035,49.8643,7.7943,False
2014-03-26,221.95,222.6,211.3501,42.592,6907300.0,0.5489,1.6141,-1.0652,47.6529,43.0492,52.2566,42.5444,44.6948,46.7984,-16.0,35.23,5.1151,False
2014-03-27,212.37,213.6,203.0,41.464,9495700.0,0.1708,1.3254,-1.1546,47.2007,42.062,52.3394,39.5425,43.5912,46.1901,-18.4422,17.3947,1.8338,False
2014-03-28,212.8,216.72,210.27,42.474,9684800.0,-0.0468,1.051,-1.0978,46.8763,41.4143,52.3383,43.3755,42.9304,45.7389,-14.2314,26.6705,2.9845,False
2014-03-31,216.5,216.75,206.39,41.69,8380000.0,-0.2793,0.7849,-1.0642,46.4552,40.7622,52.1482,41.2029,42.4616,45.3337,-13.8685,19.2117,1.4801,False
2014-04-01,209.02,218.16,208.58,43.394,7371400.0,-0.3224,0.5634,-0.8858,46.0765,40.6325,51.5205,47.3446,42.3228,45.1012,-16.0923,26.4125,2.0091,False
2014-04-02,220.0,230.89,218.05,46.058,10782300.0,-0.1399,0.4228,-0.5627,45.8528,40.8063,50.8993,55.1857,43.016,44.9519,-10.156,51.4249,6.6133,False
2014-04-03,230.3,235.73,222.0,45.08,10923700.0,-0.0734,0.3235,-0.3969,45.5774,41.0169,50.1379,52.1321,43.7392,44.7867,-8.4544,52.4468,8.2796,False
2014-04-04,226.01,228.27,211.25,42.445,11345600.0,-0.2306,0.2127,-0.4433,45.2376,40.8089,49.6662,44.952,43.7334,44.5367,-10.4297,25.6935,4.0848,False
2014-04-07,205.81,216.2,203.51,41.504,9855500.0,-0.4262,0.0849,-0.5112,44.9244,40.3716,49.4771,42.7016,43.6962,44.1839,-11.0288,3.4059,1.2137,False
2014-04-08,210.05,216.4899,206.42,43.092,6889300.0,-0.448,-0.0217,-0.4263,44.7349,40.2083,49.2614,47.4575,43.6358,43.8562,-11.4923,10.4183,1.3174,False
2014-04-09,216.76,218.45,210.89,43.386,5157900.0,-0.4364,-0.1046,-0.3318,44.4893,40.2381,48.7404,48.3086,43.1014,43.6041,-11.7374,14.7968,2.0244,False
2014-04-10,216.82,217.5,203.7901,40.838,7211500.0,-0.6257,-0.2088,-0.4169,44.1533,39.8633,48.4432,41.9926,42.253,43.1945,-10.93,-7.2721,0.599,False
2014-04-11,200.61,207.0,198.6,40.756,9067200.0,-0.7734,-0.3217,-0.4516,43.8814,39.456,48.3067,41.8041,41.9152,42.8597,-12.6348,-25.2445,2.4635,False
2014-04-14,207.6,208.44,194.41,39.618,7703000.0,-0.971,-0.4516,-0.5194,43.5225,38.9394,48.1055,39.1889,41.538,42.5653,-12.3944,-36.0131,3.9427,False
2014-04-15,199.09,199.29,184.32,38.782,13659300.0,-1.1815,-0.5976,-0.584,43.0612,38.5198,47.6025,37.3499,40.676,42.2115,-17.4783,-61.9243,7.3826,False
2014-04-16,197.0,199.99,190.82,39.822,7202200.0,-1.25,-0.7281,-0.522,42.6939,38.3569,47.0308,41.0379,39.9632,42.0269,-17.2055,-51.1063,7.112,False
2014-04-17,199.61,202.29,194.08,39.624,5926800.0,-1.3052,-0.8435,-0.4617,42.326,38.267,46.3849,40.551,39.7204,41.9042,-15.4483,-48.1113,6.2175,False
2014-04-21,197.08,206.2,194.0,40.876,5258200.0,-1.2338,-0.9216,-0.3122,42.0809,38.303,45.8587,44.9744,39.7444,41.7977,-12.7011,-39.2146,4.706,False
2014-04-22,206.36,219.33,205.01,43.728,9804700.0,-0.9362,-0.9245,-0.0117,42.0656,38.3172,45.8139,53.4313,40.5664,41.9335,-4.5977,0.3245,0.1467,False
2014-04-23,216.33,216.74,207.0,41.598,7295600.0,-0.8623,-0.912,0.0498,41.9411,38.3059,45.5762,47.5798,41.1296,41.8138,-4.5409,-14.8976,0.1467,True
2014-04-24,210.81,212.8,203.2,41.572,5495200.0,-0.7966,-0.889,0.0923,41.8901,38.2643,45.5158,47.5118,41.4796,41.5147,-4.4025,-26.4105,1.2235,True
2014-04-25,202.0,206.7,197.65,39.97,6996700.0,-0.8639,-0.8839,0.02,41.8154,38.0972,45.5335,43.4128,41.5488,41.1741,-3.2303,-52.0463,3.1908,True
2014-04-28,200.0,203.7899,190.5,39.702,7042000.0,-0.9281,-0.8928,-0.0354,41.6768,37.8617,45.4918,42.7517,41.314,40.9912,-5.9663,-67.4773,5.6526,False
2014-04-29,198.21,207.149,195.5301,41.384,5779100.0,-0.8337,-0.881,0.0472,41.6615,37.8443,45.4786,48.0694,40.8452,40.9832,-4.4295,-49.1214,4.3844,True
2014-04-30,203.6,208.16,201.28,41.578,4440600.0,-0.7348,-0.8517,0.117,41.5707,37.8372,45.3041,48.6587,40.8412,40.8823,-4.5838,-42.0646,4.0023,True
2014-05-01,207.08,214.02,205.69,41.546,5439900.0,-0.6514,-0.8117,0.1602,41.3451,38.2293,44.4608,48.5613,40.836,40.7596,-7.3065,-31.9682,1.8056,True
2014-05-02,208.6,211.36,206.52,42.182,4086800.0,-0.528,-0.7549,0.227,41.2002,38.5593,43.841,50.6642,41.2784,40.8492,-10.3381,-33.3297,1.8056,True
2014-05-05,209.48,217.69,208.52,43.322,5147000.0,-0.3343,-0.6708,0.3365,41.244,38.495,43.993,54.2557,42.0024,41.0203,-4.6349,-17.657,0.5411,True
2014-05-06,216.6,218.6596,206.85,41.456,5636700.0,-0.3276,-0.6022,0.2746,41.2416,38.4934,43.9898,48.1132,42.0168,41.1428,1.1377,-33.8058,0.0769,True
2014-05-07,209.64,210.2,197.25,40.27,10179300.0,-0.4132,-0.5644,0.1512,41.1005,38.4591,43.7419,44.6693,41.7552,41.242,-2.9054,-68.0761,3.5428,True
2014-05-08,182.0,194.4,178.0,35.718,20056600.0,-0.8387,-0.6192,-0.2195,40.7171,37.3797,44.0545,34.5111,40.5896,40.9684,-11.0094,-146.2895,9.9147,False
2014-05-09,179.86,183.4,177.22,36.452,8495200.0,-1.104,-0.7162,-0.3878,40.4978,36.6792,44.3164,36.9868,39.4436,40.7569,-15.6782,-154.6145,10.1592,False
2014-05-12,183.87,187.19,179.88,36.934,7002300.0,-1.2608,-0.8251,-0.4357,40.3067,36.1882,44.4252,38.6194,38.166,40.4941,-9.57,-139.9126,8.7011,False
2014-05-13,183.76,191.34,183.0,38.032,7097200.0,-1.2816,-0.9164,-0.3652,40.2274,35.9993,44.4555,42.27,37.4812,40.1144,-8.2038,-120.9332,7.1222,False
2014-05-14,188.95,193.48,187.1,38.124,5406700.0,-1.2761,-0.9883,-0.2877,40.1945,35.912,44.477,42.5766,37.052,39.8828,-2.9153,-109.9504,6.3124,False
2014-05-15,189.98,192.6599,185.3,37.718,6040400.0,-1.2895,-1.0486,-0.241,40.0893,35.6741,44.5045,41.5336,37.452,39.6259,-3.6652,-114.8718,6.9143,False
2014-05-16,188.95,192.04,187.72,38.312,4487700.0,-1.238,-1.0865,-0.1515,40.0237,35.5442,44.5032,43.6956,37.824,39.5153,-5.067,-105.6659,6.9143,False
2014-05-19,190.72,196.89,190.0,39.218,4571700.0,-1.1113,-1.0914,-0.0198,39.9408,35.4661,44.4155,46.9043,38.2808,39.4831,-4.515,-88.3686,5.0339,False
2014-05-20,196.94,199.33,193.0701,39.06,5546100.0,-1.0119,-1.0755,0.0636,39.7074,35.5732,43.8416,46.4101,38.4864,39.3281,-9.1187,-79.96,4.0972,True
2014-05-21,196.18,199.87,194.79,39.89,5285400.0,-0.8563,-1.0317,0.1754,39.622,35.578,43.666,49.4101,38.8396,39.2156,-7.7835,-70.2309,3.8887,True
2014-05-22,200.35,206.88,199.5604,40.976,6214500.0,-0.638,-0.9529,0.3149,39.5922,35.5976,43.5868,53.0915,39.4912,39.1776,-2.782,-46.5307,1.2122,True
2014-05-23,204.53,207.76,202.5,41.46,4006800.0,-0.4211,-0.8466,0.4255,39.6667,35.592,43.7414,54.6667,40.1208,39.1295,0.5128,-36.4212,0.8804,True
2014-05-27,208.52,213.87,207.7,42.312,5341100.0,-0.1784,-0.7129,0.5345,39.7972,35.5623,44.0321,57.3669,40.7396,39.0621,4.9463,-12.6675,1.4018,True
2014-05-28,210.02,212.77,205.26,42.048,5495100.0,-0.0073,-0.5718,0.5645,39.8304,35.5362,44.1246,56.2545,41.3372,39.1016,2.7135,-17.7485,0.4786,True
2014-05-29,210.57,212.49,207.72,42.048,3692500.0,0.1269,-0.4321,0.559,39.8539,35.5168,44.191,56.2545,41.7688,39.2201,2.0801,-11.6577,0.4786,True
2014-05-30,210.3,214.8,207.02,41.554,5581100.0,0.1912,-0.3074,0.4986,39.8543,35.5166,44.192,54.005,41.8844,39.6092,0.3645,-10.0962,1.3579,True
2014-06-02,207.33,209.35,201.67,40.94,4655100.0,0.1903,-0.2079,0.3982,39.7922,35.5552,44.0292,51.2746,41.7804,39.9084,-0.951,-31.2978,0.7082,True
2014-06-03,203.49,208.0,202.59,40.988,3860800.0,0.1914,-0.128,0.3194,39.6755,35.7142,43.6368,51.48,41.5156,40.1787,-4.4513,-29.3153,0.7082,True
2014-06-04,204.35,206.26,200.396,40.798,3427400.0,0.1748,-0.0675,0.2423,39.6426,35.7304,43.5548,50.5755,41.2656,40.3631,-5.6707,-36.5919,1.5592,True
2014-06-05,204.47,209.2,204.05,41.38,4054600.0,0.2063,-0.0127,0.219,39.6981,35.7209,43.6753,53.2702,41.132,40.5801,-0.4757,-15.484,0.3867,True
2014-06-06,209.75,210.81,207.18,41.6342,3073800.0,0.2489,0.0396,0.2093,39.9939,36.3815,43.6064,54.4328,41.148,40.8412,8.4414,0.084,0.2546,True
2014-06-09,207.95,209.99,204.2,41.062,2805700.0,0.2338,0.0784,0.1553,40.2244,36.9753,43.4735,51.3515,41.1724,41.0245,14.4984,-11.3482,0.9366,True
2014-06-10,204.43,206.97,201.55,40.46,3514700.0,0.1712,0.097,0.0742,40.4007,37.5236,43.2778,48.2714,41.0668,41.1073,10.5668,-28.7082,1.9898,True
2014-06-11,201.5,205.0,199.251,40.894,3977500.0,0.1549,0.1086,0.0463,40.5438,37.875,43.2126,50.5619,41.086,41.2296,7.1391,-31.1491,2.9005,True
2014-06-12,205.1,209.88,202.71,40.704,5993700.0,0.1252,0.1119,0.0133,40.6728,38.2459,43.0997,49.5332,40.9508,41.2839,8.4763,-9.6497,0.8771,True
2014-06-13,204.78,206.79,201.584,41.284,3544300.0,0.1468,0.1189,0.0279,40.8511,38.8284,42.8738,52.6821,40.8808,41.3044,7.3342,-9.4406,1.3323,True
2014-06-16,206.76,225.49,206.26,44.922,13193100.0,0.4522,0.1856,0.2667,41.1816,38.7985,43.5648,66.6617,41.6528,41.5352,17.4182,110.1439,5.9622,True
2014-06-17,224.11,235.54,222.85,46.334,13246700.0,0.799,0.3082,0.4908,41.5374,38.4211,44.6537,70.3095,42.8276,41.8033,19.6303,205.8939,9.5219,True
2014-06-18,231.5,231.71,226.12,45.424,6940200.0,0.989,0.4444,0.5446,41.8556,38.524,45.1873,65.3705,43.7336,42.0284,16.2444,187.0547,9.5219,True
2014-06-19,228.88,235.31,227.0,45.558,8793100.0,1.1373,0.583,0.5543,42.139,38.5687,45.7094,65.7501,44.7044,42.2624,17.7315,196.8612,10.7731,True
2014-06-20,228.52,231.29,226.2,45.918,4903900.0,1.2692,0.7202,0.549,42.3861,38.5017,46.2705,66.7977,45.6312,42.5533,11.7991,181.7657,10.428,True
2014-06-23,229.51,238.99,228.22,47.444,7791100.0,1.4798,0.8721,0.6077,42.6853,38.2496,47.121,70.8474,46.1356,42.9869,15.0318,212.7937,13.0787,True
2014-06-24,238.97,241.88,231.6278,46.5,8075900.0,1.5527,1.0083,0.5444,42.8947,38.1637,47.6258,65.5484,46.1688,43.3544,13.0967,204.7797,14.0495,True
2014-06-25,233.05,237.55,230.24,47.3782,5801600.0,1.6621,1.139,0.5231,43.1612,38.0646,48.2578,67.9386,46.5596,43.7931,11.6464,189.6888,13.4308,True
2014-06-26,237.17,240.4,234.211,47.12,5121400.0,1.7083,1.2529,0.4555,43.4148,38.0665,48.7632,66.4855,46.872,44.1758,13.1347,192.0349,14.4006,True
2014-06-27,234.69,240.0,234.5001,47.812,5635000.0,1.7803,1.3584,0.4219,43.7277,38.1252,49.3302,68.4247,47.2508,44.5876,11.7318,194.1778,14.4006,True
2014-06-30,239.55,244.49,239.0,48.012,4828600.0,1.8323,1.4532,0.3791,44.0813,38.3364,49.8263,68.9805,47.3644,45.0509,16.7853,209.3651,15.9349,True
2014-07-01,242.46,243.44,238.7,47.944,4336100.0,1.8468,1.5319,0.3149,44.4291,38.6334,50.2249,68.541,47.6532,45.5499,17.0385,195.1975,15.7939,True
2014-07-02,240.66,242.33,227.07,45.885,8027400.0,1.6728,1.5601,0.1127,44.6835,39.105,50.2619,56.8003,47.3546,45.8826,17.4876,139.9048,10.4949,True
2014-07-03,231.29,231.8984,224.0,45.85,5166700.0,1.5146,1.551,-0.0363,44.907,39.521,50.2929,56.6236,47.1006,46.2257,10.8501,108.6935,9.1539,False
2014-07-07,227.5,229.78,220.4,44.532,5893700.0,1.2683,1.4944,-0.2261,45.0519,39.874,50.2298,50.3106,46.4446,46.4422,8.9986,83.1583,7.5968,False
2014-07-08,218.65,220.96,214.27,43.814,7836200.0,1.0036,1.3963,-0.3927,45.1895,40.305,50.0739,47.2367,45.605,46.3683,5.2241,46.8838,5.003,False
2014-07-09,221.27,224.22,219.21,44.612,4115400.0,0.8484,1.2867,-0.4383,45.3971,41.0063,49.7878,50.8152,44.9386,46.2535,8.3345,66.734,6.2256,False
2014-07-10,217.18,222.22,216.04,43.892,4863900.0,0.6598,1.1613,-0.5016,45.547,41.599,49.4949,47.6886,44.54,46.1514,8.4,48.7724,4.8906,False
2014-07-11,220.61,221.6,217.6,43.626,3302300.0,0.4832,1.0257,-0.5425,45.6931,42.2949,49.0913,46.5547,44.0952,46.0226,5.5841,45.8593,4.8906,False
2014-07-14,219.99,228.79,215.4502,45.34,7203200.0,0.4761,0.9158,-0.4397,45.8959,43.1536,48.6382,54.0907,44.2568,45.9841,10.6388,67.7417,7.614,False
2014-07-15,226.73,227.65,218.1,43.916,5718500.0,0.3515,0.8029,-0.4514,45.8456,42.9987,48.6924,48.0587,44.2772,45.7489,0.9579,55.2161,7.614,False
2014-07-16,221.82,224.8,216.82,43.432,4044500.0,0.2113,0.6846,-0.4733,45.7005,42.6776,48.7233,46.1831,44.0412,45.5443,-4.5597,41.6904,7.0496,False
2014-07-17,216.16,220.55,213.6,43.08,4649400.0,0.0709,0.5619,-0.4909,45.5833,42.3521,48.8145,44.8202,43.8788,45.2578,-4.8164,24.8033,5.6325,False
2014-07-18,215.95,221.21,215.93,44.00402,4253700.0,0.0339,0.4563,-0.4224,45.5056,42.2017,48.8094,49.0493,43.9544,45.0501,-5.9921,37.3207,5.8922,False
2014-07-21,217.25,223.21,216.72,44.108,3822200.0,0.0127,0.3675,-0.3548,45.4151,42.0626,48.7675,49.5158,43.708,44.8031,-3.4934,41.7988,6.6835,False
2014-07-22,222.19,223.3,219.1113,43.916,2730000.0,-0.0193,0.2902,-0.3095,45.2387,41.9614,48.516,48.6348,43.708,44.5301,-6.5651,42.8108,6.7194,False
2014-07-23,220.01,224.75,219.43,44.498,3083300.0,0.0023,0.2326,-0.2303,45.1386,41.8994,48.3777,51.4408,43.9212,44.3003,-7.082,49.1276,7.3036,False
2014-07-24,223.25,225.1,220.8,44.708,3245500.0,0.0359,0.1933,-0.1574,45.0051,41.9302,48.0799,52.4451,44.2468,44.2219,-5.241,52.1952,7.4459,False
2014-07-25,222.72,226.97,221.75,44.714,3087100.0,0.0623,0.1671,-0.1048,44.8848,41.966,47.8035,52.4752,44.3888,44.1461,-5.5865,55.3781,8.2115,False
2014-07-28,224.25,232.0,221.402,44.964,6514300.0,0.1022,0.1541,-0.0519,44.7424,42.149,47.3357,53.7808,44.56,44.1749,-3.3333,63.7123,10.2423,False
2014-07-29,226.61,228.3,224.86,45.002,3382400.0,0.1354,0.1504,-0.015,44.5919,42.4681,46.7156,53.9866,44.7772,44.2541,-6.6219,61.641,10.2423,False
2014-07-30,221.92,229.6,221.04,45.784,4917600.0,0.2222,0.1647,0.0575,44.4839,42.9025,46.0652,58.1013,45.0344,44.3323,-5.6852,62.0657,8.3593,True
2014-07-31,229.26,231.4,221.5,44.66,7678300.0,0.198,0.1714,0.0266,44.4226,42.9738,45.8714,51.0686,45.0248,44.3835,-4.5104,54.6795,9.1033,True
2014-08-01,226.09,237.5,226.0,46.654,11895800.0,0.3359,0.2043,0.1316,44.4628,42.8254,46.1002,60.2206,45.4128,44.5853,2.4155,86.7539,11.5772,True
2014-08-04,234.38,240.5,233.27,47.704,5959700.0,0.5238,0.2682,0.2556,44.6214,42.458,46.7848,64.0176,45.9608,44.7429,4.6653,110.9296,12.7647,True
2014-08-05,237.47,242.99,235.69,47.698,5371300.0,0.6646,0.3475,0.3171,44.8156,42.3072,47.324,63.9803,46.5,44.9951,9.9701,117.7994,13.7424,True
2014-08-06,238.9,251.42,238.58,49.78602,9235500.0,0.9339,0.4648,0.4692,45.0743,41.7641,48.3845,70.4217,47.3004,45.4187,12.1309,154.2759,16.9474,True
