date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-05-15,33.74,34.095,33.71,30.0546807941,18360500.0,0.0524,0.123,0.1754,29.2384,30.3691,28.1076,57.797,29.9185,29.435,2.9128,14.2862,3.2892,True
2013-05-16,34.09,34.61,34.09,30.3951560657,25526300.0,0.0864,0.1361,0.2225,29.3379,30.5074,28.1683,61.2995,30.037,29.5588,5.5183,40.0657,6.18,True
2013-05-17,34.59,35.03,34.44,30.9788279599,26986800.0,0.1298,0.1736,0.3034,29.4555,30.7783,28.1327,66.4185,30.2156,29.7163,7.9174,66.977,8.4496,True
2013-05-20,34.81,35.03,34.56,30.8638622838,18326400.0,0.1747,0.1795,0.3542,29.5609,30.9765,28.1454,64.6148,30.4137,29.8731,7.2566,66.2191,8.4496,True
2013-05-21,34.9,35.32,34.9,31.0407325548,19682900.0,0.2205,0.1835,0.404,29.6777,31.1747,28.1806,66.1309,30.6667,30.0099,7.0303,81.094,10.0042,True
2013-05-22,35.07,35.15,33.92,30.174068227,33742400.0,0.2503,0.119,0.3693,29.7489,31.1974,28.3004,53.9872,30.6905,30.0665,7.0559,40.4875,3.9387,True
2013-05-23,33.95,34.41,33.86,30.2713468761,20442500.0,0.2694,0.0763,0.3457,29.8355,31.1881,28.483,54.9813,30.6658,30.0983,5.6332,27.9494,3.5831,True
2013-05-24,33.69,34.14,33.42,30.1121636322,22642500.0,0.2776,0.0329,0.3105,29.9103,31.1453,28.6753,52.9746,30.4924,30.1378,4.9493,11.5914,1.0059,True
2013-05-28,34.67,34.78,34.255,30.5366522825,21432200.0,0.2848,0.0286,0.3133,30.0116,31.0939,28.9293,57.4154,30.427,30.1979,7.0154,49.238,4.5198,True
2013-05-29,34.4,34.56,34.12,30.4216866064,16004800.0,0.2884,0.0144,0.3028,30.0832,31.0708,29.0956,55.884,30.3032,30.2652,5.1415,40.6766,3.73,True
2013-05-30,34.49,34.79,34.34,30.3686255251,17928400.0,0.2881,-0.0012,0.2868,30.1354,31.0659,29.2049,55.1565,30.3421,30.317,3.4801,49.9595,4.9742,False
2013-05-31,34.12,34.46,33.75,29.8733887664,24412100.0,0.2768,-0.0452,0.2315,30.1394,31.0647,29.2141,48.8034,30.2625,30.3218,2.013,23.1502,1.5505,False
2013-06-03,33.85,34.4,33.73,30.4128430928,19782700.0,0.2671,-0.0385,0.2286,30.184,31.0708,29.2973,54.8702,30.3226,30.3436,1.3255,36.7831,1.4365,False
2013-06-04,34.34,34.75,33.955,30.2094422812,20324900.0,0.2552,-0.0477,0.2075,30.2128,31.0629,29.3626,52.3635,30.2572,30.366,3.7004,46.811,3.3678,False
2013-06-05,34.095,34.605,34.0,30.174068227,22005600.0,0.2413,-0.0555,0.1858,30.2508,31.0186,29.483,51.9215,30.2077,30.3925,2.4271,46.7909,3.3678,False
2013-06-06,33.98,33.98,33.13,29.4931176838,29158700.0,0.2155,-0.1032,0.1123,30.2459,31.0315,29.4604,44.2226,30.0326,30.3551,1.2213,-1.0538,1.5894,False
2013-06-07,33.59,34.03,33.32,29.9043410638,20548900.0,0.1897,-0.1034,0.0863,30.251,31.0262,29.4758,49.1055,30.0388,30.3223,0.0882,17.7801,1.3054,False
2013-06-10,33.98,34.09,33.8151,30.1121636322,16901500.0,0.168,-0.0865,0.0815,30.2523,31.0265,29.4781,51.4088,29.9786,30.2646,0.1763,40.4315,0.9611,False
2013-06-11,33.66,34.15,33.495,29.6876749819,15274500.0,0.143,-0.1001,0.0429,30.243,31.0393,29.4468,46.776,29.8743,30.1862,0.4412,26.6309,2.7545,False
2013-06-12,33.83,33.87,33.5,29.6434574141,13731100.0,0.1162,-0.1074,0.0087,30.2364,31.0502,29.4227,46.3102,29.7682,30.093,-1.1095,22.5106,2.7545,False
2013-06-13,33.47,34.32,33.41,30.2890339032,15727400.0,0.0996,-0.0663,0.0333,30.2481,31.0578,29.4384,53.5461,29.9273,30.1007,0.6599,56.0149,0.1186,False
2013-06-14,34.15,34.32,33.7,29.8645452528,17551400.0,0.0833,-0.065,0.0183,30.2216,31.0449,29.3983,48.9029,29.9194,30.0735,-0.8379,55.0617,0.1186,False
2013-06-17,34.03,34.63,34.0,30.3067209302,19398200.0,0.075,-0.0333,0.0417,30.188,30.9364,29.4396,53.4117,29.9583,30.0865,-1.1419,84.5468,1.6782,False
2013-06-18,34.26,34.59,34.21,30.4216866064,16949300.0,0.0737,-0.0051,0.0686,30.1659,30.8571,29.4747,54.5294,30.1051,30.0789,-1.2561,91.1209,1.6782,False
2013-06-19,34.43,34.59,34.08,30.1475376864,19408400.0,0.0724,-0.0053,0.0671,30.1212,30.684,29.5584,51.38,30.2059,30.0606,-2.0668,76.5925,0.8929,False
2013-06-20,33.88,34.015,33.03,29.3693084941,35222400.0,0.0585,-0.0555,0.0031,30.081,30.7312,29.4308,43.703,30.022,29.994,-3.229,-1.7815,5.1259,False
2013-06-21,30.71,30.84,29.98,26.649928078,140813500.0,-0.006,-0.2581,-0.2641,29.8999,31.5244,28.2755,28.0255,29.379,29.7791,-10.3749,-282.5038,19.3398,False
2013-06-24,30.12,30.44,30.03,26.6808803754,78919200.0,-0.0984,-0.3695,-0.4679,29.7284,31.8695,27.5872,28.339,28.6539,29.5303,-10.8377,-274.7694,19.3398,False
2013-06-25,30.5,30.53,29.89,26.4951665909,64051500.0,-0.2061,-0.4309,-0.637,29.5263,32.0524,27.0002,27.5671,27.8686,29.2826,-12.2197,-263.6077,19.9095,False
2013-06-26,30.19,30.23,29.86,26.6543498348,52429800.0,-0.3148,-0.4348,-0.7496,29.3379,32.1179,26.5579,29.3348,27.1699,29.048,-12.5289,-247.0107,20.0325,False
2013-06-27,30.31,31.14,30.291,26.9284987548,43014900.0,-0.4133,-0.3941,-0.8074,29.1659,32.0914,26.2404,32.3798,26.6818,28.877,-10.4915,-193.5339,14.6007,False
2013-06-28,30.28,30.81,30.25,27.158430107,39787100.0,-0.4957,-0.3295,-0.8251,29.0302,32.0618,25.9985,34.9006,26.7835,28.694,-10.592,-186.1878,14.7774,False
2013-07-01,30.89,30.98,30.07,26.6278192941,33962900.0,-0.5709,-0.301,-0.872,28.8409,31.9745,25.7073,31.9552,26.7729,28.4617,-9.9419,-191.8535,15.5574,False
2013-07-02,30.09,30.35,29.95,26.6189757806,33114500.0,-0.6366,-0.2628,-0.8994,28.6614,31.8713,25.4515,31.9071,26.7976,28.2571,-12.6619,-197.664,16.0782,False
2013-07-03,30.05,30.8,30.04,27.1495865935,18629700.0,-0.683,-0.1854,-0.8683,28.5102,31.7057,25.3146,37.9131,26.8967,28.0908,-10.9955,-162.2731,13.4108,False
2013-07-05,30.99,31.2,30.54,27.5829187574,22193800.0,-0.7063,-0.0932,-0.7995,28.4147,31.6011,25.2282,42.3615,27.0275,27.9104,-8.1813,-126.09,11.1029,False
2013-07-08,31.35,31.65,31.25,27.9852986238,28904300.0,-0.7059,0.0015,-0.7044,28.3187,31.4348,25.2026,46.1967,27.1929,27.7851,-6.9938,-89.7971,8.5752,True
2013-07-09,31.5,31.6,31.23,27.8703329477,28854300.0,-0.6909,0.0599,-0.631,28.2066,31.216,25.1972,45.2745,27.4414,27.6227,-7.3042,-89.5196,8.6691,True
2013-07-10,31.36,31.44,31.05,27.7244149741,28458600.0,-0.6684,0.0904,-0.578,28.1084,31.0454,25.1715,44.0779,27.6625,27.4429,-7.5818,-90.3207,8.9577,True
2013-07-11,31.57,32.0,31.57,28.2836971206,33193000.0,-0.6317,0.1465,-0.4852,28.0405,30.8939,25.187,49.5532,27.8893,27.3186,-5.1581,-56.7179,5.8081,True
2013-07-12,31.9,32.0,31.24,27.7421699629,157674700.0,-0.5954,0.1452,-0.4502,27.9131,30.5747,25.2515,44.9841,27.9212,27.2102,-6.4016,-71.5886,7.412,True
2013-07-15,31.48,32.05,31.32,28.4168595364,36543400.0,-0.5491,0.1853,-0.3639,27.8407,30.3611,25.3204,51.0136,28.0075,27.328,-6.2554,-55.0516,7.1309,True
2013-07-16,31.99,32.15,31.86,28.407982042,22531400.0,-0.4978,0.2051,-0.2927,27.7458,30.0183,25.4733,50.9349,28.115,27.4431,-6.8047,-43.7948,6.5637,True
2013-07-17,32.07,32.44,32.05,28.5500219522,22357000.0,-0.4427,0.2204,-0.2224,27.6522,29.6083,25.6961,52.199,28.2801,27.5801,-5.8553,-32.2853,4.9255,True
2013-07-18,31.96,32.46,31.81,28.4168595364,23615600.0,-0.3893,0.214,-0.1753,27.5657,29.1991,25.9322,50.8822,28.3068,27.6976,-5.7973,-38.2573,6.1399,True
2013-07-19,32.03,32.03,31.51,28.2836971206,28512000.0,-0.3408,0.1938,-0.1471,27.5114,28.9636,26.0592,49.5432,28.4151,27.7879,-5.4738,-52.6107,7.6396,True
2013-07-22,31.79,31.9,31.7,28.292574615,16760100.0,-0.2972,0.1746,-0.1226,27.5935,29.0272,26.1599,49.6378,28.3902,27.8635,3.8345,-50.7162,7.6396,True
2013-07-23,31.87,32.19,31.81,28.4701245027,16771000.0,-0.2553,0.1675,-0.0878,27.683,29.1009,26.2651,51.5844,28.4027,27.9864,6.1554,-40.0171,5.9473,True
2013-07-24,32.38,32.56,32.3,28.7542043231,20003600.0,-0.2116,0.1747,-0.0369,27.7959,29.1768,26.4151,54.5931,28.4435,28.1287,7.059,-19.9338,3.8292,True
2013-07-25,32.41,32.41,31.97,28.7364493344,21050300.0,-0.1689,0.1709,0.002,27.9,29.2341,26.566,54.3669,28.5074,28.2345,7.6233,-28.2748,5.542,True
2013-07-26,32.36,32.6,32.16,28.887366739,17308500.0,-0.1262,0.1707,0.0445,27.998,29.3199,26.6761,56.0265,28.6281,28.3215,5.0908,-18.2039,4.4528,True
2013-07-29,32.39,32.56,32.17,28.8341017726,16119300.0,-0.0864,0.1594,0.073,28.0818,29.3926,26.7709,55.2664,28.7364,28.3781,6.086,-18.9486,4.4528,True
2013-07-30,32.6,32.71,32.49,28.8962442334,18340700.0,-0.0492,0.1487,0.0995,28.1952,29.3685,27.0219,56.0123,28.8217,28.4465,5.99,-8.977,3.58,True
2013-07-31,32.58,32.75,31.95,28.7186943456,30540500.0,-0.0184,0.1233,0.1049,28.3002,29.2439,27.3565,53.292,28.8146,28.5127,8.3224,-20.3304,6.4419,True
2013-08-01,32.62,32.83,32.4,29.0737941211,15797000.0,0.0126,0.1238,0.1363,28.3964,29.2381,27.5547,57.6948,28.882,28.5654,7.0005,-3.708,5.9681,True
2013-08-02,32.62,32.7,32.475,28.9139992221,18998100.0,0.0394,0.1072,0.1466,28.4629,29.2452,27.6807,55.1867,28.8874,28.6435,5.2104,-7.2571,5.9681,True
2013-08-05,32.59,32.9,32.55,29.1004266043,11151300.0,0.0651,0.1028,0.1679,28.5187,29.3157,27.7217,57.4963,28.9406,28.6891,4.3489,1.9392,4.7622,True
2013-08-06,32.75,33.215,32.7,29.2957314808,18620900.0,0.0917,0.1065,0.1982,28.59,29.3971,27.7828,59.8207,29.0205,28.7483,5.5146,14.915,2.887,True
2013-08-07,32.77,33.0,32.68,29.1359365818,17416900.0,0.1148,0.0922,0.207,28.6605,29.3963,27.9248,57.0841,29.104,28.7873,4.9618,8.3521,2.9991,True
2013-08-08,32.91,33.1,32.755,29.3134864696,14204600.0,0.1369,0.0887,0.2256,28.712,29.4786,27.9455,59.3006,29.1519,28.8471,3.4375,15.9547,2.398,True
2013-08-09,32.91,33.11,32.7,29.2247115257,11646000.0,0.1557,0.0749,0.2306,28.7862,29.442,28.1303,57.704,29.2141,28.9099,3.4688,14.291,2.7156,True
2013-08-12,32.81,33.34,32.75,29.5176688405,11746400.0,0.1756,0.0797,0.2552,28.8412,29.5467,28.1357,61.3803,29.2975,28.9915,4.025,26.9931,1.3138,True
2013-08-13,33.39,33.46,33.11,29.5176688405,12738700.0,0.1948,0.0768,0.2716,28.8967,29.6311,28.1623,61.3803,29.3419,29.0614,4.0747,38.0745,0.5855,True
2013-08-14,33.26,33.65,33.23,29.8017486609,19684400.0,0.2166,0.0874,0.304,28.9593,29.7738,28.1447,64.7874,29.4751,29.1312,3.73,52.1652,0.5655,True
2013-08-15,33.24,33.24,32.54,29.0560391323,19574600.0,0.2266,0.0399,0.2665,28.9912,29.7674,28.2151,51.908,29.4236,29.1525,2.403,16.9779,3.5121,True
2013-08-16,32.6,32.85,32.3,28.7719593119,19504100.0,0.2236,-0.0122,0.2114,29.0156,29.7295,28.3018,48.0123,29.333,29.1448,2.5601,-0.3086,4.8763,False
2013-08-19,32.4,32.7,32.01,28.4612470083,13385600.0,0.207,-0.0661,0.141,29.0241,29.7069,28.3413,44.131,29.1217,29.12,2.5078,-14.9468,6.5008,False
2013-08-20,32.06,32.425,32.0,28.5855319298,13870200.0,0.1845,-0.0903,0.0941,29.0299,29.6955,28.3642,46.0018,28.9353,29.0992,0.73,-16.6103,6.5568,False
2013-08-21,32.19,32.62,32.1,28.6743068737,11955400.0,0.1603,-0.0968,0.0635,29.0259,29.699,28.3527,47.351,28.7098,29.0963,0.1843,-6.2548,5.3069,False
2013-08-22,32.42,32.53,32.13,28.7630818175,10271600.0,0.1374,-0.0916,0.0458,29.0272,29.6982,28.3562,48.7237,28.6512,29.0756,0.3703,-3.4347,5.3069,False
2013-08-23,32.38,32.66,31.77,28.2037996711,27128400.0,0.1072,-0.1205,-0.0132,28.993,29.7528,28.2333,41.432,28.5376,29.0282,0.184,-20.6774,7.3811,False
2013-08-26,31.76,32.6,31.76,28.7098168512,18888600.0,0.082,-0.1009,-0.0189,28.9868,29.7536,28.2199,48.8522,28.5873,29.0022,0.1229,-7.4637,7.4384,False
2013-08-27,31.65,32.2,31.6,28.2126771655,16061600.0,0.053,-0.1159,-0.0628,28.9526,29.7902,28.115,43.1038,28.5127,28.93,-1.5592,-31.8695,8.3604,False
2013-08-28,31.79,31.91,31.66,28.1061472328,15919100.0,0.0214,-0.1264,-0.105,28.922,29.8331,28.0108,41.9699,28.3991,28.8613,-2.5649,-38.2083,8.3604,False
2013-08-29,31.57,31.975,31.56,28.1416572104,14012100.0,-0.0097,-0.1244,-0.134,28.8754,29.8442,27.9065,42.51,28.2748,28.7832,-2.6043,-35.9703,8.9467,False
2013-08-30,31.74,32.105,31.71,28.2836971206,14044300.0,-0.0365,-0.1074,-0.1439,28.8439,29.8461,27.8416,44.7152,28.2908,28.7205,-1.8196,-23.3793,8.033,False
2013-09-03,32.17,32.365,31.8201,28.4257370308,14647300.0,-0.0569,-0.0817,-0.1387,28.8101,29.8209,27.7993,46.8977,28.234,28.6477,-1.6261,-8.1541,6.221,False
2013-09-04,32.01,32.49,31.96,28.6920618624,13040800.0,-0.0679,-0.0439,-0.1118,28.7799,29.7667,27.7932,50.7995,28.3299,28.5926,-2.1827,8.8227,5.3571,False
2013-09-05,32.38,32.525,32.16,28.6387968961,11437900.0,-0.0731,-0.0206,-0.0936,28.7551,29.7297,27.7805,50.012,28.4364,28.5151,-1.4394,15.5845,5.1136,False
2013-09-06,32.3,32.46,31.85,28.5855319298,12625400.0,-0.075,-0.0077,-0.0826,28.7187,29.661,27.7764,49.195,28.5252,28.4837,-1.9335,5.6541,7.0482,False
2013-09-09,32.31,32.89,32.25,29.0737941211,12400500.0,-0.0668,0.0327,-0.0341,28.7111,29.6394,27.7829,56.2196,28.6832,28.5039,-0.6645,47.123,4.0556,True
2013-09-10,32.8,32.99,32.75,29.1714465594,15918900.0,-0.051,0.0631,0.0121,28.6938,29.5729,27.8147,57.4795,28.8323,28.5512,-1.0498,70.0319,3.3722,True
2013-09-11,32.87,33.225,32.74,29.3134864696,19692300.0,-0.0289,0.0884,0.0595,28.6836,29.5283,27.839,59.3045,28.9566,28.5997,-0.7023,84.7187,1.7746,True
2013-09-12,33.01,33.11,32.745,29.1093040987,16250100.0,-0.0072,0.0868,0.0796,28.649,29.3525,27.9456,55.6272,29.0507,28.6287,-1.6048,78.6037,1.7746,True
2013-09-13,32.84,32.87,32.35,28.8163467839,17638400.0,0.0085,0.0627,0.0711,28.637,29.3202,27.9538,50.7862,29.0969,28.6323,-1.1131,52.9528,4.3443,True
2013-09-16,32.84,33.15,32.78,29.2690989977,25316900.0,0.0267,0.0731,0.0998,28.6619,29.3971,27.9267,56.9847,29.1359,28.7033,0.9132,92.2879,2.4129,True
2013-09-17,32.99,33.43,32.93,29.5265463349,20282300.0,0.0497,0.0919,0.1417,28.7151,29.5341,27.8962,60.0503,29.207,28.7578,2.2324,113.9525,0.5208,True
2013-09-18,33.21,33.91,33.13,30.0680734926,39152100.0,0.083,0.1331,0.216,28.7893,29.795,27.7836,65.5788,29.3579,28.8814,4.5798,154.5915,2.6159,True
2013-09-19,33.64,34.0,33.25,30.0858284814,63316300.0,0.121,0.1522,0.2733,28.8598,30.011,27.7087,65.7453,29.5532,29.0134,4.2305,161.0405,3.1919,True
2013-09-20,33.94,34.13,33.67,30.2278683916,53470400.0,0.1621,0.1642,0.3263,28.9331,30.2277,27.6385,67.1092,29.8355,29.1525,4.9185,184.2603,4.0258,True
2013-09-23,33.8,34.34,33.75,30.1302159533,26293100.0,0.2009,0.1554,0.3564,29.0294,30.3782,27.6806,65.197,30.0077,29.2756,5.1439,185.4903,5.3649,True
2013-09-24,33.83,33.89,33.59,29.8638911217,18958300.0,0.2317,0.1229,0.3546,29.0871,30.4744,27.6998,60.186,30.0752,29.3715,3.9571,149.236,4.238,True
2013-09-25,33.76,34.09,33.7,30.0680734926,19653100.0,0.2584,0.107,0.3655,29.1799,30.569,27.7907,62.5504,30.0752,29.4632,5.8696,164.3288,5.5225,True
2013-09-26,33.98,34.26,33.69,30.0148085263,15621000.0,0.2799,0.0857,0.3656,29.2753,30.6178,27.9329,61.5291,30.061,29.555,7.3645,163.3947,6.6053,True
2013-09-27,33.63,33.95,33.5101,29.9881760431,14068700.0,0.2958,0.0636,0.3594,29.3676,30.6376,28.0977,60.9956,30.013,29.6485,6.1767,139.8313,5.3064,True
2013-09-30,33.49,33.53,33.04,29.4466488854,25132600.0,0.2981,0.0092,0.3072,29.4258,30.5943,28.2573,51.3041,29.8763,29.6733,4.4386,79.9104,2.0037,True
2013-10-01,33.2,33.55,33.06,29.7396062002,16300300.0,0.2957,-0.0095,0.2862,29.4915,30.5722,28.4108,55.4106,29.8515,29.7112,3.6614,90.945,2.1365,False
2013-10-02,33.31,33.725,33.26,29.8994010992,19451600.0,0.2924,-0.0132,0.2793,29.5518,30.5808,28.5229,57.5049,29.8177,29.7503,3.8012,108.5734,3.3025,False
2013-10-03,33.53,33.675,33.08,29.5087913461,15480100.0,0.2818,-0.0424,0.2395,29.5953,30.536,28.6547,51.2059,29.7165,29.7769,3.5357,79.2651,2.0309,False
2013-10-04,33.18,33.495,33.06,29.5886887956,15054900.0,0.2678,-0.0559,0.2119,29.6455,30.4645,28.8265,52.3498,29.6366,29.8284,3.5614,81.3293,2.0309,False
2013-10-07,32.86,33.24,32.79,29.2590346296,14150100.0,0.2466,-0.085,0.1616,29.6548,30.4516,28.8579,47.4339,29.5991,29.8277,1.4293,43.3616,0.1124,False
2013-10-08,32.83,32.92,32.27,28.840284743,23780400.0,0.2147,-0.1277,0.087,29.6382,30.4866,28.7898,42.0587,29.4192,29.782,0.1484,-12.0974,3.4436,False
2013-10-09,32.45,32.455,32.0,28.679912446,19656000.0,0.1747,-0.16,0.0147,29.6065,30.5438,28.6693,40.1899,29.1753,29.6894,-1.9646,-51.5277,5.2213,False
2013-10-10,32.48,33.0,32.34,29.3926782104,21580700.0,0.1427,-0.1279,0.0148,29.6207,30.5357,28.7057,50.6349,29.1521,29.6432,0.0279,18.3629,1.3896,False
2013-10-11,33.08,33.38,32.94,29.6332366559,14018800.0,0.1209,-0.0871,0.0339,29.6615,30.499,28.8241,53.5671,29.161,29.6036,1.9185,69.2104,1.1625,False
2013-10-14,33.01,33.35,32.89,29.6510558,12882400.0,0.1067,-0.0569,0.0498,29.6806,30.4986,28.8627,53.785,29.2394,29.5716,0.9668,64.3924,0.8229,False
2013-10-15,33.14,33.26,32.7,29.1788484811,20677000.0,0.0902,-0.0661,0.0241,29.6633,30.5079,28.8186,47.462,29.3071,29.5259,-0.149,27.3859,0.4682,False
2013-10-16,32.91,33.2,32.89,29.4194069266,16398300.0,0.0767,-0.0538,0.0229,29.6308,30.4605,28.8012,50.6299,29.455,29.4827,-1.74,43.4282,0.4682,False
2013-10-17,32.62,33.05,32.515,29.2857633458,22821900.0,0.0636,-0.0526,0.011,29.5908,30.4059,28.7758,48.8757,29.4337,29.4341,-2.4429,11.8455,3.0036,False
2013-10-18,32.75,32.995,32.55,29.3124920619,17472700.0,0.0516,-0.0479,0.0037,29.5451,30.3133,28.7768,49.2525,29.3695,29.3891,-2.9762,10.9495,3.0036,False
2013-10-21,33.23,33.4,32.83,29.3570399222,16568800.0,0.0416,-0.0401,0.0015,29.5064,30.2295,28.7833,49.9117,29.3107,29.3831,-2.3859,43.7895,0.1541,False
2013-10-22,33.09,33.14,32.85,29.3124920619,19741200.0,0.0325,-0.0363,-0.0038,29.4788,30.1872,28.7704,49.2266,29.3374,29.3546,-1.8597,28.902,0.1541,False
2013-10-23,32.86,32.89,32.435,29.1343006208,24610300.0,0.0216,-0.0437,-0.0221,29.4321,30.101,28.7633,46.4916,29.2804,29.3036,-3.1715,-12.7818,2.9978,False
2013-10-24,32.74,33.25,32.73,29.4639547869,26573600.0,0.0153,-0.0252,-0.01,29.4046,30.0183,28.7909,51.7997,29.3161,29.3006,-2.5974,34.8704,0.4734,False
2013-10-25,33.21,33.49,33.01,29.5352313633,19820600.0,0.0133,-0.0079,0.0054,29.3819,29.9386,28.8253,52.8825,29.3606,29.297,-0.9985,62.0272,1.1688,False
2013-10-28,33.24,33.46,33.09,29.5263217912,17632800.0,0.014,0.0027,0.0167,29.3859,29.9455,28.8263,52.7238,29.3945,29.3149,0.1518,62.0321,1.1688,True
2013-10-29,33.24,33.73,33.24,30.0341673984,15954700.0,0.0243,0.0415,0.0658,29.4007,30.01,28.7913,60.0435,29.5388,29.3945,0.8998,105.6966,3.0132,True
2013-10-30,33.82,33.95,33.425,29.8737951014,14959100.0,0.0376,0.0531,0.0907,29.3994,30.0046,28.7941,57.0547,29.6867,29.4741,1.0309,111.6112,4.4902,True
2013-10-31,33.5,33.91,33.44,29.8470663852,16171500.0,0.0515,0.0556,0.1071,29.4163,30.051,28.7816,56.552,29.7633,29.5043,1.0617,104.8366,4.4902,True
2013-11-01,33.7,33.82,33.43,29.8737951014,15115800.0,0.0654,0.0555,0.1209,29.4305,30.0923,28.7687,56.9583,29.831,29.5204,0.9703,97.6845,4.4154,True
2013-11-04,33.7,33.76,33.46,30.0341673984,12725000.0,0.0809,0.0621,0.1431,29.4693,30.1757,28.7629,59.3991,29.9326,29.5459,1.5644,100.3216,4.4154,True
2013-11-05,33.55,33.69,33.41,29.8470663852,11161500.0,0.0935,0.0504,0.1439,29.5196,30.1816,28.8576,55.4673,29.8952,29.5905,2.339,83.5177,4.0306,True
2013-11-06,33.66,34.34,33.62,30.3549119924,25184600.0,0.1115,0.0719,0.1834,29.6034,30.2427,28.9641,62.656,29.9914,29.6528,5.808,139.1078,8.4892,True
2013-11-07,34.18,34.46,33.94,30.292544988,17101200.0,0.1307,0.0767,0.2073,29.6484,30.346,28.9507,61.3529,30.0805,29.72,4.4242,149.4972,9.2805,True
2013-11-08,33.92,34.35,33.76,30.6043800099,14028300.0,0.1542,0.0943,0.2486,29.6969,30.5093,28.8845,65.2273,30.2266,29.8061,2.9059,144.7774,7.8578,True
2013-11-11,34.31,34.63,34.28,30.622199154,11415100.0,0.1793,0.1002,0.2795,29.7455,30.6518,28.8392,65.4394,30.3442,29.8904,3.8381,169.232,9.7171,True
2013-11-12,34.46,34.85,34.27,30.9162150319,16145000.0,0.2082,0.1157,0.3239,29.8324,30.8329,28.8318,68.8038,30.5581,29.9973,4.7805,181.8802,11.1497,True
2013-11-13,34.6,35.0,34.59,31.1835021935,14815800.0,0.2419,0.1346,0.3764,29.9206,31.0612,28.78,71.5056,30.7238,30.134,5.4217,201.3995,12.1166,True
2013-11-14,34.17,34.57,34.06,30.6311087261,25790900.0,0.2673,0.1019,0.3692,29.9878,31.1294,28.8462,59.9994,30.7915,30.2118,4.5991,137.4908,7.8975,True
2013-11-15,34.36,34.93,34.31,31.1122256171,21477700.0,0.2934,0.1043,0.3977,30.0778,31.2747,28.881,65.2217,30.8931,30.3169,5.8645,171.8092,10.2309,True
2013-11-18,34.88,35.13,34.82,31.1211351891,15093200.0,0.3179,0.0982,0.4162,30.166,31.397,28.9351,65.3116,30.9928,30.4232,5.1796,189.4247,11.4978,True
2013-11-19,34.99,34.99,34.63,30.9696724642,14532900.0,0.3371,0.0767,0.4138,30.2489,31.4618,29.036,62.3761,31.0035,30.4856,5.5824,164.4915,9.9981,True
2013-11-20,34.84,34.97,34.67,30.9607628921,12165500.0,0.351,0.0556,0.4066,30.3402,31.4763,29.2041,62.1999,30.959,30.5581,6.3241,157.9617,9.9981,True
2013-11-21,34.84,35.05,34.71,31.1300447612,11773000.0,0.3628,0.047,0.4098,30.4235,31.5344,29.3126,64.2553,31.0588,30.6436,5.4135,161.7407,10.5222,True
2013-11-22,34.82,34.965,34.6763,31.0320394686,13826300.0,0.3702,0.0296,0.3998,30.4984,31.5604,29.4363,62.1588,31.0427,30.7208,4.4043,148.3773,10.2472,True
2013-11-25,34.92,34.96,34.6,30.9874916083,14753800.0,0.3729,0.011,0.3839,30.5714,31.554,29.5888,61.1865,31.016,30.7844,4.483,139.1055,9.6191,True
2013-11-26,34.69,35.16,34.61,31.1211351891,28403700.0,0.3739,0.0038,0.3777,30.6258,31.6037,29.6478,63.0445,31.0463,30.8693,4.2395,146.1104,10.971,True
2013-11-27,35.06,35.4,35.02,31.4418797831,16120200.0,0.3779,0.0162,0.3941,30.7042,31.6798,29.7285,67.095,31.1425,30.9418,4.271,173.4674,12.5669,True
2013-11-29,35.1,35.42,35.04,31.4418797831,11851500.0,0.3828,0.0196,0.4025,30.7839,31.7265,29.8413,67.095,31.2049,31.0184,4.453,167.3806,12.6995,True
2013-12-02,35.37,35.39,34.96,31.25477877,20284400.0,0.3842,0.0054,0.3895,30.853,31.7179,29.9881,62.5072,31.2494,31.0617,4.6422,149.7473,12.0084,True
2013-12-03,34.99,35.11,34.84,31.2458691979,16545300.0,0.3822,-0.0079,0.3742,30.9135,31.7074,30.1197,62.2899,31.3011,31.1033,3.9988,129.4287,10.9704,False
2013-12-04,34.9,35.18,34.82,31.2458691979,20004000.0,0.3773,-0.0194,0.358,30.9835,31.62,30.3469,62.2899,31.3261,31.1253,4.4227,124.712,11.4572,False
2013-12-05,35.17,35.17,34.82,31.0498586127,20839500.0,0.367,-0.0414,0.3255,31.0182,31.5859,30.4506,57.2623,31.2477,31.1164,2.417,112.1427,11.4572,False
2013-12-06,35.15,35.51,35.1,31.6111616522,15995300.0,0.3618,-0.0206,0.3412,31.0842,31.6036,30.5647,65.7453,31.2815,31.1817,3.047,143.647,13.824,False
2013-12-09,35.48,35.75,35.4,31.7180765168,16795000.0,0.3611,-0.003,0.3581,31.1398,31.68,30.5997,67.0788,31.3742,31.2221,4.0757,155.4675,15.4465,False
2013-12-10,35.42,35.47,34.77,31.0053107524,25491700.0,0.3509,-0.0406,0.3104,31.159,31.6492,30.6688,52.4841,31.3261,31.2144,2.4256,100.0664,9.9218,False
2013-12-11,34.95,35.06,34.42,30.7914810231,17184000.0,0.3312,-0.0788,0.2524,31.1528,31.6581,30.6474,49.0536,31.2352,31.2025,0.6026,67.8693,7.0281,False
