date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-27,59.5,60.79,59.47,50.7482204532,3220000.0,0.1393,0.1337,-0.0056,51.3512,47.206,49.2786,59.0179,49.0989,48.8878,7.1189,106.591,0.2554,True
2012-07-30,60.22,60.74,60.0,50.7062311925,2049700.0,0.198,0.2419,0.0439,51.3937,47.1878,49.2908,58.7479,49.5406,49.0317,1.0817,127.0881,0.2554,True
2012-07-31,60.16,60.56,59.98,50.6390483754,2793600.0,0.2197,0.3185,0.0988,51.3639,47.2017,49.2828,58.2906,50.0495,49.2176,-0.2635,129.7795,0.2021,True
2012-08-01,60.44,60.8,60.14,50.5550698541,2383900.0,0.2155,0.3682,0.1527,51.2033,47.2875,49.2454,57.6893,50.4745,49.3894,-0.5236,137.5717,0.8447,True
2012-08-02,59.65,60.0,58.69,49.5725211542,3527100.0,0.1375,0.3246,0.1871,51.056,47.3307,49.1934,51.083,50.4442,49.488,-1.4633,61.5214,2.9929,True
2012-08-03,59.99,60.65,59.88,50.6810376361,2374900.0,0.1504,0.3751,0.2247,51.2442,47.3029,49.2736,57.0309,50.4308,49.6162,1.8643,128.5323,1.2367,True
2012-08-06,60.96,61.93,60.57,50.9161774959,2355100.0,0.1636,0.4292,0.2656,51.4564,47.3275,49.392,58.1865,50.4728,49.7606,6.0445,169.8923,2.1063,True
2012-08-07,60.79,61.36,60.78,51.1849087642,1323600.0,0.178,0.4881,0.3101,51.6368,47.4805,49.5587,59.5194,50.5819,49.909,4.6206,160.4092,2.1063,True
2012-08-08,60.63,61.865,60.39,51.8987261957,2904000.0,0.2205,0.5856,0.3652,51.9364,47.5731,49.7548,62.8866,50.8507,50.0691,7.1627,170.2596,3.4078,True
2012-08-09,61.56,61.79,61.19,51.6887798923,2363200.0,0.2188,0.6386,0.4199,52.1316,47.7373,49.9345,61.2803,51.2739,50.1923,7.4422,171.0746,3.4078,True
2012-08-10,61.21,61.67,60.78,51.7559627094,1564600.0,0.2067,0.6782,0.4715,52.348,47.8207,50.0844,61.6164,51.4889,50.3395,5.8712,156.2553,2.2662,True
2012-08-13,61.27,61.55,60.94,51.6467906316,1437000.0,0.177,0.6928,0.5158,52.5035,47.955,50.2292,60.699,51.635,50.5495,5.7742,146.5784,2.2662,True
2012-08-14,61.55,61.63,61.05,51.4452421804,2479700.0,0.1316,0.6803,0.5487,52.6082,48.0988,50.3535,58.9624,51.6871,50.7729,4.8843,138.7206,2.4835,True
2012-08-15,61.03,61.46,60.68,51.0757366864,1801700.0,0.0676,0.6332,0.5656,52.6722,48.1928,50.4325,55.8251,51.5225,50.9492,4.0989,116.2175,1.4232,True
2012-08-16,61.08,61.37,60.56,51.3528658069,1816800.0,0.0365,0.6113,0.5747,52.7648,48.2513,50.508,57.6364,51.4553,51.0578,2.6598,113.5057,1.0783,True
2012-08-17,61.63,61.98,61.02,51.294080842,2280900.0,0.0061,0.5824,0.5763,52.8318,48.359,50.5954,57.1043,51.3629,51.0942,4.3434,123.3592,2.7873,True
2012-08-20,61.12,61.28,60.68,51.05054313,2396400.0,-0.0341,0.5337,0.5678,52.7473,48.6988,50.723,54.8561,51.2437,51.1172,5.5096,98.113,1.7905,False
2012-08-21,61.02,61.36,60.74,51.2101023206,1749900.0,-0.0524,0.5022,0.5546,52.5116,49.246,50.8788,56.0702,51.1967,51.1552,5.4658,99.1645,2.0178,False
2012-08-22,60.71,61.96,60.55,51.6887798923,3729700.0,-0.0357,0.51,0.5457,52.2633,49.8202,51.0417,59.5654,51.3193,51.2308,6.9013,109.1772,3.7179,False
2012-08-23,61.4,61.49,60.64,51.0841345386,2059900.0,-0.0669,0.462,0.529,52.1711,50.0484,51.1097,53.7749,51.2655,51.3316,3.2786,89.4348,3.7179,False
2012-08-24,60.56,61.64,60.4101,51.671984188,2238300.0,-0.0503,0.4661,0.5164,52.2307,50.0812,51.1559,58.0254,51.3411,51.3977,1.3983,95.0769,3.0097,False
2012-08-27,61.55,61.79,61.11,51.4368443283,1447200.0,-0.0569,0.4452,0.5022,52.2532,50.1318,51.1925,55.8254,51.4184,51.4324,1.7287,100.3231,3.4471,False
2012-08-28,60.73,61.15,60.53,51.1009302429,1900800.0,-0.0841,0.397,0.4811,52.2468,50.1844,51.2156,52.7635,51.3965,51.4268,0.9742,73.9679,1.6444,False
2012-08-29,60.99,61.26,60.53,51.2436937291,1322100.0,-0.0921,0.3661,0.4581,52.2357,50.2643,51.25,53.9145,51.3075,51.3831,0.7566,75.7369,1.9738,False
2012-08-30,60.8,61.37,60.5,51.3528658069,2082700.0,-0.0894,0.3464,0.4358,51.9548,50.7232,51.339,54.8166,51.3613,51.3607,2.2833,76.2857,2.3067,False
2012-08-31,61.64,61.95,61.15,51.730769153,2133400.0,-0.0629,0.3571,0.42,51.9503,50.8327,51.3915,57.8747,51.373,51.359,2.1434,97.7858,4.0534,False
2012-09-04,61.6,61.6,60.69,51.2772851377,1616800.0,-0.0758,0.3253,0.4011,51.9276,50.8915,51.4096,53.2416,51.3411,51.3344,-0.5329,75.1826,2.5742,False
2012-09-05,61.06,61.79,61.03,51.5208228496,2620800.0,-0.068,0.3161,0.3841,51.9359,50.9168,51.4263,55.3006,51.4251,51.3394,0.7008,84.5065,3.1525,False
2012-09-06,61.72,63.88,61.6808,53.6370815877,3104400.0,0.072,0.4741,0.4021,52.5914,50.4352,51.5133,68.2976,51.9038,51.5102,3.2571,155.8803,9.1827,True
2012-09-07,64.2,64.55,63.72,54.1157591594,3362800.0,0.1829,0.6307,0.4478,53.2004,50.0688,51.6346,70.3845,52.4563,51.6944,4.4667,195.2437,10.9895,True
2012-09-10,64.23,64.41,63.84,53.7630493697,2251200.0,0.2162,0.7181,0.5019,53.5556,49.9144,51.735,66.9074,52.8628,51.859,4.443,181.4067,10.9895,True
2012-09-11,64.13,65.16,63.96,54.4852646533,3134400.0,0.2672,0.8359,0.5687,54.0553,49.6985,51.8769,70.1433,53.5044,52.088,5.8652,195.5902,12.9935,True
2012-09-12,65.0,65.23,64.49,54.7288023653,2343700.0,0.2956,0.9382,0.6426,54.5365,49.5457,52.0411,71.1621,54.146,52.3225,5.8413,197.5244,13.179,True
2012-09-13,65.04,66.0,64.53,55.2578670498,2505200.0,0.3258,1.0498,0.724,55.0671,49.4332,52.2502,73.284,54.4701,52.5605,7.3869,204.4441,15.2017,True
2012-09-14,65.88,66.75,65.63,55.333447719,4594600.0,0.3258,1.1313,0.8055,55.5342,49.3642,52.4492,73.5816,54.7137,52.8438,8.7665,216.775,17.1144,True
2012-09-17,65.77,66.24,65.501,55.0899100071,2946200.0,0.2859,1.1629,0.877,55.8795,49.3985,52.639,70.8572,54.9791,53.0716,6.8732,197.682,16.6542,True
2012-09-18,65.75,66.0,65.27,54.8295765909,4139500.0,0.2213,1.1536,0.9323,56.1163,49.5396,52.8279,67.9747,55.0479,53.2978,7.7023,181.0322,15.8252,True
2012-09-19,65.27,65.55,64.89,54.9555443729,2319500.0,0.1687,1.1432,0.9745,56.3401,49.6904,53.0152,68.6361,55.0933,53.5548,6.8286,167.6814,14.4646,True
2012-09-20,65.23,65.39,64.87,54.7455980695,2786500.0,0.1046,1.1053,1.0006,56.5159,49.8202,53.1681,66.1947,54.9908,53.7882,5.5358,158.3815,14.3927,True
2012-09-21,65.58,65.88,65.2018,54.7959851824,3182300.0,0.0531,1.067,1.0139,56.6296,50.0777,53.3537,66.5011,54.8833,54.0178,7.1394,165.3633,15.7123,True
2012-09-24,65.16,66.1,64.45,55.2410713455,2300600.0,0.0372,1.0603,1.0232,56.811,50.2532,53.5321,69.1477,54.9136,54.2518,7.2356,159.7868,12.9946,True
2012-09-25,65.83,66.0,64.77,54.5104582098,3390600.0,-0.0307,0.9848,1.0155,56.8434,50.5282,53.6858,60.7116,54.8497,54.4673,6.8134,143.9009,12.9946,False
2012-09-26,64.92,64.96,64.14,54.0401784902,2920500.0,-0.1109,0.8768,0.9878,56.7607,50.9048,53.8328,55.9998,54.6667,54.6353,6.2306,112.0213,10.7405,False
2012-09-27,64.85,65.71,64.38,54.9051572601,4766500.0,-0.1092,0.8513,0.9605,56.7228,51.3088,54.0158,61.8366,54.6986,54.7198,7.2641,128.2394,12.8454,False
2012-09-28,67.81,70.65,67.71,58.810158503,9827000.0,0.1381,1.133,0.995,57.5432,51.2342,54.3887,76.753,55.5014,55.0328,15.1214,246.5395,24.7339,True
2012-10-01,69.99,70.97,69.64,58.7429756859,5009800.0,0.2724,1.3355,1.0631,58.1799,51.2987,54.7393,76.2039,56.2018,55.3648,14.5601,243.6688,25.4042,True
2012-10-02,69.27,70.36,69.15,58.99491125,5613400.0,0.3488,1.4991,1.1503,58.6561,51.5943,55.1252,76.8687,57.0987,55.6654,14.2208,216.5123,23.6889,True
2012-10-03,70.17,70.774,69.894,59.1880618491,4448000.0,0.3802,1.6255,1.2453,59.0557,51.9613,55.5085,77.3877,58.1283,55.9627,14.5396,211.1836,24.5753,True
2012-10-04,70.43,71.56,70.08,59.9522663934,3621500.0,0.4173,1.767,1.3497,59.7527,51.8959,55.8243,79.3514,59.1377,56.2757,12.0225,210.3104,26.2298,True
2012-10-05,71.58,71.79,70.48,59.4064060046,3486000.0,0.3716,1.8142,1.4426,60.2283,51.9494,56.0888,74.4063,59.2569,56.5472,11.2161,196.0627,26.7083,True
2012-10-08,70.31,71.09,70.125,59.6583415686,2964800.0,0.3264,1.8506,1.5242,60.6561,52.1111,56.3836,75.1714,59.44,56.8518,10.3711,178.4973,25.4314,True
2012-10-09,70.81,70.9,70.23,59.120879032,3214000.0,0.2328,1.8151,1.5824,60.9532,52.2775,56.6154,70.3633,59.4652,57.1379,8.8091,163.4536,25.4314,True
2012-10-10,69.55,69.98,69.25,59.0872876235,3820100.0,0.1453,1.764,1.6187,61.2079,52.4587,56.8333,70.0632,59.445,57.4133,8.5314,152.8183,24.7958,True
2012-10-11,69.74,70.08,69.23,58.9768440952,2239100.0,0.0611,1.695,1.634,61.4262,52.6123,57.0193,69.0262,59.25,57.6954,7.4184,144.7604,25.0211,True
2012-10-12,69.24,69.89,69.0,58.9768440952,2228300.0,-0.0098,1.6217,1.6315,61.6158,52.787,57.2014,69.0262,59.164,57.9741,5.9235,135.1041,24.1511,False
2012-10-15,69.57,70.24,69.47,59.6140182967,2736400.0,-0.028,1.5965,1.6245,61.8497,53.0056,57.4276,71.7914,59.1552,58.2657,7.2736,139.0962,24.9592,False
2012-10-16,70.53,70.76,69.99,60.1067663459,1878400.0,-0.0212,1.5979,1.6192,62.0917,53.2913,57.6915,73.7344,59.3524,58.6387,8.4607,143.6222,26.148,False
2012-10-17,70.28,70.57,69.64,59.2572007439,2818300.0,-0.0849,1.5131,1.598,62.1692,53.644,57.9066,65.4116,59.3863,58.9865,8.9121,128.5592,24.7948,False
2012-10-18,69.46,69.7,68.53,58.5350699821,4121200.0,-0.181,1.3717,1.5527,62.1094,54.0827,58.096,59.3143,59.298,59.2285,7.8326,106.1762,20.6216,False
2012-10-19,68.56,69.12,67.69,57.5580695397,4070400.0,-0.3082,1.1674,1.4757,61.9638,54.5045,58.2341,52.2537,59.0142,59.1451,6.1399,86.2262,17.5953,False
2012-10-22,67.46,67.92,67.22,57.6260347879,5066300.0,-0.3809,0.9995,1.3804,61.837,54.8697,58.3534,52.6736,58.6166,59.0706,3.9501,73.1696,15.9401,False
2012-10-23,67.02,67.3,66.45,56.8869127141,2881600.0,-0.4663,0.7976,1.2639,61.5635,55.381,58.4722,47.7778,57.9727,58.9301,3.1573,56.2554,13.2836,False
2012-10-24,67.23,67.56,66.22,56.3431907288,2764200.0,-0.5416,0.5869,1.1285,61.1331,56.0416,58.5874,44.5167,57.3899,58.7404,5.2137,50.3404,13.9606,False
2012-10-25,66.87,67.35,66.58,56.6320430335,3498300.0,-0.5522,0.4382,0.9904,60.7959,56.5515,58.6737,46.5917,57.0093,58.5191,3.6895,51.6995,13.9606,False
2012-10-26,66.72,67.39,66.46,57.0143475544,2814000.0,-0.5146,0.3472,0.8618,60.8241,56.3437,58.5839,49.2815,56.9005,58.3596,-3.5034,52.1926,13.5375,False
2012-10-31,67.61,68.5,66.975,57.269217235,3030000.0,-0.4556,0.2922,0.7479,60.8205,56.1999,58.5102,51.0426,56.8291,58.2003,-2.3562,63.0521,16.455,False
2012-11-01,67.42,68.99,67.34,58.47560039,3202800.0,-0.3246,0.3421,0.6667,60.7838,56.1847,58.4843,58.3732,57.1469,58.1573,-0.8052,75.9568,17.7016,False
2012-11-02,69.14,69.25,67.86,57.6940000361,3637600.0,-0.2814,0.3149,0.5964,60.7099,56.1092,58.4096,52.8772,57.417,58.0644,-1.0138,72.1593,18.359,False
2012-11-05,67.95,68.0793,66.75,57.668513068,2576300.0,-0.2467,0.288,0.5347,60.5029,56.0878,58.2954,52.7038,57.6243,57.9772,-3.756,54.1066,14.392,False
2012-11-06,68.16,68.8,68.07,58.3736525177,2834200.0,-0.1718,0.3199,0.4917,60.3924,56.095,58.2437,56.8934,57.8962,57.937,-3.0488,71.2385,16.2455,False
2012-11-07,68.05,68.064,66.6,56.6065560654,3139800.0,-0.2332,0.2003,0.4334,60.2498,55.9325,58.0912,45.9616,57.7637,57.7365,-3.1415,39.844,11.2493,False
2012-11-08,66.57,66.95,65.95,56.028851456,2592700.0,-0.3002,0.0582,0.3584,60.2175,55.6556,57.9366,43.0633,57.2743,57.4646,-4.4715,21.1918,9.1399,False
2012-11-09,66.19,66.39,65.54,55.9099122717,2928500.0,-0.3373,-0.0633,0.2741,60.1564,55.399,57.7777,42.4725,56.9175,57.2415,-5.13,11.6791,7.8285,False
2012-11-12,65.85,66.68,65.7,56.6150517214,2394600.0,-0.3004,-0.1015,0.1989,60.0229,55.2963,57.6596,47.0839,56.7068,57.1135,-4.8516,19.1934,8.6183,False
2012-11-13,65.81,67.08,65.61,56.3092081047,2384300.0,-0.2829,-0.1547,0.1282,59.8782,55.1742,57.5262,45.393,56.2939,57.0302,-4.0206,17.0251,9.7037,False
2012-11-14,66.42,66.514,64.885,55.2642424142,2920900.0,-0.3249,-0.2779,0.047,59.6527,54.9648,57.3087,40.1186,56.0255,56.8728,-5.3047,-4.102,7.3535,False
2012-11-15,65.03,65.62,64.3,54.8734422372,3814100.0,-0.3596,-0.4025,-0.0429,59.2472,54.847,57.0471,38.3338,55.7944,56.7385,-7.264,-21.6987,5.4989,False
2012-11-16,64.62,66.48,64.46,56.2327472005,3442600.0,-0.2753,-0.3871,-0.1117,58.8719,54.9198,56.8958,47.1036,55.8589,56.7312,-5.7957,-2.8616,7.8781,False
2012-11-19,66.71,67.15,66.4609,56.9718692743,2408800.0,-0.1599,-0.3116,-0.1517,58.6463,54.989,56.8177,51.1508,55.9303,56.7538,-3.6585,24.744,9.6797,False
2012-11-20,66.97,67.07,66.0664,56.6065560654,2143100.0,-0.1011,-0.2781,-0.177,58.5685,54.9717,56.7701,49.159,55.9898,56.7266,-2.9659,14.7986,8.4102,False
2012-11-21,66.95,67.89,66.64,57.3966520753,2488900.0,-0.0069,-0.1856,-0.1787,58.5379,54.9794,56.7586,53.3669,56.4163,56.7351,-0.0442,33.4824,10.5976,False
2012-11-23,67.89,68.18,67.28,57.9233827486,1380700.0,0.0877,-0.0691,-0.1568,58.6606,54.9603,56.8105,55.9699,57.0262,56.6983,1.3076,45.8962,11.359,True
2012-11-26,67.69,68.0,67.07,57.4901042916,1709900.0,0.1162,-0.0115,-0.1277,58.7275,55.0081,56.8678,53.3456,57.2777,56.6847,0.6513,35.2268,10.665,True
2012-11-27,67.59,67.59,66.9606,57.2182432989,2800300.0,0.1118,0.012,-0.0998,58.7595,55.0347,56.8971,51.7154,57.327,56.6547,0.3563,24.5196,10.3008,True
2012-11-28,67.02,68.02,66.28,57.7874522523,2884900.0,0.1404,0.0757,-0.0647,58.838,55.0336,56.9358,54.8131,57.5632,56.6156,0.9349,26.4272,8.0511,True
2012-11-29,68.5,68.51,67.86,58.067808901,1508500.0,0.1695,0.1472,-0.0223,58.9368,55.0146,56.9757,56.2928,57.6974,56.713,0.0146,50.5577,9.404,True
2012-11-30,68.16,68.48,67.865,57.7024956921,2654400.0,0.1557,0.1723,0.0166,58.8067,55.0673,56.937,53.8317,57.6532,56.8246,-0.7392,43.261,9.404,True
2012-12-03,68.14,68.67,67.75,57.6260347879,2426700.0,0.1339,0.1839,0.0501,58.7981,55.0692,56.9336,53.3091,57.6804,56.939,-0.8375,40.6771,9.9354,True
2012-12-04,68.0,68.73,67.93,58.2886959575,1918100.0,0.155,0.2438,0.0888,58.8963,55.033,56.9646,57.1704,57.8945,57.0506,0.9558,51.4324,10.1047,True
2012-12-05,68.78,69.86,68.55,59.1297659036,3058200.0,0.213,0.355,0.1421,59.0679,54.937,57.0025,61.5001,58.163,57.2386,1.5407,84.6781,13.2293,True
2012-12-06,69.72,69.83,69.31,59.299679024,3294700.0,0.2477,0.4517,0.204,59.4214,54.8529,57.1371,62.3245,58.4093,57.5077,2.5946,94.7052,13.2293,True
2012-12-07,69.88,69.88,69.14,59.0278180313,2147600.0,0.2373,0.5006,0.2633,59.6529,54.9212,57.2871,60.1177,58.6744,57.7846,4.3764,86.4778,12.6203,True
2012-12-10,69.32,69.85,68.61,59.0533049994,1905000.0,0.2175,0.5352,0.3177,59.8407,55.0478,57.4442,60.259,58.9599,57.9727,5.2116,77.0379,10.7319,True
2012-12-11,69.91,70.84,69.8,60.1747315941,2332000.0,0.2624,0.6457,0.3833,60.2623,54.9822,57.6222,65.9482,59.3371,58.1862,6.2388,122.2852,13.4875,True
2012-12-12,70.99,71.0,70.21,59.9028706014,2670600.0,0.256,0.7032,0.4473,60.5471,55.0567,57.8019,63.5839,59.4917,58.4059,5.8438,121.485,13.9241,True
2012-12-13,70.31,70.5,69.33,59.0957832795,1603100.0,0.1829,0.6759,0.493,60.5305,55.4565,57.9935,57.0754,59.4509,58.5192,5.9927,86.2954,10.796,True
2012-12-14,69.28,70.5,69.28,59.6480009208,2160200.0,0.1583,0.6908,0.5326,60.4251,56.0393,58.2322,60.0716,59.5749,58.6342,7.4368,92.0934,10.6205,True
2012-12-17,70.31,71.33,70.31,60.5995143951,3084000.0,0.1904,0.7706,0.5802,60.673,56.228,58.4505,64.6296,59.8842,58.8415,7.2954,130.7391,12.9483,True
2012-12-18,71.3,71.3,70.49,60.4211056187,4158500.0,0.1839,0.81,0.6261,60.8945,56.3515,58.623,63.1807,59.9335,59.055,6.1802,126.7761,12.9483,True
2012-12-19,71.49,71.5,70.4,59.8094183852,4235300.0,0.1254,0.7829,0.6575,60.9105,56.6558,58.7831,58.3734,59.9148,59.1898,6.605,115.0299,13.5097,True
2012-12-20,67.19,69.19,66.0,58.6370178544,10555800.0,0.0014,0.6592,0.6578,60.8774,56.8129,58.8452,50.4851,59.823,59.2277,1.9149,-6.3637,0.8016,True
2012-12-21,68.54,68.91,67.23,57.2777128911,6623300.0,-0.1692,0.4464,0.6156,60.9217,56.704,58.8129,43.2283,59.349,59.1994,1.0707,-19.6383,0.8016,False
2012-12-24,66.62,67.39,66.35,56.8699214021,2891800.0,-0.2988,0.242,0.5408,60.9838,56.5799,58.7819,41.3193,58.603,59.149,-0.8971,-70.5636,3.3228,False
2012-12-26,66.75,67.21,66.04,56.3177037607,2515300.0,-0.4046,0.0351,0.4397,61.096,56.3776,58.7368,38.8312,57.7824,59.0176,-0.5622,-93.5378,4.195,False
2012-12-27,65.93,66.53,65.2,56.2582341686,4111600.0,-0.4575,-0.1322,0.3253,61.2276,56.0931,58.6604,38.5632,57.0721,58.8262,-2.1905,-115.3652,6.5193,False
2012-12-28,65.72,66.25,65.61,55.7824774314,3545100.0,-0.5,-0.2997,0.2003,61.3965,55.6957,58.5461,36.4098,56.5012,58.5917,-3.2988,-117.8525,6.5193,False
2012-12-31,65.51,66.58,65.32,56.4961125372,4083200.0,-0.4567,-0.3706,0.0861,61.4537,55.5179,58.4858,41.6467,56.3449,58.4229,-2.7745,-99.8119,5.4796,False
2013-01-02,67.59,69.06,67.55,58.6710004784,4040500.0,-0.2676,-0.2484,0.0192,61.4803,55.5958,58.538,54.013,56.7051,58.3974,0.5679,18.3066,1.8423,False
2013-01-03,68.76,69.36,68.59,58.4586090779,3340700.0,-0.1488,-0.1668,-0.018,61.4868,55.6063,58.5465,52.8413,57.1333,58.283,0.9166,37.734,2.6734,False
2013-01-04,68.92,69.61,68.32,58.7814440067,3145600.0,-0.0458,-0.0752,-0.0294,61.4595,55.5988,58.5291,54.4505,57.6379,58.2083,-0.3579,45.3205,1.8838,False
2013-01-07,68.58,68.94,68.35,58.5265743261,2262800.0,0.0052,-0.0229,-0.0281,61.3995,55.5815,58.4905,52.923,58.1867,58.1703,-1.2745,31.0097,1.8838,True
2013-01-08,68.76,69.46,68.66,58.8664005669,2502800.0,0.0588,0.0454,-0.0134,61.3863,55.5785,58.4824,54.737,58.6608,58.1182,-0.601,52.9149,3.3639,True
2013-01-09,69.3,69.8,69.2525,59.2826877119,2599000.0,0.1161,0.1316,0.0156,61.4085,55.5793,58.4939,56.9159,58.7831,58.0304,-0.0716,77.3869,4.3236,True
2013-01-10,69.85,69.85,68.72,58.7644526947,2773900.0,0.1126,0.1563,0.0437,61.2384,55.6083,58.4234,53.4819,58.8443,57.92,-1.3975,59.1155,2.6992,True
2013-01-11,69.69,70.27,69.53,59.3676442721,2542800.0,0.1427,0.2221,0.0794,61.1647,55.6285,58.3966,56.737,58.9616,57.8905,-1.0282,91.719,3.8995,True
2013-01-14,69.79,70.25,69.36,59.3506529601,2340600.0,0.1522,0.2696,0.1174,61.1925,55.6262,58.4093,56.6175,59.1264,57.9381,-0.3546,88.3868,3.3746,True
2013-01-15,69.87,70.35,69.69,59.6819835449,2621600.0,0.1703,0.3303,0.16,61.1972,55.6248,58.411,58.4471,59.2895,58.0984,-0.2128,103.4155,3.6657,True
2013-01-16,69.71,70.29,69.71,59.3761399282,2382000.0,0.1517,0.3496,0.1979,60.9911,55.7086,58.3499,56.1068,59.3082,58.2655,-1.458,96.5386,3.6657,True
2013-01-17,70.2,70.23,69.78,59.3761399282,1743900.0,0.1303,0.3608,0.2305,60.8112,55.784,58.2976,56.1068,59.4305,58.4694,-1.5007,94.7377,3.6657,True
2013-01-18,69.67,70.12,69.41,59.5630443606,2271600.0,0.1199,0.3804,0.2605,60.7714,55.7992,58.2853,57.3061,59.4696,58.6897,-1.9301,86.8887,2.4644,True
2013-01-22,69.79,70.46,69.79,59.8603923213,3331900.0,0.1237,0.4151,0.2914,60.9227,55.7702,58.3465,59.206,59.5715,58.9616,1.8355,100.6232,3.5093,True
2013-01-23,70.55,71.46,70.44,60.531549147,3591100.0,0.1597,0.4911,0.3313,61.2032,55.8152,58.5092,63.1696,59.7415,59.2306,3.7005,134.8113,6.5053,True
2013-01-24,71.29,71.98,70.68,60.6080100511,2608500.0,0.1758,0.5511,0.3753,61.4276,55.9645,58.6961,63.6013,59.9878,59.3597,6.8111,142.4416,8.0156,True
2013-01-25,71.5,72.24,71.01,61.3471321249,2908200.0,0.2204,0.6509,0.4304,61.683,56.212,58.9475,67.5415,60.382,59.5523,7.484,158.0754,8.765,True
2013-01-28,72.87,72.87,71.76,61.2536799087,3420600.0,0.227,0.7141,0.4871,61.8147,56.58,59.1973,66.5654,60.7202,59.7171,9.5295,169.0066,10.5606,True
2013-01-29,72.09,72.1,71.48,60.9138536679,2564500.0,0.193,0.7284,0.5354,61.6549,57.2529,59.4539,63.0169,60.9308,59.8763,8.8302,140.2437,9.5858,True
2013-01-30,71.74,72.685,71.65,61.4575756532,2321800.0,0.1915,0.7747,0.5833,61.6128,57.7911,59.7019,66.1136,61.1161,60.049,9.1694,152.125,11.2484,True
2013-01-31,72.06,72.796,71.89,61.0752711323,2454700.0,0.1507,0.7717,0.6209,61.7608,57.8835,59.8222,62.1906,61.2095,60.1685,5.4098,143.2545,11.5622,True
2013-02-01,72.71,73.91,72.49,62.6979414322,3158800.0,0.2152,0.8899,0.6747,62.2388,57.8294,60.0341,70.2251,61.4797,60.4307,6.56,182.6687,14.6423,True
2013-02-04,72.56,73.64,72.44,61.8653671422,3185700.0,0.185,0.906,0.721,62.4516,57.925,60.1883,62.8796,61.602,60.5972,5.7894,156.9106,14.4604,True
2013-02-05,73.36,73.69,72.9,62.3241325673,2531200.0,0.1791,0.9449,0.7658,62.6887,58.0677,60.3782,65.0386,61.8841,60.7955,6.89,162.9859,14.5982,True
2013-02-06,72.91,72.98,72.0,61.5255409014,2706100.0,0.1081,0.9009,0.7928,62.7637,58.2587,60.5112,58.6738,61.8977,60.9184,5.0677,126.853,11.3146,True
2013-02-07,72.21,73.0,71.58,61.9758106705,2973700.0,0.0794,0.892,0.8126,62.9104,58.3812,60.6458,60.9806,62.0778,61.0917,4.5845,124.6939,9.8212,True
2013-02-08,73.01,73.71,72.82,62.2816542872,2000100.0,0.0694,0.8994,0.83,63.0199,58.6235,60.8217,62.5038,61.9945,61.2854,5.5261,148.3717,11.8542,True
2013-02-11,73.09,73.27,72.1,62.0777585427,1880100.0,0.0389,0.8786,0.8397,63.1139,58.8005,60.9572,60.8082,62.037,61.453,4.2692,126.6318,9.3128,True
2013-02-12,72.89,73.495,72.58,62.3326282233,1710300.0,0.0263,0.8726,0.8463,63.2097,59.0028,61.1063,62.1822,62.0387,61.6179,4.6192,135.1468,9.9629,True
2013-02-13,73.32,73.71,73.2,62.4940456877,1884700.0,0.0197,0.8709,0.8512,63.3265,59.1672,61.2469,63.0609,62.2324,61.7487,4.7761,144.0354,10.5858,True
2013-02-14,73.21,73.5,72.66,62.1287324788,2096100.0,-0.0166,0.8304,0.847,63.3093,59.4597,61.3845,59.6974,62.263,61.8501,4.5668,125.3967,8.6657,False
2013-02-15,73.08,74.16,73.0,63.003785049,3221900.0,0.0096,0.8591,0.8495,63.38,59.7518,61.5659,64.5501,62.4074,61.9605,5.5959,145.2187,10.5951,True
2013-02-19,74.28,75.46,73.83,64.0572463955,2787600.0,0.0851,0.9558,0.8707,63.6689,59.9123,61.7906,69.3156,62.8033,62.1474,7.6155,178.2842,14.2248,True
2013-02-20,75.4,75.97,75.0,63.7174201547,2639900.0,0.0983,0.9936,0.8953,63.821,60.1459,61.9835,66.2381,63.0802,62.3343,7.82,183.1285,15.5919,True
2013-02-21,74.69,74.75,73.45,62.7404197123,2647600.0,0.0309,0.9339,0.903,63.8319,60.3559,62.0939,58.2689,63.1295,62.4199,4.604,130.1744,10.165,True
2013-02-22,74.15,74.8,73.95,63.5475070343,1930700.0,0.0303,0.9409,0.9106,63.9483,60.5334,62.2409,62.285,63.4133,62.5847,3.9178,140.9389,10.3031,True
2013-02-25,75.17,75.52,73.91,62.7913936484,2835000.0,-0.0282,0.8753,0.9035,63.985,60.6411,62.3131,56.7983,63.3708,62.5909,4.5404,132.7486,12.2786,False
2013-02-26,74.32,74.68,73.55,62.7234284003,1970600.0,-0.076,0.8086,0.8845,63.9937,60.7794,62.3866,56.3205,63.104,62.6481,2.4839,113.6082,11.0352,False
2013-02-27,74.0,74.63,73.39,63.2161764495,2199900.0,-0.0786,0.7863,0.8649,63.9963,61.0071,62.5017,58.9997,63.0038,62.7076,3.509,113.0339,10.4821,False
2013-02-28,74.52,75.14,74.27,63.1736981694,2365400.0,-0.0867,0.7566,0.8432,64.0286,61.1464,62.5875,58.6673,63.0904,62.8174,3.3776,122.6725,11.9044,False
2013-03-01,74.13,74.95,73.62,63.5644983463,1678100.0,-0.0699,0.7558,0.8258,64.0342,61.3897,62.712,60.8418,63.0938,62.9234,2.959,114.0386,9.6465,False
