date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-13,30.9,31.29,30.86,23.1923191125,1775200.0,0.1202,0.1205,-0.0003,22.5431,23.3562,21.7299,60.2498,23.0908,22.6278,3.5065,71.3493,4.6044,True
2012-06-14,31.19,31.82,31.09,23.6851372263,3285200.0,0.1839,0.1473,0.0366,22.5976,23.5513,21.6438,66.5356,23.2491,22.704,4.7055,133.4774,8.4654,True
2012-06-15,31.78,32.11,31.67,23.9166124009,3420000.0,0.2501,0.1709,0.0793,22.6767,23.7806,21.5728,69.0023,23.4014,22.7841,6.0436,182.667,10.4815,True
2012-06-18,31.92,32.4,31.855,24.1406206345,2041300.0,0.3171,0.1902,0.1268,22.7857,24.0093,21.5622,71.2033,23.6269,22.8857,7.8921,210.4042,12.4427,True
2012-06-19,32.5,32.73,32.33,24.3272941624,2039600.0,0.3808,0.2032,0.1776,22.8907,24.2568,21.5245,72.9201,23.8524,22.9927,9.9429,244.2609,14.6076,True
2012-06-20,32.67,32.67,32.29,24.2899594568,2638400.0,0.4234,0.1966,0.2268,22.9888,24.4571,21.5206,72.0003,24.0719,23.1137,8.6826,231.0607,14.2593,True
2012-06-21,32.64,32.64,31.99,23.9726144593,2718800.0,0.4266,0.1599,0.2667,23.0603,24.5733,21.5474,64.5814,24.1294,23.2199,7.8473,196.7536,11.6713,True
2012-06-22,32.23,32.32,32.11,24.0883520466,2052000.0,0.4335,0.1334,0.3001,23.129,24.6967,21.5614,65.9523,24.1638,23.3683,5.6554,190.2337,11.6713,True
2012-06-25,31.53,32.0,31.53,23.6926041674,2099400.0,0.4025,0.0819,0.3206,23.1828,24.7503,21.6153,57.7617,24.0742,23.4853,4.918,131.1066,6.833,True
2012-06-26,31.79,31.87,31.49,23.7150049907,1986900.0,0.3753,0.0438,0.3315,23.2325,24.8013,21.6636,58.0774,23.9517,23.5973,4.0483,120.6561,6.5094,True
2012-06-27,31.96,32.285,31.88,23.8419429897,3153800.0,0.3599,0.0227,0.3372,23.3008,24.8507,21.7508,59.8975,23.8621,23.6749,6.4809,150.7055,9.4051,True
2012-06-28,31.56,31.79,30.54,23.1325835835,5842000.0,0.2871,-0.0401,0.3272,23.3385,24.8326,21.8444,47.5397,23.6941,23.6909,5.1952,52.0469,0.6947,False
2012-06-29,31.48,31.58,31.17,23.4536620516,3794100.0,0.2524,-0.0598,0.3122,23.418,24.75,22.086,52.3112,23.5672,23.7108,6.2227,82.2406,0.6947,False
2012-07-02,31.19,31.55,31.18,23.4312612282,3963500.0,0.2206,-0.0733,0.2939,23.4927,24.6389,22.3464,51.9579,23.5149,23.7387,6.7317,79.4901,0.6947,False
2012-07-03,31.52,31.55,31.27,23.4461951105,2497500.0,0.1943,-0.0797,0.274,23.5632,24.4957,22.6308,52.1886,23.4611,23.7551,6.7321,80.6646,0.6947,False
2012-07-05,31.46,31.89,31.25,23.7000711085,2647000.0,0.1918,-0.0658,0.2575,23.6144,24.4544,22.7744,56.0329,23.4328,23.7889,5.0049,99.4224,1.7662,False
