date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-03-02,126.96,128.51,126.01,127.01,729700.0,2.3931,-0.5184,2.9115,128.7056,123.6934,126.1995,58.6237,126.922,126.4447,4.6328,88.7443,15.5571,False
2012-03-05,126.97,127.4,123.7,124.49,917400.0,2.0601,-0.6811,2.7412,128.7263,123.6447,126.1855,52.2446,126.162,126.4767,1.92,70.1522,12.992,False
2012-03-06,121.03,122.97,119.5,121.26,1479000.0,1.5182,-0.9785,2.4966,129.298,122.699,125.9985,45.4525,125.01,126.2273,-1.624,37.0814,8.5372,False
2012-03-07,122.5,125.57,122.5,124.75,1084400.0,1.3546,-0.9136,2.2682,129.2535,122.5785,125.916,52.5882,124.968,126.1587,-1.7526,59.7106,10.7523,False
2012-03-08,125.96,126.8,124.18,124.26,962000.0,1.172,-0.877,2.049,129.268,122.45,125.859,51.5733,124.354,125.9947,-0.4475,64.2664,11.7802,False
2012-03-09,124.6,126.36,123.5,125.61,756200.0,1.1232,-0.7406,1.8638,129.2625,122.4415,125.852,54.1834,124.074,125.872,0.2857,63.066,11.0611,False
2012-03-12,126.34,126.34,124.59,125.85,857400.0,1.0913,-0.618,1.7093,129.2484,122.6396,125.944,54.649,124.346,125.934,0.462,64.7792,11.0611,False
2012-03-13,126.85,132.75,126.7,132.72,2206200.0,1.602,-0.0859,1.6878,130.7263,121.9337,126.33,65.4248,126.638,126.4207,5.4073,103.563,16.3101,False
2012-03-14,133.21,133.6,130.82,131.86,1437300.0,1.9152,0.1819,1.7333,131.6353,121.6327,126.634,63.4042,128.06,126.7727,6.1244,112.4642,16.9709,True
2012-03-15,132.0,133.998,130.7,132.31,1132900.0,2.1747,0.3531,1.8216,132.4941,121.3329,126.9135,64.0271,129.67,127.0133,3.3457,112.4849,17.2819,True
2012-03-16,132.1,133.06,130.99,131.91,921300.0,2.3212,0.3997,1.9215,133.1264,121.1466,127.1365,63.0058,130.93,127.3087,4.0914,108.3951,17.2819,True
2012-03-19,132.64,135.84,132.15,132.73,1191200.0,2.4751,0.4428,2.0322,133.8944,121.1596,127.527,64.258,132.306,127.6047,6.1416,119.7174,19.4611,True
2012-03-20,131.1,131.31,128.37,129.51,1633700.0,2.3105,0.2226,2.0879,134.0778,121.3852,127.7315,56.2474,131.664,127.7707,2.8753,85.5631,15.2622,True
2012-03-21,130.2,132.4,129.37,131.36,1140900.0,2.3028,0.1719,2.1309,134.4832,121.4578,127.9705,59.3657,131.564,128.1973,4.4246,96.0474,16.1267,True
2012-03-22,131.14,132.87,129.5,132.47,1085800.0,2.3591,0.1826,2.1765,134.9572,121.3608,128.159,61.1458,131.596,128.54,3.1439,100.1968,16.5003,True
2012-03-23,132.38,132.5,130.47,132.13,710400.0,2.3492,0.1381,2.211,135.3959,121.3871,128.3915,60.2792,131.64,128.8813,1.7118,99.7246,16.5003,True
2012-03-26,133.75,135.57,133.01,134.8,971900.0,2.5276,0.2533,2.2744,136.2568,121.1772,128.717,64.5114,132.054,129.5687,4.8735,125.0214,18.9391,True
2012-03-27,134.94,135.93,134.0,134.11,878400.0,2.5836,0.2474,2.3362,136.9192,121.2238,129.0715,62.6627,132.974,130.4253,5.6423,125.7286,19.2204,True
2012-03-28,133.0,135.28,132.31,134.05,912200.0,2.5932,0.2056,2.3876,137.4214,121.6306,129.526,62.4958,133.512,131.0453,5.4815,116.1137,17.2771,True
2012-03-29,132.81,135.15,132.2,134.86,860300.0,2.6358,0.1986,2.4373,138.057,121.748,129.9025,63.8867,133.99,131.752,5.9169,116.9985,17.1507,True
2012-03-30,135.67,136.46,132.64,134.96,1217000.0,2.6471,0.1679,2.4792,138.625,121.975,130.3,64.063,134.556,132.3753,6.1863,124.1284,18.2182,True
2012-04-02,135.05,137.59,134.11,136.66,1065700.0,2.7615,0.2258,2.5357,139.225,122.592,130.9085,66.9975,134.928,133.096,7.9984,141.069,19.1322,True
2012-04-03,136.78,139.46,136.64,138.06,1383100.0,2.9312,0.3164,2.6148,139.3611,124.1359,131.7485,69.2155,135.718,133.452,13.4098,163.8248,20.6251,True
2012-04-04,136.9,137.88,134.24,136.11,1286900.0,2.8753,0.2084,2.6669,139.4348,125.1982,132.3165,62.9062,136.13,133.7353,9.8033,137.3627,17.787,True
2012-04-05,135.33,136.11,133.42,135.93,903600.0,2.7843,0.0939,2.6904,139.14,126.66,132.9,62.3442,136.344,133.9767,7.3423,123.163,16.8319,True
2012-04-09,132.56,133.81,131.19,132.88,1022700.0,2.438,-0.2019,2.6399,138.5342,127.9928,133.2635,53.643,135.928,134.0413,5.8959,87.6062,14.2693,False
2012-04-10,133.0,134.67,127.66,128.3,1766400.0,1.7736,-0.6931,2.4666,138.0396,128.7324,133.386,43.8063,134.256,133.746,6.5933,52.6749,10.3722,False
2012-04-11,122.9,125.16,120.01,122.65,3687600.0,0.7821,-1.3477,2.1297,139.4859,126.2791,132.8825,35.2602,131.174,133.2887,-5.7175,-59.0504,2.6563,False
2012-04-12,123.19,126.25,121.37,124.15,2056500.0,0.116,-1.611,1.727,140.1163,124.8777,132.497,38.6639,128.782,132.808,-5.5015,-46.5949,3.6325,False
2012-04-13,124.38,124.73,121.77,122.12,1933600.0,-0.5691,-1.8369,1.2678,140.85,123.125,131.9875,35.9252,126.02,132.118,-6.9165,-70.0692,3.6325,False
2012-04-16,123.45,124.51,120.71,122.04,1787200.0,-1.1058,-1.8988,0.793,141.3611,121.6269,131.494,35.818,123.852,131.4453,-6.4257,-78.8498,2.5977,False
2012-04-17,123.44,124.99,122.93,123.75,1440000.0,-1.3773,-1.7362,0.359,141.4489,120.6411,131.045,39.921,122.942,130.7087,-7.9873,-56.5187,3.0435,False
2012-04-18,124.77,125.08,122.1501,124.21,2626900.0,-1.5375,-1.5172,-0.0203,141.5889,119.9711,130.78,41.0079,123.254,130.0487,-4.7445,-59.1373,2.2701,False
2012-04-19,133.79,139.2,131.3022,133.98,6221700.0,-0.8662,-0.6767,-0.1895,141.808,120.014,130.911,58.212,125.22,130.044,5.136,119.2314,14.1362,False
2012-04-20,134.04,134.648,131.51,131.63,1875300.0,-0.5179,-0.2627,-0.2552,141.7481,119.9899,130.869,54.1427,127.122,129.8287,1.3382,79.3306,14.1362,False
2012-04-23,130.24,131.88,128.5,130.85,1687000.0,-0.3013,-0.0369,-0.2644,141.6687,119.9413,130.805,52.8294,128.884,129.5547,-0.4679,41.6118,11.1607,False
2012-04-24,130.75,131.12,127.38,129.28,1366500.0,-0.2533,0.0088,-0.2622,141.2523,119.8057,130.529,50.2032,129.99,129.0627,-3.2824,20.4695,10.0748,True
2012-04-25,129.7,130.85,127.07,130.72,1931900.0,-0.0981,0.1313,-0.2294,140.9575,119.7615,130.3595,52.5226,131.292,128.5733,-3.7372,23.0448,9.773,True
2012-04-26,130.6,133.67,130.01,133.41,1367400.0,0.2393,0.3749,-0.1356,140.8845,119.7705,130.3275,56.5711,131.178,128.3933,-1.1901,68.6547,12.0051,True
2012-04-27,133.43,136.94,132.66,136.11,1188600.0,0.7163,0.6815,0.0348,141.0677,119.7123,130.39,60.2191,132.074,128.4053,1.3245,113.9194,14.4994,True
2012-04-30,136.09,136.1,133.33,133.93,858700.0,0.9079,0.6985,0.2094,140.9372,119.7398,130.3385,56.1396,132.69,128.4753,-0.2638,96.9021,14.4994,True
2012-05-01,132.94,135.78,132.7,133.68,1081400.0,1.0278,0.6547,0.3731,140.5086,119.8704,130.1895,55.6762,133.57,128.834,-1.3155,86.8363,13.8564,True
2012-05-02,131.46,136.69,131.22,136.26,1641000.0,1.3158,0.7542,0.5616,140.1709,120.0281,130.0995,59.3835,134.678,129.7413,-1.9862,94.9917,12.349,True
2012-05-03,136.0,138.67,135.39,136.23,1633000.0,1.524,0.7699,0.7541,140.1913,120.0197,130.1055,59.3217,135.242,130.5467,0.573,124.6808,13.8998,True
2012-05-04,135.04,135.82,130.78,131.9,1300600.0,1.3244,0.4563,0.8682,139.6723,120.1357,129.904,51.0963,134.4,131.1987,-0.2131,56.4481,9.32,True
2012-05-07,131.0,133.4,130.71,131.61,973000.0,1.1298,0.2093,0.9205,139.5469,120.1341,129.8405,50.5929,133.936,131.8367,-0.3064,39.2411,9.2521,True
2012-05-08,130.19,130.7,125.02,128.87,1521400.0,0.7459,-0.1397,0.8856,139.5605,120.1775,129.869,46.0048,132.974,132.178,-2.9479,-25.6194,3.9215,False
2012-05-09,127.41,130.5,125.6,129.39,1422900.0,0.478,-0.326,0.8041,139.3216,121.0904,130.206,46.9824,131.6,132.5233,4.2665,-21.8356,3.9215,False
2012-05-10,129.09,129.2,123.27,124.08,2575300.0,-0.1608,-0.7719,0.6111,139.3275,121.0775,130.2025,39.2142,129.17,131.8633,2.3366,-74.638,1.8177,False
2012-05-11,123.0,127.47,122.35,125.91,1995500.0,-0.5136,-0.8997,0.3862,138.9793,121.8047,130.392,42.7118,127.972,131.482,2.1967,-78.0331,0.9967,False
2012-05-14,124.29,126.27,123.2,125.53,1044800.0,-0.8144,-0.9604,0.146,138.5912,122.5418,130.5665,42.1719,126.756,131.1273,1.4135,-81.0725,0.9967,False
2012-05-15,125.81,126.58,123.29,123.88,1391100.0,-1.1724,-1.0547,-0.1176,138.5758,122.5702,130.573,39.8298,125.758,130.7673,1.2721,-87.4561,1.2741,False
2012-05-16,124.9,124.9,118.09,118.26,2237400.0,-1.8878,-1.4162,-0.4717,139.5445,121.0065,130.2755,33.1176,123.532,129.9367,-0.1439,-154.1465,3.3459,False
2012-05-17,118.35,119.19,116.32,116.47,1804400.0,-2.5697,-1.6784,-0.8913,140.273,118.527,129.4,31.3166,122.01,128.8073,-14.375,-196.5747,4.8484,False
2012-05-18,116.65,116.99,112.34,112.712,1944900.0,-3.3744,-1.9865,-1.3879,141.4674,115.4408,128.4541,27.9033,119.3704,127.2475,-13.1142,-232.7663,8.1147,False
2012-05-21,112.04,117.88,111.3,117.43,1668500.0,-3.59,-1.7617,-1.8283,141.5927,113.9735,127.7831,37.1219,117.7504,126.1475,-10.6157,-195.6901,8.9453,False
2012-05-22,117.39,118.41,115.46,116.54,1296700.0,-3.789,-1.5686,-2.2205,141.7719,112.5203,127.1461,36.1867,116.2824,125.0048,-9.6934,-167.2921,8.4373,False
2012-05-23,115.2,118.3,113.92,117.84,1467000.0,-3.7981,-1.2621,-2.536,141.5693,111.4349,126.5021,38.6072,116.1984,123.7768,-9.5911,-160.0777,9.6818,False
2012-05-24,116.12,116.8,106.7915,108.56,5128400.0,-4.5022,-1.573,-2.9292,141.8634,108.6558,125.2596,29.9256,114.6164,121.9321,-12.6206,-223.8978,15.1128,False
2012-05-25,108.7,110.75,107.902,109.04,1789100.0,-4.9642,-1.628,-3.3362,141.1522,106.66,123.9061,30.7881,113.882,120.4081,-19.1252,-224.8259,15.1128,False
2012-05-29,110.06,110.68,107.31,108.44,1957700.0,-5.3175,-1.585,-3.7325,140.4831,104.7801,122.6316,30.2888,112.084,118.8635,-18.6774,-212.6077,15.5489,False
2012-05-30,107.24,108.09,105.15,107.54,1974500.0,-5.6055,-1.4984,-4.1071,139.5723,103.0769,121.3246,29.5195,110.284,117.4415,-20.3933,-217.325,17.1288,False
2012-05-31,103.74,103.95,99.47,103.48,5070800.0,-6.0911,-1.5872,-4.5039,138.1601,101.2111,119.6856,26.2915,107.412,115.7141,-23.952,-248.4111,21.0771,False
2012-06-01,100.0,101.88,96.95,97.31,2682000.0,-6.8944,-1.9124,-4.982,137.0152,98.464,117.7396,22.3179,105.162,113.9295,-26.5306,-260.585,22.738,False
2012-06-04,98.24,98.45,95.66,97.51,1832000.0,-7.4292,-1.9578,-5.4714,136.0567,95.9835,116.0201,22.7235,102.856,112.0361,-27.5144,-251.2766,23.5752,False
2012-06-05,96.77,101.2,96.4518,100.89,2030600.0,-7.4939,-1.618,-5.8759,134.2124,94.7558,114.4841,29.3988,101.346,110.3935,-24.1379,-213.7996,20.7388,False
2012-06-06,101.52,103.78,100.65,103.27,1790000.0,-7.2694,-1.1147,-6.1546,132.346,94.0622,113.2041,33.7184,100.492,109.0195,-20.5968,-176.2268,18.1514,False
2012-06-07,105.18,107.19,101.3,101.55,3123300.0,-7.1478,-0.7945,-6.3533,130.0721,93.5521,111.8121,32.1932,100.106,107.9055,-17.8621,-159.9628,14.8434,False
2012-06-08,101.28,102.64,99.75,102.4,1522500.0,-6.9033,-0.44,-6.4633,128.5142,92.942,110.7281,33.7792,101.124,106.9675,-20.5573,-162.3618,15.9314,False
2012-06-11,104.1,104.97,99.83,100.12,1545500.0,-6.8149,-0.2813,-6.5336,126.3531,92.5241,109.4386,31.6516,101.646,106.128,-17.6512,-152.7021,13.7105,False
2012-06-12,101.2,102.17,99.42,101.56,1491100.0,-6.5532,-0.0157,-6.5375,123.7637,92.7165,108.2401,34.4456,101.78,105.07,-19.0861,-147.5217,14.0053,False
2012-06-13,101.43,102.47,100.32,101.1,973900.0,-6.3101,0.1819,-6.492,121.1392,93.063,107.1011,33.9703,101.346,104.0407,-19.0472,-137.9124,13.7162,True
2012-06-14,101.27,101.57,99.25,100.51,1006200.0,-6.0948,0.3178,-6.4126,119.5441,92.8831,106.2136,33.3382,101.138,102.8853,-18.6789,-135.3326,14.5026,True
2012-06-15,101.17,102.97,100.07,102.16,1620000.0,-5.7251,0.55,-6.2751,118.064,92.9322,105.4981,36.8589,101.09,102.4587,-13.6085,-120.6962,13.1307,True
