date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-03,48.87,49.09,48.62,31.1402001101,1043400.0,0.0506,0.1559,0.1052,30.543,31.8648,29.2212,54.7851,30.882,30.7832,8.1516,-4.0958,0.4055,True
2012-07-05,48.6,49.169,48.16,31.0384347502,1655000.0,0.0741,0.1682,0.094,30.6152,31.8783,29.352,53.8218,30.9697,30.8408,5.6035,-8.0372,0.9358,True
2012-07-06,48.26,48.38,45.85,29.295702963,3682200.0,0.0667,0.0369,-0.0298,30.619,31.8656,29.3723,40.693,30.7866,30.7878,2.7831,-66.2111,7.2624,False
2012-07-09,45.99,46.08,45.05,29.0158482235,2913000.0,0.0356,-0.0888,-0.1243,30.5646,31.9799,29.1493,39.054,30.3248,30.6738,-2.7438,-100.1988,9.3024,False
2012-07-10,44.93,46.82,44.77,28.9331638686,5578000.0,-0.0101,-0.1928,-0.1827,30.5169,32.0772,28.9566,38.5623,29.8847,30.5071,-2.7521,-93.7312,7.0865,False
2012-07-11,45.63,46.23,45.13,28.9649655436,2016300.0,-0.062,-0.2695,-0.2075,30.4498,32.1496,28.75,38.8794,29.4496,30.3371,-3.0004,-92.6623,7.0865,False
2012-07-12,45.16,45.9,44.79,29.0158482235,2029000.0,-0.1141,-0.3225,-0.2084,30.3919,32.2008,28.5831,39.4154,29.0451,30.162,-5.1457,-96.2265,7.973,False
2012-07-13,45.63,46.31,45.52,29.0730912384,1879000.0,-0.1624,-0.3558,-0.1934,30.341,32.2361,28.4459,40.0492,29.0006,30.0471,-3.1577,-80.62,6.7243,False
2012-07-16,45.41,45.83,44.88,28.9967672185,1739600.0,-0.2067,-0.3839,-0.1772,30.2545,32.2276,28.2814,39.4595,28.9968,29.9241,-5.1531,-92.2553,8.4059,False
2012-07-17,45.95,46.26,45.41,29.2702616231,2900100.0,-0.2413,-0.3797,-0.1384,30.1464,32.0861,28.2067,42.6988,29.0642,29.88,-6.5077,-74.6402,7.0868,False
2012-07-18,45.96,48.79,45.88,30.9748314003,3224100.0,-0.2403,-0.2362,0.0041,30.1194,31.996,28.2427,57.783,29.4662,29.9326,-2.42,-6.5438,0.1807,True
2012-07-19,48.88,49.35,48.55,31.3787126722,2314600.0,-0.21,-0.0888,0.1212,30.1062,31.9431,28.2693,60.4275,29.9387,29.9845,-1.5854,42.3152,1.6826,True
2012-07-20,49.28,49.39,48.81,31.3055688198,2364200.0,-0.1636,0.0219,0.1855,30.1316,32.0195,28.2438,59.7018,30.3852,30.0575,-0.8233,48.3458,1.79,True
2012-07-23,48.37,48.44,47.62,30.6758956558,2227300.0,-0.1193,0.0581,0.1774,30.1233,32.0001,28.2466,53.7484,30.7211,30.0142,-1.0621,13.213,1.4647,True
2012-07-24,48.23,48.45,47.78,30.5932113009,1816000.0,-0.0796,0.0792,0.1588,30.1564,32.0418,28.271,53.0047,30.9856,29.9782,0.7486,16.9822,1.437,True
2012-07-25,48.5,49.55,48.23,31.1274794401,2342000.0,-0.0362,0.1375,0.1736,30.2035,32.1359,28.2711,57.1127,31.0162,29.9773,3.9656,54.6771,1.5708,True
