date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-08-06,14.84,14.87,14.58,13.6676702892,5165200.0,0.0438,0.0378,0.0817,13.9252,13.5351,13.1449,56.3405,13.7098,13.494,3.7864,100.6614,14.1026,True
2013-08-07,14.53,14.75,14.52,13.6583152787,6109500.0,0.0514,0.0305,0.082,13.9364,13.543,13.1496,55.9806,13.7406,13.4934,1.935,74.7353,13.1321,True
2013-08-08,14.68,14.765,14.51,13.7509298823,8642400.0,0.0589,0.0298,0.0887,13.9453,13.5462,13.1472,58.7742,13.7517,13.5026,0.785,84.4754,13.3196,True
2013-08-09,14.12,14.71,14.11,13.5554101636,22655600.0,0.0626,0.0147,0.0773,13.9324,13.5392,13.146,51.3964,13.7012,13.5182,-0.4736,4.5417,7.0551,True
2013-08-12,14.33,14.58,14.22,13.443150038,1670984.0,0.0618,-0.0032,0.0586,13.9187,13.528,13.1373,47.7121,13.6151,13.527,-0.6135,-11.4147,7.0551,False
2013-08-13,14.39,14.48,14.3,13.4899250903,4936700.0,0.0588,-0.0118,0.047,13.8937,13.5154,13.1371,49.3335,13.5795,13.5401,-1.9634,-5.7705,7.0551,False
2013-08-14,14.39,15.12,14.38,14.0605807287,20712700.0,0.0636,0.0192,0.0829,13.9782,13.535,13.0919,63.9473,13.66,13.5912,2.578,161.9034,14.9654,True
2013-08-15,14.87,15.25,14.81,14.1494533281,18090400.0,0.0743,0.0428,0.1171,14.0794,13.5619,13.0444,65.6028,13.7397,13.6452,4.1667,238.833,16.4345,True
2013-08-16,15.1,15.4,15.07,14.2093253951,16511400.0,0.0889,0.0585,0.1474,14.1827,13.6063,13.0299,66.7062,13.8705,13.7068,5.9876,276.6934,18.095,True
2013-08-19,15.1,15.15,14.94,13.985740645,9835800.0,0.1015,0.0501,0.1516,14.2224,13.64,13.0576,59.118,13.979,13.7555,4.6271,192.0744,16.0624,True
2013-08-20,14.87,15.05,14.85,14.0559032235,5854800.0,0.1129,0.0459,0.1588,14.2646,13.6781,13.0916,60.624,14.0922,13.7938,4.9653,184.8007,15.8207,True
2013-08-21,14.86,15.05,14.82,13.9900896298,6538500.0,0.1218,0.0355,0.1574,14.2865,13.7129,13.1394,58.4596,14.0781,13.8262,5.1843,164.7485,15.3455,True
2013-08-22,14.87,15.1,14.87,14.0653051654,3225400.0,0.1295,0.0309,0.1604,14.3155,13.7492,13.1828,60.1995,14.0613,13.8509,5.0589,171.3488,15.9301,True
2013-08-23,14.98,15.1,14.93,14.0653051654,6128000.0,0.1358,0.0252,0.161,14.328,13.7882,13.2484,60.1995,14.0325,13.868,6.2356,168.1065,15.9301,True
2013-08-26,14.97,15.03,14.93,14.0982119623,7503800.0,0.1411,0.0211,0.1623,14.3272,13.8304,13.3335,61.0195,14.055,13.883,5.2641,156.1945,15.9301,True
2013-08-27,14.85,14.95,14.75,13.9195750651,6936600.0,0.1423,0.0048,0.1471,14.3235,13.8523,13.3811,54.4899,14.0277,13.8998,2.911,110.1455,12.9763,True
2013-08-28,14.83,14.94,14.74,13.9148740941,7970600.0,0.1405,-0.0073,0.1332,14.3166,13.8728,13.4291,54.326,14.0127,13.9169,2.9832,103.7041,12.8139,False
2013-08-29,14.75,14.91,14.71,13.8866682683,6905400.0,0.1361,-0.0175,0.1186,14.3186,13.8824,13.4462,53.2954,13.9769,13.926,2.1459,92.075,12.3213,False
2013-08-30,14.78,14.82,14.68,13.8678643844,9453000.0,0.1297,-0.0255,0.1042,14.3203,13.8854,13.4504,52.5829,13.9374,13.9468,0.7055,77.1681,11.8247,False
2013-09-03,14.79,14.97,14.67,13.8772663263,7117000.0,0.1223,-0.0297,0.0926,14.3205,13.8856,13.4507,52.9201,13.8932,13.9757,1.1095,86.0962,13.7632,False
2013-09-04,14.76,14.99,14.74,14.0088935137,5552000.0,0.1164,-0.0236,0.0929,14.3287,13.9026,13.4766,57.458,13.9111,14.0103,1.3127,100.4364,14.0195,False
2013-09-05,14.84,15.0,14.83,14.0465012815,4372600.0,0.1121,-0.0171,0.095,14.3371,13.922,13.507,58.6773,13.9374,14.0094,2.2051,107.1297,14.1492,False
2013-09-06,14.95,15.03,14.765,13.9900896298,5668900.0,0.108,-0.0168,0.0912,14.3423,13.934,13.5257,56.0935,13.9581,13.9988,2.3055,95.9418,13.0219,False
2013-09-09,15.0,15.13,14.96,14.2204372077,6160200.0,0.1075,-0.002,0.1055,14.3546,13.9673,13.5799,63.1857,14.0286,13.9995,3.3712,132.1621,14.3454,False
2013-09-10,15.24,15.46,15.17,14.5260003212,7303300.0,0.1139,0.0259,0.1398,14.4033,14.0214,13.6395,70.0594,14.1584,14.0355,6.5676,187.2192,18.5067,True
2013-09-11,15.43,15.75,15.323,14.7704508121,9904100.0,0.1281,0.0566,0.1847,14.5157,14.0854,13.6551,74.19,14.3107,14.0832,9.3164,222.3221,21.8976,True
2013-09-12,15.63,15.9,15.63,14.7610488701,7595200.0,0.1459,0.0711,0.217,14.6414,14.1205,13.5995,73.7706,14.4536,14.1346,5.6863,235.5266,23.5705,True
2013-09-13,15.75,15.87,15.64,14.8550682897,3992400.0,0.1661,0.0811,0.2473,14.7674,14.1557,13.544,75.2686,14.6266,14.1872,4.5876,227.0072,23.5705,True
2013-09-16,15.93,16.04,15.75,14.8644702316,5785300.0,0.1867,0.0823,0.269,14.8739,14.1885,13.5031,75.419,14.7554,14.2405,4.6784,227.2822,25.4422,True
2013-09-17,15.87,15.99,15.8,14.9114799414,4215200.0,0.2067,0.0799,0.2866,14.9815,14.2348,13.4881,76.1945,14.8325,14.2947,6.074,214.279,25.4422,True
2013-09-18,15.87,16.04,15.79,15.0421669346,6704200.0,0.2269,0.0808,0.3076,15.1037,14.2841,13.4645,78.2396,14.8868,14.3696,6.5781,210.0638,25.9935,True
2013-09-19,16.07,16.1,15.86,14.9725925641,5689300.0,0.2445,0.0705,0.315,15.1933,14.3332,13.4732,74.5848,14.9292,14.4401,6.9767,200.2771,26.6553,True
2013-09-20,15.97,16.069,15.76,14.8503673187,8900900.0,0.2571,0.0504,0.3075,15.2515,14.3725,13.4935,68.557,14.9282,14.5043,6.4172,176.7801,24.7643,True
2013-09-23,15.78,15.91,15.55,14.7046372184,6781100.0,0.263,0.0235,0.2865,15.2829,14.4044,13.5259,62.1414,14.8962,14.5601,5.3642,143.8461,20.9091,True
2013-09-24,15.65,15.76,15.56,14.7610488701,5743300.0,0.2646,0.0066,0.2712,15.3174,14.4376,13.5578,63.5558,14.8662,14.619,4.857,134.2696,20.9091,True
2013-09-25,15.67,15.84,15.6,14.784553725,5828900.0,0.2633,-0.0053,0.2581,15.3393,14.4808,13.6224,64.1538,14.8146,14.6707,5.9532,135.6126,21.8603,False
2013-09-26,15.76,15.79,15.58,14.7328430443,3720400.0,0.2588,-0.0181,0.2407,15.3457,14.5217,13.6978,61.7652,14.7667,14.7165,5.6894,124.128,21.4888,False
2013-09-27,15.55,15.68,15.49,14.6482255667,3798000.0,0.2505,-0.033,0.2176,15.3316,14.5598,13.788,57.9805,14.7263,14.7604,5.1643,105.6464,19.8173,False
2013-09-30,15.42,15.67,15.33,14.6294216828,5666000.0,0.2395,-0.044,0.1955,15.3015,14.5979,13.8943,57.1467,14.7112,14.7876,5.7355,92.8409,16.9092,False
2013-10-01,15.58,15.655,15.465,14.6200197408,5674400.0,0.2267,-0.0515,0.1752,15.2561,14.635,14.0139,56.7099,14.683,14.7939,4.5758,94.3838,16.9092,False
2013-10-02,15.39,15.6,15.39,14.6106177988,4050900.0,0.2126,-0.0561,0.1566,15.2164,14.6651,14.1138,56.2492,14.6482,14.7832,4.0694,84.3698,15.5497,False
2013-10-03,15.55,15.692,15.305,14.4601867276,10919200.0,0.1958,-0.0676,0.1282,15.1696,14.6858,14.202,49.373,14.5937,14.7632,4.6133,74.0529,16.7572,False
2013-10-04,15.36,15.72,15.32,14.6576275086,6155700.0,0.1806,-0.0604,0.1202,15.0838,14.7192,14.3545,56.7994,14.5956,14.75,4.5908,82.7161,17.124,False
2013-10-07,15.53,15.7,15.45,14.6576275086,4248800.0,0.167,-0.0544,0.1126,15.0275,14.741,14.4546,56.7994,14.6012,14.7362,3.7673,84.4344,17.124,False
2013-10-08,15.55,15.77,15.34,14.5354022632,7267800.0,0.1528,-0.0571,0.0956,15.0266,14.7415,14.4564,51.4374,14.5843,14.7112,2.0052,73.4989,15.0641,False
2013-10-09,15.56,15.57,15.14,14.3097556563,6896500.0,0.1349,-0.0716,0.0632,15.0594,14.7185,14.3775,43.3438,14.5241,14.6623,-1.1429,42.1591,11.4403,False
2013-10-10,15.33,15.43,15.22,14.4648876985,5587100.0,0.1178,-0.0683,0.0495,15.0612,14.7037,14.3461,49.2284,14.5251,14.6285,-2.956,45.164,11.4403,False
2013-10-11,15.15,15.34,15.1,14.3473634241,5342600.0,0.1,-0.0712,0.0288,15.0605,14.6783,14.296,45.4008,14.463,14.5949,-3.3396,28.138,9.3042,False
2013-10-14,15.22,15.49,15.22,14.5636080891,4165700.0,0.0859,-0.0564,0.0295,15.0386,14.6632,14.2879,52.6576,14.4442,14.5855,-3.4289,49.218,11.4615,False
2013-10-15,15.49,15.5799,15.4,14.4883925534,5220500.0,0.0735,-0.0497,0.0237,15.0066,14.6421,14.2775,50.1725,14.4348,14.5674,-2.5647,55.8958,12.7268,False
2013-10-16,15.5,15.66,15.48,14.6670294506,5251800.0,0.0654,-0.0322,0.0332,14.9389,14.6233,14.3077,55.5148,14.5063,14.5595,-2.3691,69.9689,13.8424,False
2013-10-17,15.48,15.67,15.48,14.6952352764,5333100.0,0.0608,-0.0184,0.0425,14.8841,14.6094,14.3348,56.3073,14.5523,14.557,-2.6708,69.4214,13.982,False
2013-10-18,15.6,15.86,15.54,14.8644702316,6376700.0,0.0612,0.0015,0.0628,14.8874,14.6101,14.3329,60.797,14.6557,14.5714,-1.3006,87.6104,16.5933,True
2013-10-21,16.0,16.01,15.8,14.9020779995,4875200.0,0.0652,0.0158,0.0809,14.9229,14.62,14.3172,61.7332,14.7234,14.5896,0.6285,106.562,18.5777,True
2013-10-22,15.85,15.86,15.63,14.8268624638,4486300.0,0.0698,0.0185,0.0882,14.9335,14.6233,14.3131,58.7278,14.7911,14.6034,0.6345,84.1999,15.4129,True
2013-10-23,15.74,15.74,15.45,14.5739502252,6305400.0,0.0704,0.0024,0.0728,14.9146,14.6128,14.311,49.9645,14.7725,14.601,-0.6313,53.3639,12.1887,True
2013-10-24,15.54,15.64,15.364,14.4648876985,5910900.0,0.0665,-0.0154,0.0512,14.9025,14.5994,14.2963,46.742,14.7264,14.6013,-0.95,35.8268,10.6863,False
2013-10-25,15.47,15.48,15.19,14.3285595402,8262300.0,0.0578,-0.035,0.0228,14.9075,14.5834,14.2593,43.0255,14.6193,14.5793,-1.2755,8.2794,7.7182,False
2013-10-28,15.22,15.29,15.0,14.3003537143,9850600.0,0.0458,-0.0478,-0.002,14.9127,14.5669,14.2212,42.2803,14.4989,14.5555,-2.425,-16.2695,4.6034,False
2013-10-29,15.19,15.26,15.05,14.3191575982,9698800.0,0.0327,-0.0526,-0.0199,14.913,14.5519,14.1908,42.9856,14.3974,14.5411,-2.5232,-15.6756,4.6034,False
2013-10-30,15.28,15.35,15.09,14.3097556563,5100800.0,0.0193,-0.0537,-0.0344,14.9117,14.5369,14.162,42.706,14.3445,14.5411,-1.6026,-10.8015,5.9359,False
2013-10-31,15.24,15.35,15.16,14.2806096362,7334200.0,0.0059,-0.0536,-0.0477,14.9179,14.5279,14.1378,41.803,14.3077,14.5288,-2.1795,-10.8765,5.9359,False
2013-11-01,15.27,15.33,15.15,14.3426624531,5153400.0,-0.0058,-0.0468,-0.0527,14.9054,14.5121,14.1189,44.481,14.3105,14.5285,-2.4809,-11.0635,5.7661,False
2013-11-04,15.31,15.31,14.79,13.933677978,10256600.0,-0.0224,-0.0662,-0.0886,14.9365,14.4759,14.0154,33.5717,14.2372,14.4865,-2.4841,-67.051,0.0949,False
2013-11-05,14.73,14.865,14.57,13.9148740941,10559200.0,-0.0413,-0.0758,-0.1172,14.965,14.4449,13.9248,33.1709,14.1563,14.4483,-5.7387,-116.0597,3.4209,False
2013-11-06,14.8,14.91,14.65,14.0088935137,4951100.0,-0.0592,-0.0715,-0.1308,14.9812,14.4299,13.8786,37.1878,14.0961,14.4044,-4.2389,-105.2778,2.7096,False
2013-11-07,14.85,14.89,14.52,13.6751245743,13826900.0,-0.0807,-0.0859,-0.1665,15.0318,14.3904,13.749,30.2679,13.975,14.3364,-3.4997,-138.8646,4.6365,False
2013-11-08,15.0,15.61,14.935,14.6294216828,18363300.0,-0.0879,-0.0287,-0.1166,15.0538,14.4045,13.7551,55.5856,14.0324,14.3207,1.7601,7.4618,5.8642,False
2013-11-11,15.5,15.73,15.47,14.7516469282,7440600.0,-0.0836,0.0172,-0.0663,15.0775,14.4139,13.7503,57.6934,14.196,14.3107,1.5494,60.347,7.4386,True
2013-11-12,15.76,15.85,15.54,14.7751517831,7900800.0,-0.0717,0.0474,-0.0243,15.1098,14.4282,13.7467,58.1031,14.368,14.3072,1.7336,73.1283,8.9865,True
2013-11-13,15.68,16.15,15.65,15.1841362581,8319800.0,-0.0491,0.0906,0.0415,15.2055,14.4541,13.7026,64.5102,14.6031,14.3479,3.129,127.9024,12.6984,True
2013-11-14,16.1,16.315,16.09,15.2499498518,7699500.0,-0.0197,0.1175,0.0978,15.3044,14.4818,13.6592,65.4219,14.9181,14.4003,4.1161,168.152,14.6454,True
2013-11-15,16.28,16.3,16.01,15.202940142,11258300.0,0.0117,0.1254,0.1371,15.3649,14.4987,13.6326,64.1605,15.0328,14.4586,2.7743,152.415,13.3984,True
2013-11-18,15.82,15.96,15.74,14.8362644058,7923700.0,0.0368,0.1003,0.1371,15.3559,14.4954,13.6349,55.2567,15.0497,14.4943,-0.3123,82.1425,9.3174,True
2013-11-19,15.62,15.76,15.42,14.5965148859,5167900.0,0.0527,0.0637,0.1163,15.3325,14.4839,13.6354,50.3608,15.014,14.5128,-0.0835,39.4449,5.9412,True
2013-11-20,15.45,15.49,15.18,14.3790797548,5119400.0,0.0584,0.023,0.0814,15.3228,14.4742,13.6255,46.3686,14.8529,14.5174,-1.0465,-14.6735,2.6325,True
2013-11-21,15.23,15.36,15.16,14.492524171,5339200.0,0.0592,0.003,0.0622,15.3242,14.4756,13.6269,48.6443,14.7015,14.5315,-1.2496,-19.4497,2.3616,True
2013-11-22,15.35,15.35,15.15,14.3507186508,3966700.0,0.0544,-0.0192,0.0351,15.3246,14.4767,13.6287,46.0285,14.531,14.5321,-0.2939,-35.2529,2.2243,False
2013-11-25,15.18,15.53,15.18,14.6626907954,6205200.0,0.0512,-0.0128,0.0384,15.3424,14.4948,13.6472,52.1,14.4963,14.5807,2.1288,3.8686,4.566,False
2013-11-26,15.68,15.805,15.575,14.7855889129,18829400.0,0.051,-0.0007,0.0503,15.3708,14.5181,13.6655,54.2713,14.5341,14.6387,4.1416,66.8779,7.9896,False
2013-11-27,15.63,15.745,15.53,14.842311121,4531800.0,0.0535,0.0101,0.0636,15.4029,14.5447,13.6865,55.2738,14.6268,14.6943,3.138,61.3348,7.3488,True
2013-11-29,15.7,15.74,15.5,14.7477741075,2924100.0,0.056,0.0098,0.0658,15.4217,14.5681,13.7145,53.1914,14.6778,14.7658,3.1052,47.9218,6.9186,True
2013-12-02,15.54,15.86,15.51,14.8895796278,9346800.0,0.0604,0.0176,0.078,15.4534,14.5954,13.7375,55.8638,14.7856,14.7831,4.0268,70.9989,8.4115,True
2013-12-03,15.8,15.955,15.64,14.8801259264,7264000.0,0.0655,0.0205,0.086,15.4526,14.6428,13.833,55.6369,14.8291,14.7917,4.7866,88.5003,9.5791,True
2013-12-04,15.7,15.99,15.655,15.0881073562,12329400.0,0.074,0.0338,0.1078,15.4602,14.7014,13.9427,59.5129,14.8896,14.8126,8.1603,109.8255,10.0089,True
2013-12-05,15.99,15.99,15.68,14.842311121,6795300.0,0.08,0.0241,0.1041,15.4336,14.7431,14.0526,53.5848,14.8896,14.7898,7.8339,85.3343,10.0089,True
2013-12-06,15.89,15.89,15.43,14.62487599,7025000.0,0.0805,0.0021,0.0826,15.283,14.7906,14.2982,48.9622,14.865,14.7481,7.3034,33.0983,6.277,True
2013-12-09,15.47,15.52,15.18,14.3743529042,9630500.0,0.0734,-0.0285,0.0449,15.2987,14.7778,14.257,44.2498,14.762,14.6929,-0.0292,-45.7841,2.7329,False
2013-12-10,15.21,15.63,15.19,14.7099593021,13106700.0,0.067,-0.0254,0.0416,15.2973,14.7757,14.2542,51.0165,14.7279,14.6844,-0.0887,-1.0708,4.1629,False
2013-12-11,15.59,15.61,15.38,14.5681537819,10353900.0,0.0591,-0.0318,0.0272,15.2948,14.7654,14.236,48.3592,14.6239,14.6825,-0.972,2.3685,4.1629,False
2013-12-12,15.36,15.44,15.08,14.2845427413,6468100.0,0.0459,-0.0528,-0.007,15.2527,14.7204,14.1881,43.5037,14.5124,14.6762,-3.87,-68.0509,0.0154,False
2013-12-13,15.14,15.25,15.0,14.1994594292,4614700.0,0.0286,-0.0691,-0.0405,15.188,14.6679,14.1478,42.1435,14.4273,14.6567,-6.0132,-98.7357,1.053,False
2013-12-16,15.03,15.17,15.02,14.2183668319,5940500.0,0.0099,-0.0747,-0.0647,15.1126,14.6187,14.1247,42.571,14.3961,14.6479,-6.4202,-98.5913,1.053,False
2013-12-17,15.03,15.15,14.9,14.2845427413,6852600.0,-0.0076,-0.0701,-0.0777,15.0948,14.5911,14.0873,44.1194,14.311,14.6227,-4.5526,-100.8952,2.666,False
2013-12-18,15.14,15.35,14.95,14.4830704697,10655800.0,-0.0203,-0.0509,-0.0712,15.0913,14.5854,14.0795,48.5759,14.294,14.6025,-2.6015,-55.9138,0.0944,False
2013-12-19,15.3,15.4,15.2,14.5397926778,6463600.0,-0.0284,-0.0323,-0.0608,15.0911,14.5934,14.0958,49.8014,14.345,14.5823,-0.581,-21.1687,0.7727,False
2013-12-20,15.41,15.7,15.37,14.828130569,9552000.0,-0.0285,-0.0004,-0.0289,15.1157,14.6102,14.1048,55.5685,14.4708,14.5877,2.2135,51.6696,4.7197,False
2013-12-23,15.78,15.91,15.65,14.9179407318,4214200.0,-0.0221,0.0257,0.0036,15.1462,14.6386,14.1309,57.2091,14.6107,14.5896,3.6482,103.3861,7.3435,True
2013-12-24,15.87,15.87,15.66,14.9557555372,1990000.0,-0.0113,0.0433,0.032,15.1794,14.6532,14.1271,57.9102,14.7449,14.5946,2.1893,100.3686,7.3435,True
2013-12-26,15.88,15.925,15.63,14.813950017,4223000.0,-0.0005,0.0431,0.0426,15.1824,14.6547,14.1269,54.3334,14.8111,14.5763,0.7593,86.3587,8.0294,True
2013-12-27,15.75,15.79,15.66,14.8990333291,5274400.0,0.0111,0.0462,0.0572,15.1898,14.6575,14.1251,56.0774,14.883,14.5801,0.2858,82.0092,8.0294,True
2013-12-30,15.77,15.98,15.75,15.0975610575,6204500.0,0.0256,0.0582,0.0838,15.24,14.675,14.1099,59.9054,14.9368,14.6116,1.5248,119.2064,10.3993,True
2013-12-31,16.0,16.1,15.9,15.1448295643,5894400.0,0.042,0.0655,0.1075,15.2824,14.6877,14.0931,60.7774,14.9822,14.663,1.5132,139.4188,11.8581,True
date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,14.3,14.4,14.01,12.9057405119,11701100.0,-0.1855,0.0078,-0.1933,11.8845,13.0344,14.1844,47.7638,12.8028,12.7525,-10.2804,-60.9463,4.7887,True
2012-01-04,14.04,14.26,13.92,13.0528144778,8684300.0,-0.1574,0.0287,-0.1861,11.9642,12.9756,13.987,49.6189,12.8285,12.7323,-10.875,-64.5492,5.259,True
2012-01-05,14.13,14.78,14.07,13.5216127443,14088700.0,-0.0962,0.072,-0.1682,12.0236,12.9503,13.8771,55.0683,13.0124,12.7679,-5.254,-8.9872,2.2906,True
2012-01-06,14.7,14.71,14.37,13.3653466555,13331300.0,-0.0596,0.0868,-0.1464,12.0893,12.9214,13.7534,53.0201,13.1172,12.8267,-3.7304,-5.8255,2.2906,True
2012-01-09,14.55,14.82,14.44,13.3653466555,12706100.0,-0.0302,0.093,-0.1232,12.0997,12.9145,13.7292,53.0201,13.2422,12.8929,-2.947,2.8832,1.6634,True
2012-01-10,14.76,14.77,14.38,13.3101939182,13658200.0,-0.0113,0.0895,-0.1008,12.1392,12.8952,13.6511,52.233,13.3231,12.9523,-1.6644,-3.77,1.9967,True
2012-01-11,14.35,14.48,14.13,13.043622355,12106800.0,-0.0176,0.0666,-0.0842,12.1499,12.8795,13.6092,48.5041,13.3212,13.0157,-1.0929,-41.6323,3.3844,True
2012-01-12,14.22,14.23,13.79,12.9608932491,16309100.0,-0.0289,0.0442,-0.0731,12.1493,12.8782,13.6071,47.3794,13.2091,13.028,-4.4966,-72.9334,5.2402,True
2012-01-13,14.0,14.03,13.66,12.6207847029,12607500.0,-0.0646,0.0068,-0.0714,12.1687,12.8851,13.6014,42.9887,13.0602,13.0286,-0.4258,-104.1546,5.9426,True
2012-01-17,13.94,13.94,13.5,12.4277501226,15679400.0,-0.1072,-0.0286,-0.0786,12.179,12.8878,13.5966,40.6953,12.8726,12.9805,0.2878,-122.5832,6.8073,False
2012-01-18,13.78,14.09,13.705,12.8505877746,15816900.0,-0.1057,-0.0217,-0.084,12.2336,12.9094,13.5853,47.2943,12.7807,12.9689,1.88,-79.6652,5.8793,False
2012-01-19,14.1,14.37,13.9502,13.1906963209,15207800.0,-0.0761,0.0063,-0.0824,12.3925,12.9643,13.5362,51.9062,12.8101,12.9866,4.6613,-34.9636,4.1613,True
2012-01-20,14.33,14.5,14.17,13.0711987236,13656800.0,-0.0616,0.0167,-0.0783,12.4122,12.979,13.5459,50.2509,12.8322,13.0179,3.9427,-23.0169,3.3694,True
2012-01-23,14.23,14.62,14.05,13.4296915156,14069800.0,-0.0209,0.0458,-0.0668,12.447,13.02,13.5929,54.8763,12.994,13.0571,4.6528,-3.5212,3.3694,True
2012-01-24,14.51,15.0,14.5,13.7330315703,18273000.0,0.0353,0.0817,-0.0464,12.3986,13.0491,13.6997,58.384,13.255,13.1233,4.5296,52.3168,1.0469,True
2012-01-25,14.54,14.89,14.12,13.6503024645,31853800.0,0.0724,0.095,-0.0226,12.3793,13.0804,13.7815,57.0873,13.415,13.1729,3.4028,25.9001,3.2573,True
2012-01-26,15.07,15.24,14.63,13.5216127443,19991800.0,0.0904,0.0904,0.0,12.3878,13.1103,13.8327,55.0495,13.4812,13.2042,6.7227,64.6434,1.1412,True
2012-01-27,14.62,14.99,14.5,13.7054552017,11249900.0,0.1181,0.0945,0.0236,12.438,13.1654,13.8928,57.3782,13.608,13.2164,6.4026,56.1066,1.9006,True
2012-01-30,14.65,14.87,14.43,13.6043418501,9976900.0,0.1304,0.0854,0.045,12.4682,13.2036,13.9389,55.6784,13.6429,13.2324,6.2143,39.3825,2.3115,True
2012-01-31,14.84,14.85,14.51,13.5767654815,8947500.0,0.1364,0.0731,0.0633,12.5252,13.2454,13.9656,55.2006,13.6117,13.2465,5.5437,39.3186,2.3115,True
2012-02-01,14.94,15.1,14.73,13.7238394475,10700500.0,0.1512,0.0704,0.0809,12.555,13.2863,14.0175,57.2949,13.6264,13.274,4.8611,69.7762,0.7527,True
2012-02-02,15.01,15.55,14.86,14.2340022668,17405900.0,0.2018,0.0968,0.1051,12.515,13.3454,14.1757,63.6163,13.7689,13.3534,9.0463,123.6713,1.9809,True
2012-02-03,15.72,15.95,15.69,14.541938383,12380800.0,0.2638,0.127,0.1368,12.417,13.3964,14.3758,66.795,13.9362,13.4588,7.9161,191.7286,4.3274,True
2012-02-06,15.74,15.76,15.56,14.4270368471,6971700.0,0.3001,0.1306,0.1695,12.3723,13.4495,14.5266,64.5407,14.1007,13.5792,7.138,164.4676,3.5085,True
2012-02-07,15.72,15.83,15.46,14.4684014001,10257400.0,0.3284,0.1272,0.2013,12.3409,13.5046,14.6684,64.9964,14.279,13.7153,6.8151,156.1263,2.8767,True
2012-02-08,15.74,16.62,15.66,14.9923524038,21190300.0,0.3887,0.15,0.2387,12.2616,13.5887,14.9158,70.1944,14.5327,13.858,12.5254,211.3351,7.4164,True
2012-02-09,16.51,16.5985,16.27,14.9831602809,14048600.0,0.4307,0.1536,0.2771,12.2529,13.6857,15.1185,69.999,14.6826,13.9775,14.6305,220.3251,7.4164,True
2012-02-10,16.14,16.2,15.81,14.6108793046,11006700.0,0.4291,0.1216,0.3075,12.3219,13.7682,15.2145,62.4552,14.6964,14.0802,13.844,160.7219,4.4757,True
2012-02-13,16.3,16.36,15.82,14.8452784378,15266700.0,0.4416,0.1073,0.3343,12.4613,13.8794,15.2976,64.9998,14.78,14.1746,16.6073,167.8125,5.3919,True
2012-02-14,16.1499,16.38,16.01,14.9280075437,11343900.0,0.453,0.0949,0.3581,12.6827,14.0044,15.3262,65.8744,14.8719,14.2542,17.5036,168.2051,5.5071,True
2012-02-15,16.39,16.9,16.13,14.8636626836,27771400.0,0.4516,0.0748,0.3768,12.845,14.1051,15.3652,64.5306,14.8462,14.3351,19.9432,177.6075,8.4545,True
2012-02-16,15.06,16.58,15.0,15.121042124,47214700.0,0.4659,0.0713,0.3946,12.9407,14.2016,15.4625,67.3822,14.8738,14.4417,15.3793,130.8756,1.4607,True
2012-02-17,16.4582,16.57,15.7,14.5695147517,25509000.0,0.4278,0.0265,0.4012,13.1194,14.2765,15.4336,56.8827,14.8655,14.4993,14.2759,127.5158,1.4607,True
2012-02-21,15.84,16.32,15.81,14.6384556732,12954400.0,0.3985,-0.0022,0.4007,13.2383,14.337,15.4356,57.7641,14.8241,14.5683,11.6279,120.2388,1.4607,False
2012-02-22,15.85,16.24,15.8,14.541938383,12310800.0,0.3634,-0.0298,0.3932,13.3116,14.3774,15.4432,56.0456,14.7469,14.6326,8.2667,108.7738,1.3998,False
2012-02-23,15.845,16.0,15.6,14.6246674889,8099200.0,0.3383,-0.0439,0.3822,13.4098,14.4261,15.4425,57.2146,14.6991,14.6927,7.4547,93.8417,0.1777,False
2012-02-24,15.96,15.98,15.72,14.5143620144,9166700.0,0.306,-0.061,0.367,13.5478,14.4758,15.4037,55.1203,14.5778,14.7114,4.8556,89.3203,0.1777,False
2012-02-27,15.59,15.66,15.245,14.2202140825,18631700.0,0.2538,-0.0906,0.3444,13.6338,14.5015,15.3691,49.9016,14.5079,14.6899,4.4696,54.298,2.7027,False
2012-02-28,15.47,15.65,15.17,14.0915243623,17497100.0,0.1997,-0.1158,0.3154,13.7365,14.5259,15.3152,47.781,14.3985,14.6676,5.2455,47.9942,3.1499,False
2012-02-29,15.38,15.64,15.14,13.9260661506,17229900.0,0.1418,-0.1389,0.2807,13.8266,14.5433,15.26,45.1387,14.2754,14.6314,5.3199,42.4809,3.3306,False
2012-03-01,15.21,15.43,15.15,14.0179873794,11248600.0,0.1022,-0.1428,0.245,13.8995,14.558,15.2166,46.887,14.154,14.5665,2.1854,40.7639,3.3306,False
2012-03-02,15.2,15.6,15.2,14.1374849767,17101900.0,0.0795,-0.1324,0.2119,13.8839,14.5532,15.2225,49.1444,14.0787,14.5101,0.3215,51.9889,2.2129,False
2012-03-05,15.27,15.3,14.75,13.6594945874,12871200.0,0.0227,-0.1513,0.1741,13.7346,14.5091,15.2836,41.5721,13.9665,14.4466,-4.0752,13.9457,4.9797,False
