date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-02-15,17.63,17.8,17.46,15.6209030943,182900.0,0.4234,0.0149,0.4384,14.9472,15.7418,14.1526,65.6195,15.2608,14.8918,6.3957,115.2265,25.6391,True
2012-02-16,17.6,18.56,17.34,16.3926342523,361200.0,0.4415,0.0723,0.5137,15.0239,16.0359,14.0119,71.7159,15.6528,14.997,10.4762,133.7927,28.9803,True
2012-02-17,18.58,18.64,18.16,16.1620019522,226900.0,0.4629,0.0856,0.5485,15.0519,16.1532,13.9505,67.8628,15.8693,15.0875,5.5493,140.5681,29.3203,True
2012-02-21,18.1,18.46,17.59,15.6829964058,203100.0,0.4766,0.0548,0.5314,15.0767,16.211,13.9424,60.6158,15.8906,15.1632,4.5892,120.1069,24.9852,True
2012-02-22,17.61,17.89,17.15,15.6918668789,199100.0,0.4838,0.0288,0.5125,15.1042,16.2697,13.9387,60.6991,15.9101,15.2401,2.757,103.4068,21.7804,True
2012-02-23,17.63,18.57,17.43,16.4547275638,298100.0,0.4976,0.0552,0.5528,15.188,16.4818,13.8943,67.1073,16.0768,15.3359,8.7237,128.6955,24.8105,True
2012-02-24,18.55,19.15,18.375,16.8538988524,698800.0,0.52,0.0898,0.6099,15.29,16.7594,13.8206,69.8623,16.1691,15.479,10.8859,155.4174,27.2547,True
2012-02-27,18.92,19.735,18.6,17.359515818,454000.0,0.5536,0.1344,0.688,15.4178,17.1217,13.7138,72.9384,16.4086,15.6286,17.5052,171.6554,29.6021,True
2012-02-28,19.55,19.84,19.08,17.0934016256,467800.0,0.5869,0.1332,0.7201,15.5451,17.3475,13.7427,68.9688,16.6907,15.7948,19.5944,170.0305,30.0143,True
2012-02-29,19.27,19.27,18.5874,16.4902094561,342600.0,0.6073,0.0816,0.689,15.6426,17.4278,13.8575,60.917,16.8504,15.9302,15.7357,138.1172,26.481,True
2012-03-01,18.82,18.9759,18.51,16.5789141869,334100.0,0.6186,0.0452,0.6638,15.7207,17.5261,13.9153,61.623,16.8752,16.0709,10.3892,130.2303,25.9341,True
2012-03-02,18.71,18.98,18.33,16.4902094561,446300.0,0.6208,0.0086,0.6294,15.8098,17.5821,14.0376,60.4531,16.8025,16.2081,12.1968,122.4091,24.6594,True
2012-03-05,18.52,18.52,17.51,15.8249239751,526400.0,0.6051,-0.0628,0.5423,15.8453,17.5887,14.102,52.4512,16.4955,16.2578,7.7371,86.7385,19.0755,False
2012-03-06,17.63,17.79,17.311,15.5321983635,435700.0,0.573,-0.1285,0.4444,15.8919,17.5473,14.2365,49.3704,16.1833,16.2548,4.5315,63.8387,17.7735,False
2012-03-07,17.53,17.67,17.33,15.4346231596,639400.0,0.5294,-0.1744,0.3549,15.9407,17.4776,14.4038,48.356,15.9722,16.2442,6.9613,58.4787,17.7735,False
2012-03-08,17.48,17.706,17.29,15.585421202,498300.0,0.482,-0.1892,0.2928,15.9966,17.3897,14.6034,50.0552,15.7735,16.2418,6.2785,59.5156,17.5064,False
2012-03-09,17.58,18.2,17.58,16.0378153291,394200.0,0.441,-0.1641,0.2769,16.0768,17.271,14.8827,54.832,15.683,16.2182,7.2955,80.1201,19.7909,False
