date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-24,44.15,45.06,43.87,22.505,624700.0,0.1254,0.2413,0.1159,21.5513,22.9977,20.1048,59.1886,22.216,21.4163,0.0444,111.042,10.076,True
2012-01-25,44.79,45.01,44.34,22.385,491300.0,0.1534,0.2652,0.1118,21.5548,23.0089,20.1006,57.816,22.315,21.521,-0.0666,111.609,10.076,True
2012-01-26,44.98,45.98,44.45,22.775,950700.0,0.1851,0.312,0.1269,21.5785,23.0947,20.0623,60.968,22.4,21.699,2.1778,141.2971,12.3284,True
2012-01-27,45.5,46.68,45.29,23.235,1169800.0,0.2245,0.3818,0.1574,21.66,23.3396,19.9804,64.3356,22.606,21.889,4.4064,179.1723,13.9109,True
2012-01-30,45.86,46.74,45.78,23.295,906400.0,0.267,0.437,0.17,21.7318,23.5558,19.9077,64.7605,22.839,22.1037,6.2273,187.6538,14.0462,True
2012-01-31,46.95,47.48,46.1,23.415,1161800.0,0.3105,0.4848,0.1743,21.8175,23.7832,19.8518,65.6378,23.021,22.2733,8.5257,202.5732,15.707,True
2012-02-01,47.02,47.7,46.79,23.795,771900.0,0.3578,0.547,0.1892,21.9665,24.0537,19.8793,68.3141,23.303,22.426,10.9302,216.6653,16.1966,True
2012-02-02,47.66,48.23,47.53,24.07,1229100.0,0.4085,0.6115,0.2029,22.1648,24.2603,20.0692,70.1186,23.562,22.595,16.077,230.8356,17.3723,True
2012-02-03,52.0,52.5,50.22,25.415,1950100.0,0.4793,0.7623,0.283,22.4163,24.7864,20.0461,76.9866,23.998,22.83,28.08,350.0609,25.8909,True
2012-02-06,50.23,51.3011,50.23,25.53,744800.0,0.5596,0.881,0.3213,22.689,25.1715,20.2065,77.4612,24.445,23.0943,25.3386,306.2279,25.8909,True
2012-02-07,50.2,51.65,50.2,25.535,785800.0,0.6406,0.9643,0.3237,22.9223,25.5497,20.2948,77.4828,24.869,23.3687,23.5055,286.2012,26.531,True
2012-02-08,50.54,51.17,50.52,25.535,997700.0,0.7162,1.0186,0.3024,23.1238,25.8994,20.3481,77.4828,25.217,23.6117,18.8342,261.0363,26.531,True
2012-02-09,51.24,51.6,50.94,25.79,555600.0,0.7869,1.0698,0.2829,23.3365,26.2417,20.4313,78.6807,25.561,23.841,19.334,254.2111,27.331,True
2012-02-10,50.98,51.4,50.54,25.6725,652600.0,0.8472,1.0884,0.2412,23.5256,26.5206,20.5306,76.6671,25.6125,24.0722,16.8713,226.018,26.0328,True
2012-02-13,51.6,51.8999,51.07,25.82,343500.0,0.8982,1.1024,0.2041,23.7384,26.7505,20.7262,77.4435,25.6705,24.3182,19.3375,221.8227,26.979,True
2012-02-14,50.84,51.92,50.82,25.87,553400.0,0.9395,1.1047,0.1652,23.9609,26.912,21.0098,77.7129,25.7375,24.5425,18.0268,204.1854,26.1582,True
2012-02-15,51.97,51.97,50.49,25.4025,543700.0,0.963,1.0567,0.0937,24.1365,26.9902,21.2828,69.4098,25.711,24.7437,18.653,179.2392,25.073,True
2012-02-16,50.96,51.987,50.78,25.895,425800.0,0.9796,1.0463,0.0667,24.3138,27.1418,21.4857,72.7019,25.732,24.9517,15.3728,177.0198,25.1068,True
2012-02-17,51.89,52.0,51.2,25.8325,442400.0,0.988,1.0212,0.0333,24.4951,27.2225,21.7678,71.6534,25.764,25.1248,15.592,166.6475,25.133,True
2012-02-21,51.69,51.9394,50.68,25.46,421500.0,0.9824,0.9603,-0.0222,24.6616,27.1904,22.1328,65.6112,25.692,25.2692,16.4561,145.8091,23.3756,False
2012-02-22,50.94,51.72,50.7208,25.565,634500.0,0.9679,0.9099,-0.058,24.8146,27.1671,22.4621,66.4652,25.631,25.4125,14.7803,137.4257,23.3756,False
2012-02-23,51.0,51.64,50.85,25.75,410500.0,0.9493,0.8749,-0.0744,24.9829,27.0842,22.8816,67.967,25.7005,25.5428,14.7301,132.7535,23.3756,False
2012-02-24,51.53,51.71,50.92,25.485,387200.0,0.9227,0.8163,-0.1064,25.1184,26.967,23.2698,63.596,25.6185,25.6372,12.4619,122.8266,23.5277,False
2012-02-27,50.43,51.24,49.9,25.535,415300.0,0.8912,0.7651,-0.1261,25.2334,26.8734,23.5933,64.0632,25.559,25.6452,9.7686,107.0997,19.9991,False
2012-02-28,50.9,51.5,50.62,25.5,273600.0,0.8556,0.7134,-0.1422,25.3436,26.7235,23.9638,63.4525,25.567,25.6432,10.184,108.0915,20.5872,False
2012-02-29,51.0,51.0,50.26,25.145,361600.0,0.8118,0.6365,-0.1753,25.4301,26.4969,24.3634,57.4956,25.483,25.6172,7.4136,92.7123,19.3519,False
2012-03-01,50.6,50.73,50.09,25.3,383600.0,0.7657,0.5814,-0.1843,25.5054,26.2696,24.7412,59.2837,25.393,25.6015,6.3522,87.8904,18.7676,False
2012-03-02,50.39,50.6,49.26,24.735,396400.0,0.7099,0.4865,-0.2234,25.5386,26.0736,25.0036,50.9177,25.243,25.5312,4.914,70.7806,15.9495,False
2012-03-05,49.3,49.53,48.62,24.645,450000.0,0.6478,0.3994,-0.2484,25.5001,26.1611,24.8391,49.7202,25.065,25.4627,-5.6571,55.9613,13.8314,False
2012-03-06,48.61,49.18,47.8842,24.125,381300.0,0.5753,0.2852,-0.2901,25.4299,26.3216,24.5381,43.4014,24.79,25.3497,-4.1346,40.3073,11.4511,False
2012-03-07,48.32,49.05,48.28,24.385,268400.0,0.5029,0.2132,-0.2897,25.3724,26.3714,24.3733,47.0092,24.638,25.2507,-5.0339,43.8265,11.4511,False
2012-03-08,49.22,50.44,49.01,25.15,539200.0,0.4453,0.2153,-0.23,25.3531,26.3537,24.3525,55.8758,24.608,25.2338,-1.4266,65.5497,14.9266,False
2012-03-09,50.32,51.1,50.14,25.43,481500.0,0.4037,0.2369,-0.1668,25.3351,26.3164,24.3538,58.5928,24.747,25.2028,-0.969,78.0221,16.5089,False
2012-03-12,50.95,51.09,50.28,25.38,376400.0,0.3724,0.2471,-0.1252,25.3205,26.2899,24.3511,57.9105,24.894,25.1727,-0.6031,75.469,16.5089,False
2012-03-13,51.04,53.03,51.04,26.515,1264000.0,0.3665,0.3429,-0.0236,25.3553,26.4371,24.2734,67.1996,25.372,25.243,2.1775,103.5556,20.977,False
2012-03-14,52.83,52.98,52.15,26.335,570600.0,0.3731,0.3996,0.0265,25.3785,26.5218,24.2352,64.7707,25.762,25.2943,2.0416,104.1922,20.977,True
2012-03-15,52.69,54.6,52.33,27.265,1034600.0,0.4012,0.5137,0.1125,25.4716,26.8802,24.063,70.6444,26.185,25.3953,5.0606,122.8365,24.4677,True
2012-03-16,54.51,54.7487,54.02,27.195,893200.0,0.4393,0.5916,0.1523,25.5366,27.1258,23.9475,69.7071,26.538,25.5093,5.3123,128.5432,24.7779,True
2012-03-19,54.12,55.0,53.9,27.245,589700.0,0.4814,0.6499,0.1685,25.6073,27.3599,23.8546,70.0116,26.911,25.6233,5.7692,124.9832,25.3051,True
2012-03-20,53.93,54.32,53.44,27.065,511300.0,0.5199,0.6739,0.154,25.6875,27.5494,23.8256,67.3985,27.021,25.7277,4.5834,111.8882,23.6914,True
2012-03-21,54.13,54.85,53.74,27.22,421400.0,0.5554,0.6973,0.1419,25.7703,27.7466,23.7939,68.4838,27.198,25.866,6.0518,114.8059,24.8257,True
2012-03-22,54.13,54.2,52.88,27.01,418800.0,0.5825,0.691,0.1085,25.8333,27.882,23.7845,65.327,27.147,25.98,4.9574,99.9195,21.8372,True
2012-03-23,53.89,54.25,53.22,27.02,391900.0,0.6018,0.6789,0.0771,25.91,28.015,23.805,65.4084,27.112,26.1323,4.912,99.3616,21.9477,True
2012-03-26,54.57,54.99,54.48,27.43,433200.0,0.6203,0.6944,0.0741,26.0048,28.2023,23.8072,68.6406,27.149,26.318,7.3185,113.1099,23.5737,True
2012-03-27,54.8,55.57,54.63,27.715,880900.0,0.6405,0.7214,0.0809,26.1155,28.4208,23.8102,70.6809,27.279,26.5573,7.9029,117.6947,24.822,True
2012-03-28,55.55,55.55,53.79,27.165,512200.0,0.6505,0.6905,0.04,26.2165,28.5198,23.9132,62.2998,27.268,26.7427,8.9216,103.2886,21.8898,True
2012-03-29,53.84,54.61,53.7,27.225,426100.0,0.653,0.6631,0.0101,26.3128,28.6157,24.0098,62.8152,27.311,26.881,7.6483,95.9653,21.5786,True
2012-03-30,54.84,55.21,54.24,27.21,475500.0,0.649,0.633,-0.0161,26.4365,28.6514,24.2216,62.586,27.349,26.9997,9.1107,101.4863,22.9129,False
2012-04-02,54.15,54.82,53.262,27.215,634000.0,0.6397,0.6025,-0.0372,26.565,28.6432,24.4868,62.6347,27.306,27.122,10.6804,91.8036,19.5415,False
2012-04-03,54.31,54.94,53.98,27.395,511800.0,0.629,0.5862,-0.0429,26.7285,28.5059,24.9511,64.4205,27.242,27.1807,11.7121,99.1797,19.8159,False
2012-04-04,54.14,54.33,53.33,27.04,571500.0,0.6109,0.5383,-0.0725,26.8613,28.2788,25.4437,58.5114,27.217,27.2277,10.7645,84.7373,17.6063,False
2012-04-05,53.76,54.3,53.23,26.625,671900.0,0.581,0.4616,-0.1194,26.935,28.1238,25.7462,52.4818,27.097,27.185,7.6527,76.7787,17.2679,False
2012-04-09,52.44,52.89,51.97,26.35,687700.0,0.5397,0.3743,-0.1654,26.981,27.9911,25.9709,48.9038,26.925,27.1287,3.5029,51.405,13.0985,False
2012-04-10,52.73,53.11,51.07,25.535,793500.0,0.4791,0.2367,-0.2424,26.9888,27.9508,26.0267,40.2011,26.589,27.0147,3.9538,31.6357,10.2511,False
2012-04-11,51.74,53.08,51.656,26.44,758200.0,0.4229,0.1983,-0.2246,26.985,27.9549,26.0151,50.6497,26.398,26.973,0.0943,49.8933,10.2511,False
2012-04-12,53.03,53.9,52.8,26.76,335300.0,0.3767,0.1915,-0.1851,27.0063,27.9361,26.0764,53.7136,26.342,26.9423,1.7365,71.8346,12.3308,False
2012-04-13,53.39,53.62,52.5,26.375,369900.0,0.332,0.1533,-0.1787,26.9618,27.9225,26.001,49.7333,26.292,26.9,-1.7949,58.1948,11.3706,False
2012-04-16,53.22,53.71,52.74,26.585,417100.0,0.2933,0.1384,-0.1549,26.9313,27.8991,25.9634,51.8198,26.339,26.871,-1.8972,64.0938,11.6012,False
2012-04-17,53.79,55.84,53.79,27.7,869100.0,0.2774,0.214,-0.0634,26.954,27.9705,25.9375,61.0235,26.772,26.889,1.5273,117.0407,16.809,False
2012-04-18,55.26,55.37,54.64,27.555,444100.0,0.2738,0.2593,-0.0145,26.9785,28.0276,25.9294,59.4414,26.995,26.8783,1.933,115.5939,16.809,False
2012-04-19,54.95,55.95,54.19,27.41,471600.0,0.2751,0.2803,0.0052,26.988,28.049,25.927,57.8348,27.125,26.8947,2.0055,110.9136,18.1667,True
2012-04-20,55.0,55.0,54.07,27.045,479100.0,0.2729,0.2644,-0.0086,26.9897,28.051,25.9285,53.9054,27.259,26.8827,1.476,88.2451,17.7623,False
2012-04-23,53.25,53.25,51.83,26.15,930600.0,0.2538,0.1775,-0.0764,26.9462,28.0686,25.8239,45.7409,27.172,26.812,-1.8433,19.5035,10.5791,False
2012-04-24,52.41,53.21,52.03,26.2,444900.0,0.2254,0.1114,-0.114,26.8847,28.0289,25.7406,46.2284,26.872,26.7443,-3.237,19.6521,10.5791,False
2012-04-25,53.1,54.31,52.788,27.03,845100.0,0.2052,0.1246,-0.0806,26.8505,27.9325,25.7685,53.6369,26.767,26.72,-2.2674,61.0598,13.266,False
2012-04-26,54.08,54.64,53.73,27.115,430200.0,0.1922,0.1402,-0.052,26.848,27.9273,25.7687,54.3274,26.708,26.725,-1.6382,77.543,14.0539,False
2012-04-27,54.23,55.62,53.81,27.67,498700.0,0.1928,0.1952,0.0024,26.8702,27.997,25.7435,58.6368,26.833,26.7947,1.8495,104.3075,16.3487,True
2012-04-30,55.17,55.274,53.93,27.07,721200.0,0.1919,0.1882,-0.0037,26.8632,27.9832,25.7433,52.8597,27.017,26.8427,0.1159,82.5894,16.3487,False
2012-05-01,54.0,55.42,53.9,26.975,913900.0,0.1881,0.1729,-0.0152,26.8512,27.961,25.7415,51.9908,27.172,26.9387,1.0945,78.8358,16.6914,False
2012-05-02,53.72,54.665,53.18,27.14,1351400.0,0.1849,0.1722,-0.0127,26.8385,27.9287,25.7483,53.4158,27.194,26.9853,-0.5005,60.6316,14.342,False
2012-05-03,54.18,54.8,53.07,26.61,1069900.0,0.1734,0.1274,-0.046,26.817,27.9074,25.7266,48.4648,27.093,26.9753,0.8651,44.394,14.6696,False
2012-05-04,52.06,52.97,50.25,25.8,2069900.0,0.144,0.0262,-0.1178,26.7757,27.9512,25.6003,42.0784,26.719,26.937,-2.4494,-45.2243,6.054,False
2012-05-07,51.25,51.8501,50.74,25.52,1153300.0,0.1,-0.0757,-0.1757,26.7342,28.0203,25.4482,40.1203,26.409,26.866,-1.9662,-61.9759,6.054,False
2012-05-08,50.59,51.75,49.65,25.78,1446700.0,0.0532,-0.134,-0.1872,26.7465,27.9906,25.5024,42.7699,26.17,26.738,-2.5607,-71.3599,2.9616,False
2012-05-09,51.03,51.81,49.85,25.64,988000.0,0.0047,-0.1892,-0.194,26.7065,28.0359,25.3771,41.7052,25.87,26.6103,-2.3926,-70.8279,3.1197,False
2012-05-10,51.75,52.03,50.69,25.375,875000.0,-0.0465,-0.2515,-0.205,26.6372,28.0871,25.1874,39.701,25.623,26.4747,-3.4694,-62.8702,3.7049,False
2012-05-11,50.45,51.36,50.29,25.36,1026100.0,-0.0969,-0.2987,-0.2017,26.5865,28.1371,25.0359,39.5856,25.535,26.3623,-4.2148,-77.9149,2.5595,False
2012-05-14,49.94,50.38,48.78,24.95,1325800.0,-0.1505,-0.3649,-0.2143,26.5047,28.2116,24.7979,36.4809,25.421,26.2823,-6.2,-120.7922,1.6119,False
2012-05-15,49.98,50.2,49.12,24.625,983800.0,-0.2081,-0.4385,-0.2304,26.351,28.1509,24.5511,34.2026,25.19,26.1773,-10.1003,-123.3559,1.6119,False
2012-05-16,49.65,50.15,48.04,24.095,1917100.0,-0.2732,-0.5335,-0.2603,26.178,28.1396,24.2164,30.8376,24.881,25.9817,-9.4275,-147.5386,4.4856,False
2012-05-17,48.12,48.47,46.39,23.38,1902400.0,-0.3504,-0.6589,-0.3086,25.9765,28.2009,23.7521,26.9983,24.482,25.7327,-13.3691,-198.7134,8.6317,False
2012-05-18,47.07,47.07,45.54,22.785,1404600.0,-0.4397,-0.7971,-0.3574,25.7635,28.3277,23.1993,24.3008,23.967,25.407,-14.4182,-225.6396,10.6633,False
2012-05-21,45.92,47.03,45.32,23.28,2068300.0,-0.5231,-0.8568,-0.3337,25.62,28.3942,22.8458,30.4912,23.633,25.1543,-11.6808,-203.4139,11.1831,False
2012-05-22,46.63,47.47,46.28,23.665,1294800.0,-0.5911,-0.8631,-0.272,25.4932,28.3793,22.6072,34.9258,23.441,24.9337,-10.7874,-170.3368,9.8827,False
2012-05-23,46.6,48.12,46.42,23.99,1162200.0,-0.6393,-0.8323,-0.1929,25.3412,28.2077,22.4748,38.476,23.42,24.7237,-11.3975,-147.5999,7.9853,False
2012-05-24,48.0,48.54,47.25,23.87,1182700.0,-0.6731,-0.8082,-0.1351,25.179,27.9923,22.3657,37.6631,23.518,24.541,-11.164,-132.2012,6.7738,False
2012-05-25,47.75,48.07,47.34,23.83,840800.0,-0.6952,-0.7833,-0.0882,24.987,27.6119,22.3621,37.3811,23.727,24.4097,-13.5743,-132.0977,6.7738,False
2012-05-29,48.45,49.44,47.74,24.72,2201700.0,-0.6929,-0.6839,0.009,24.8695,27.3152,22.4238,46.8667,24.015,24.3563,-10.5547,-95.3114,2.8801,True
2012-05-30,48.53,48.82,46.745,23.595,1367300.0,-0.6919,-0.688,0.004,24.7005,27.0039,22.3971,38.8885,24.001,24.2107,-11.9091,-131.105,5.4273,True
2012-05-31,47.63,47.63,46.17,23.5825,6218000.0,-0.6904,-0.6843,0.0061,24.5226,26.5815,22.4638,38.8098,23.9195,24.0735,-12.8693,-146.0668,6.8629,True
2012-06-01,45.58,46.82,44.82,22.45,1568600.0,-0.7051,-0.764,-0.0589,24.3146,26.3279,22.3013,32.4409,23.6355,23.8785,-14.562,-182.2787,10.1204,False
2012-06-04,44.78,45.38,44.46,22.65,1064800.0,-0.7244,-0.8017,-0.0773,24.1571,26.1738,22.1404,34.4755,23.3995,23.6978,-14.3289,-185.5114,10.9649,False
2012-06-05,45.35,46.875,45.15,23.335,1037000.0,-0.7331,-0.7675,-0.0345,24.0479,25.9929,22.1028,40.9963,23.1225,23.5902,-9.5952,-146.0424,6.7299,False
2012-06-06,47.32,48.24,47.17,24.07,887600.0,-0.7211,-0.6734,0.0477,23.9624,25.7383,22.1864,47.0538,23.2175,23.5532,-6.7826,-100.1928,3.0771,True
2012-06-07,48.65,49.225,47.35,23.74,922400.0,-0.7005,-0.6182,0.0823,23.8674,25.4689,22.2659,44.8394,23.249,23.5295,-4.9894,-91.6913,0.5517,True
2012-06-08,47.18,47.7,46.87,23.8,638600.0,-0.6731,-0.5632,0.1099,23.7886,25.233,22.3442,45.3405,23.519,23.5575,-8.3221,-102.4792,1.7447,True
2012-06-11,48.26,48.26,45.61,22.85,1454600.0,-0.6564,-0.5895,0.0669,23.6631,24.9692,22.3571,39.286,23.559,23.5618,-6.0358,-117.6729,4.7935,True
2012-06-12,46.03,46.45,45.43,23.17,925100.0,-0.6407,-0.5778,0.0628,23.5741,24.7537,22.3945,42.0774,23.526,23.5545,-7.8007,-122.436,5.2207,True
2012-06-13,46.29,46.49,45.0,22.63,1000300.0,-0.6336,-0.6052,0.0284,23.4744,24.6185,22.3302,38.8481,23.238,23.4855,-7.3904,-127.7405,6.2428,True
2012-06-14,45.53,46.34,45.03,22.72,704900.0,-0.6293,-0.6125,0.0168,23.4056,24.5576,22.2537,39.6748,23.034,23.4008,-7.5972,-121.4471,6.2428,True
2012-06-15,45.78,47.0,45.28,23.41,1162700.0,-0.6147,-0.5562,0.0585,23.4071,24.559,22.2553,45.7046,22.956,23.3702,-3.0328,-100.1317,4.4547,True
2012-06-18,46.36,47.58,46.08,23.745,550000.0,-0.5876,-0.4791,0.1085,23.4551,24.579,22.3313,48.3882,23.135,23.3645,1.0835,-81.7931,2.9068,True
2012-06-19,47.68,49.78,47.62,24.795,1268600.0,-0.536,-0.3294,0.2065,23.5309,24.793,22.2687,55.7352,23.46,23.3695,5.8473,-37.8618,2.6573,True
2012-06-20,49.62,49.71,48.84,24.635,625900.0,-0.473,-0.2212,0.2518,23.5794,24.9299,22.2289,54.4693,23.861,23.4388,4.7188,-30.1641,2.6573,True
2012-06-21,49.17,49.33,47.05,23.565,515000.0,-0.4222,-0.2192,0.203,23.5581,24.8954,22.2209,46.8454,24.03,23.4377,2.5145,-59.5472,1.8101,True
2012-06-22,47.26,47.45,46.2,23.235,1177600.0,-0.3861,-0.2415,0.1446,23.5264,24.8627,22.1901,44.7746,23.995,23.49,-2.2456,-81.7158,3.831,True
2012-06-25,45.67,45.97,44.95,22.63,1117300.0,-0.3698,-0.3045,0.0653,23.4664,24.8497,22.0831,41.1973,23.772,23.4887,-4.3686,-106.9224,6.7028,True
2012-06-26,45.44,46.21,45.065,22.995,731700.0,-0.3601,-0.3212,0.0389,23.3801,24.6505,22.1097,44.085,23.412,23.466,-6.5332,-95.7855,6.0843,True
2012-06-27,46.02,46.32,45.03,22.685,617600.0,-0.3591,-0.3554,0.0037,23.3346,24.6358,22.0335,42.1992,23.022,23.3737,-5.1209,-96.7039,5.7984,True
2012-06-28,45.01,45.4,44.24,22.38,876800.0,-0.3678,-0.4025,-0.0347,23.2745,24.6341,21.9149,40.3785,22.785,23.283,-4.6819,-110.4702,7.6166,False
2012-06-29,45.96,46.52,45.64,23.005,877200.0,-0.3712,-0.3849,-0.0137,23.3022,24.6153,21.9892,45.5377,22.739,23.23,-0.6408,-80.3423,4.703,False
2012-07-02,46.31,46.92,46.02,23.46,471800.0,-0.3631,-0.3304,0.0326,23.3427,24.6223,22.0632,48.9813,22.905,23.2707,3.3936,-65.8439,3.6835,True
2012-07-03,46.96,47.5,46.81,23.64,197800.0,-0.3444,-0.2697,0.0747,23.358,24.6441,22.0719,50.3129,23.034,23.302,1.3333,-51.2333,2.2159,True
2012-07-05,47.12,48.55,47.0621,24.005,697300.0,-0.3135,-0.1898,0.1236,23.3547,24.634,22.0755,52.9793,23.298,23.3937,0.6426,-34.635,0.3802,True
2012-07-06,47.48,47.65,45.802,23.325,744300.0,-0.2867,-0.1794,0.1073,23.334,24.601,22.067,47.8534,23.487,23.434,-3.1996,-59.8509,2.6377,True
2012-07-09,46.49,46.74,45.63,23.01,410300.0,-0.2682,-0.1943,0.0739,23.2945,24.5501,22.0389,45.6607,23.488,23.4073,-2.0126,-71.2523,3.0423,True
2012-07-10,46.33,46.61,44.57,22.435,520100.0,-0.2645,-0.2496,0.0148,23.2737,24.5711,21.9764,41.9054,23.283,23.32,-3.419,-87.4739,5.5036,True
2012-07-11,44.91,45.07,43.89,22.175,566500.0,-0.2738,-0.3109,-0.0371,23.224,24.6069,21.8411,40.2996,22.99,23.1453,-2.9709,-106.7314,7.0431,False
2012-07-12,43.8,44.05,42.82,21.805,885800.0,-0.296,-0.3848,-0.0889,23.1827,24.6787,21.6868,38.0751,22.55,22.9567,-5.2484,-127.2066,9.4048,False
2012-07-13,43.83,44.31,43.6,22.095,521100.0,-0.3198,-0.4152,-0.0954,23.1515,24.7096,21.5934,40.8184,22.304,22.8587,-4.3807,-112.4481,8.7222,False
2012-07-16,44.0,44.14,42.97,21.5,641400.0,-0.3522,-0.4818,-0.1296,23.056,24.7658,21.3462,37.196,22.002,22.743,-6.0851,-127.7607,10.1042,False
2012-07-17,42.94,43.53,41.74,20.97,1980600.0,-0.3959,-0.5708,-0.1748,22.9172,24.8203,21.0142,34.2917,21.709,22.6323,-8.512,-151.1745,12.7278,False
2012-07-18,41.91,43.36,41.4,21.37,1013800.0,-0.4371,-0.602,-0.1649,22.746,24.5565,20.9355,38.1941,21.548,22.524,-12.8967,-146.0791,13.438,False
2012-07-19,42.78,43.69,42.78,21.705,779400.0,-0.4683,-0.5929,-0.1246,22.5995,24.2412,20.9578,41.3212,21.528,22.4587,-12.1102,-122.8947,12.5341,False
2012-07-20,43.1,43.15,42.2,21.145,662800.0,-0.4994,-0.6237,-0.1243,22.4785,24.1736,20.7834,37.8878,21.338,22.3763,-12.5279,-141.16,13.7623,False
2012-07-23,41.35,41.82,40.74,20.67,749500.0,-0.5352,-0.6787,-0.1434,22.3502,24.1798,20.5207,35.2277,21.172,22.2207,-11.8651,-173.1285,16.7545,False
2012-07-24,41.5,41.5,40.02,20.115,1120400.0,-0.5798,-0.7582,-0.1784,22.2245,24.2903,20.1587,32.3816,21.001,21.9977,-9.7237,-190.6925,18.1783,False
2012-07-25,40.63,41.94,40.06,20.78,1012500.0,-0.6156,-0.7589,-0.1432,22.1137,24.2391,19.9884,38.7359,20.883,21.807,-9.2404,-170.0183,16.9354,False
2012-07-26,42.29,43.28,42.04,21.61,1348000.0,-0.6294,-0.6845,-0.0551,22.06,24.1792,19.9408,45.5754,20.864,21.6473,-6.563,-118.9469,13.2465,False
2012-07-27,43.65,44.75,43.165,22.21,750300.0,-0.6177,-0.5706,0.0471,22.0515,24.1668,19.9362,49.9068,21.077,21.573,-1.4317,-78.4139,9.3965,True
2012-07-30,44.33,44.93,43.58,21.96,411300.0,-0.5931,-0.4948,0.0983,21.9992,24.0689,19.9296,48.1945,21.335,21.503,-3.4179,-75.2205,8.9354,True
2012-07-31,43.69,44.43,43.6,22.13,882800.0,-0.5577,-0.4162,0.1415,21.9327,23.893,19.9725,49.4579,21.738,21.4827,-5.3069,-74.4528,8.9354,True
2012-08-01,44.41,44.73,43.82,22.3,1182600.0,-0.5134,-0.3363,0.1771,21.8657,23.6737,20.0578,50.745,22.042,21.491,-5.8316,-62.459,8.1495,True
2012-08-02,45.3,46.818,43.2,21.775,2251100.0,-0.4731,-0.3118,0.1613,21.7542,23.2726,20.2359,46.8016,22.075,21.489,-3.5675,-55.3587,2.8958,True
2012-08-03,44.69,45.33,44.39,22.64,953600.0,-0.4225,-0.22,0.2025,21.72,23.1214,20.3186,53.2191,22.161,21.5253,-4.8688,-35.9027,2.8958,True
2012-08-06,45.28,46.305,45.17,23.05,577400.0,-0.3605,-0.1129,0.2477,21.722,23.1309,20.3131,55.9196,22.379,21.6287,-0.9307,-1.2756,0.5373,True
2012-08-07,45.86,46.63,45.8,23.18,783200.0,-0.2919,-0.0173,0.2746,21.7592,23.2768,20.2417,56.7674,22.589,21.776,0.0429,17.8251,0.2378,True
2012-08-08,46.06,46.97,45.94,23.47,732200.0,-0.2173,0.0809,0.2983,21.824,23.5083,20.1397,58.6675,22.823,21.916,4.2157,34.9122,1.0495,True
