date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-30,10.96,11.0,10.77,9.25325301997,12880700.0,0.0234,-0.0586,-0.082,9.1761,9.7402,8.6119,51.7001,9.1002,9.0352,-4.0976,23.2267,4.5247,True
2012-07-31,10.85,11.01,10.84,9.31311694894,9428900.0,0.0344,-0.0391,-0.0734,9.1594,9.6853,8.6335,53.2914,9.1874,9.0454,-3.8428,37.113,4.3892,True
2012-08-01,10.94,10.98,10.79,9.3387729185,10289000.0,0.0418,-0.0212,-0.063,9.1359,9.579,8.6927,53.9876,9.2644,9.0654,-4.272,34.2989,5.0154,True
2012-08-02,10.78,11.1025,10.72,9.3387729185,11871300.0,0.0448,-0.007,-0.0518,9.1188,9.4983,8.7392,53.9876,9.3123,9.0968,-3.3725,39.2509,3.3293,True
2012-08-03,11.07,11.25,11.0,9.59533261406,8498200.0,0.0612,0.0247,-0.0365,9.1265,9.5369,8.7161,60.7096,9.3678,9.1389,-0.0888,96.7727,1.3369,True
2012-08-06,11.29,11.47,11.25,9.64664455317,11821100.0,0.0718,0.0533,-0.0185,9.138,9.5911,8.6849,61.9022,9.4465,9.1905,3.2403,135.2929,1.5426,True
2012-08-07,11.59,11.89,11.45,10.1512119544,20459500.0,0.1071,0.1154,0.0082,9.1876,9.8206,8.5546,71.1339,9.6141,9.2749,8.7832,216.6449,6.6901,True
2012-08-08,11.76,11.96,11.71,10.1939719037,8952800.0,0.1263,0.1661,0.0398,9.2453,10.0105,8.4802,71.7554,9.7852,9.3456,11.828,226.9045,7.5097,True
2012-08-09,11.9,12.0,11.85,10.1683159341,11797900.0,0.1297,0.2019,0.0722,9.3103,10.1533,8.4674,70.7759,9.9511,9.4137,14.2313,219.1853,7.9794,True
2012-08-10,11.88,11.97,11.8,10.2196278733,7784100.0,0.1276,0.2317,0.1041,9.3732,10.2875,8.4589,71.6064,10.076,9.4958,13.7833,202.6708,7.2868,True
2012-08-13,11.91,11.95,11.76,10.0999000153,8571800.0,0.111,0.2429,0.1319,9.4346,10.3707,8.4984,66.8562,10.1666,9.5711,14.0267,179.146,6.7299,True
2012-08-14,11.9,11.95,11.68,10.0143801168,9029500.0,0.0882,0.2421,0.1539,9.491,10.424,8.558,63.626,10.1392,9.6469,14.1356,159.8275,5.6148,True
2012-08-15,11.73,11.91,11.72,10.0913480255,9283700.0,0.0727,0.2448,0.1721,9.5389,10.4917,8.586,65.2453,10.1187,9.7228,11.4125,156.7216,5.6148,True
2012-08-16,11.34,12.05,11.3,10.2452838428,25910800.0,0.0675,0.2565,0.189,9.5938,10.5761,8.6116,68.2718,10.1341,9.7992,11.1624,143.3324,0.0548,True
2012-08-17,11.98,12.0,11.82,10.2623878225,11957400.0,0.06,0.264,0.204,9.6575,10.6397,8.6754,68.5974,10.1427,9.8622,11.836,161.1101,0.0548,True
2012-08-20,11.96,12.02,11.88,10.236731853,11226300.0,0.0487,0.2649,0.2162,9.7208,10.6807,8.7609,67.4845,10.17,9.9277,13.9336,155.5539,0.209,True
2012-08-21,11.89,11.99,11.73,10.1512119544,12443400.0,0.0316,0.2557,0.2241,9.7845,10.6789,8.8902,63.7887,10.1974,9.9836,15.0629,143.0861,1.0264,True
2012-08-22,11.8,11.89,11.72,10.1512119544,13170500.0,0.0172,0.2456,0.2284,9.8444,10.6656,9.0232,63.7887,10.2094,10.0378,12.3906,130.5823,0.889,True
2012-08-23,11.76,11.85,11.68,10.1641379459,10745700.0,0.0061,0.236,0.2299,9.8977,10.6543,9.141,64.1295,10.1931,10.0928,10.7143,121.5431,0.3336,True
2012-08-24,11.73,11.8,11.66,10.1425946268,10976200.0,-0.0047,0.224,0.2287,9.9389,10.6533,9.2246,63.0694,10.1692,10.1293,8.6851,112.0009,0.0536,False
2012-08-27,11.79,11.8,11.59,10.0133347123,12800000.0,-0.0216,0.2017,0.2233,9.9769,10.6185,9.3353,57.0108,10.1245,10.1537,8.0923,97.6084,0.9307,False
2012-08-28,11.57,11.71,11.53,10.0219520399,12072100.0,-0.0325,0.1827,0.2152,10.0124,10.577,9.4477,57.3037,10.0986,10.1451,7.1704,87.4332,1.7729,False
2012-08-29,11.63,11.76,11.52,10.0822733334,9637800.0,-0.0358,0.1705,0.2063,10.0495,10.5224,9.5767,59.3799,10.0849,10.1376,7.9221,89.4767,1.0449,False
2012-08-30,11.61,11.6283,11.45,9.88407479775,9928500.0,-0.0505,0.1432,0.1936,10.0768,10.4304,9.7232,50.7008,10.0288,10.1187,5.5361,65.5793,2.0425,False
2012-08-31,11.58,11.765,11.545,10.0736560057,10945800.0,-0.0467,0.1353,0.182,10.1007,10.3771,9.8243,57.1234,10.0151,10.109,5.3768,84.5952,0.0396,False
2012-09-04,11.65,11.82,11.5575,10.1167426439,17396300.0,-0.0408,0.131,0.1718,10.1242,10.3059,9.9426,58.4418,10.0357,10.1101,3.8388,87.0132,0.7575,False
2012-09-05,11.8,11.89,11.66,10.0995079886,12779000.0,-0.0376,0.1247,0.1624,10.1216,10.3031,9.9401,57.6817,10.0513,10.1158,0.764,91.0401,1.7704,False
2012-09-06,11.76,11.95,11.75,10.2589285499,19311500.0,-0.025,0.1312,0.1561,10.1249,10.3136,9.9361,62.5138,10.0866,10.1269,0.6798,103.2823,2.6367,False
2012-09-07,11.7,11.86,11.64,10.2201505755,16147200.0,-0.0196,0.1316,0.1512,10.1275,10.3199,9.935,60.7072,10.1538,10.1253,-0.4116,88.3301,0.9765,False
2012-09-10,11.86,11.87,11.67,10.0693473419,13561700.0,-0.0263,0.1184,0.1446,10.12,10.3091,9.9308,54.183,10.1529,10.1124,-0.0778,79.2456,1.1243,False
2012-09-11,11.67,11.77,11.57,10.0391866952,12645100.0,-0.0323,0.1043,0.1366,10.1169,10.3092,9.9246,52.9633,10.1374,10.0992,-0.7538,65.9591,0.3883,False
2012-09-12,11.68,11.74,11.57,9.99610005701,11643000.0,-0.0383,0.0886,0.127,10.116,10.3104,9.9216,51.1992,10.1167,10.0889,-1.0067,60.2856,0.3883,False
2012-09-13,11.58,11.86,11.51,10.2072245841,14894900.0,-0.0278,0.0922,0.12,10.1218,10.3198,9.9238,58.4627,10.1064,10.0926,0.341,72.3673,1.4413,False
2012-09-14,11.85,12.07,11.8,10.3795711368,23667800.0,-0.0099,0.1077,0.1176,10.1285,10.3505,9.9066,63.2472,10.1383,10.107,0.9312,102.0739,4.5375,False
2012-09-17,12.02,12.03,11.85,10.2890891966,10783000.0,-0.0049,0.1114,0.1163,10.1299,10.3553,9.9044,59.3986,10.1822,10.1167,1.0159,94.0871,4.5375,False
2012-09-18,11.9,11.91,11.66,10.090890661,14625500.0,-0.0153,0.0972,0.1125,10.1226,10.3431,9.902,51.976,10.1926,10.1219,-0.1581,67.5878,1.5524,False
2012-09-19,11.49,11.56,11.36,9.90992678066,17402700.0,-0.0336,0.0705,0.1041,10.1105,10.3491,9.8719,46.3142,10.1753,10.1144,-3.5863,28.2403,2.8998,False
2012-09-20,11.44,11.47,11.31,9.85822281484,10002200.0,-0.0475,0.0447,0.0922,10.0958,10.3575,9.8342,44.8197,10.1055,10.0995,-3.5324,18.3269,3.616,False
2012-09-21,11.49,11.57,11.39,9.86253147866,17086100.0,-0.0543,0.0243,0.0786,10.0808,10.3592,9.8024,44.9782,10.0021,10.0981,-2.3629,25.8001,2.0845,False
2012-09-24,11.43,11.43,11.31,9.78497552994,8301500.0,-0.0614,0.0019,0.0633,10.0629,10.3678,9.758,42.6169,9.9013,10.0788,-3.1356,10.8972,3.2479,False
2012-09-25,11.44,11.44,11.13,9.60832031342,11539400.0,-0.0745,-0.0298,0.0447,10.0426,10.4062,9.6791,37.7769,9.8048,10.0449,-3.0508,-6.1791,5.8087,False
2012-09-26,11.17,11.2,10.98,9.59539432196,10778700.0,-0.08,-0.0553,0.0247,10.0213,10.4339,9.6087,37.4435,9.7419,10.0113,-4.3553,-24.3671,7.875,False
2012-09-27,11.18,11.37,11.09,9.7246542365,10122900.0,-0.0713,-0.0644,0.0069,10.0034,10.4345,9.5723,42.8475,9.7152,9.9757,-3.3163,-4.5975,5.2147,False
2012-09-28,11.22,11.26,11.09,9.62124630487,13132400.0,-0.0687,-0.079,-0.0103,9.9903,10.4502,9.5304,39.8936,9.6669,9.9358,-3.1673,-14.8219,5.2147,False
2012-10-01,11.18,11.32,11.08,9.58677699433,10458700.0,-0.0656,-0.0923,-0.0267,9.9659,10.4562,9.4757,38.9349,9.6273,9.9036,-3.7824,-14.8582,4.2761,False
2012-10-02,11.19,11.22,11.06,9.62555496869,11260500.0,-0.0575,-0.0986,-0.0411,9.9414,10.4479,9.4349,40.6539,9.6307,9.876,-5.0761,-18.9478,4.5647,False
2012-10-03,11.2,11.25,11.12,9.61693764105,10492000.0,-0.0496,-0.1031,-0.0535,9.9173,10.4371,9.3974,40.3832,9.635,9.8508,-5.3827,-16.9725,4.086,False
2012-10-04,11.18,11.19,11.02,9.56523367524,17241000.0,-0.0448,-0.1095,-0.0647,9.8826,10.3992,9.366,38.7258,9.6031,9.808,-6.3598,-29.4634,5.5517,False
2012-10-05,11.12,11.26,11.1,9.59108565815,9167300.0,-0.0373,-0.1113,-0.074,9.8511,10.3582,9.3441,40.044,9.5971,9.7554,-5.059,-23.6496,4.4159,False
2012-10-08,11.08,11.08,10.97,9.48767772652,9569500.0,-0.0365,-0.1196,-0.0831,9.822,10.3422,9.3018,36.6636,9.5773,9.702,-6.6554,-48.175,6.3198,False
2012-10-09,10.99,11.01,10.8525,9.39288712253,11723900.0,-0.0394,-0.1324,-0.093,9.7897,10.3318,9.2476,33.8565,9.5308,9.6554,-6.4571,-66.8878,8.0042,False
2012-10-10,10.93,11.03,10.86,9.39288712253,12980000.0,-0.0383,-0.1408,-0.1025,9.7596,10.3192,9.1999,33.8565,9.486,9.621,-6.0477,-69.1109,7.6691,False
2012-10-11,11.0,11.045,10.91,9.43597376071,8278600.0,-0.0319,-0.1424,-0.1105,9.721,10.2577,9.1843,36.3975,9.4601,9.5928,-6.8718,-65.5969,7.4149,False
2012-10-12,10.92,11.03,10.87,9.39288712253,10173300.0,-0.028,-0.1455,-0.1175,9.6717,10.1333,9.21,34.9586,9.4205,9.5615,-8.6164,-73.4163,8.0039,False
2012-10-15,10.91,10.99,10.85,9.44459108835,12561700.0,-0.0197,-0.1421,-0.1224,9.6294,10.0037,9.2552,38.1046,9.4118,9.5388,-8.6451,-76.2742,8.3005,False
2012-10-16,10.99,11.29,10.97,9.65140695159,13193100.0,0.0009,-0.1213,-0.1222,9.6075,9.9167,9.2982,48.7322,9.4635,9.5417,-5.2057,-42.0815,3.2236,True
2012-10-17,11.12,11.22,11.09,9.61693764105,14302500.0,0.0126,-0.1064,-0.1191,9.5928,9.8694,9.3162,47.2825,9.5084,9.5431,-2.9412,-46.008,3.2236,True
2012-10-18,11.14,11.23,11.1,9.64278962396,13693700.0,0.0221,-0.0915,-0.1135,9.582,9.832,9.3321,48.5133,9.5497,9.5377,-2.0924,-47.0205,3.0571,True
2012-10-19,11.21,11.21,10.78,9.34118315672,17085000.0,0.0086,-0.1028,-0.1114,9.556,9.7918,9.3202,37.5536,9.5394,9.519,-3.1115,-95.2462,7.893,True
2012-10-22,10.81,10.94,10.78,9.35841781199,12093800.0,0.0018,-0.1091,-0.1109,9.5346,9.7607,9.3086,38.4055,9.5221,9.5038,-4.287,-113.1066,7.893,True
2012-10-23,10.75,10.85,10.62,9.30671384618,12121300.0,-0.0048,-0.1169,-0.1121,9.5196,9.7635,9.2756,36.7921,9.4532,9.4825,-5.1573,-133.6633,10.2092,False
2012-10-24,10.9,10.91,10.67,9.21192324219,11885900.0,-0.0137,-0.1293,-0.1156,9.5004,9.7757,9.2251,33.9875,9.3722,9.4555,-2.5893,-132.8886,9.1624,False
2012-10-25,10.75,10.85,10.63,9.20330591456,16366900.0,-0.0181,-0.1382,-0.1201,9.4743,9.7584,9.1903,33.737,9.2843,9.4314,-4.5734,-139.2213,9.7436,False
2012-10-26,10.71,10.77,10.6,9.17745393165,15165300.0,-0.0204,-0.1456,-0.1252,9.4521,9.7555,9.1488,32.9563,9.2516,9.4038,-4.3517,-146.7659,10.1819,False
2012-10-31,10.65,10.72,10.54,9.13436729347,12630000.0,-0.0225,-0.1533,-0.1308,9.4295,9.7559,9.1031,31.6485,9.2068,9.3802,-5.3004,-152.1929,11.0604,False
2012-11-01,10.63,11.05,10.59,9.43597376071,21400100.0,-0.0021,-0.1334,-0.1313,9.42,9.7339,9.1062,47.3259,9.2326,9.3831,-1.5152,-101.908,5.2997,False
2012-11-02,10.95,10.98,10.74,9.31533117382,13419900.0,0.0043,-0.126,-0.1303,9.405,9.7083,9.1016,43.0901,9.2533,9.378,-2.4,-101.3992,5.2997,True
2012-11-05,10.71,11.14,10.71,9.55661634761,11931800.0,0.0246,-0.0995,-0.1241,9.4045,9.707,9.102,52.2483,9.3239,9.386,-0.4468,-73.3443,2.6304,True
2012-11-06,11.11,11.51,11.07,9.87545747011,17001000.0,0.0576,-0.0521,-0.1097,9.4187,9.7766,9.0609,61.1092,9.4635,9.4182,2.2202,-3.8911,3.1436,True
2012-11-07,11.3,11.3,10.9,9.43597376071,17878700.0,0.0482,-0.0495,-0.0977,9.4162,9.7728,9.0596,47.9648,9.5239,9.4176,1.9856,-58.0034,0.5017,True
2012-11-08,10.92,10.98,10.5,9.04819401712,23188100.0,0.0159,-0.0778,-0.0937,9.3989,9.79,9.0078,39.8594,9.4463,9.3774,-0.2725,-127.1296,5.3024,True
2012-11-09,10.52,10.8,10.51,9.19468858692,11434100.0,0.005,-0.0874,-0.0925,9.389,9.7901,8.9879,43.7096,9.4222,9.3492,-2.0852,-122.2485,5.3024,True
2012-11-12,10.69,10.76,10.61,9.16021927638,8005400.0,-0.0034,-0.0967,-0.0933,9.3752,9.7877,8.9627,43.0154,9.3429,9.3171,-2.5804,-116.7753,5.3024,False
2012-11-13,10.55,10.66,10.43,9.03095936185,11151100.0,-0.0159,-0.1132,-0.0973,9.3571,9.7959,8.9184,40.435,9.174,9.2964,-3.3545,-137.8219,7.8218,False
2012-11-14,10.57,10.57,10.32,8.92755143022,13551300.0,-0.0286,-0.1331,-0.1044,9.3313,9.8058,8.8567,38.4576,9.0723,9.2676,-3.8217,-152.1187,9.321,False
2012-11-15,10.38,10.47,10.24,8.87610598424,15464800.0,-0.0374,-0.1512,-0.1138,9.2925,9.7825,8.8025,37.4805,9.0379,9.2389,-7.2631,-161.1931,10.3989,False
2012-11-16,10.32,10.34,9.95,8.74658754988,24263200.0,-0.0482,-0.1741,-0.1259,9.249,9.7697,8.7283,35.0768,8.9483,9.2079,-7.8431,-188.1298,14.1603,False
2012-11-19,10.16,10.425,10.12,9.00510737894,15542400.0,-0.0348,-0.1693,-0.1346,9.2171,9.715,8.7192,42.9073,8.9173,9.1947,-6.3618,-140.5689,11.2842,False
2012-11-20,10.32,10.39,10.24,9.02683785042,10707600.0,-0.0219,-0.162,-0.14,9.2014,9.7025,8.7003,43.5208,8.9164,9.1847,-6.5097,-129.8671,11.2842,False
2012-11-21,10.35,10.5,10.29,9.06595269907,8699700.0,-0.009,-0.1513,-0.1423,9.1868,9.6857,8.6878,44.6675,8.9441,9.1801,-3.1882,-113.4902,9.4814,False
2012-11-23,10.44,10.55,10.35,9.0398761333,6927300.0,-0.0007,-0.1432,-0.1425,9.1734,9.6731,8.6737,44.029,8.9769,9.1537,-1.9203,-104.964,8.6676,False
2012-11-26,10.35,10.56,10.34,9.09637535914,9730500.0,0.0094,-0.1308,-0.1401,9.1676,9.6681,8.6672,45.8267,9.0468,9.1391,-2.3672,-97.7433,8.6676,True
2012-11-27,10.4,10.5,10.36,9.00510737894,9574000.0,0.0107,-0.1268,-0.1375,9.1577,9.6628,8.6527,43.4133,9.0468,9.1023,-2.3851,-102.712,8.6676,True
2012-11-28,10.33,10.62,10.24,9.2137199051,11383300.0,0.0255,-0.1056,-0.1311,9.1596,9.6651,8.654,49.8776,9.0842,9.0582,-0.5361,-85.6407,6.6665,True
2012-11-29,10.66,10.8,10.65,9.33541054535,9554700.0,0.0424,-0.0781,-0.1205,9.1696,9.6808,8.6585,53.2178,9.1381,9.0515,1.6215,-40.8573,3.7519,True
2012-11-30,10.74,10.795,10.695,9.32671835676,13237800.0,0.0513,-0.0563,-0.1077,9.1641,9.666,8.6622,52.9478,9.1955,9.0701,-1.459,-37.2849,3.7519,True
2012-12-03,10.78,10.85,10.65,9.26587303663,9273100.0,0.0513,-0.0435,-0.0948,9.1617,9.661,8.6623,51.0067,9.2294,9.0748,-0.3255,-39.1521,2.8637,True
2012-12-04,10.69,10.89,10.63,9.45275509131,12033400.0,0.0614,-0.0181,-0.0795,9.1565,9.6413,8.6717,56.2811,9.3189,9.0943,-1.3949,-22.1073,2.2166,True
2012-12-05,10.87,10.93,10.77,9.38756367689,10727000.0,0.0611,-0.0031,-0.0642,9.1321,9.5062,8.758,54.1041,9.3537,9.1181,-4.2141,-12.9323,1.5667,True
2012-12-06,10.8,10.89,10.74,9.4657933742,8415100.0,0.0633,0.0149,-0.0484,9.1336,9.5127,8.7545,56.2785,9.3797,9.154,-2.7911,-9.2125,2.0417,True
2012-12-07,10.93,10.98,10.83,9.53098478862,8275000.0,0.0659,0.034,-0.0319,9.1577,9.5719,8.7436,58.0528,9.4206,9.1976,0.8687,11.7193,0.5613,True
2012-12-10,10.92,11.13,10.91,9.60486839163,9550300.0,0.0691,0.0545,-0.0146,9.1782,9.636,8.7204,60.0229,9.4884,9.2549,3.9508,38.1716,1.8522,True
2012-12-11,11.1,11.195,11.06,9.6309449574,10379400.0,0.0693,0.072,0.0027,9.2018,9.7,8.7035,60.7205,9.524,9.2966,4.9466,60.9844,2.8794,True
2012-12-12,11.11,11.25,11.08,9.63963714599,11821900.0,0.0663,0.0856,0.0193,9.2322,9.7586,8.7058,60.9638,9.5744,9.3374,6.4515,74.0847,3.7462,True
2012-12-13,11.14,11.22,10.94,9.65702152317,14793200.0,0.0619,0.0967,0.0348,9.2687,9.8065,8.7308,61.4751,9.6127,9.3768,7.0716,67.7948,1.4034,True
2012-12-14,11.03,11.18,11.01,9.6309449574,7604500.0,0.0539,0.1021,0.0482,9.3064,9.8346,8.7782,60.2077,9.6327,9.4162,7.7089,72.6477,1.4034,True
2012-12-17,11.09,11.17,10.99,9.65267542888,9299300.0,0.047,0.107,0.06,9.3517,9.8335,8.8699,60.9269,9.6422,9.4533,8.9655,74.7382,1.0662,True
2012-12-18,11.09,11.25,11.02,9.7178668433,10522600.0,0.0439,0.1148,0.071,9.3873,9.8667,8.9079,63.0723,9.6596,9.5009,7.9137,93.2885,2.3866,True
2012-12-19,11.24,11.38,11.22,9.85694186074,11180100.0,0.0478,0.1307,0.0829,9.4289,9.9198,8.9379,67.1901,9.7031,9.5437,9.5284,139.3277,4.493,True
2012-12-20,11.34,11.39,11.2,9.89171061509,9755900.0,0.0492,0.1444,0.0952,9.4701,9.9709,8.9694,68.1417,9.75,9.5808,8.4762,141.371,4.1414,True
2012-12-21,11.2,11.5,11.02,9.99601687817,31340200.0,0.0533,0.1619,0.1085,9.5179,10.0277,9.0082,70.8583,9.823,9.6254,9.0047,143.3884,1.0301,True
2012-12-24,11.39,11.49,11.3,9.8830184265,5279500.0,0.0449,0.1647,0.1198,9.5573,10.0521,9.0625,64.4766,9.8691,9.6666,8.8068,151.0724,1.0301,True
2012-12-26,11.37,11.45,11.3,9.90040280368,8168900.0,0.0373,0.1664,0.1291,9.602,10.0485,9.1556,64.9963,9.9056,9.6964,9.0476,146.3147,1.0301,True
2012-12-27,11.37,11.45,11.19,9.86563404932,11111400.0,0.0272,0.163,0.1359,9.6346,10.0575,9.2117,63.0208,9.9074,9.7283,7.8154,129.9909,0.8733,True
2012-12-28,11.25,11.38,11.22,9.78740435202,10012200.0,0.0132,0.1523,0.1392,9.6572,10.0617,9.2528,58.7185,9.8865,9.7497,5.3704,116.3511,0.8733,True
2012-12-31,11.25,11.44,11.2,9.94386374663,9255000.0,0.0124,0.1547,0.1423,9.6881,10.0809,9.2952,63.9868,9.8761,9.7773,5.975,131.4114,0.1875,True
2013-01-02,11.64,11.84,11.61,10.2872051959,12963700.0,0.0319,0.1822,0.1503,9.7392,10.1635,9.3149,72.2988,9.9569,9.8228,9.1244,219.8782,6.8299,True
2013-01-03,11.84,11.9,11.7,10.2654747245,8741500.0,0.0397,0.1999,0.1602,9.7798,10.2407,9.3189,71.1847,10.0299,9.8651,9.2746,215.3587,7.7662,True
2013-01-04,11.82,11.865,11.71,10.2654747245,7446400.0,0.041,0.2115,0.1704,9.8237,10.2939,9.3535,71.1847,10.1099,9.9068,8.5544,201.3561,7.7662,True
2013-01-07,11.47,11.71,11.39,10.1437840842,14497900.0,0.0304,0.2084,0.178,9.8576,10.3174,9.3978,64.7684,10.1812,9.9392,7.5298,147.8359,2.1065,True
2013-01-08,11.58,11.65,11.48,10.0047090668,8260500.0,0.0117,0.1926,0.181,9.8813,10.3196,9.4429,58.3305,10.1933,9.9641,6.102,131.3895,2.1065,True
2013-01-09,11.52,11.72,11.49,10.1524762728,11170300.0,0.0071,0.1898,0.1827,9.9087,10.3429,9.4744,62.5663,10.1664,9.9975,5.301,140.3121,3.2559,True
2013-01-10,11.72,11.85,11.62,10.1177075184,10049100.0,-0.0001,0.1826,0.1827,9.933,10.3567,9.5093,61.003,10.1368,10.0241,5.8508,146.164,5.3547,False
2013-01-11,11.67,11.74,11.63,10.1785528386,8091600.0,-0.0023,0.1798,0.1821,9.9599,10.374,9.5459,62.7482,10.1194,10.0456,4.3556,136.863,5.3547,False
2013-01-14,11.67,11.79,11.59,10.2133215929,7886000.0,-0.003,0.1783,0.1814,9.9878,10.3913,9.5842,63.7417,10.1334,10.067,5.0802,133.0341,6.1644,False
2013-01-15,11.72,11.82,11.6,10.2307059701,10354600.0,-0.0039,0.1765,0.1804,10.0177,10.3993,9.6362,64.2524,10.1786,10.0826,5.7245,130.4571,6.6517,False
2013-01-16,11.74,12.05,11.7,10.3697809875,15492500.0,0.003,0.1842,0.1811,10.0536,10.4259,9.6813,68.1034,10.222,10.1151,7.8782,150.2971,10.2842,True
2013-01-17,11.95,12.45,11.94,10.7783138512,27137200.0,0.0316,0.2207,0.189,10.1066,10.5647,9.6485,76.1798,10.3541,10.1736,10.6667,197.6725,16.0611,True
2013-01-18,12.5,12.89,12.41,10.995618566,48524600.0,0.06,0.2641,0.2041,10.1636,10.7488,9.5784,79.1837,10.5175,10.249,13.2689,238.9184,21.701,True
2013-01-22,12.59,12.73,12.54,11.0477716975,14624600.0,0.0761,0.2992,0.2231,10.2214,10.9074,9.5353,79.8375,10.6844,10.333,11.7647,223.9382,21.701,True
2013-01-23,12.74,12.74,12.59,11.0390795089,11479900.0,0.0797,0.3227,0.243,10.2735,11.0373,9.5097,79.3922,10.8461,10.406,10.7826,212.255,21.8245,True
2013-01-24,12.7,12.79,12.57,10.952157623,10370800.0,0.0699,0.3304,0.2605,10.327,11.1229,9.531,74.9154,10.9626,10.4503,11.3142,196.1603,22.4463,True
2013-01-25,12.76,12.98,12.74,11.1520779606,18953100.0,0.0706,0.3487,0.2781,10.3896,11.2367,9.5424,77.9758,11.0373,10.5094,13.3624,207.0333,24.7589,True
2013-01-28,12.87,13.04,12.82,11.2650764123,11216100.0,0.0719,0.3681,0.2961,10.4595,11.352,9.5671,79.4911,11.0912,10.5761,13.8865,204.3117,25.4726,True
2013-01-29,12.89,12.9,12.73,11.1260013948,9317300.0,0.0574,0.3679,0.3105,10.5265,11.408,9.6449,72.879,11.1069,10.6416,13.3568,178.8359,23.683,True
2013-01-30,12.76,12.94,12.73,11.1781545264,10831500.0,0.0458,0.3678,0.3219,10.5882,11.4707,9.7056,73.7561,11.1347,10.7198,13.1119,172.5258,24.1718,True
2013-01-31,12.85,12.98,12.795,11.2216154693,9730300.0,0.036,0.367,0.3309,10.6349,11.5472,9.7226,74.4926,11.1886,10.7911,9.6284,168.6371,24.6625,True
2013-02-01,12.93,13.19,12.87,11.4476123727,17042500.0,0.0394,0.3802,0.3408,10.694,11.6548,9.7332,77.9417,11.2477,10.8797,10.8403,176.6088,27.1787,True
2013-02-04,13.02,13.28,12.99,11.2998451666,13451900.0,0.0269,0.3744,0.3475,10.7457,11.7199,9.7715,71.1974,11.2546,10.9545,11.9258,166.625,28.2235,True
2013-02-05,13.06,13.45,13.04,11.6649170874,23279300.0,0.0378,0.3947,0.3569,10.8218,11.833,9.8106,76.5651,11.3624,11.0512,14.8591,175.2567,30.1486,True
2013-02-06,13.32,13.44,13.25,11.6475327102,14286200.0,0.0382,0.4047,0.3665,10.9039,11.9031,9.9047,75.844,11.4563,11.1457,15.3648,170.332,30.1486,True
2013-02-07,13.39,13.405,13.111,11.5606108243,14791600.0,0.0276,0.4011,0.3734,10.9743,11.9499,9.9987,72.2009,11.5241,11.2251,14.3771,153.7098,27.2623,True
2013-02-08,13.41,13.68,13.36,11.8300686706,16950500.0,0.0334,0.4151,0.3818,11.0599,12.0203,10.0996,76.0258,11.6006,11.2952,15.443,168.4017,30.3691,True
2013-02-11,13.56,13.75,13.48,11.8735296135,13240600.0,0.0345,0.4248,0.3904,11.1447,12.0777,10.2117,76.5826,11.7153,11.3537,17.121,166.0622,31.1306,True
2013-02-12,13.67,13.69,13.47,11.8735296135,11712600.0,0.0298,0.4276,0.3978,11.2277,12.1084,10.347,76.5826,11.7571,11.4088,16.1154,156.0662,30.9226,True
2013-02-13,13.77,13.79,13.615,11.969143688,11664800.0,0.0278,0.4326,0.4048,11.3146,12.1249,10.5043,77.88,11.8214,11.4708,16.6667,157.3479,32.0192,True
2013-02-14,13.86,13.99,13.65,12.0734499511,20125200.0,0.028,0.4398,0.4118,11.3998,12.151,10.6487,79.2254,11.9239,11.5455,16.0996,157.7985,34.1455,True
2013-02-15,13.83,13.9,13.63,12.0212968196,10918200.0,0.0196,0.4363,0.4167,11.462,12.2027,10.7212,76.7255,11.9622,11.6035,12.3779,149.2867,34.1565,True
2013-02-19,13.71,13.95,13.67,12.1525336844,10944100.0,0.0179,0.4391,0.4212,11.5198,12.2861,10.7535,78.5503,12.018,11.6627,8.9323,146.8934,34.688,True
2013-02-20,13.9,13.91,13.56,11.8900599547,13893400.0,-0.0047,0.4153,0.42,11.5619,12.3123,10.8116,67.2515,12.0213,11.7136,9.9852,129.1137,32.2986,False
2013-02-21,13.51,13.52,13.09,11.5925897278,17873600.0,-0.0414,0.3682,0.4097,11.5896,12.3006,10.8786,57.2517,11.946,11.7412,6.8176,96.1249,22.8302,False
2013-02-22,13.33,13.595,13.3,11.8725617061,9134300.0,-0.0481,0.3495,0.3976,11.6356,12.2927,10.9785,62.8257,11.9058,11.7846,6.9902,105.8168,23.7162,False
2013-02-25,13.67,13.8,13.22,11.5750914791,15608600.0,-0.0724,0.3071,0.3795,11.6568,12.2764,11.0371,54.7054,11.8166,11.7931,7.0138,96.8215,26.0753,False
2013-02-26,13.5,13.67,13.37,11.925056452,22783500.0,-0.065,0.2983,0.3633,11.6898,12.2925,11.087,61.051,11.7711,11.8348,5.518,102.6027,26.0753,False
2013-02-27,13.6,13.83,13.55,12.0212968196,15463200.0,-0.0541,0.2957,0.3497,11.7345,12.2946,11.1744,62.5951,11.7973,11.8586,7.9115,108.8106,27.8757,False
2013-02-28,13.74,13.86,13.67,11.9906748844,13483900.0,-0.0496,0.2878,0.3374,11.7752,12.2834,11.2669,61.7604,11.8769,11.8814,7.8113,107.44,28.209,False
