date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-19,53.37,55.49,53.25,12.583641231,3993600.0,0.4355,0.2439,0.1916,10.7846,9.5337,12.0355,81.6363,11.6038,10.952,31.962,320.2526,16.4018,True
2012-01-20,54.51,55.45,54.51,12.691389662,3464800.0,0.5179,0.2987,0.2192,10.9186,9.4692,12.3679,82.3011,11.9316,11.1068,26.4538,308.4248,16.4018,True
2012-01-23,55.41,55.5,54.68,12.6271991073,2168800.0,0.5714,0.3532,0.2182,11.045,9.4683,12.6217,80.4423,12.2494,11.248,24.6071,278.892,16.4985,True
2012-01-24,54.64,55.22,54.31,12.5515459537,2324400.0,0.6009,0.4028,0.1981,11.1567,9.4879,12.8254,78.2116,12.5465,11.3911,21.8716,246.8586,15.4936,True
2012-01-25,54.25,54.84,53.82,12.5400833546,3091200.0,0.6161,0.4454,0.1707,11.2598,9.5185,13.0012,77.8611,12.5988,11.5246,19.7641,225.6896,14.1674,True
2012-01-26,55.07,55.36,54.34,12.5423758744,2532400.0,0.6213,0.4806,0.1407,11.3616,9.571,13.1523,77.8824,12.5905,11.6605,20.2433,222.6831,15.2181,True
2012-01-27,54.48,54.97,54.06,12.4736002801,2926400.0,0.6127,0.507,0.1057,11.4668,9.6745,13.2592,75.5525,12.547,11.7858,19.2925,200.6298,14.4509,True
2012-01-30,53.57,54.4,53.39,12.4231648444,2326400.0,0.595,0.5246,0.0704,11.5626,9.7807,13.3445,73.8175,12.5062,11.9075,18.4411,175.2247,12.6261,True
2012-01-31,54.58,54.97,54.06,12.4781853198,1638600.0,0.5788,0.5354,0.0433,11.6662,9.9248,13.4075,74.5019,12.4915,12.0208,19.2149,174.9067,13.815,True
2012-02-01,55.23,55.47,54.72,12.5630085527,3066000.0,0.5662,0.5416,0.0246,11.7675,10.0655,13.4695,75.5573,12.4961,12.125,19.1366,174.7479,14.8485,True
2012-02-02,54.81,54.94,54.24,12.4346274434,2124200.0,0.5396,0.5412,-0.0016,11.864,10.2425,13.4856,70.8048,12.4745,12.223,18.9177,153.6448,13.5195,False
2012-02-03,54.99,55.5,54.8035,12.6249065875,2413200.0,0.5279,0.5385,-0.0107,11.9656,10.4225,13.5087,73.4561,12.5048,12.3278,19.7928,156.3543,14.6908,False
2012-02-06,54.61,55.2397,54.61,12.5744711517,1367200.0,0.5086,0.5326,-0.0239,12.0644,10.6352,13.4935,71.6093,12.535,12.4302,18.8462,143.0666,14.1475,False
2012-02-07,54.48,54.99,54.4,12.5790561914,1605200.0,0.4881,0.5237,-0.0356,12.1544,10.838,13.4707,71.6786,12.5552,12.5311,16.0415,131.9636,13.5539,False
2012-02-08,54.83,55.3,54.61,12.5309132754,1225000.0,0.4626,0.5115,-0.0488,12.2309,11.0181,13.4438,69.7614,12.5488,12.5479,14.7303,126.2855,14.2236,False
2012-02-09,54.76,55.38,54.66,12.6776345431,1308800.0,0.4491,0.499,-0.0499,12.3166,11.239,13.3941,72.1903,12.5974,12.5541,15.1351,123.5419,14.3976,False
2012-02-10,54.69,54.91,54.44,12.5675935923,1394400.0,0.4246,0.4841,-0.0595,12.3923,11.4807,13.3039,67.8132,12.5859,12.5459,13.5677,111.1238,13.7522,False
2012-02-13,55.3,55.3,54.65,12.643246746,1067400.0,0.4066,0.4686,-0.062,12.4726,11.8008,13.1444,69.1893,12.5997,12.547,14.4928,110.2013,14.6206,False
2012-02-14,54.99,55.15,54.64,12.6226140677,1334400.0,0.3862,0.4521,-0.0659,12.5504,12.361,12.7398,68.3356,12.6084,12.5517,11.8208,103.4551,14.5905,False
2012-02-15,55.24,55.24,54.52,12.5790561914,1143400.0,0.3624,0.4342,-0.0718,12.5654,12.4227,12.7082,66.4802,12.618,12.5543,1.8249,97.517,14.2246,False
2012-02-16,54.8,56.48,54.7,12.9183491231,1938800.0,0.3666,0.4207,-0.054,12.5822,12.3721,12.7922,72.6726,12.6662,12.5794,1.7841,106.4308,17.0092,False
2012-02-17,56.77,56.958,55.68,12.9091790438,2211600.0,0.3651,0.4096,-0.0445,12.593,12.3428,12.8433,72.2859,12.7345,12.6084,2.7196,107.9311,18.0521,False
2012-02-21,56.33,56.7,56.11,12.9321042419,1292200.0,0.3615,0.3999,-0.0384,12.6083,12.3177,12.8989,72.6753,12.7923,12.6423,2.1622,104.3002,18.0521,False
2012-02-22,56.07,56.73,56.07,12.8770837665,1071600.0,0.3502,0.39,-0.0398,12.6246,12.3128,12.9363,70.1408,12.8432,12.6689,2.7345,98.8271,17.9238,False
2012-02-23,56.08,56.18,55.31,12.858743608,915600.0,0.3359,0.3792,-0.0433,12.6405,12.3153,12.9657,69.2779,12.8991,12.6886,2.4435,88.8612,15.4994,False
2012-02-24,56.36,56.86,56.18,12.906886524,1053000.0,0.3247,0.3683,-0.0436,12.6587,12.3172,13.0003,70.3053,12.8968,12.7201,2.7095,93.1583,17.0511,False
2012-02-27,55.82,56.56,55.38,12.8702062071,928400.0,0.3093,0.3565,-0.0472,12.6786,12.3362,13.0209,68.437,12.889,12.7365,2.8925,84.3129,14.5348,False
2012-02-28,56.13,56.6,55.89,12.95502944,2245000.0,0.3005,0.3453,-0.0448,12.7051,12.3637,13.0466,70.3868,12.8936,12.7618,4.0441,85.3072,14.6281,False
2012-02-29,56.67,56.83,55.78,12.8289408505,1403400.0,0.2801,0.3322,-0.0522,12.7227,12.3938,13.0515,64.0819,12.884,12.7785,3.3837,80.5269,15.1698,False
2012-03-01,56.14,56.77,55.91,12.9412743212,1051200.0,0.2699,0.3198,-0.0499,12.7416,12.4082,13.075,66.9111,12.9005,12.8059,2.3436,80.2909,15.1698,False
2012-03-02,56.48,57.0,56.08,12.8908388854,1438800.0,0.2548,0.3068,-0.052,12.7644,12.4567,13.0721,64.4683,12.8973,12.8201,3.7495,78.5118,15.7227,False
2012-03-05,55.98,56.03,55.34,12.7899680138,1371200.0,0.232,0.2918,-0.0598,12.7727,12.4716,13.0738,59.7908,12.8812,12.8349,0.955,66.9057,13.3062,False
2012-03-06,55.0,55.24,54.67,12.6294916272,1889000.0,0.1987,0.2732,-0.0745,12.7754,12.4807,13.0701,53.2101,12.8161,12.834,0.0005,55.5888,11.1687,False
2012-03-07,55.2,56.06,55.02,12.8404034496,1412400.0,0.1872,0.256,-0.0688,12.7885,12.5068,13.0701,59.4888,12.8184,12.8485,1.9458,63.1789,13.2065,False
2012-03-08,56.42,56.62,56.025,12.9183491231,764000.0,0.1822,0.2412,-0.059,12.8078,12.5472,13.0685,61.5327,12.8138,12.8711,2.387,70.0062,14.5677,False
2012-03-09,56.38,57.19,56.31,13.0283900739,832200.0,0.1851,0.23,-0.0449,12.8254,12.5551,13.0956,64.2602,12.8413,12.8785,3.2683,74.4348,15.9324,False
2012-03-12,56.74,56.83,56.32,13.0249512942,675600.0,0.1849,0.221,-0.0361,12.8483,12.5921,13.1044,64.108,12.8883,12.8862,3.6883,72.2414,15.9324,False
2012-03-13,57.09,58.08,57.09,13.3212339105,974200.0,0.2063,0.218,-0.0118,12.8822,12.5701,13.1942,70.5474,13.0267,12.9121,5.2216,86.9308,18.8768,False
2012-03-14,57.95,58.21,57.1,13.1650539267,1043200.0,0.2082,0.2161,-0.0078,12.9093,12.5979,13.2206,64.0566,13.0916,12.9313,5.7439,83.3407,19.1761,False
2012-03-15,57.38,57.77,57.05,13.2592212699,676400.0,0.2149,0.2158,-0.0009,12.9433,12.6351,13.2515,66.0731,13.1598,12.958,4.7736,82.3023,19.0044,False
2012-03-16,57.86,57.97,57.2893,13.2592212699,1534800.0,0.2177,0.2162,0.0015,12.9603,12.6232,13.2975,66.0731,13.2059,12.9815,2.8281,84.4675,19.4765,True
2012-03-19,57.61,57.87,57.17,13.2293633318,967800.0,0.215,0.216,-0.001,12.9763,12.6205,13.3322,64.7509,13.2468,13.0054,1.7893,82.2341,19.0555,False
2012-03-20,57.24,57.4974,56.34,13.004280414,1426200.0,0.1925,0.2113,-0.0188,12.9799,12.6245,13.3354,55.7413,13.1834,13.0087,1.5941,68.9184,16.1596,False
2012-03-21,56.64,57.17,56.36,13.0616995257,852400.0,0.1772,0.2045,-0.0272,12.9892,12.6353,13.343,57.3628,13.1628,13.0242,0.9622,68.2031,16.1596,False
2012-03-22,56.46,56.85,56.0,13.0571059967,711000.0,0.1629,0.1962,-0.0332,12.9991,12.6493,13.3488,57.1832,13.1223,13.032,1.38,63.1554,14.9059,False
2012-03-23,56.94,56.95,56.4,13.0456221744,864600.0,0.1489,0.1867,-0.0378,13.006,12.6584,13.3537,56.7077,13.0796,13.0423,0.3437,66.0461,15.1646,False
2012-03-26,57.2,58.1,57.14,13.3051565592,1591600.0,0.1569,0.1808,-0.0238,13.0278,12.6628,13.3927,63.9639,13.0948,13.0766,2.913,89.0157,18.0768,False
2012-03-27,58.07,59.83,57.91,13.564690944,3452000.0,0.1822,0.181,0.0011,13.0583,12.6269,13.4896,69.45,13.2069,13.139,5.9024,119.5462,22.1644,True
2012-03-28,59.08,59.28,57.99,13.461336543,1588000.0,0.1916,0.1831,0.0084,13.0899,12.6382,13.5416,65.2139,13.2868,13.1804,4.5042,115.0287,22.1644,True
2012-03-29,58.13,59.17,57.88,13.5623941795,1679200.0,0.2049,0.1875,0.0174,13.1209,12.6306,13.6113,67.3032,13.3878,13.2233,4.4206,119.6576,21.7649,True
2012-03-30,59.28,60.12,59.11,13.7277612212,2052200.0,0.2261,0.1952,0.0309,13.1628,12.6183,13.7073,70.4183,13.5243,13.2699,5.669,151.3094,23.9492,True
2012-04-02,59.83,61.65,59.83,14.0860564781,2740600.0,0.2688,0.2099,0.0588,13.2276,12.5777,13.8775,75.7758,13.6804,13.3407,10.2341,191.8432,27.2748,True
2012-04-03,61.14,61.84,60.36,13.9413603166,1418600.0,0.2876,0.2254,0.0621,13.2932,12.6333,13.9531,70.2692,13.7558,13.382,12.1551,190.9333,27.6742,True
2012-04-04,60.0,60.2899,59.29,13.6979032831,1570800.0,0.2796,0.2363,0.0433,13.3361,12.6881,13.9841,62.1299,13.8031,13.4175,7.7444,149.0716,23.7809,True
2012-04-05,59.36,59.55,59.16,13.6267035846,953400.0,0.2645,0.2419,0.0226,13.3715,12.7415,14.0015,59.9539,13.816,13.442,5.3696,134.4508,23.3163,True
2012-04-09,58.28,58.75,58.07,13.4383688983,1574800.0,0.2346,0.2405,-0.0058,13.392,12.7816,14.0023,54.5403,13.7581,13.454,2.918,99.9913,19.4919,False
2012-04-10,57.68,58.11,56.78,13.1260089307,2880200.0,0.1837,0.2291,-0.0455,13.397,12.7973,13.9967,46.999,13.5661,13.4471,2.2523,54.9908,15.1923,False
2012-04-11,57.75,58.33,57.54,13.2385503896,1855000.0,0.1506,0.2134,-0.0628,13.3929,12.79,13.9958,49.6847,13.4255,13.4627,0.4304,73.6779,15.7183,False
2012-04-12,57.84,59.31,57.71,13.5761747663,1717800.0,0.1499,0.2007,-0.0508,13.4134,12.815,14.0119,56.7319,13.4012,13.497,1.8897,110.5485,18.0214,False
2012-04-13,59.17,59.2699,58.47,13.5026783034,2127400.0,0.1418,0.1889,-0.0471,13.4256,12.8303,14.0209,54.9372,13.3764,13.5267,2.5963,112.0263,18.0214,False
2012-04-16,59.28,59.42,58.64,13.5669877085,2111800.0,0.1389,0.1789,-0.04,13.441,12.8478,14.0342,56.2352,13.4021,13.5615,2.5013,116.1882,18.3747,False
2012-04-17,59.5,60.19,59.34,13.7691029816,2106400.0,0.1513,0.1734,-0.0221,13.468,12.8667,14.0693,60.1046,13.5307,13.5924,4.009,144.778,20.1697,False
2012-04-18,59.48,59.48,57.12,13.3419047907,4869000.0,0.1251,0.1637,-0.0386,13.4849,12.9187,14.0511,50.0779,13.5514,13.5776,3.4482,70.1301,12.8912,False
2012-04-19,58.39,58.87,57.1,13.2362536252,2116600.0,0.0948,0.1499,-0.0552,13.4936,12.9488,14.0384,47.958,13.4834,13.5625,2.9736,51.6728,12.8286,False
2012-04-20,57.83,58.07,57.635,13.2477374475,3007600.0,0.0708,0.1341,-0.0633,13.5031,12.9831,14.0232,48.2133,13.4324,13.5416,2.146,46.2971,12.8286,False
2012-04-23,57.05,57.05,56.2,13.0364351165,1804200.0,0.0344,0.1142,-0.0798,13.5027,12.981,14.0243,43.9615,13.3263,13.4955,0.1756,-6.4363,8.3689,False
2012-04-24,56.93,57.33,56.24,12.9813127693,2405800.0,0.0011,0.0915,-0.0905,13.4865,12.9229,14.0501,42.904,13.1687,13.4218,-1.3253,-7.1453,9.082,False
2012-04-25,57.41,57.6,57.04,13.1650539267,2736400.0,-0.0104,0.0712,-0.0815,13.4665,12.8873,14.0457,47.4212,13.1334,13.3701,-3.7272,20.124,9.7706,False
2012-04-26,57.28,58.56,57.12,13.4337753694,1736000.0,0.0022,0.0574,-0.0552,13.4651,12.8858,14.0445,53.2205,13.1729,13.3525,-1.2146,53.4202,12.1756,False
2012-04-27,58.75,58.98,58.36,13.4774138942,2202600.0,0.0155,0.049,-0.0335,13.4609,12.8832,14.0386,54.1013,13.2188,13.3425,-0.3211,80.5215,13.2049,False
2012-04-30,58.44,58.54,57.87,13.353388613,1496000.0,0.0159,0.0424,-0.0265,13.4422,12.8761,14.0082,51.1675,13.2822,13.3369,-2.6281,54.2481,11.6524,False
2012-05-01,58.16,58.65,57.48,13.2982662658,1257600.0,0.0116,0.0362,-0.0246,13.4028,12.9176,13.888,49.8794,13.3456,13.3483,-4.8662,43.7259,10.4266,False
2012-05-02,57.66,58.14,57.29,13.3120468526,851400.0,0.0092,0.0308,-0.0216,13.3713,12.9529,13.7897,50.2151,13.375,13.3532,-5.9832,31.1223,9.8292,False
2012-05-03,57.87,57.87,56.641,13.0226545297,1166000.0,-0.0159,0.0215,-0.0374,13.3375,12.921,13.7541,43.6389,13.2928,13.3163,-4.0138,-8.6098,7.8033,False
2012-05-04,56.22,56.34,55.32,12.7125913266,1339000.0,-0.0601,0.0051,-0.0653,13.2918,12.8159,13.7678,37.9357,13.1398,13.2637,-5.3904,-84.8511,3.8386,False
2012-05-07,55.24,55.67,54.63,12.5885660454,1958400.0,-0.1039,-0.0167,-0.0873,13.2493,12.689,13.8096,35.9236,12.9868,13.1984,-5.2426,-118.9771,1.849,False
2012-05-08,54.61,54.79,53.89,12.5242566403,2496800.0,-0.1422,-0.0418,-0.1004,13.2193,12.5771,13.8615,34.8954,12.832,13.1154,-5.7133,-152.4069,0.2359,False
2012-05-09,53.91,55.11,53.62,12.5747854586,1707600.0,-0.1666,-0.0667,-0.0998,13.1861,12.4853,13.8868,36.4272,12.6846,13.0643,-5.5203,-146.327,0.6584,False
2012-05-10,55.31,55.37,54.08,12.4530569418,1555600.0,-0.1935,-0.0921,-0.1014,13.1299,12.3846,13.8752,34.3416,12.5707,13.0121,-6.6431,-142.137,1.3853,False
2012-05-11,53.88,54.79,53.81,12.4117151814,1177400.0,-0.2156,-0.1168,-0.0988,13.0754,12.2887,13.8621,33.6407,12.5105,12.9564,-7.5585,-158.6945,0.6079,False
2012-05-14,53.36,53.88,52.65,12.2785028423,1596200.0,-0.2412,-0.1417,-0.0995,13.0109,12.1857,13.8361,31.4264,12.4485,12.9058,-9.3235,-196.8992,2.6538,False
2012-05-15,53.48,53.97,53.05,12.2141934372,1974800.0,-0.2635,-0.166,-0.0975,12.9332,12.1154,13.751,30.3917,12.3865,12.8547,-10.3339,-184.305,2.3919,False
2012-05-16,53.42,53.72,52.61,12.1016519783,1487400.0,-0.2871,-0.1902,-0.0968,12.8712,12.0004,13.742,28.6246,12.2918,12.7838,-9.6839,-193.1488,3.6145,False
2012-05-17,52.75,52.85,51.83,12.0028911062,2106800.0,-0.3101,-0.2142,-0.0959,12.8095,11.8783,13.7407,27.1409,12.2018,12.6884,-10.2259,-212.8054,5.743,False
2012-05-18,52.49,52.56,51.05,11.7571373082,2091400.0,-0.3442,-0.2402,-0.104,12.735,11.721,13.7489,23.8455,12.0709,12.5737,-9.4885,-230.7386,7.8132,False
2012-05-21,51.5,52.67,51.17,12.0488263956,1536800.0,-0.3437,-0.2609,-0.0828,12.6856,11.6395,13.7317,34.0315,12.0249,12.4867,-7.6775,-196.8007,7.4747,False
2012-05-22,52.51,53.29,52.11,12.1682581479,2199400.0,-0.3299,-0.2747,-0.0552,12.645,11.5849,13.705,37.6878,12.0158,12.4114,-7.0469,-160.7255,5.5745,False
2012-05-23,52.4,53.535,52.27,12.2739093134,2081200.0,-0.3069,-0.2812,-0.0258,12.6004,11.5567,13.6441,40.7978,12.0502,12.3422,-7.0573,-142.3029,4.8297,False
2012-05-24,53.53,53.83,52.8,12.232567553,1767600.0,-0.2887,-0.2827,-0.006,12.5403,11.559,13.5216,39.9616,12.0961,12.2895,-8.0772,-128.4179,3.9318,False
2012-05-25,53.34,53.69,53.08,12.2233804951,751400.0,-0.2719,-0.2805,0.0086,12.4776,11.5879,13.3674,39.7676,12.1894,12.2569,-8.9691,-121.5077,3.9318,True
2012-05-29,53.81,54.162,53.7,12.4186054748,1641600.0,-0.24,-0.2724,0.0324,12.4309,11.637,13.2248,45.7643,12.2633,12.2456,-7.4786,-94.107,2.4795,True
2012-05-30,53.61,53.61,52.94,12.2348643174,1512000.0,-0.227,-0.2633,0.0364,12.3777,11.6877,13.0678,41.5889,12.2767,12.2263,-8.5934,-114.6613,4.661,True
2012-05-31,53.25,53.5,52.39,12.2164902017,1677800.0,-0.2156,-0.2538,0.0382,12.3229,11.78,12.8659,41.1863,12.2652,12.2024,-7.9807,-119.6467,6.2052,True
2012-06-01,52.1,52.15,51.3,11.8513046514,2635600.0,-0.2334,-0.2497,0.0163,12.2644,11.7873,12.7415,34.147,12.1889,12.1623,-9.8842,-156.1449,9.1701,True
2012-06-04,51.66,52.28,51.35,11.9937040484,1921000.0,-0.2333,-0.2464,0.0131,12.2284,11.7847,12.6722,38.5359,12.143,12.1344,-7.2062,-138.9313,8.7531,True
2012-06-05,52.14,53.43,51.88,12.2348643174,1914000.0,-0.2114,-0.2394,0.028,12.2107,11.7987,12.6228,45.167,12.1062,12.1315,-4.0237,-105.1955,5.1406,True
2012-06-06,53.65,54.18,53.59,12.4369795906,1517000.0,-0.1756,-0.2267,0.051,12.2064,11.8061,12.6067,50.0099,12.1467,12.1464,-1.1133,-69.0412,2.8742,True
2012-06-07,54.83,55.24,54.37,12.5288501692,1500000.0,-0.1383,-0.209,0.0707,12.2041,11.8118,12.5964,52.0715,12.2091,12.1748,0.2359,-45.3542,0.2173,True
2012-06-08,54.25,54.94,53.88,12.6000498677,1270400.0,-0.1018,-0.1875,0.0857,12.2114,11.796,12.6269,53.6584,12.3589,12.2147,-0.7766,-48.2463,1.1788,True
2012-06-11,55.29,55.97,53.95,12.4266441504,1822400.0,-0.0859,-0.1672,0.0813,12.2122,11.7952,12.6292,49.3911,12.4455,12.2593,2.3523,-41.3353,2.0463,True
2012-06-12,54.13,54.692,53.84,12.5854290479,1577200.0,-0.0597,-0.1457,0.086,12.2275,11.7804,12.6746,53.054,12.5156,12.2951,1.7044,-46.3921,1.7272,True
2012-06-13,54.51,55.19,54.19,12.6383573471,1953800.0,-0.0344,-0.1235,0.0891,12.2487,11.7673,12.7302,54.2369,12.5559,12.3264,2.4594,-34.7359,3.1221,True
2012-06-14,54.92,55.0,54.1055,12.5209945968,1671200.0,-0.0235,-0.1035,0.08,12.2697,11.7792,12.7602,51.1735,12.5543,12.3429,2.5818,-40.9866,2.8701,True
2012-06-15,54.81,55.77,54.51,12.8224557789,1878400.0,0.0094,-0.0809,0.0903,12.3107,11.7809,12.8405,57.7422,12.5988,12.3822,5.7303,-16.5916,5.0205,True
2012-06-18,55.32,56.57,55.13,12.9881443676,1231000.0,0.0482,-0.0551,0.1033,12.3722,11.8281,12.9164,60.8442,12.7111,12.4332,7.8387,4.1095,7.1915,True
2012-06-19,56.87,57.59,56.37,13.1929538731,1512400.0,0.0945,-0.0252,0.1196,12.4294,11.7995,13.0593,64.3137,12.8326,12.4848,9.5538,34.0075,9.8629,True
2012-06-20,57.12,57.22,56.24,13.0548800492,1966200.0,0.1186,0.0036,0.115,12.4738,11.8003,13.1472,60.4451,12.9159,12.5395,7.5835,24.0539,9.4546,True
2012-06-21,56.83,56.87,54.5801,12.6107425823,1418600.0,0.1007,0.023,0.0777,12.4906,11.8212,13.16,50.066,12.9338,12.5658,6.4361,-12.4848,4.4152,True
2012-06-22,55.07,55.36,54.6,12.6820807247,1651800.0,0.0913,0.0367,0.0546,12.5131,11.8497,13.1765,51.4992,12.9058,12.6211,3.0423,-22.7011,4.4152,True
2012-06-25,54.31,54.35,53.16,12.3161850913,1219800.0,0.0536,0.0401,0.0136,12.5177,11.8612,13.1742,44.4829,12.7714,12.6426,1.4261,-61.0578,0.2732,True
2012-06-26,53.56,53.77,53.05,12.3023777089,1910000.0,0.0224,0.0365,-0.0141,12.5119,11.85,13.1739,44.2392,12.5933,12.6471,-0.5307,-66.7238,0.0349,False
2012-06-27,53.55,54.182,53.45,12.3691133905,1332000.0,0.003,0.0298,-0.0268,12.5186,11.8654,13.1719,45.7775,12.4561,12.6426,1.2635,-53.6673,1.1222,False
2012-06-28,53.22,53.5299,52.49,12.2494494098,1373000.0,-0.0217,0.0195,-0.0412,12.5203,11.8699,13.1706,43.4734,12.3838,12.624,0.2504,-74.6032,1.5754,False
2012-06-29,54.48,54.97,54.16,12.6383573471,1326800.0,-0.0099,0.0136,-0.0235,12.5596,11.9851,13.1341,51.903,12.3751,12.6265,5.6124,-19.9936,2.3966,False
2012-07-02,54.89,55.15,54.29,12.5854290479,1157600.0,-0.0047,0.01,-0.0147,12.5892,12.0767,13.1017,50.7984,12.4289,12.6371,5.6948,-17.1224,2.8793,False
2012-07-03,54.59,55.3,54.54,12.7004905678,956000.0,0.0086,0.0097,-0.0011,12.6125,12.1248,13.1002,53.1221,12.5086,12.6448,3.7012,-4.7172,3.2847,False
2012-07-05,55.1,55.44,54.8801,12.6866831854,1549600.0,0.0178,0.0113,0.0065,12.625,12.1432,13.1068,52.8015,12.5721,12.648,2.5245,1.7016,3.6663,True
2012-07-06,54.49,54.6476,52.82,12.3161850913,1505800.0,-0.0047,0.0081,-0.0128,12.6144,12.1154,13.1133,44.9939,12.5854,12.6344,-0.8801,-52.3734,2.1139,False
2012-07-09,53.45,53.6,52.85,12.2540518706,1079200.0,-0.0272,0.0011,-0.0283,12.5971,12.074,13.1201,43.8294,12.5086,12.5965,-2.2493,-67.1862,2.1139,False
2012-07-10,53.34,53.78,52.03,12.0768571299,1319000.0,-0.0587,-0.0109,-0.0478,12.5796,12.0132,13.1459,40.6174,12.4069,12.5357,-3.9128,-84.0385,4.3102,False
2012-07-11,52.38,52.56,51.47,11.927277154,1408400.0,-0.0947,-0.0277,-0.067,12.5467,11.913,13.1803,38.0925,12.2522,12.4513,-3.8982,-115.191,5.7784,False
2012-07-12,51.43,51.75,50.89,11.8444328597,1599200.0,-0.1284,-0.0478,-0.0806,12.507,11.8054,13.2085,36.7373,12.0838,12.3706,-6.233,-137.9162,7.2769,False
2012-07-13,51.57,52.3,51.37,11.984807914,1323000.0,-0.1421,-0.0667,-0.0754,12.4801,11.7428,13.2175,40.5753,12.0175,12.3289,-4.9091,-112.0695,5.6565,False
2012-07-16,52.0,52.17,51.5,11.9019636197,1441800.0,-0.1579,-0.0849,-0.073,12.4341,11.6734,13.1948,39.0763,11.9471,12.2769,-6.4551,-114.3193,5.6565,False
2012-07-17,51.97,52.05,51.1,11.8191193253,3666600.0,-0.175,-0.1029,-0.0721,12.3757,11.6146,13.1368,37.5884,11.8955,12.2438,-7.9901,-123.5205,6.7163,False
2012-07-18,56.06,59.69,55.85,13.5634519672,8980400.0,-0.0473,-0.0918,0.0445,12.3942,11.5419,13.2465,66.427,12.2228,12.3278,3.6465,167.6312,12.3984,True
2012-07-19,58.77,60.0,58.36,13.57956058,3481400.0,0.0546,-0.0625,0.1171,12.4204,11.4626,13.3783,66.5798,12.5698,12.4085,4.8584,202.0042,13.0411,True
2012-07-20,58.44,58.899,57.95,13.3885584569,2877000.0,0.1185,-0.0263,0.1449,12.4593,11.4145,13.5041,62.9407,12.8505,12.4845,3.5678,166.0763,11.9365,True
2012-07-23,57.11,58.34,55.99,13.3701486137,2886000.0,0.1658,0.0121,0.1537,12.4937,11.3789,13.6086,62.5874,13.1442,12.5333,5.3829,130.8044,6.8602,True
2012-07-24,58.1,58.1,57.2,13.2780993978,1607800.0,0.1937,0.0484,0.1452,12.5418,11.3798,13.7039,60.7604,13.436,12.5794,6.8997,140.7888,6.8602,True
2012-07-25,57.98,59.18,57.92,13.499017516,2132000.0,0.2309,0.0849,0.146,12.6017,11.3737,13.8296,63.5002,13.4231,12.6327,10.0614,178.4918,9.2066,True
2012-07-26,59.5,60.12,59.14,13.7912737766,1591600.0,0.2807,0.1241,0.1566,12.6728,11.3462,13.9993,66.7871,13.4654,12.7063,10.9594,221.0562,11.1869,True
2012-07-27,60.23,60.46,59.77,13.805081159,2474800.0,0.3177,0.1628,0.1549,12.7505,11.3519,14.1492,66.9379,13.5487,12.8056,12.9462,227.5105,11.8938,True
2012-07-30,59.81,60.38,59.33,13.7337430166,967600.0,0.3373,0.1977,0.1396,12.8053,11.3441,14.2665,65.2976,13.6214,12.9042,9.8417,207.6952,10.7339,True
2012-07-31,59.6,59.99,58.82,13.5496445848,1465600.0,0.3341,0.225,0.1092,12.8535,11.3613,14.3458,61.1542,13.6758,13.0024,8.7761,175.7171,9.3972,True
