date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-05-01,93.32,93.67,92.7,84.1706871841,1852249.0,0.6854,-0.2173,0.4681,83.1571,84.6558,86.1546,52.7341,84.3582,84.3053,0.2695,66.9305,6.8715,False
2015-05-04,93.84,94.96,93.76,85.1443840795,1991255.0,0.649,-0.1457,0.5033,83.1635,84.6452,86.127,57.1783,84.4808,84.3624,-0.0226,94.4496,9.9695,False
2015-05-05,94.44,94.74,93.44,84.4321428319,1769045.0,0.6128,-0.1445,0.4683,83.2172,84.5678,85.9184,53.254,84.342,84.3528,-1.0581,79.4606,9.0543,False
2015-05-06,93.66,93.97,92.59,83.8461215522,2386607.0,0.568,-0.1792,0.3888,83.2039,84.4723,85.7406,50.2157,84.2248,84.2831,-2.2775,56.6989,6.6567,False
2015-05-07,92.93,94.83,92.74,85.1894626395,2466589.0,0.5403,-0.111,0.4293,83.3366,84.4281,85.5195,56.3343,84.5566,84.3089,-0.8677,77.1326,8.7215,False
2015-05-08,95.57,96.29,94.99,86.4516623188,2411688.0,0.5436,0.0132,0.5568,83.1327,84.4822,85.8317,61.142,85.0128,84.5193,0.8589,120.7148,12.0793,True
2015-05-11,95.5,96.44,95.41,86.5598508627,2838455.0,0.5666,0.0923,0.6589,82.9755,84.5958,86.2161,61.531,85.2958,84.684,1.6442,122.9872,12.4159,True
2015-05-12,95.31,95.62,94.45,86.027923855,2065084.0,0.5911,0.0979,0.689,82.9321,84.6684,86.4046,58.4488,85.615,84.8294,1.4859,97.911,9.6827,True
2015-05-13,95.6,96.1,95.08,86.2623323669,1785111.0,0.6176,0.1059,0.7235,82.8677,84.7369,86.606,59.4088,86.0982,84.9677,1.6931,107.4717,10.7856,True
2015-05-14,96.14,97.0,96.06,87.4343749262,1504599.0,0.6612,0.1745,0.8357,82.6597,84.8685,87.0773,63.8796,86.5472,85.1564,2.9505,133.097,12.8157,True
2015-05-15,96.83,97.24,96.46,87.4704377742,2578608.0,0.7124,0.2046,0.917,82.7183,85.0772,87.4361,64.0103,86.751,85.374,4.1002,135.2286,13.3504,True
2015-05-18,96.61,97.74,96.61,87.867129102,2110862.0,0.7703,0.2316,1.0018,82.6616,85.2661,87.8706,65.4821,87.0124,85.5964,4.4677,141.0104,14.4619,True
2015-05-19,97.71,97.95,96.92,87.6146891661,1672837.0,0.8236,0.2132,1.0368,82.7451,85.4545,88.164,63.7058,87.3298,85.7623,4.2021,139.1789,14.9279,True
2015-05-20,97.33,97.78,96.689,87.4974849102,1441762.0,0.8675,0.1756,1.043,82.8368,85.62,88.4031,62.8575,87.5768,85.9666,4.4323,130.7487,14.2317,True
2015-05-21,96.78,97.05,96.29,87.2991392463,1677792.0,0.898,0.1222,1.0202,82.9209,85.7547,88.5886,61.3758,87.5498,86.2179,2.949,115.3064,13.0288,True
2015-05-22,96.5,96.69,95.915,86.9024479185,2083030.0,0.9102,0.0488,0.959,83.1071,85.8895,88.672,58.4246,87.4362,86.4,3.059,102.1541,11.9027,True
2015-05-26,96.87,97.17,95.7401,86.6319765587,2397376.0,0.9039,-0.0253,0.8786,83.2671,85.9946,88.722,56.442,87.1891,86.4991,2.9343,100.0405,13.0306,False
2015-05-27,96.31,96.95,95.94,87.2450449743,1513593.0,0.894,-0.0395,0.8545,83.3516,86.1005,88.8494,59.7584,87.1152,86.6867,2.6035,103.962,13.0306,False
2015-05-28,96.7,97.02,96.08,87.3712649422,1202657.0,0.8824,-0.0465,0.8359,83.5574,86.2475,88.9375,60.4231,87.09,86.9217,2.7645,104.707,13.1982,False
2015-05-29,96.78,96.97,95.795,86.5868979987,1713707.0,0.8557,-0.1065,0.7492,84.015,86.4003,88.7855,54.4363,86.9475,87.0148,3.3134,91.265,12.3021,False
2015-06-01,96.18,96.6,95.61,86.7221336786,1422131.0,0.8213,-0.1377,0.6836,84.3713,86.5278,88.6844,55.2553,86.9115,87.0329,3.128,85.2648,11.7182,False
2015-06-02,95.96,96.848,95.62,86.8483536465,1152326.0,0.7839,-0.1495,0.6345,84.5492,86.613,88.6769,56.0453,86.9547,87.0521,1.9882,87.0399,12.3395,False
2015-06-03,96.77,97.27,96.35,87.4343749262,1322934.0,0.7543,-0.1188,0.6355,84.932,86.7632,88.5943,59.5943,86.9926,87.1459,2.6705,102.0585,13.3942,False
2015-06-04,96.08,96.79,95.69,86.4877251667,1535068.0,0.7141,-0.1606,0.5535,85.6316,86.8952,88.1588,52.2874,86.8159,87.1609,3.001,78.8305,11.265,False
2015-06-05,95.91,96.06,94.835,86.009892431,1753878.0,0.6603,-0.2154,0.4449,85.857,86.9363,88.0155,49.0358,86.7005,87.0659,1.2971,55.605,8.5791,False
2015-06-08,95.16,95.4,94.67,85.4419025753,1450598.0,0.5901,-0.2807,0.3094,85.6391,86.8858,88.1325,45.4372,86.4444,86.9307,-0.9243,37.6953,8.0671,False
2015-06-09,95.26,95.4,94.25,85.5951696792,1284827.0,0.5145,-0.3025,0.2119,85.4749,86.8375,88.2002,46.5709,86.1938,86.7792,-1.0784,32.065,6.764,False
2015-06-10,95.3,96.92,95.19,87.0196521744,2131096.0,0.4609,-0.2141,0.2468,85.5747,86.8871,88.1996,55.73,86.1109,86.7396,1.3595,78.4673,10.726,False
2015-06-11,96.66,97.18,96.55,87.3802806542,1857597.0,0.4288,-0.1287,0.3001,85.6466,86.943,88.2394,57.6971,86.2894,86.7318,1.1238,101.3758,11.3811,False
2015-06-12,96.31,96.7,95.93,86.6409922707,2034662.0,0.3989,-0.1195,0.2794,85.6211,86.9033,88.1856,52.5669,86.4156,86.6879,-0.3093,74.1968,9.4338,False
2015-06-15,95.09,95.95,94.69,86.3615051988,1961533.0,0.3667,-0.1289,0.2377,85.5726,86.8479,88.1232,50.7395,86.5995,86.6518,-1.3266,41.1164,5.6761,False
2015-06-16,95.88,96.926,95.61,87.1819349903,1675336.0,0.3469,-0.0791,0.2678,85.6152,86.8136,88.0121,55.5946,86.9169,86.6885,-0.8328,77.7605,8.1992,False
2015-06-17,96.99,97.31,96.03,87.3892963662,1839895.0,0.3385,-0.0336,0.3049,85.6303,86.8024,87.9744,56.749,86.9908,86.6981,-0.6534,90.2643,9.1714,False
2015-06-18,97.06,97.7,96.79,87.731893422,2004051.0,0.3424,0.0154,0.3578,85.6102,86.8141,88.018,58.6518,87.0611,86.7221,-0.0818,111.295,10.154,True
2015-06-19,96.98,97.66,96.79,87.4704377742,2353884.0,0.3487,0.0256,0.3743,85.6028,86.8227,88.0425,56.6152,87.227,86.781,0.6285,105.7066,10.154,True
2015-06-22,97.63,99.06,97.54,88.8859045574,3082833.0,0.3782,0.1177,0.4959,85.4056,86.9218,88.438,63.8885,87.7319,86.9253,2.4511,160.4,13.6234,True
2015-06-23,99.04,99.435,97.73,88.5793703495,2513631.0,0.4147,0.1463,0.561,85.3478,87.0192,88.6906,61.4964,88.0114,87.0407,2.331,158.2586,14.5225,True
2015-06-24,98.01,98.4,96.79,88.1466161738,2532361.0,0.446,0.1251,0.5712,85.3237,87.0643,88.8048,58.2002,88.1628,87.0882,1.4956,114.902,11.5623,True
2015-06-25,100.205,100.47,99.16,89.6883029249,5103246.0,0.4959,0.1996,0.6956,85.0983,87.1801,89.262,65.2995,88.5541,87.3015,3.556,203.4584,16.4015,True
2015-06-26,99.97,100.35,98.52,89.2555487492,4990415.0,0.5469,0.2037,0.7506,85.0655,87.3136,89.5617,62.1261,88.9111,87.5179,3.4856,177.4058,14.4327,True
2015-06-29,98.14,99.07,96.54,87.1639035664,3024807.0,0.5612,0.0571,0.6183,85.1026,87.3357,89.5687,49.6347,88.5667,87.6327,2.5569,88.0244,8.651,True
2015-06-30,97.69,97.69,96.57,87.2540606863,2572557.0,0.5519,-0.0371,0.5148,85.1336,87.3559,89.5783,50.0981,88.3017,87.7433,0.8694,66.3091,8.651,False
2015-07-01,97.74,98.79,97.31,88.4080718216,2259473.0,0.5455,-0.0256,0.5199,85.1354,87.4046,89.6739,55.689,88.354,87.8359,1.5627,110.8695,11.228,False
2015-07-02,98.29,98.72,96.51,87.749924846,2456720.0,0.5295,-0.064,0.4655,85.2341,87.4677,89.7014,52.1207,87.9663,87.8605,1.994,83.2236,8.9548,False
2015-07-06,96.44,97.58,96.31,87.758940558,1817912.0,0.5072,-0.089,0.4182,85.422,87.5552,89.6884,52.1657,87.667,87.935,1.5823,61.1234,8.3916,False
2015-07-07,97.8,99.1,96.65,88.9670459653,3090056.0,0.5004,-0.0275,0.4728,85.7486,87.7314,89.7143,57.8512,88.0276,88.1088,3.8784,105.5611,11.9108,False
2015-07-08,99.45,99.45,96.95,88.0113804939,2623315.0,0.4871,-0.0531,0.434,86.1271,87.8523,89.5774,52.5568,88.1791,88.164,4.2453,96.7456,12.6962,False
2015-07-09,98.8,99.09,97.65,88.1285847498,2734880.0,0.4713,-0.0633,0.408,86.2223,87.9077,89.5931,53.1205,88.1232,88.2133,2.239,101.2241,12.6962,False
2015-07-10,98.73,99.28,98.03,89.0572030853,2536158.0,0.4684,-0.0114,0.457,86.2534,87.9915,89.7297,57.4161,88.3846,88.3017,2.1609,121.7745,13.131,False
2015-07-13,99.35,100.765,99.09,90.6529841084,3488890.0,0.4982,0.1193,0.6175,86.2143,88.1921,90.17,63.5633,88.9634,88.5139,4.2037,180.5976,16.4388,True
2015-07-14,100.01,100.87,99.73,90.8242826363,2394930.0,0.5486,0.2013,0.7499,86.311,88.4153,90.5196,64.1584,89.3349,88.6431,5.1277,190.3596,16.667,True
2015-07-15,100.56,100.71,99.65,90.1120413887,1858586.0,0.5965,0.1917,0.7882,86.4138,88.5618,90.7098,59.8071,89.755,88.7453,3.904,169.7078,16.4207,True
2015-07-16,100.55,101.62,100.55,91.4643981879,1859196.0,0.6606,0.2566,0.9172,86.3452,88.7655,91.1859,64.6802,90.4222,88.9664,4.4291,210.222,18.4132,True
2015-07-17,101.56,101.56,100.17,90.5898741244,1544773.0,0.7161,0.2219,0.938,86.4128,88.9084,91.4041,59.6679,90.7287,89.0265,3.9509,182.5051,17.2264,True
2015-07-20,100.7,101.19,100.33,90.8062512123,1579315.0,0.7651,0.1958,0.9609,86.5407,89.0752,91.6097,60.4798,90.7594,89.1299,3.6146,175.9788,17.2264,True
2015-07-21,100.37,101.22,100.2,90.5087327164,1534386.0,0.8009,0.1432,0.9441,86.5485,89.1564,91.7643,58.7379,90.6963,89.3529,2.1805,163.296,16.8122,True
2015-07-22,100.31,102.5,100.2507,92.2577808435,2775882.0,0.8526,0.2071,1.0598,86.4209,89.3403,92.2597,65.0739,91.1254,89.6865,3.0824,199.7293,19.6549,True
2015-07-23,102.5,103.31,102.17,92.3389222514,2308125.0,0.9111,0.2337,1.1447,86.4097,89.5499,92.6901,65.3384,91.3003,89.9486,4.9898,225.1065,21.3837,True
2015-07-24,102.17,102.8,100.88,91.211958252,2114999.0,0.9505,0.1579,1.1084,86.4033,89.6261,92.8488,58.7196,91.4247,90.1794,2.3191,174.3398,17.296,True
2015-07-27,100.66,101.01,100.04,90.5087327164,1871573.0,0.9627,0.0485,1.0112,86.4486,89.6888,92.9289,54.995,91.3652,90.3627,0.6577,123.4658,14.7374,True
2015-07-28,100.91,101.76,100.45,91.6807752758,1708434.0,0.9735,0.0435,1.017,86.782,89.9146,93.0472,59.574,91.5996,90.5436,2.7153,148.4352,16.3933,True
