date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-02-22,22.82,22.97,22.77,19.3548643286,550300.0,-0.1334,0.0094,-0.1429,19.4712,18.5939,20.3484,47.2198,19.3141,19.3379,-2.5456,-77.1409,10.4681,True
2013-02-25,22.86,22.93,22.41,19.040772232,659800.0,-0.1457,-0.0022,-0.1434,19.427,18.5565,20.2976,41.0646,19.2937,19.2728,-2.7153,-126.98,13.7342,False
2013-02-26,22.52,22.68,22.38,19.1681068658,894100.0,-0.1434,-0.0,-0.1434,19.3952,18.5357,20.2546,44.2227,19.2598,19.2241,-3.8576,-128.794,14.0,False
2013-02-27,22.55,22.98,22.55,19.4227761333,558300.0,-0.1197,0.019,-0.1387,19.3701,18.5452,20.195,49.9677,19.2598,19.1885,-2.1295,-72.7273,10.5356,True
2013-02-28,22.83,23.01,22.81,19.4821989623,674600.0,-0.0951,0.0349,-0.13,19.3595,18.5462,20.1729,51.2237,19.2937,19.154,-2.0017,-46.6404,10.1951,True
2013-03-01,22.83,23.08,22.69,19.44824306,912400.0,-0.0774,0.0421,-0.1195,19.3315,18.5728,20.0903,50.4484,19.3124,19.1851,-2.2448,-50.8416,11.3066,True
2013-03-04,22.85,22.95,22.66,19.3888202309,647000.0,-0.0674,0.0417,-0.109,19.3001,18.6084,19.9918,49.0561,19.382,19.2338,-3.3684,-63.7051,11.5849,True
2013-03-05,22.96,23.24,22.96,19.6010446205,447000.0,-0.0418,0.0538,-0.0956,19.2853,18.634,19.9365,53.9222,19.4686,19.2802,-1.8166,-7.8342,8.2468,True
2013-03-06,23.09,23.23,22.92,19.6350005228,739000.0,-0.0186,0.0616,-0.0802,19.2691,18.6715,19.8667,54.6645,19.5111,19.326,-1.4843,-7.4729,8.6302,True
2013-03-07,23.14,23.27,23.1,19.7283792542,451900.0,0.0072,0.0699,-0.0627,19.2555,18.7154,19.7957,56.719,19.5603,19.3724,-1.3565,15.4508,8.1705,True
2013-03-08,23.34,23.71,23.26,20.1273611066,679400.0,0.0592,0.0975,-0.0383,19.3128,18.6682,19.9575,64.1555,19.6961,19.4409,0.0422,87.5244,3.2816,True
2013-03-11,23.59,23.82,23.54,20.1528280334,1173500.0,0.1013,0.1117,-0.0104,19.3875,18.7176,20.0575,64.5718,19.8489,19.5082,5.6319,116.4216,2.1083,True
2013-03-12,23.76,23.82,23.48,20.1273611066,750400.0,0.1311,0.1132,0.0179,19.4487,18.7439,20.1535,63.7781,19.9542,19.5609,6.3868,110.6148,2.7213,True
