date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-01-28,63.71,63.76,62.36,57.6050039734,1080242.0,-0.0746,0.4033,0.4779,59.3185,56.5709,57.9447,49.1965,58.6019,58.1625,0.1099,68.2084,17.2187,False
2015-01-29,62.4,63.5,62.2,58.4818627104,1104118.0,-0.067,0.3941,0.4612,59.3395,56.5683,57.9539,55.3232,58.5132,58.2302,0.0788,73.1649,16.4366,False
2015-01-30,63.04,63.24,62.36,57.6234641573,1439579.0,-0.1178,0.314,0.4317,59.3365,56.5925,57.9645,49.1111,58.2216,58.1865,-0.3467,56.5615,16.4366,False
2015-02-02,62.86,63.01,61.65,58.1495793995,1124577.0,-0.1138,0.2895,0.4033,59.3557,56.6278,57.9917,52.6058,58.0277,58.1908,-0.0317,49.1392,12.9771,False
2015-02-03,63.25,64.39,62.99,59.3771816313,1101671.0,-0.0306,0.365,0.3956,59.4661,56.7943,58.1302,59.5504,58.2474,58.2893,3.4544,105.2092,17.8042,False
2015-02-04,64.29,64.86,63.81,59.5248631028,1378737.0,0.0289,0.4318,0.4029,59.5347,57.0248,58.2797,60.3002,58.6314,58.3889,5.0705,122.4696,19.3536,True
2015-02-05,64.45,64.79,63.08,59.0818186883,1842076.0,0.0328,0.4438,0.4111,59.6036,57.1174,58.3605,56.9094,58.7514,58.4991,3.9968,100.6523,15.9027,True
2015-02-06,64.05,64.6,63.63,59.0079779525,1493747.0,0.025,0.4423,0.4173,59.6707,57.1232,58.3969,56.3437,59.0283,58.5994,2.2354,102.4244,15.9027,True
2015-02-09,63.47,63.88,63.22,58.7126150096,1231074.0,-0.0038,0.4126,0.4164,59.7007,57.1559,58.4283,54.0412,59.1409,58.6191,0.7412,78.2491,13.9885,False
2015-02-10,63.87,64.84,63.75,59.7002348502,687967.0,0.0375,0.4633,0.4258,59.8801,57.1566,58.5183,59.9104,59.2055,58.7046,2.6437,116.1299,17.2431,True
2015-02-11,64.74,65.36,64.69,60.1340491727,969012.0,0.0853,0.5324,0.4471,60.135,57.1121,58.6235,62.1832,59.3273,58.8535,2.1569,143.4168,18.9329,True
2015-02-12,65.36,66.19,65.36,61.0939787374,762647.0,0.168,0.657,0.4891,60.5634,57.0501,58.8068,66.664,59.7298,58.9981,6.1758,179.5005,21.5335,True
2015-02-13,66.2,66.57,66.04,61.3985717723,702450.0,0.2259,0.7715,0.5456,60.9859,57.0171,59.0015,67.9549,60.2079,59.1526,6.2739,196.378,22.6882,True
2015-02-17,66.25,66.96,66.25,61.7585453591,902955.0,0.2684,0.8811,0.6127,61.466,56.8712,59.1686,69.4526,60.8171,59.3286,5.7152,205.739,23.8577,True
2015-02-18,66.58,67.4,66.57,62.072368486,1075322.0,0.2954,0.9819,0.6865,61.9432,56.7594,59.3513,70.7305,61.2915,59.5815,5.6609,216.3958,25.1567,True
2015-02-19,67.33,67.705,67.08,62.4784925326,973207.0,0.3165,1.0822,0.7656,62.4163,56.7442,59.5802,72.3351,61.7604,59.9064,7.1451,228.1927,26.0461,True
2015-02-20,67.61,68.98,67.43,63.3922716374,2837021.0,0.3645,1.2213,0.8568,63.0692,56.538,59.8036,75.5645,62.22,60.2337,7.8517,257.0095,29.6023,True
2015-02-23,68.68,68.79,67.82,62.9584573149,1208860.0,0.34,1.2817,0.9418,63.5188,56.4761,59.9974,71.3292,62.532,60.5894,6.7836,240.2367,29.6023,True
