date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-02-17,65.26,65.3562,64.58,64.89,235400.0,1.4542,0.0723,1.3819,65.8977,59.9063,62.902,68.1845,64.51,63.46,6.6344,147.2208,11.5423,True
2012-02-21,64.93,65.16,64.35,64.99,319000.0,1.4427,0.0486,1.3941,66.0493,60.1967,63.123,68.591,64.668,63.762,6.1238,138.1654,10.8692,True
2012-02-22,64.72,66.21,64.51,66.01,779400.0,1.4987,0.0837,1.415,66.4186,60.2944,63.3565,72.4388,65.008,64.13,7.3618,153.9411,13.2982,True
2012-02-23,62.92,64.64,62.68,63.08,1538200.0,1.2917,-0.0987,1.3903,66.3595,60.5355,63.4475,52.6045,64.814,64.1353,5.3112,89.7885,8.0779,False
2012-02-24,63.16,64.38,62.18,63.83,504500.0,1.1746,-0.1726,1.3472,66.3392,60.7878,63.5635,55.915,64.56,64.1987,3.0905,86.8461,6.7118,False
2012-02-27,63.41,64.37,62.74,63.67,246300.0,1.0567,-0.2324,1.2891,66.2764,61.0716,63.674,55.0363,64.316,64.1933,4.0239,87.7413,6.7118,False
2012-02-28,63.65,64.65,63.26,63.98,305500.0,0.9771,-0.2496,1.2267,65.9951,61.7049,63.85,56.4568,64.114,64.2267,5.6891,95.6825,7.3897,False
2012-02-29,64.38,64.62,63.1774,63.18,333900.0,0.8397,-0.3096,1.1493,65.5211,62.4479,63.9845,51.9215,63.548,64.188,5.9344,84.8977,7.1561,False
2012-03-01,63.38,64.04,63.28,63.62,295700.0,0.7576,-0.3133,1.071,65.4954,62.5356,64.0155,54.0946,63.656,64.1887,1.6024,81.71,7.1561,False
2012-03-02,63.69,64.14,63.14,63.57,280600.0,0.6807,-0.3122,0.9929,65.4525,62.6475,64.05,53.7985,63.604,64.142,0.6433,78.774,6.7491,False
2012-03-05,63.57,63.68,62.93,63.28,200600.0,0.5895,-0.3227,0.9122,65.4637,62.5893,64.0265,52.029,63.526,64.1173,-0.6552,68.3715,6.134,False
2012-03-06,62.7,63.13,61.4,61.62,369000.0,0.379,-0.4266,0.8056,65.7025,62.1645,63.9335,43.2952,63.054,63.9453,-1.2823,33.9847,1.7889,False
2012-03-07,61.87,62.59,61.64,62.34,118800.0,0.2671,-0.4308,0.6979,65.7628,61.9622,63.8625,47.3986,62.886,63.814,-2.9311,36.7086,1.7889,False
2012-03-08,62.71,63.68,62.25,62.67,224900.0,0.2027,-0.3961,0.5989,65.7837,61.8473,63.8155,49.2037,62.696,63.722,-1.2101,53.5023,4.6645,False
2012-03-09,62.8,63.53,62.8,63.42,314700.0,0.2098,-0.3112,0.5211,65.7368,61.8092,63.773,53.121,62.666,63.61,-1.6868,61.5673,4.6645,False
2012-03-12,63.23,63.67,62.96,63.21,259100.0,0.1963,-0.2598,0.4561,65.7296,61.7724,63.751,51.9198,62.652,63.498,-1.1182,60.4122,5.0339,False
2012-03-13,63.61,64.77,63.22,64.77,302900.0,0.3078,-0.1186,0.4264,65.7992,61.7598,63.7795,59.2533,63.282,63.4833,0.3875,82.8506,7.8855,False
2012-03-14,64.82,64.95,64.07,64.7,248800.0,0.3861,-0.0322,0.4184,65.8461,61.7519,63.799,58.8219,63.754,63.396,0.433,88.2317,8.3434,False
2012-03-15,64.9,65.73,64.45,65.52,350400.0,0.5085,0.0721,0.4364,66.0517,61.6933,63.8725,62.2692,64.324,63.5587,1.6438,101.3698,10.3086,True
2012-03-16,65.41,66.0,65.38,65.55,521900.0,0.601,0.1317,0.4693,66.1329,61.6571,63.895,62.3926,64.75,63.6733,1.1339,108.1498,10.9805,True
2012-03-19,65.2,65.87,64.42,65.41,300600.0,0.6554,0.1489,0.5065,66.2159,61.6261,63.921,61.3887,65.19,63.7893,0.7862,94.8309,8.0537,True
2012-03-20,64.91,65.38,64.35,64.66,428900.0,0.6308,0.0994,0.5314,66.173,61.636,63.9045,56.1982,65.168,63.8347,0.3376,81.8167,7.8429,True
2012-03-21,64.67,65.54,64.43,65.14,317400.0,0.6426,0.0889,0.5536,65.9958,61.7262,63.861,58.5986,65.256,63.9653,-1.0119,85.8263,8.2591,True
2012-03-22,64.75,65.01,63.8,64.83,271200.0,0.6197,0.0529,0.5668,66.0915,61.8055,63.9485,56.4577,65.118,64.046,0.5724,71.5342,6.3361,True
2012-03-23,64.97,64.97,64.08,64.83,165800.0,0.5948,0.0224,0.5724,66.1745,61.8225,63.9985,56.4577,64.974,64.13,0.9164,71.896,6.3361,True
2012-03-26,65.26,66.25,65.0838,66.03,283200.0,0.6642,0.0734,0.5908,66.4581,61.7749,64.1165,62.5394,65.098,64.3133,2.9206,100.8775,9.7061,True
2012-03-27,65.91,66.56,65.44,66.13,238700.0,0.719,0.1026,0.6164,66.7228,61.7252,64.224,63.0008,65.392,64.614,2.9544,105.9206,10.4992,True
2012-03-28,66.01,66.24,64.77,65.3,235800.0,0.6875,0.0569,0.6307,66.8225,61.8375,64.33,56.7813,65.424,64.8113,2.507,87.645,8.4063,True
2012-03-29,64.92,65.41,64.57,65.21,345400.0,0.6478,0.0138,0.6341,66.9078,61.9112,64.4095,56.1374,65.5,64.9807,2.1393,75.7101,7.7866,True
2012-03-30,64.49,65.75,63.52,65.02,699800.0,0.5942,-0.0319,0.6261,66.9627,62.0013,64.482,54.7336,65.538,65.0873,2.5101,65.9095,4.5942,False
2012-04-02,64.95,66.49,64.01,65.75,564100.0,0.6037,-0.018,0.6216,67.0805,62.1305,64.6055,58.9585,65.482,65.2567,4.4127,85.1919,6.5773,False
2012-04-03,65.83,66.69,65.32,66.26,447500.0,0.6449,0.0186,0.6263,66.9997,62.6753,64.8375,61.6386,65.508,65.356,5.6392,106.5399,7.108,True
2012-04-04,65.75,65.84,64.19,64.41,287800.0,0.5222,-0.0832,0.6055,66.7907,63.0913,64.941,49.1615,65.33,65.3367,5.1925,63.3686,3.7225,False
2012-04-05,63.41,64.39,62.88,64.28,571800.0,0.4098,-0.1565,0.5663,66.5872,63.4558,65.0215,48.4235,65.144,65.254,1.1149,27.1175,0.0037,False
2012-04-09,63.43,63.85,62.81,63.57,314300.0,0.2604,-0.2447,0.5052,66.5651,63.4929,65.029,44.5133,64.854,65.122,0.5037,6.697,0.1986,False
2012-04-10,63.65,63.9,62.24,62.24,290100.0,0.0343,-0.3767,0.411,66.7816,63.1794,64.9805,38.3053,64.152,64.9107,0.3612,-24.653,1.7832,False
2012-04-11,62.81,63.08,62.016,62.89,281700.0,-0.0913,-0.4019,0.3105,66.9049,62.8681,64.8865,42.5041,63.478,64.7927,-2.6092,-37.4885,2.4026,False
2012-04-12,63.0,63.88,62.1,63.54,207100.0,-0.1369,-0.358,0.221,66.93,62.727,64.8285,46.4117,63.304,64.686,-1.6474,-18.9189,0.1099,False
2012-04-13,63.61,65.15,63.39,64.26,469100.0,-0.1136,-0.2677,0.1541,66.8558,62.6752,64.7655,50.4115,63.3,64.648,-0.8824,36.8042,3.3824,False
2012-04-16,64.5,64.93,63.61,64.15,251000.0,-0.1029,-0.2056,0.1027,66.7697,62.6213,64.6955,49.803,63.416,64.6027,-1.6212,32.1579,3.3824,False
2012-04-17,64.71,65.58,64.574,65.08,349600.0,-0.0191,-0.0974,0.0784,66.7354,62.6226,64.679,54.7505,63.984,64.5393,-0.4403,80.9088,5.134,False
2012-04-18,64.88,66.41,64.58,66.08,446200.0,0.1266,0.0386,0.088,66.895,62.605,64.75,59.3646,64.622,64.536,1.5754,115.8884,7.3161,True
2012-04-19,65.99,67.48,65.44,66.1,502800.0,0.2408,0.1223,0.1186,67.0174,62.5786,64.798,59.4532,65.134,64.5893,2.96,152.3392,10.0291,True
2012-04-20,66.31,67.13,65.94,66.12,440100.0,0.3292,0.1685,0.1607,67.1557,62.5693,64.8625,59.5477,65.506,64.65,3.261,151.881,10.0291,True
2012-04-23,65.27,65.27,64.19,65.0,332000.0,0.3053,0.1157,0.1896,67.1649,62.5771,64.871,52.2423,65.676,64.6487,0.4618,48.8204,4.8384,True
2012-04-24,64.71,65.14,63.59,63.97,339900.0,0.201,0.0091,0.1919,67.0292,62.5068,64.768,46.6082,65.454,64.53,-1.6755,7.4769,3.1419,True
2012-04-25,64.69,66.04,64.35,65.62,245100.0,0.2486,0.0454,0.2032,66.9526,62.5324,64.7425,54.9475,65.362,64.4873,-0.7812,81.5161,5.4752,True
2012-04-26,65.74,67.16,65.74,67.0,284200.0,0.3931,0.1519,0.2412,67.2385,62.4165,64.8275,60.479,65.542,64.66,1.3889,170.9915,8.2718,True
2012-04-27,67.38,67.7,66.66,67.33,348300.0,0.5282,0.2296,0.2986,67.5776,62.2894,64.9335,61.6843,65.784,64.8633,3.501,204.7504,9.5834,True
2012-04-30,67.42,67.49,66.57,67.07,321400.0,0.6073,0.2469,0.3603,67.8397,62.2323,65.036,60.1361,66.198,65.0967,2.6464,181.6914,9.3184,True
2012-05-01,66.8,68.85,66.76,67.95,530000.0,0.7325,0.2977,0.4348,68.2133,62.0787,65.146,63.4618,66.994,65.4773,3.5494,223.5661,12.5668,True
2012-05-02,67.69,69.34,67.12,68.54,665900.0,0.8693,0.3477,0.5217,68.6382,61.8818,65.26,65.5276,67.578,65.854,3.9736,238.9767,13.6995,True
2012-05-03,64.38,66.4,61.14,62.216,1770800.0,0.4622,-0.0476,0.5098,68.7659,61.5347,65.1503,39.7302,66.6212,65.7657,0.8505,-86.316,2.0494,False
2012-05-04,62.15,62.82,60.79,62.41,1153900.0,0.1534,-0.2851,0.4385,68.85,61.2636,65.0568,40.5001,65.6372,65.6424,-2.4383,-160.2793,2.8504,False
2012-05-07,62.67,62.77,61.73,61.91,656400.0,-0.1302,-0.455,0.3248,68.9612,60.9864,64.9738,39.1202,64.6052,65.4931,-1.6915,-145.8495,2.8504,False
2012-05-08,61.18,61.36,60.1,61.16,842200.0,-0.4107,-0.5884,0.1777,69.0793,60.7603,64.9198,37.0891,63.2472,65.2317,-3.975,-210.2593,6.5315,False
2012-05-09,60.53,61.86,60.18,61.51,878400.0,-0.5979,-0.6205,0.0225,69.1848,60.5168,64.8508,38.6809,61.8412,64.9271,-1.9341,-181.4282,5.287,False
2012-05-10,61.83,62.02,60.48,60.93,679000.0,-0.784,-0.6453,-0.1388,69.3514,60.0892,64.7203,37.0179,61.584,64.5824,-2.9117,-173.0719,4.8882,False
2012-05-11,60.55,62.56,60.38,61.79,857400.0,-0.8523,-0.5708,-0.2815,69.3989,59.7947,64.5968,41.0446,61.46,64.2937,-3.9754,-142.7575,3.5423,False
2012-05-14,61.07,62.84,60.72,62.5,690500.0,-0.8394,-0.4464,-0.3931,69.4003,59.6283,64.5143,44.2003,61.578,64.1271,-3.2189,-114.7948,2.8465,False
2012-05-15,62.83,63.26,61.41,61.68,587900.0,-0.8852,-0.3937,-0.4915,69.3742,59.3144,64.3443,41.4546,61.682,63.9744,-3.5377,-105.6375,1.8028,False
2012-05-16,62.09,63.76,61.8,62.32,1148700.0,-0.8599,-0.2947,-0.5652,69.1937,59.1189,64.1563,44.3457,61.844,63.7544,-3.9904,-77.7083,0.5673,False
2012-05-17,62.53,62.53,61.1,61.11,601200.0,-0.9268,-0.2893,-0.6375,69.028,58.7856,63.9068,40.3131,61.88,63.3617,-7.3355,-123.1762,2.2562,False
2012-05-18,61.34,61.42,59.57,59.8,731100.0,-1.0732,-0.3486,-0.7246,68.9031,58.2785,63.5908,36.4665,61.482,62.8597,-8.5059,-176.5183,5.8122,False
2012-05-21,60.0,61.24,59.275,61.0,810200.0,-1.0799,-0.2842,-0.7957,68.7765,58.0051,63.3908,41.9068,61.182,62.4551,-6.1744,-157.6207,6.4794,False
2012-05-22,61.21,62.57,60.93,61.75,905700.0,-1.013,-0.1739,-0.8392,68.7046,57.855,63.2798,45.0573,61.196,62.0417,-3.9453,-98.922,3.1302,False
2012-05-23,61.07,62.18,60.4,62.12,480000.0,-0.9196,-0.0643,-0.8552,68.4414,57.7682,63.1048,46.5884,61.156,61.6137,-5.8449,-102.398,4.3494,False
2012-05-24,62.5,62.5,60.98,61.69,501000.0,-0.8702,-0.012,-0.8582,67.8953,57.7833,62.8393,45.026,61.272,61.5787,-6.9387,-92.4467,3.5492,False
2012-05-25,61.86,62.4355,61.43,62.09,558900.0,-0.7897,0.0549,-0.8445,67.1998,57.9548,62.5773,46.804,61.73,61.5573,-7.7762,-79.0429,3.5492,True
2012-05-29,63.06,63.14,61.31,63.06,1198600.0,-0.6402,0.1635,-0.8037,66.5261,58.2275,62.3768,50.9277,62.142,61.634,-6.4454,-56.5279,1.7722,True
2012-05-30,62.45,62.5,60.95,61.65,952300.0,-0.6283,0.1403,-0.7686,65.3349,58.7887,62.0618,45.4415,62.122,61.6667,-9.2229,-86.3532,2.6405,True
2012-05-31,62.12,62.45,60.78,61.875,4313200.0,-0.5938,0.1398,-0.7336,63.1007,60.3564,61.7285,46.4282,62.073,61.691,-9.9365,-85.7519,3.052,True
2012-06-01,60.58,60.76,59.71,59.93,663700.0,-0.7152,0.0147,-0.7299,63.1731,60.0554,61.6142,39.7672,61.721,61.6243,-8.494,-143.2388,5.6058,True
2012-06-04,60.15,61.88,59.46,61.8,957400.0,-0.653,0.0615,-0.7146,63.1024,60.0651,61.5837,47.5228,61.663,61.625,-1.4963,-104.8192,2.7253,True
2012-06-05,61.78,63.06,61.5,62.94,678200.0,-0.5059,0.1669,-0.6728,63.2608,60.0097,61.6352,51.5939,61.639,61.6543,0.462,-48.8649,0.1914,True
2012-06-06,63.79,65.26,63.66,65.1,470100.0,-0.2126,0.3682,-0.5808,64.0329,59.6316,61.8322,58.1801,62.329,61.8823,6.3559,31.9874,5.2901,True
2012-06-07,65.56,65.97,64.31,64.45,368800.0,-0.0322,0.4389,-0.471,64.4503,59.5082,61.9792,55.735,62.844,62.0243,6.644,40.2416,6.8518,True
2012-06-08,64.39,64.88,63.81,64.59,359300.0,0.1207,0.4734,-0.3527,64.8297,59.4948,62.1622,56.1602,63.776,62.2563,4.6114,22.3078,5.6047,True
2012-06-11,65.08,65.26,62.96,63.03,409100.0,0.1147,0.3739,-0.2592,64.9118,59.5367,62.2242,50.3827,64.022,62.4717,4.3159,-2.0964,3.516,True
2012-06-12,63.2,63.75,62.9,63.58,341900.0,0.1525,0.3294,-0.1769,65.0284,59.5281,62.2782,52.2388,64.15,62.6437,1.4481,-13.7279,3.3693,True
2012-06-13,63.41,63.92,62.6,62.95,450200.0,0.1301,0.2456,-0.1155,65.0924,59.5911,62.3417,49.9458,63.72,62.7237,1.0433,-22.2857,2.6294,True
2012-06-14,62.81,63.5,61.95,62.53,649400.0,0.0776,0.1545,-0.0769,65.1041,59.6004,62.3522,48.4275,63.336,62.751,-0.4078,-40.0917,1.036,True
2012-06-15,62.84,64.61,62.84,64.19,536300.0,0.168,0.1959,-0.0279,65.3071,59.7054,62.5062,54.3093,63.256,62.9177,3.3264,7.8632,3.6343,True
2012-06-18,63.91,65.52,63.15,65.51,650700.0,0.3422,0.2961,0.0461,65.595,59.9885,62.7917,58.3559,63.752,63.1457,6.6754,40.7462,5.6984,True
2012-06-19,65.96,66.91,65.81,66.09,641000.0,0.5211,0.38,0.1411,66.0683,60.0242,63.0462,60.0227,64.254,63.3477,9.2587,98.2824,8.7351,True
2012-06-20,65.81,66.02,64.93,65.39,551300.0,0.5995,0.3667,0.2328,66.3528,60.1037,63.2282,57.069,64.742,63.597,5.5138,67.1227,6.5266,True
2012-06-21,65.35,65.5375,62.87,63.06,434300.0,0.4681,0.1883,0.2799,66.3597,60.1908,63.2752,48.5488,64.848,63.676,5.3996,6.1424,1.6134,True
2012-06-22,63.49,63.86,62.95,63.61,460600.0,0.4038,0.0991,0.3047,66.3708,60.3717,63.3712,50.4209,64.732,63.9213,2.176,-6.4117,1.6134,True
2012-06-25,63.0,63.0,62.04,62.17,433900.0,0.2339,-0.0566,0.2905,66.3681,60.3824,63.3752,45.7512,64.064,63.946,0.9041,-47.6086,0.4835,False
2012-06-26,62.14,62.98,62.03,62.47,444800.0,0.1221,-0.1347,0.2568,66.362,60.3295,63.3457,46.8499,63.34,63.9147,-0.2534,-42.6075,0.5065,False
2012-06-27,62.47,63.26,62.38,62.62,325700.0,0.045,-0.1694,0.2145,66.33,60.4585,63.3942,47.4205,62.786,63.7493,1.216,-30.7919,0.149,False
2012-06-28,62.04,62.19,60.07,60.97,684200.0,-0.1475,-0.2895,0.1421,66.4026,60.2954,63.349,42.0951,62.368,63.5173,-0.4163,-96.749,5.0468,False
2012-06-29,61.88,63.53,61.88,63.11,630000.0,-0.1259,-0.2144,0.0885,66.1341,60.8819,63.508,49.9116,62.268,63.4187,4.5589,-22.9509,1.9273,False
2012-07-02,63.1,63.78,62.87,63.17,254600.0,-0.1028,-0.153,0.0502,66.0899,61.0631,63.5765,50.1139,62.468,63.428,3.0705,-4.5092,1.3562,False
2012-07-03,63.06,64.31,62.9545,64.22,164100.0,0.0003,-0.04,0.0402,66.151,61.13,63.6405,53.6256,62.818,63.4707,1.9822,18.3343,0.1465,False
2012-07-05,63.92,64.68,63.5,64.47,260000.0,0.101,0.0486,0.0524,66.0606,61.1574,63.609,54.4437,63.188,63.572,-0.8888,33.397,0.695,True
2012-07-06,63.2,63.21,60.17,60.32,1571800.0,-0.1524,-0.1638,0.0114,66.2064,60.5986,63.4025,41.4412,63.058,63.4247,-4.1837,-88.2226,6.4956,False
2012-07-09,60.03,60.2691,58.094,58.22,1856300.0,-0.5166,-0.4225,-0.0942,66.626,59.542,63.084,36.6904,62.08,63.0267,-7.1068,-175.4462,10.5454,False
2012-07-10,58.46,58.88,57.3,57.32,1162000.0,-0.8679,-0.619,-0.2489,67.1417,58.4553,62.7985,34.8556,60.91,62.4807,-9.7763,-203.8882,12.0274,False
2012-07-11,57.25,57.52,55.69,56.22,1143100.0,-1.221,-0.7777,-0.4433,67.6127,57.2483,62.4305,32.7133,59.31,61.8227,-9.7725,-238.9135,14.9335,False
2012-07-12,56.22,57.05,55.85,56.62,672300.0,-1.4518,-0.8068,-0.645,67.8719,56.3561,62.114,34.2869,57.74,61.238,-10.7478,-225.09,14.9335,False
2012-07-13,56.9,57.505,56.5,57.24,314600.0,-1.5667,-0.7373,-0.8294,67.9805,55.7185,61.8495,36.7436,57.124,60.85,-9.4409,-196.4198,13.8345,False
2012-07-16,57.19,57.19,56.31,56.51,363000.0,-1.697,-0.6941,-1.0029,67.9158,55.0152,61.4655,35.0887,56.782,60.3767,-11.4843,-202.2773,14.183,False
2012-07-17,56.7,56.87,55.45,56.19,431500.0,-1.8053,-0.6419,-1.1634,67.5594,54.4396,60.9995,34.3619,56.556,59.978,-13.2021,-209.4989,15.7514,False
2012-07-18,56.23,57.15,56.01,56.78,1067500.0,-1.8225,-0.5273,-1.2952,66.9014,54.1666,60.534,36.9423,56.668,59.5987,-14.5868,-183.5707,15.0551,False
2012-07-19,57.17,58.29,56.99,58.15,585100.0,-1.706,-0.3286,-1.3774,66.2086,54.1354,60.172,42.5602,56.974,59.3007,-11.7086,-139.5635,12.2594,False
2012-07-20,57.79,57.8,57.39,57.42,422600.0,-1.6535,-0.2209,-1.4326,65.8874,53.8926,59.89,40.5002,57.01,59.064,-11.8062,-142.459,12.2594,False
2012-07-23,56.32,57.46,55.48,57.25,432300.0,-1.607,-0.1395,-1.4675,65.4192,53.7248,59.572,40.017,57.158,58.6733,-10.0219,-160.907,15.8043,False
2012-07-24,57.06,57.49,56.46,57.3,772700.0,-1.5483,-0.0647,-1.4836,65.1281,53.5289,59.3285,40.2417,57.38,58.282,-8.746,-144.4851,15.7296,False
2012-07-25,57.34,58.33,57.16,57.72,728700.0,-1.4512,0.026,-1.4772,64.7438,53.4382,59.091,42.1908,57.568,57.8487,-7.3833,-119.4814,13.6427,True
2012-07-26,58.59,59.51,58.582,59.27,524000.0,-1.2349,0.1938,-1.4287,64.3417,53.5053,58.9235,48.7945,57.792,57.502,-5.9279,-73.2346,10.7886,True
2012-07-27,59.6,60.5,59.37,60.35,400800.0,-0.9652,0.3708,-1.336,64.2705,53.5145,58.8925,52.8182,58.378,57.504,-2.7175,-40.2214,8.4645,True
2012-07-30,60.27,61.01,60.26,60.56,407900.0,-0.7262,0.4879,-1.214,63.8499,53.6801,58.765,53.5782,59.04,57.66,-3.9666,-21.5623,7.2854,True
2012-07-31,60.47,60.99,59.86,59.96,554900.0,-0.5785,0.5084,-1.0869,63.3117,53.8973,58.6045,51.0605,59.572,57.836,-4.3744,-31.5676,8.0824,True
2012-08-01,60.18,60.64,59.77,59.92,868600.0,-0.4594,0.502,-0.9614,62.391,54.388,58.3895,50.8897,60.012,58.0827,-5.7067,-35.5217,8.2628,True
2012-08-02,65.0,67.42,60.01,66.56,1702300.0,0.1689,0.9042,-0.7354,63.1765,53.8115,58.494,69.2093,61.47,58.7453,4.2362,107.3639,5.89,True
2012-08-03,67.66,69.07,67.115,67.71,901100.0,0.7509,1.189,-0.4381,65.0035,52.7235,58.8635,71.2026,62.942,59.4433,9.2707,199.6698,8.8393,True
2012-08-06,67.86,68.43,67.35,67.54,739500.0,1.1848,1.2983,-0.1135,66.527,52.132,59.3295,70.48,64.338,60.1787,13.5408,183.7797,8.8393,True
2012-08-07,67.76,68.74,67.16,67.22,874200.0,1.4857,1.2794,0.2063,67.7282,51.9208,59.8245,69.0662,65.79,60.914,16.7459,172.5202,9.3911,True
2012-08-08,66.9,67.24,66.39,66.43,1208800.0,1.6415,1.1482,0.4933,68.5541,52.1159,60.335,65.5863,67.092,61.5573,16.8985,137.5879,7.7439,True
2012-08-09,66.43,67.35,66.41,66.88,149806.0,1.7808,1.0299,0.7508,69.3515,52.3445,60.848,66.6129,67.156,62.1393,18.0543,136.5731,7.9452,True
2012-08-10,66.64,67.21,66.36,66.8,80408.0,1.8632,0.8899,0.9733,70.0367,52.6153,61.326,66.2365,66.974,62.7647,16.8768,128.7542,7.8364,True
