date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-04-10,639.93,644.0,626.0,19.3301972123,31775900.0,0.7978,-0.0337,0.7641,17.6114,18.6905,19.7696,69.75,19.3904,18.9126,16.6667,123.5629,43.7721,False
2012-04-11,636.2,636.87,623.3422,19.2612970122,24879100.0,0.7839,-0.0554,0.7285,17.8303,18.7799,19.7294,68.2755,19.3712,18.9541,12.0895,115.0146,42.6557,False
2012-04-12,625.0,631.33,620.5,19.1557935807,21940600.0,0.7639,-0.08,0.6839,17.9164,18.8309,19.7454,65.9869,19.3617,18.9957,6.1558,106.8359,41.4611,False
2012-04-13,624.11,624.7,603.51,18.6162804067,30701600.0,0.7308,-0.1326,0.5982,18.02,18.8612,19.7023,55.7483,19.1867,19.0077,4.1149,87.9121,34.6086,False
2012-04-16,610.06,610.28,578.25,17.8442290573,37528100.0,0.6771,-0.2146,0.4626,17.9754,18.8528,19.7301,45.0347,18.8416,18.9751,3.5777,60.3194,25.4227,False
2012-04-17,578.94,610.0,571.91,18.7537732167,36626000.0,0.6264,-0.2028,0.4236,18.0031,18.866,19.7289,55.765,18.7263,18.9807,1.3676,67.1554,23.2755,False
2012-04-18,613.72,620.25,602.71,18.7119409524,34090400.0,0.5781,-0.1932,0.3849,18.0101,18.8697,19.7293,55.2337,18.6164,18.9681,2.1997,80.6063,25.376,False
2012-04-19,600.22,604.732,584.52,18.0690774782,29811400.0,0.5223,-0.2233,0.2989,17.9288,18.8465,19.7642,47.7434,18.3991,18.9062,-0.8067,55.77,19.4731,False
2012-04-20,591.38,594.62,570.42,17.6243020792,36820900.0,0.4564,-0.2637,0.1927,17.7569,18.806,19.855,43.3823,18.2007,18.8306,-1.6344,37.5457,15.1977,False
2012-04-23,570.61,576.67,556.62,17.5849305363,34518900.0,0.3859,-0.2818,0.1041,17.6072,18.7685,19.9298,43.0097,18.1488,18.7735,-4.1758,21.337,11.2357,False
2012-04-24,562.61,567.69,555.0,17.2336625519,38433900.0,0.3098,-0.3043,0.0055,17.3561,18.6967,20.0373,39.7464,17.8448,18.6538,-6.4992,9.4321,10.7809,False
2012-04-25,615.635,618.0,606.0,18.7630009221,32349200.0,0.2579,-0.2077,0.0502,17.3521,18.6898,20.0275,55.4973,17.855,18.6142,0.2791,75.7509,20.9849,False
2012-04-26,614.27,614.69,602.13,18.6922551809,19145300.0,0.2221,-0.1431,0.079,17.3443,18.6746,20.0048,54.7874,17.9796,18.5801,-1.0878,69.2754,19.9121,False
2012-04-27,605.07,606.18,600.5,18.5476877968,14525800.0,0.1955,-0.1064,0.0891,17.3332,18.664,19.9948,53.2949,18.1643,18.5172,-1.6835,60.3407,19.4583,False
2012-04-30,597.8,598.4,583.0,17.9626512762,18076600.0,0.1663,-0.1169,0.0493,17.2773,18.6401,20.0028,47.665,18.2399,18.4101,-1.9916,36.8929,14.719,False
2012-05-01,584.9,596.76,581.23,17.9057470931,21821400.0,0.1356,-0.1225,0.0131,17.1975,18.5839,19.9704,47.146,18.3743,18.3151,-3.5571,32.1967,14.2528,False
2012-05-02,580.24,587.3999,578.86,18.024169312,15263900.0,0.1073,-0.1133,-0.006,17.158,18.5173,19.8765,48.3988,18.2265,18.2326,-7.0879,25.9634,13.624,False
2012-05-03,590.5,591.4,580.3,17.8962117975,13948200.0,0.0796,-0.1107,-0.0311,17.1053,18.4519,19.7986,47.1061,18.0673,18.1487,-5.506,24.4881,14.4323,False
2012-05-04,577.08,578.36,565.17,17.3865348708,18928300.0,0.0455,-0.1366,-0.0911,17.0125,18.3467,19.6809,42.2861,17.8351,18.0667,-8.8709,-3.6363,10.4564,False
