date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-11,29.05,29.21,28.9,26.1089334364,598200.0,0.9652,0.2282,0.737,21.3723,23.9376,26.5029,79.3223,25.675,24.3695,20.0575,238.5719,31.3344,True
2013-07-12,28.96,29.27,28.83,26.1716952956,568000.0,0.998,0.2088,0.7892,21.6497,24.164,26.6783,79.6422,25.9045,24.5853,20.9005,218.383,30.6865,True
2013-07-15,29.24,29.58,29.21,26.3241169537,652600.0,1.0245,0.1883,0.8363,21.9255,24.3846,26.8436,80.4302,26.0623,24.8023,20.9321,214.5066,32.1929,True
2013-07-16,29.47,29.55,29.01,26.0372055973,698500.0,1.0107,0.1396,0.8712,22.1915,24.5679,26.9443,74.6061,26.1089,25.0163,18.2,189.9928,30.3345,True
2013-07-17,29.23,29.29,29.03,26.1358313761,544200.0,0.9963,0.1001,0.8962,22.2488,24.6874,27.126,75.2658,26.1556,25.2201,9.5363,175.133,30.3345,True
2013-07-18,29.15,29.23,28.9,26.0372055973,763200.0,0.9658,0.0557,0.9101,22.3664,24.8125,27.2585,73.2277,26.1412,25.3917,9.8872,159.7994,29.1143,True
2013-07-19,29.07,29.07,28.68,25.9744437381,1025700.0,0.9258,0.0126,0.9132,22.6286,24.9644,27.3002,71.9002,26.1018,25.522,11.7218,144.1685,27.067,True
2013-07-22,29.11,29.19,28.89,26.0730695168,766300.0,0.8918,-0.0171,0.909,22.9025,25.1146,27.3267,72.7325,26.0516,25.6481,13.1395,142.0324,27.7029,False
2013-07-23,29.2,29.25,28.98,26.0013416777,766500.0,0.8493,-0.0477,0.897,23.2975,25.2733,27.2491,71.0918,26.0444,25.7461,13.9019,135.0215,28.022,False
2013-07-24,29.18,29.28,28.95,26.0820354967,806300.0,0.8128,-0.0674,0.8802,23.697,25.4235,27.15,71.857,26.0336,25.8561,13.4884,128.9047,28.1832,False
2013-07-25,29.95,32.28,28.81,28.6104418254,3586000.0,0.9766,0.0771,0.8995,23.686,25.6808,27.6756,85.099,26.5483,26.1215,22.761,189.785,41.504,True
2013-07-26,31.16,32.79,30.6701,29.0856387595,2820900.0,1.1317,0.1858,0.9459,23.5911,25.9341,28.2771,86.3886,27.1705,26.3923,21.9866,209.9741,43.3215,True
2013-07-29,31.76,32.61,31.0,28.5925098656,2159700.0,1.201,0.2041,0.9969,23.6861,26.1547,28.6232,78.8052,27.6744,26.5961,20.0663,191.5856,43.3215,True
2013-07-30,31.73,32.595,31.5,28.7897614232,1554300.0,1.2573,0.2083,1.049,23.7649,26.3676,28.9703,79.5737,28.2321,26.7951,18.6567,186.7082,43.3215,True
2013-07-31,32.19,32.82,32.13,29.1125366992,1407200.0,1.3129,0.2111,1.1018,23.8974,26.6016,29.3058,80.7945,28.8382,27.0091,18.741,186.699,44.127,True
2013-08-01,32.74,32.95,32.51,29.4263459953,1313800.0,1.3665,0.2118,1.1547,24.0307,26.8415,29.6523,81.9202,29.0014,27.2303,19.2544,183.2123,44.5897,True
2013-08-02,32.86,33.815,32.77,30.2601821249,1605900.0,1.4594,0.2438,1.2157,24.0531,27.1033,30.1534,84.5055,29.2363,27.5028,20.7679,190.6145,47.5298,True
2013-08-05,33.55,33.75,33.04,29.7311893115,2040700.0,1.4734,0.2062,1.2672,24.1481,27.3131,30.478,77.0194,29.464,27.73,18.4626,175.7881,47.5298,True
2013-08-06,33.14,33.33,32.86,29.6235975528,1142200.0,1.459,0.1534,1.3056,24.2663,27.504,30.7418,75.5607,29.6308,27.9691,15.0898,159.817,45.8642,True
2013-08-07,33.02,33.14,32.7,29.4801418746,760200.0,1.4196,0.0912,1.3284,24.4236,27.6829,30.9423,73.5701,29.7043,28.192,14.592,147.5191,44.3905,True
2013-08-08,33.0,33.08,32.56,29.2739243372,1075200.0,1.3562,0.0222,1.3339,24.5956,27.8412,31.0868,70.7015,29.6738,28.4078,13.2489,137.1407,43.1041,True
2013-08-09,32.69,33.229,32.514,29.5787676534,1083900.0,1.3153,-0.0149,1.3302,24.7767,28.0115,31.2464,72.4057,29.5375,28.6481,13.5258,134.1611,43.6475,False
2013-08-12,32.86,33.3699,32.85,29.7491212713,722800.0,1.2819,-0.0387,1.3205,24.9608,28.1828,31.4048,73.3343,29.5411,28.8932,12.8124,133.0925,44.1604,False
2013-08-13,33.18,33.33,32.8795,29.7670532311,548300.0,1.2425,-0.0624,1.3049,25.235,28.3693,31.5035,73.4351,29.5698,29.1442,12.7919,127.3357,44.1604,False
2013-08-14,33.04,33.21,32.85,29.5070398143,617100.0,1.1768,-0.1025,1.2793,25.5426,28.5378,31.533,69.3607,29.5752,29.3726,13.3834,118.7227,43.8768,False
2013-08-15,32.53,32.91,32.13,28.9421830813,781900.0,1.0668,-0.17,1.2368,25.9138,28.6831,31.4523,61.4277,29.5088,29.3947,12.9046,103.3248,37.9814,False
2013-08-16,32.04,32.66,32.0,28.9511741291,1160300.0,0.9692,-0.2141,1.1833,26.3566,28.8319,31.3072,61.5028,29.3833,29.3857,12.6636,97.0145,36.8021,False
2013-08-19,32.26,32.41,31.94,28.7353889804,860500.0,0.8645,-0.255,1.1195,26.8352,28.965,31.0948,58.5708,29.1806,29.3952,11.3416,89.8277,36.2556,False
2013-08-20,32.0,32.32,31.72,28.8522726026,886200.0,0.7819,-0.2701,1.052,27.4642,29.1076,30.7509,59.6862,28.9976,29.3994,10.8047,85.6994,34.2554,False
2013-08-21,32.05,32.4,31.97,28.960165177,883100.0,0.7169,-0.2681,0.985,28.3619,29.2515,30.1411,60.7318,28.8882,29.3892,10.9651,86.4549,34.6104,False
2013-08-22,32.24,32.98,32.225,29.6165116712,556800.0,0.7102,-0.2199,0.93,28.4499,29.3018,30.1537,66.41,29.0231,29.4019,2.4542,95.7054,37.1137,False
2013-08-23,33.0,33.08,32.25,29.0500756557,662500.0,0.6516,-0.2227,0.8743,28.4462,29.3,30.1538,58.5778,29.0429,29.3212,1.1665,89.2257,37.533,False
2013-08-26,32.31,32.56,32.08,29.0860398471,808800.0,0.6012,-0.2185,0.8197,28.5274,29.3247,30.122,58.9074,29.113,29.2782,0.1258,81.7497,35.9657,False
2013-08-27,32.0,32.07,31.27,28.1689529648,575100.0,0.4816,-0.2704,0.7521,28.3762,29.2936,30.2111,48.3857,28.9763,29.1813,-1.3356,61.5159,28.8508,False
2013-08-28,31.4,31.63,31.25,28.3307918264,506400.0,0.3954,-0.2853,0.6808,28.2473,29.2545,30.2617,50.0719,28.8505,29.1046,-3.3564,56.9891,28.6817,False
2013-08-29,31.47,32.03,31.32,28.5645590709,518200.0,0.342,-0.271,0.613,28.1644,29.2115,30.2585,52.4747,28.6401,29.0573,-2.5203,60.4246,30.5357,False
2013-08-30,31.79,31.79,31.26,28.1239977255,917400.0,0.2611,-0.2815,0.5426,28.0716,29.1046,30.1377,47.827,28.4549,28.9604,-5.7256,51.6703,30.0201,False
2013-09-03,31.72,31.94,31.1,28.1599619169,847200.0,0.1976,-0.276,0.4736,27.9572,29.0261,30.095,48.2281,28.2697,28.8544,-5.0984,49.7221,28.6422,False
2013-09-04,31.37,31.95,31.27,28.690433741,759000.0,0.188,-0.2285,0.4165,27.9378,28.9794,30.021,53.8362,28.3739,28.7826,-3.8724,54.0328,28.6902,False
2013-09-05,31.86,32.1999,31.76,28.6994247889,501900.0,0.179,-0.19,0.369,27.9184,28.9404,29.9624,53.9268,28.4477,28.7288,-2.5651,58.2894,29.8896,False
2013-09-06,32.05,32.11,31.42,28.492630688,654800.0,0.1534,-0.1725,0.3259,27.8736,28.9013,29.929,51.4382,28.4333,28.6988,-2.6609,50.4128,26.9357,False
2013-09-09,31.75,32.16,31.65,28.7893352675,743900.0,0.1552,-0.1365,0.2917,27.8817,28.8619,29.842,54.655,28.5664,28.688,-2.9465,53.916,27.1833,False
2013-09-10,32.2,32.41,32.138,29.1220040386,1202100.0,0.1815,-0.0882,0.2697,27.9289,28.8305,29.7321,57.9975,28.7588,28.7138,-2.605,62.3377,28.417,False
2013-09-11,32.31,32.58,32.18,29.0500756557,604900.0,0.1942,-0.0604,0.2546,27.9935,28.7947,29.5958,57.0237,28.8307,28.727,-1.9769,61.8241,29.246,False
2013-09-12,32.3,32.3,31.86,28.6634605974,601500.0,0.1712,-0.0667,0.2379,28.0199,28.7525,29.4851,51.9963,28.8235,28.7072,-2.4682,49.9845,26.443,False
2013-09-13,31.96,32.03,31.67,28.6364874538,544500.0,0.149,-0.0711,0.2201,28.0083,28.7372,29.4661,51.6559,28.8523,28.6419,-2.674,43.4216,24.8086,False
2013-09-16,32.33,32.36,31.59,28.6724516453,1355700.0,0.1328,-0.0699,0.2027,28.0006,28.7233,29.4459,52.1039,28.8289,28.6167,-0.9186,44.8434,26.4869,False
2013-09-17,32.05,32.08,31.64,28.6454785017,1203200.0,0.1164,-0.069,0.1854,27.9954,28.7188,29.4421,51.7188,28.7336,28.5873,-1.0182,40.3862,26.4869,False
2013-09-18,31.79,31.97,31.53,28.690433741,1364400.0,0.1059,-0.0636,0.1695,27.9898,28.7107,29.4315,52.3477,28.6617,28.6221,-1.0829,36.7283,25.5211,False
2013-09-19,32.0,32.32,31.79,28.9062188898,751000.0,0.1136,-0.0447,0.1583,27.9905,28.708,29.4254,55.3397,28.7102,28.6605,-0.2469,45.4681,27.317,False
2013-09-20,32.12,32.29,31.56,28.4027202093,1254700.0,0.0782,-0.0641,0.1423,28.0527,28.6473,29.2419,47.8316,28.6635,28.6497,-2.0922,33.3224,25.2979,False
2013-09-23,32.01,32.01,31.08,28.0250961989,679400.0,0.0195,-0.0983,0.1177,27.9731,28.596,29.219,43.1295,28.534,28.6431,-3.2346,15.1964,21.2181,False
2013-09-24,31.25,31.77,31.02,28.3937291614,961900.0,0.0026,-0.0921,0.0947,27.9754,28.5614,29.1474,48.4317,28.4836,28.6587,-2.4263,14.3355,20.7184,False
2013-09-25,31.54,31.7,31.17,28.0340872468,626200.0,-0.0393,-0.1072,0.0679,27.948,28.5547,29.1613,44.1309,28.3524,28.6149,-1.1537,6.802,20.7184,False
2013-09-26,31.33,31.9,31.19,28.3038186828,666400.0,-0.0502,-0.0945,0.0443,27.9446,28.5533,29.1621,47.8521,28.2319,28.5885,0.8536,12.6077,21.8292,False
2013-09-27,31.28,31.49,31.18,28.1599619169,391000.0,-0.0696,-0.0911,0.0215,27.9007,28.5331,29.1654,46.0976,28.1833,28.5664,-1.6859,-0.9424,21.7425,False
2013-09-30,31.12,31.605,30.93,28.2318902998,909800.0,-0.0783,-0.0798,0.0016,27.9185,28.5385,29.1585,47.136,28.2247,28.5292,-0.5819,-5.7393,19.5782,False
2013-10-01,31.28,31.71,31.06,28.4656575444,817000.0,-0.0656,-0.0537,-0.0119,27.9572,28.5538,29.1503,50.4591,28.2391,28.4854,-0.7201,1.0461,20.1842,False
2013-10-02,31.41,31.72,31.28,28.5016217358,528700.0,-0.052,-0.0321,-0.0199,27.9507,28.5443,29.1379,50.9671,28.3326,28.4489,-0.7199,4.0091,20.2425,False
2013-10-03,31.52,32.38,31.51,29.095030895,2019300.0,0.0066,0.0212,-0.0146,27.9264,28.5641,29.2018,58.4926,28.4908,28.4776,0.5593,37.8229,23.9646,True
2013-10-04,32.36,32.53,32.07,29.1399861343,777100.0,0.056,0.0565,-0.0005,27.9126,28.5965,29.2804,59.0033,28.6868,28.5112,1.308,54.9338,24.7759,True
2013-10-07,32.02,32.37,31.73,28.8792457462,585400.0,0.0733,0.059,0.0143,27.9109,28.601,29.2911,54.8122,28.8163,28.525,0.653,32.7566,21.7804,True
2013-10-08,32.14,32.2,31.67,28.5825411666,866100.0,0.0623,0.0384,0.0239,27.9266,28.574,29.2214,50.4437,28.8397,28.5208,-0.6479,14.9448,21.258,True
2013-10-09,31.74,31.88,31.4,28.4656575444,781700.0,0.0437,0.0158,0.0279,27.9343,28.5448,29.1553,48.802,28.8325,28.5058,-2.1486,-10.2372,18.9234,True
2013-10-10,31.98,32.34,31.67,28.9511741291,784100.0,0.0673,0.0316,0.0357,27.9251,28.5592,29.1933,55.2794,28.8037,28.5088,0.1238,26.4241,21.5406,True
2013-10-11,32.08,32.68,31.85,29.3737533789,572100.0,0.1188,0.0664,0.0524,27.8693,28.596,29.3228,59.9989,28.8505,28.5736,2.0293,58.0132,23.3993,True
2013-10-14,32.96,33.2,32.36,29.8233057722,729300.0,0.1936,0.113,0.0806,27.7508,28.6536,29.5563,64.2938,29.0393,28.6934,2.5958,113.3903,26.1214,True
2013-10-15,30.44,30.8,28.54,25.7054058494,8333100.0,-0.0785,-0.1273,0.0488,26.9359,28.5066,30.0772,31.3052,28.4639,28.5142,-3.99,-307.806,0.337,False
2013-10-16,28.5,28.6,27.91,25.5076027964,2714800.0,-0.3065,-0.2842,-0.0223,26.3084,28.3474,30.3864,30.4998,27.8722,28.3458,-10.5411,-416.1305,3.7244,False
2013-10-17,28.32,29.03,28.2,26.0650477641,2106100.0,-0.4372,-0.332,-0.1053,25.9568,28.2054,30.454,35.5097,27.295,28.1965,-10.1795,-361.1636,1.3337,False
2013-10-18,29.12,29.45,28.79,26.4606538702,1124400.0,-0.5031,-0.3183,-0.1848,25.7377,28.1083,30.4788,38.8607,26.7124,28.0832,-8.7953,-287.8908,0.9342,False
2013-10-21,29.47,29.62,28.76,25.9841283333,1082500.0,-0.587,-0.3217,-0.2653,25.4609,28.0062,30.5516,36.4184,25.9446,27.9334,-7.4664,-273.4687,1.8386,False
2013-10-22,28.95,29.41,28.95,26.1010119556,1387700.0,-0.6367,-0.2971,-0.3395,25.2228,27.8916,30.5603,37.4515,26.0237,27.7757,-7.4284,-246.1767,1.8386,False
2013-10-23,28.95,29.05,28.53,25.8762357589,953600.0,-0.6863,-0.2774,-0.4089,24.9759,27.7837,30.5915,36.2383,26.0974,27.6007,-8.3596,-252.0919,0.4826,False
2013-10-24,28.78,29.0899,28.05,25.7683431845,1099300.0,-0.726,-0.2537,-0.4723,24.7281,27.6569,30.5857,35.6445,26.0381,27.3789,-8.8091,-244.5728,3.0507,False
2013-10-25,28.58,28.74,28.18,25.6604506101,1454800.0,-0.7574,-0.2281,-0.5293,24.4886,27.5319,30.5753,35.0295,25.878,27.147,-8.7329,-232.4079,3.0507,False
2013-10-28,28.54,28.66,28.09,25.3277818391,1015800.0,-0.7999,-0.2165,-0.5834,24.2164,27.3867,30.5571,33.1405,25.7468,26.9102,-9.3181,-226.7486,3.5334,False
2013-10-29,28.3,28.6,28.17,25.7054058494,998800.0,-0.794,-0.1684,-0.6255,24.0382,27.2487,30.4593,37.2556,25.6676,26.7184,-9.8076,-200.1758,3.5334,False
2013-10-30,28.71,28.74,28.4101,25.6514595622,737600.0,-0.7846,-0.1272,-0.6573,23.8778,27.1062,30.3346,36.9079,25.6227,26.5308,-9.3947,-177.789,2.7107,False
2013-10-31,28.52,28.81,28.41,25.6065043229,998000.0,-0.7719,-0.0916,-0.6802,23.7759,26.9318,30.0877,36.6029,25.5903,26.3078,-11.0253,-163.8845,2.2974,False
2013-11-01,28.48,28.81,28.24,25.5165938443,965700.0,-0.7603,-0.064,-0.6963,23.7086,26.7506,29.7926,35.966,25.5615,26.0507,-11.4356,-156.4224,3.2589,False
2013-11-04,28.51,28.63,28.31,25.6065043229,695500.0,-0.7354,-0.0313,-0.7041,23.6711,26.587,29.5028,37.138,25.6173,25.7695,-11.5539,-145.5879,3.2589,False
2013-11-05,28.36,28.77,28.15,25.6964148016,823300.0,-0.7003,0.003,-0.7033,23.6532,26.4427,29.2321,38.347,25.6155,25.7689,-10.6522,-134.7533,4.1768,True
2013-11-06,28.62,28.65,28.24,25.4986117485,749000.0,-0.6806,0.0182,-0.6988,23.6386,26.2943,28.95,36.6839,25.5849,25.7683,-10.1317,-130.4526,4.1768,True
2013-11-07,28.47,28.92,28.19,25.3727370784,1146500.0,-0.6675,0.025,-0.6925,23.7315,26.1154,28.4993,35.6304,25.5382,25.7222,-10.5751,-121.6145,2.4799,True
2013-11-08,28.25,29.095,28.21,26.1279850992,830500.0,-0.5893,0.0825,-0.6719,24.0946,25.9531,27.8117,45.6625,25.6605,25.7,-10.97,-99.4303,1.3913,True
2013-11-11,29.11,29.45,29.0,26.3167971043,1068600.0,-0.5063,0.1324,-0.6388,25.1761,25.7778,26.3795,47.84,25.8025,25.7222,-11.2952,-74.429,0.7829,True
2013-11-12,29.16,29.44,28.95,26.1100030034,649000.0,-0.452,0.1494,-0.6014,25.1804,25.798,26.4156,45.6914,25.8852,25.7228,-4.4156,-75.4997,0.4743,True
2013-11-13,28.95,29.52,28.89,26.541573301,495400.0,-0.3699,0.1852,-0.5551,25.1682,25.8497,26.5312,50.6476,26.0938,25.7671,3.2168,-65.0021,0.9677,True
2013-11-14,29.46,29.52,29.13,26.6135016839,470000.0,-0.2956,0.2076,-0.5032,25.1229,25.8771,26.6313,51.439,26.342,25.8235,1.998,-55.0675,1.5264,True
2013-11-15,29.47,29.53,29.32,26.6315386217,950100.0,-0.2326,0.2165,-0.4491,25.1019,25.8857,26.6694,51.6473,26.4427,25.8882,0.5775,-49.4705,1.5893,True
2013-11-18,29.57,29.7,29.38,26.5052800573,829000.0,-0.1906,0.2068,-0.3974,25.0833,25.9117,26.7402,50.0374,26.4804,25.9667,0.5759,-46.0347,2.6643,True
2013-11-19,29.33,29.39,29.15,26.3068737418,1185900.0,-0.1714,0.1808,-0.3522,25.0794,25.922,26.7647,47.5424,26.5198,26.0068,0.2368,-55.4274,1.1442,True
2013-11-20,29.21,29.36,29.06,26.2257075218,518900.0,-0.1609,0.153,-0.3139,25.087,25.9395,26.792,46.5255,26.4566,26.0451,1.3754,-56.5705,0.5518,True
2013-11-21,29.25,29.64,29.25,26.6946679039,858900.0,-0.1134,0.1604,-0.2738,25.0767,25.9858,26.8949,52.7779,26.4728,26.1177,2.2018,-40.0322,2.3612,True
2013-11-22,29.6,29.895,29.42,26.8209264683,469400.0,-0.0648,0.1672,-0.232,25.0788,26.0438,27.0089,54.3187,26.5107,26.2046,4.336,-30.1333,3.9792,True
2013-11-25,29.78,29.93,29.62,26.8028895305,491100.0,-0.0275,0.1637,-0.1911,25.1573,26.1176,27.0779,54.0488,26.5702,26.2844,4.7498,-25.7495,4.2008,True
2013-11-26,29.79,29.98,29.64,26.929148095,625300.0,0.0122,0.1626,-0.1505,25.1763,26.1788,27.1813,55.6998,26.6947,26.3665,5.1449,-21.4923,4.5209,True
2013-11-27,29.9,30.0,29.67,26.847981875,452000.0,0.0366,0.1497,-0.113,25.2264,26.2386,27.2508,54.3546,26.8191,26.4565,4.7025,-20.9534,4.6505,True
2013-11-29,29.76,29.92,29.62,26.7577971861,317400.0,0.0482,0.129,-0.0808,25.3035,26.2962,27.2888,52.8356,26.8317,26.5488,4.1696,-23.2444,4.2906,True
2013-12-02,29.61,29.61,29.32,26.4692061817,703400.0,0.0337,0.0916,-0.0579,25.4161,26.3438,27.2715,48.2157,26.7614,26.5716,3.0903,-36.6767,2.1471,True
2013-12-03,30.0,30.0,29.47,26.6676124972,1457700.0,0.0377,0.0765,-0.0388,25.5241,26.3969,27.2696,51.3492,26.7343,26.595,5.1048,-23.1338,4.7356,True
2013-12-04,29.46,29.69,29.385,26.5233169951,1101400.0,0.029,0.0542,-0.0252,25.6259,26.4382,27.2506,49.0371,26.6532,26.6225,3.5125,-30.7356,4.1251,True
2013-12-05,29.3,29.43,28.98,26.1896336463,936200.0,-0.0048,0.0163,-0.0212,25.7721,26.4728,27.1734,44.1154,26.5215,26.5991,3.0358,-46.6282,1.265,True
2013-12-06,29.29,29.46,29.11,26.4962615884,632500.0,-0.0068,0.0115,-0.0183,26.0427,26.5289,27.0152,49.1411,26.4692,26.5913,2.1779,-36.6518,1.4689,True
2013-12-09,29.46,29.59,28.94,26.1355228329,707500.0,-0.0371,-0.015,-0.022,26.0443,26.5293,27.0143,44.1377,26.4025,26.5582,2.0115,-43.082,0.2756,False
2013-12-10,28.92,29.16,28.885,26.1896336463,817900.0,-0.056,-0.0272,-0.0288,26.0239,26.523,27.022,45.0371,26.3069,26.5371,-0.6827,-49.4556,0.1109,False
2013-12-11,29.02,29.25,28.53,25.7838025464,697700.0,-0.1026,-0.059,-0.0436,25.9381,26.5066,27.0751,39.878,26.159,26.5023,-0.3424,-61.4603,2.5755,False
2013-12-12,28.56,28.87,28.39,25.9551534552,766900.0,-0.1243,-0.0645,-0.0597,25.8606,26.4773,27.094,42.8401,26.1121,26.4842,-1.9036,-66.5927,3.5302,False
2013-12-13,28.83,28.94,28.56,25.8830057041,841000.0,-0.1456,-0.0687,-0.0769,25.776,26.4408,27.1056,41.9086,25.9894,26.4301,-1.9648,-62.3944,3.0169,False
2013-12-16,28.79,28.8825,28.29,25.6665624509,1229700.0,-0.1779,-0.0808,-0.0971,25.6541,26.3925,27.131,39.171,25.8956,26.3532,-2.1927,-72.6757,4.8669,False
2013-12-17,28.35,28.8,28.03,25.9010426419,914300.0,-0.1825,-0.0683,-0.1142,25.5959,26.3623,27.1287,43.4581,25.8379,26.293,-3.0303,-73.0422,6.6114,False
2013-12-18,28.8,28.82,28.29,25.9461349863,987900.0,-0.1804,-0.053,-0.1274,25.5568,26.3443,27.1318,44.2674,25.8704,26.2275,-1.9394,-64.7693,6.4587,False
2013-12-19,28.69,28.79,28.54,25.8559502975,585700.0,-0.1839,-0.0452,-0.1387,25.5112,26.3258,27.1404,42.9501,25.8505,26.1614,-1.9414,-60.9702,6.4587,False
2013-12-20,28.8,29.17,28.52,26.2798183351,1711100.0,-0.1507,-0.0096,-0.1411,25.5081,26.3051,27.102,50.3853,25.9299,26.1295,-1.5857,-41.2033,3.5443,False
2013-12-23,29.38,29.885,29.2264,26.6676124972,578700.0,-0.0921,0.0392,-0.1313,25.5177,26.2974,27.0771,56.0058,26.1301,26.1427,-0.0335,3.7845,1.6098,True
2013-12-24,29.52,29.76,29.43,26.5864462773,191800.0,-0.0516,0.0638,-0.1153,25.5296,26.2866,27.0436,54.6183,26.2672,26.1373,-0.568,5.7472,1.6098,True
2013-12-26,29.5,29.86,29.5,26.7577971861,458800.0,-0.0056,0.0878,-0.0934,25.5468,26.278,27.0092,57.0264,26.4295,26.153,-0.4003,17.6905,2.3131,True
2013-12-27,29.68,29.87,29.63,26.8389634061,307700.0,0.037,0.1043,-0.0673,25.5478,26.2776,27.0073,58.1534,26.6261,26.1962,-0.4333,27.1473,2.3841,True
2013-12-30,29.72,29.79,29.66,26.8299449372,360500.0,0.0692,0.1092,-0.04,25.5413,26.2812,27.021,57.9724,26.7362,26.2185,-0.4345,30.324,2.3841,True
2013-12-31,29.79,30.13,29.74,27.1455913482,489600.0,0.1189,0.1271,-0.0082,25.4872,26.315,27.1428,62.3648,26.8317,26.2858,1.7562,59.5084,4.8154,True
date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,25.58,25.94,25.385,22.3982544287,698100.0,-0.1072,0.0218,-0.0853,23.1836,21.5839,22.3838,49.5918,22.3297,22.2278,-3.5688,-36.5055,14.4954,True
2012-01-04,25.43,25.6,25.15,22.3806802785,524000.0,-0.1007,0.0257,-0.075,23.0344,21.6461,22.3403,49.4116,22.2805,22.2541,-4.012,-53.8405,15.3889,True
2012-01-05,25.41,25.62,25.07,22.4070415038,511900.0,-0.0934,0.0294,-0.0639,22.8871,21.7179,22.3025,49.7053,22.3244,22.2823,-3.6117,-53.0414,15.6938,True
2012-01-06,25.42,25.64,25.04,22.0643455749,851400.0,-0.0911,0.0092,-0.0819,22.7416,21.7667,22.2541,45.9857,22.2559,22.2829,-3.2088,-63.708,15.8096,True
2012-01-09,25.21,25.52,25.07,22.2840224524,559500.0,-0.0884,0.0109,-0.0775,22.7431,21.7678,22.2555,48.6262,22.3069,22.3028,-2.2222,-56.7977,15.8096,True
2012-01-10,25.64,25.8,25.49,22.5036993299,551500.0,-0.0818,0.0262,-0.0556,22.7345,21.7712,22.2528,51.183,22.328,22.328,0.2331,-24.9557,14.2952,True
2012-01-11,25.49,25.65,25.25,22.2049387765,930000.0,-0.0778,0.0161,-0.0617,22.7303,21.7973,22.2638,47.7221,22.2928,22.3596,0.8651,-47.0264,15.2611,True
2012-01-12,25.31,26.03,25.28,22.6618666817,765900.0,-0.0681,0.0388,-0.0293,22.7764,21.8189,22.2976,52.9368,22.3438,22.3701,2.3594,-14.6383,13.2068,True
2012-01-13,25.66,25.87,25.49,22.4421898042,669500.0,-0.0587,0.0376,-0.0211,22.7862,21.8477,22.317,50.3498,22.4193,22.3783,2.9857,-19.6034,13.2068,True
2012-01-17,25.8801,26.14,25.64,22.5388476303,672300.0,-0.0483,0.0416,-0.0067,22.7974,21.8919,22.3447,51.4679,22.4703,22.3824,2.9539,1.4201,11.7434,True
2012-01-18,25.63,26.49,25.56,23.224239488,893100.0,-0.0268,0.0861,0.0593,22.981,21.8182,22.3996,58.5584,22.6144,22.424,2.9738,42.7134,9.8711,True
2012-01-19,26.53,26.85,26.38,23.4263422153,576800.0,0.0039,0.1226,0.1264,23.1406,21.8282,22.4844,60.3868,22.8587,22.4773,5.3354,96.0405,7.9786,True
2012-01-20,26.6,26.84,26.53,23.5581483418,714900.0,0.0407,0.1474,0.1881,23.3433,21.7309,22.5371,61.5716,23.038,22.5687,4.5986,108.2955,7.9786,True
2012-01-23,26.63,27.06,26.59,23.4527034406,545500.0,0.0777,0.1482,0.2259,23.4856,21.702,22.5938,60.0326,23.2401,22.6384,5.456,113.2429,6.8158,True
2012-01-24,26.53,26.78,26.41,23.3472585394,430700.0,0.1111,0.1334,0.2445,23.5852,21.6893,22.6373,58.4669,23.4017,22.7263,3.7582,90.3206,7.6433,True
2012-01-25,26.55,26.61,26.14,23.2769619386,833500.0,0.139,0.1117,0.2507,23.6588,21.6834,22.6711,57.3976,23.4123,22.7849,3.341,75.6197,8.8777,True
2012-01-26,26.57,26.57,26.0,22.9342660097,636300.0,0.1563,0.0691,0.2254,23.6805,21.6924,22.6865,52.3927,23.3139,22.8218,2.8649,57.5316,9.5154,True
2012-01-27,25.94,26.12,25.85,22.8200340335,665800.0,0.1638,0.03,0.1938,23.6865,21.7497,22.7181,50.8104,23.1662,22.8493,1.4369,29.4221,10.2002,True
2012-01-30,25.73,25.84,25.535,22.5212734801,831700.0,0.1596,-0.0166,0.1431,23.6862,21.7615,22.7238,46.8458,22.98,22.8798,1.2143,-10.0868,11.6284,False
2012-01-31,25.84,25.96,25.6799,22.6267183813,923400.0,0.1497,-0.0396,0.1101,23.6636,21.8438,22.7537,48.3692,22.8359,22.9026,1.4459,5.4125,10.9448,False
2012-02-01,25.95,26.23,25.65,22.8551823338,695400.0,0.14,-0.0388,0.1012,23.6724,21.8806,22.7765,51.59,22.7515,22.9261,1.118,27.3133,9.4117,False
2012-02-02,26.07,26.16,25.74,22.6530796066,1026500.0,0.1274,-0.0504,0.077,23.6697,21.9106,22.7902,48.71,22.6953,22.9559,2.1875,21.0955,9.4117,False
2012-02-03,26.14,26.61,26.11,23.3384714643,1167800.0,0.1243,-0.0125,0.1118,23.7287,21.9447,22.8367,57.3594,22.7989,23.001,3.8642,94.1646,6.8663,False
2012-02-06,26.39,26.42,25.98,22.8903306342,865400.0,0.1199,-0.0178,0.1021,23.6966,22.0594,22.878,51.299,22.8728,23.0309,3.0421,62.9485,7.4986,False
2012-02-07,25.92,26.04,25.67,22.6618666817,1017000.0,0.1109,-0.0358,0.075,23.6763,22.1175,22.8969,48.5,22.8798,23.0391,2.0376,18.6061,8.9966,False
