date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-18,65.7,68.14,65.64,51.9747952131,2354200.0,-0.6962,0.6146,-0.0816,51.5212,45.1073,48.3142,57.7148,50.5577,48.688,2.4816,-10.2463,1.4622,True
2012-01-19,68.91,70.78,68.65,53.3749451138,2965500.0,-0.5125,0.7347,0.2222,52.4697,44.7634,48.6166,61.555,51.2209,49.0676,9.2621,27.9503,1.9247,True
2012-01-20,68.86,68.87,67.65,52.4056105672,2775800.0,-0.3339,0.7143,0.3804,52.9918,44.6059,48.7989,57.6701,51.6332,49.444,8.4738,5.1779,0.6308,True
2012-01-23,68.31,68.72,66.8,52.4056105672,2205800.0,-0.1672,0.6671,0.4999,53.2576,45.0833,49.1705,57.6701,52.1364,49.7917,11.3776,-0.8289,0.4616,True
2012-01-24,68.75,70.3299,67.66,52.1902028901,3638300.0,-0.0196,0.5903,0.5707,53.6021,45.2404,49.4213,56.7563,52.4702,50.1569,14.6278,10.0023,1.5958,True
2012-01-25,68.0,68.79,66.48,52.0132608697,4857500.0,0.1055,0.5001,0.6056,53.886,45.385,49.6355,55.9758,52.4779,50.4467,10.3465,-4.1065,0.0683,True
2012-01-26,69.0,70.35,64.06,50.0053535946,6071400.0,0.1775,0.2883,0.4658,53.9082,45.5951,49.7517,47.9565,51.804,50.6075,12.0758,-22.0476,2.9743,True
2012-01-27,64.26,66.09,63.75,50.1130574331,2547900.0,0.2139,0.1456,0.3596,53.8435,45.9952,49.9194,48.3815,51.3455,50.6839,6.3909,-45.6168,3.3571,True
2012-01-30,64.46,65.83,63.75,50.0361261199,1651100.0,0.2244,0.0417,0.2661,53.7806,46.3428,50.0617,48.081,50.8716,50.8388,7.0755,-46.0962,3.3571,True
2012-01-31,65.41,65.56,64.3,50.1592162211,1301500.0,0.2194,-0.0198,0.1997,53.6208,46.8472,50.234,48.628,50.4654,50.9875,6.7926,-41.9695,3.3571,False
2012-02-01,65.64,66.98,65.22,51.1824026869,1735700.0,0.2209,0.006,0.227,53.6049,47.2148,50.4098,53.0346,50.2992,51.1116,5.7635,-18.9133,1.4293,True
2012-02-02,66.36,67.7,66.28,51.7593875361,1726800.0,0.2351,0.0567,0.2918,53.5867,47.6495,50.6181,55.3488,50.65,51.225,7.8541,-1.8493,0.4631,True
2012-02-03,68.08,68.98,67.68,52.9133572344,1739600.0,0.2743,0.157,0.4313,53.8429,47.788,50.8154,59.613,51.2101,51.3963,7.4622,25.9149,1.2378,True
2012-02-06,68.63,69.53,68.31,53.4249504674,1860400.0,0.3348,0.2417,0.5765,53.9778,48.2243,51.101,61.3656,51.8879,51.6319,9.5133,39.8516,1.9631,True
2012-02-07,69.49,71.65,69.21,54.382745317,3033300.0,0.4199,0.3403,0.7601,54.2521,48.5954,51.4238,64.4593,52.7326,51.8894,14.1107,67.8186,4.7062,True
2012-02-08,70.7,71.49,70.12,54.859719459,2246500.0,0.5226,0.4108,0.9334,54.7288,48.6727,51.7007,65.9156,53.468,52.0817,10.4604,76.5931,4.7062,True
2012-02-09,71.31,72.34,71.09,55.3751592576,1559300.0,0.638,0.4616,1.0996,55.2904,48.6427,51.9665,67.4593,54.1912,52.2151,9.8391,93.9713,5.7992,True
2012-02-10,71.35,71.58,70.7,54.9751164288,1398000.0,0.7474,0.4379,1.1853,55.6791,48.7171,52.1981,65.0108,54.6035,52.3864,8.8835,85.7075,5.236,True
2012-02-13,72.01,73.92,71.9323,56.6368327944,1734400.0,0.8723,0.4993,1.3716,56.3482,48.7227,52.5354,69.8769,55.2459,52.6685,9.9836,125.8843,8.2171,True
2012-02-14,73.18,74.02,72.98,56.8291610775,1246900.0,1.0013,0.516,1.5172,56.9757,48.726,52.8509,70.3876,55.7352,52.9777,10.908,137.6252,8.3424,True
2012-02-15,74.84,76.45,73.95,57.0522618858,2811000.0,1.1274,0.5045,1.6318,57.5918,48.6177,53.1047,70.9987,56.1737,53.3137,12.1955,160.4403,11.3338,True
2012-02-16,74.41,75.93,74.12,58.1216071396,1437100.0,1.2596,0.5288,1.7883,58.3348,48.3493,53.3421,73.7777,56.723,53.8547,7.2761,162.5346,11.3338,True
2012-02-17,75.9,75.98,74.47,57.5215428965,1700000.0,1.3762,0.4665,1.8427,58.8878,48.3079,53.5979,69.7587,57.2323,54.3486,10.3238,153.2965,11.3954,True
2012-02-21,74.62,75.09,73.19,56.6368327944,1887700.0,1.4597,0.334,1.7937,59.2286,48.3902,53.8094,64.2316,57.2323,54.7887,9.2695,126.8825,9.4184,True
2012-02-22,73.73,74.05,73.17,56.4137319861,1462200.0,1.5112,0.2059,1.7171,59.4998,48.5414,54.0206,62.8854,57.1492,55.2057,5.2895,113.2503,9.3875,True
2012-02-23,73.04,73.93,72.12,56.7599228956,1409600.0,1.542,0.1232,1.6651,59.7798,48.736,54.2579,64.1351,57.0907,55.5775,7.472,104.6113,7.7654,True
2012-02-24,74.77,75.58,73.83,57.821575018,1710900.0,1.5716,0.1185,1.6901,60.0156,49.2819,54.6487,67.7078,57.0307,55.9816,7.4343,126.6659,9.9006,True
2012-02-27,74.31,75.77,73.78,57.8831200686,1031100.0,1.5963,0.099,1.6954,60.1536,49.9209,55.0372,67.9064,57.103,56.313,14.6467,121.9644,10.1441,True
2012-02-28,75.28,75.7577,74.4,57.583087947,881000.0,1.6083,0.0479,1.6562,60.0945,50.7347,55.4146,65.7932,57.2923,56.5902,15.0808,119.55,10.1441,True
2012-02-29,75.0,76.5,74.6452,57.4984635025,1651500.0,1.6066,-0.0067,1.5999,59.8691,51.694,55.7815,65.1802,57.5092,56.7979,16.687,121.3356,11.115,False
2012-03-01,75.23,76.72,74.72,58.6678194635,1269800.0,1.6115,0.0194,1.6308,59.8414,52.4703,56.1558,69.4009,57.8908,57.0517,14.5417,127.5149,11.4036,True
2012-03-02,75.9,76.2,74.83,58.0292895637,1117400.0,1.6063,-0.0207,1.5855,59.6358,53.3029,56.4693,64.8051,57.9324,57.2287,12.5554,119.3312,11.4036,False
2012-03-05,75.24,75.4493,72.27,56.5522083499,2163500.0,1.5679,-0.1537,1.4142,59.3654,53.9372,56.6513,55.6684,57.6662,57.3338,9.3785,91.6197,7.2153,False
2012-03-06,72.99,73.0,71.24,55.2520691564,1620900.0,1.4863,-0.3262,1.1601,59.118,54.3672,56.7426,49.1352,57.2,57.2415,4.9907,64.5231,5.5911,False
2012-03-07,72.08,72.4,71.3,55.2520691564,2127500.0,1.3786,-0.4308,0.9478,59.0145,54.5577,56.7861,49.1352,56.7507,57.1364,1.0468,60.985,5.5911,False
2012-03-08,72.43,75.35,72.385,57.8908131999,3930000.0,1.2991,-0.318,0.9811,59.0295,54.8458,56.9376,60.0569,56.5953,57.1923,5.3994,97.6209,9.6455,False
2012-03-09,75.37,76.8,75.37,58.6755125948,1709900.0,1.251,-0.1923,1.0587,59.1961,55.0092,57.1027,62.6146,56.7245,57.2292,6.1653,120.2901,11.5443,False
2012-03-12,76.27,77.24,75.88,59.4063600704,1430400.0,1.234,-0.0683,1.1657,59.408,55.2404,57.3242,64.86,57.2954,57.3549,7.9072,123.5449,12.1143,False
2012-03-13,77.82,79.75,77.62,61.3219497697,1985500.0,1.265,0.1241,1.389,60.2464,54.8706,57.5585,69.9315,58.5093,57.6672,7.8869,148.6196,15.2811,True
2012-03-14,79.33,79.98,78.032,60.1910594653,1794000.0,1.3036,0.1544,1.458,60.6234,54.8298,57.7266,64.0816,59.4971,57.919,8.0519,138.0558,15.5646,True
2012-03-15,78.56,79.27,77.62,60.9219069409,1003400.0,1.3536,0.2001,1.5537,61.1127,54.7274,57.92,66.0481,60.1034,58.1965,3.6887,131.1748,14.8643,True
2012-03-16,78.97,79.39,78.02,60.16028694,1557300.0,1.3929,0.1573,1.5502,61.3607,54.6833,58.022,62.2431,60.4003,58.3524,4.5568,124.0166,15.0169,True
2012-03-19,78.1,78.966,77.42,60.16028694,1031500.0,1.4203,0.1095,1.5298,61.6096,54.6983,58.1539,62.2431,60.5511,58.5042,3.93,115.0674,13.9786,True
2012-03-20,77.62,77.77,76.64,59.0909416862,1628300.0,1.4185,-0.0073,1.4111,61.682,54.8712,58.2766,56.9546,60.1049,58.6047,3.5691,97.209,12.6343,False
2012-03-21,77.02,79.06,77.0,60.3680014857,1205400.0,1.4156,-0.0117,1.4039,61.8833,55.0654,58.4743,61.1755,60.1403,58.796,6.7657,108.6264,14.3336,False
2012-03-22,77.54,78.55,77.13,60.3603083544,1229200.0,1.4088,-0.0271,1.3816,62.0624,55.2463,58.6544,61.1368,60.028,58.9089,6.2492,103.751,14.3336,False
2012-03-23,78.34,78.62,77.28,59.7602441112,1436600.0,1.3871,-0.0866,1.3006,62.1694,55.3332,58.7513,58.0674,59.948,59.0243,4.0222,98.3576,14.427,False
2012-03-26,78.54,80.5,78.2,61.9297071441,1739600.0,1.3888,0.0065,1.3953,62.6127,55.2945,58.9536,64.8946,60.3018,59.3828,6.2426,120.6143,16.9015,True
2012-03-27,80.35,80.7,79.09,61.0526901734,1483100.0,1.3878,-0.0041,1.3837,62.8385,55.4157,59.1271,60.6197,60.6942,59.7695,6.5238,117.3107,17.1607,False
2012-03-28,79.13,79.99,77.45,60.3141495664,1437200.0,1.3702,-0.0703,1.2999,62.9348,55.601,59.2679,57.2189,60.6834,60.1069,4.5621,99.5649,14.1909,False
2012-03-29,77.91,78.84,77.505,60.2987633038,1384400.0,1.3398,-0.1216,1.2182,63.0319,55.667,59.3494,57.1473,60.6711,60.2675,2.7633,92.1023,14.1909,False
2012-03-30,79.0,79.62,78.22,60.7064992639,1880200.0,1.3064,-0.1336,1.1728,63.1587,55.8079,59.4833,58.6169,60.8604,60.4029,4.4882,99.2857,15.2476,False
2012-04-02,79.12,80.59,77.86,61.5065849214,1171800.0,1.2827,-0.0949,1.1877,63.2472,56.2148,59.731,61.3999,60.7757,60.5429,6.8134,104.6001,16.5473,False
2012-04-03,79.65,80.35,78.84,61.1450077492,1238700.0,1.2575,-0.1005,1.157,62.9246,57.1267,60.0257,59.4636,60.7942,60.5311,10.0685,103.7603,16.5473,False
2012-04-04,78.55,78.7,77.43,60.0218105762,1192700.0,1.2121,-0.1819,1.0302,62.1665,58.3618,60.2641,53.8152,60.7357,60.5198,8.7017,79.3515,13.9211,False
2012-04-05,77.27,78.28,76.88,60.2218319906,881900.0,1.1567,-0.2216,0.935,61.9422,58.8192,60.3807,54.6374,60.7203,60.4731,3.8885,74.0563,12.9118,False
2012-04-09,76.79,76.89,75.22,58.2908560287,1345100.0,1.0645,-0.3687,0.6958,62.0134,58.7095,60.3615,46.1415,60.2372,60.3485,0.1172,42.771,9.9228,False
2012-04-10,75.73,76.32,73.59,56.7060709763,1813100.0,0.9264,-0.5524,0.374,62.4949,57.958,60.2264,40.5913,59.2771,60.1182,-1.1911,17.4542,7.0919,False
2012-04-11,73.13,75.02,72.75,56.9676374413,1670400.0,0.7688,-0.6303,0.1385,62.6241,57.3933,60.0087,41.8287,58.4416,59.9767,-5.931,4.9621,5.6657,False
2012-04-12,74.55,75.13,74.15,57.5907810784,1553200.0,0.6155,-0.6134,0.0021,62.6957,57.0618,59.8787,44.7652,57.9554,59.7915,-6.064,16.7437,5.8327,False
2012-04-13,74.74,76.03,74.73,57.7908024927,1408500.0,0.4746,-0.5634,-0.0888,62.6362,56.8081,59.7222,45.7078,57.4692,59.6202,-4.0873,25.761,7.1997,False
2012-04-16,75.57,76.35,74.21,58.1293002709,1167000.0,0.3533,-0.4853,-0.132,62.6071,56.6341,59.6206,47.3372,57.4369,59.5115,-3.8292,25.9375,6.2931,False
2012-04-17,76.71,78.5,76.24,59.9833449196,2272000.0,0.2793,-0.2958,-0.0165,62.5929,56.6307,59.6118,55.2237,58.0924,59.3817,-0.5901,67.0023,9.5108,False
2012-04-18,77.72,79.25,77.47,60.1449006774,1602000.0,0.2409,-0.1538,0.0871,62.6442,56.6848,59.6645,55.8411,58.7278,59.3212,1.903,79.8591,10.5999,False
2012-04-19,78.84,80.85,77.8,60.16028694,2172200.0,0.2264,-0.0579,0.1685,62.6253,56.6828,59.6541,55.9032,59.2417,59.311,2.2641,91.228,12.8747,False
2012-04-20,78.47,79.31,77.74,59.8371754245,1109700.0,0.222,-0.0175,0.2046,62.583,56.6728,59.6279,54.1901,59.651,59.2802,0.9675,75.8366,12.7653,False
2012-04-23,76.93,77.11,75.16,59.1217142115,1695400.0,0.2123,-0.0389,0.1734,62.5585,56.6335,59.596,50.5174,59.8495,59.1745,-1.9206,33.2969,8.1793,False
2012-04-24,77.05,77.1,74.13,57.3292146134,1773700.0,0.1707,-0.1666,0.0041,62.2819,56.45,59.366,42.7415,59.3187,58.896,-4.2236,4.6369,6.4222,False
2012-04-25,75.53,77.43,75.15,59.3678944138,2682100.0,0.1433,-0.1094,0.034,62.0934,56.4701,59.2817,51.7851,59.1633,58.7776,-4.052,33.8496,6.9148,False
2012-04-26,86.35,87.99,83.0,66.7456073518,6502600.0,0.2438,0.4018,0.6455,63.8952,55.3114,59.6033,70.0976,60.4803,59.2258,10.0013,261.7034,20.5292,True
2012-04-27,85.23,86.15,84.91,65.9916804823,3309500.0,0.4065,0.6507,1.0572,65.0028,54.7731,59.888,67.2989,61.7112,59.6105,9.2719,244.7308,20.5292,True
2012-04-30,85.27,86.45,84.71,65.8608972498,1916900.0,0.5966,0.7606,1.3572,65.8813,54.41,60.1457,66.8032,63.0591,60.1152,8.5782,234.0769,20.8692,True
2012-05-01,85.42,87.5,85.0,67.1610364432,2132600.0,0.8134,0.8671,1.6806,66.913,53.9438,60.4284,69.2182,65.0254,60.8122,8.5743,246.3294,22.0563,True
2012-05-02,86.3,87.74,86.13,67.1148776553,1617400.0,1.0329,0.8781,1.911,67.8356,53.6182,60.7269,69.0272,66.5748,61.4886,9.1973,243.35,22.3271,True
2012-05-03,87.06,87.68,84.812,65.722420886,1781300.0,1.2181,0.7407,1.9587,68.4348,53.589,61.0119,63.3746,66.3702,62.0307,11.4104,207.0656,19.9985,True
2012-05-04,84.96,85.3,82.17,63.7375930048,2395100.0,1.3376,0.4779,1.8155,68.6935,53.6819,61.1877,56.3297,65.9194,62.4272,8.9678,142.284,15.5158,True
2012-05-07,82.73,83.6999,82.09,63.8068311867,1839300.0,1.4077,0.2804,1.6881,68.9285,53.9985,61.4635,56.5104,65.5086,62.8057,8.8567,125.3648,15.383,True
2012-05-08,82.09,82.29,79.04,62.7528721956,3243100.0,1.4231,0.0618,1.4849,68.9189,54.6127,61.7658,52.9381,64.6269,62.9903,7.8223,77.9122,10.4622,True
2012-05-09,80.63,82.65,79.22,62.9759730039,2250400.0,1.4038,-0.0772,1.3266,68.8849,55.2476,62.0663,53.6033,63.7991,63.1791,10.1706,81.6642,10.9182,False
2012-05-10,82.5,82.852,78.01,60.2756839098,3900000.0,1.3175,-0.3454,0.9721,68.7623,55.6387,62.2005,45.3,62.7098,63.1868,10.2782,44.3463,9.0203,False
2012-05-11,78.11,80.829,77.27,61.1296214866,1774200.0,1.2043,-0.4529,0.7514,68.6353,56.0996,62.3674,48.0278,62.1882,63.2729,6.312,29.7675,7.8723,False
2012-05-14,78.85,79.33,77.86,60.1525938087,1499800.0,1.0618,-0.5699,0.4919,68.5212,56.416,62.4686,45.2609,61.4573,63.3417,3.9031,11.0861,7.8723,False
2012-05-15,78.46,80.31,78.25,60.6218748193,1967300.0,0.9135,-0.593,0.3205,68.5069,56.4942,62.5005,46.8371,61.0311,63.5612,2.3057,25.9064,9.1821,False
2012-05-16,79.1,80.08,76.61,59.3525081512,1747200.0,0.7471,-0.6658,0.0813,68.539,56.3829,62.4609,43.2296,60.3065,63.5601,1.0473,-4.9351,6.6029,False
2012-05-17,77.13,77.89,75.24,57.8831200686,2284500.0,0.5528,-0.7771,-0.2243,68.6735,56.0207,62.3471,39.4602,59.8279,62.9693,-3.6611,-53.2408,4.5057,False
2012-05-18,76.13,76.85,74.6,57.5600085531,2193900.0,0.3449,-0.8318,-0.4869,68.8131,55.6533,62.2332,38.6658,59.114,62.4072,-3.1018,-73.2052,3.538,False
2012-05-21,75.42,78.11,73.85,59.8140960305,1723900.0,0.1744,-0.6817,-0.5073,68.7889,55.7468,62.2678,46.6874,59.0463,62.0041,1.2968,-44.3995,5.2937,False
2012-05-22,77.87,79.05,76.98,60.5064778495,1841000.0,0.0471,-0.5094,-0.4623,68.6045,56.2488,62.4267,48.8874,59.0232,61.5604,2.5292,-2.0754,6.5837,False
2012-05-23,77.55,79.6,76.954,61.1065420926,1522000.0,-0.0371,-0.3368,-0.3739,68.5645,56.4628,62.5136,50.7736,59.374,61.1599,2.8025,8.1365,7.3347,False
2012-05-24,79.24,79.43,75.12,58.2293109781,3095800.0,-0.1357,-0.3942,-0.5299,68.0859,56.0897,62.0878,42.6816,59.4433,60.6603,-9.7284,-45.4209,4.4862,False
2012-05-25,75.86,76.25,75.2,58.0292895637,1822400.0,-0.2409,-0.4211,-0.662,67.6553,55.724,61.6897,42.1809,59.5371,60.2798,-11.4916,-76.149,4.4862,False
2012-05-29,76.2,76.37,74.47,58.3600942106,2538100.0,-0.339,-0.3925,-0.7316,67.1253,55.504,61.3146,43.3584,59.2463,59.9167,-11.6599,-77.8799,3.357,False
2012-05-30,75.14,75.14,72.53,56.8983992594,2725600.0,-0.4501,-0.4442,-0.8944,66.2582,55.3449,60.8015,39.5457,58.5247,59.5264,-14.1257,-124.7319,0.424,False
2012-05-31,73.88,74.25,71.83,56.221403703,2024000.0,-0.5732,-0.4925,-1.0657,65.238,55.2757,60.2568,37.8922,57.5477,59.0761,-15.375,-148.8948,0.6109,False
2012-06-01,70.37,72.07,70.19,54.4596766302,2774800.0,-0.7243,-0.6041,-1.3284,64.6222,54.7652,59.6937,33.936,56.7938,58.6883,-17.8034,-204.1638,2.9927,False
2012-06-04,71.03,72.34,69.89,55.6059531972,2171300.0,-0.8649,-0.5626,-1.4275,64.1554,54.4188,59.2871,38.4183,56.3091,58.3201,-15.1934,-186.2314,3.4233,False
2012-06-05,71.78,73.81,71.65,56.6829915823,1837100.0,-0.9725,-0.4305,-1.4031,63.4546,54.4072,58.9309,42.3555,55.9737,58.0888,-11.8159,-140.2319,1.1854,False
2012-06-06,74.21,77.31,73.88,59.1986455247,2290200.0,-1.0115,-0.1558,-1.1672,62.9282,54.5782,58.7532,50.3065,56.4337,57.9939,-6.0518,-59.4477,3.852,False
2012-06-07,78.05,78.15,75.69,58.3985598672,1824900.0,-1.0158,-0.0172,-1.033,62.2229,54.8257,58.5243,48.0481,56.8692,57.9303,-5.4446,-43.8755,5.0062,False
2012-06-08,75.51,77.36,75.0,59.3294287572,1447900.0,-0.981,0.1392,-0.8418,62.1084,54.8456,58.477,50.8013,57.8431,58.0267,-6.6287,-44.9479,3.9636,True
2012-06-11,77.7,78.16,75.04,57.8369612807,1255500.0,-0.9451,0.1436,-0.8014,61.7407,54.8841,58.3124,46.5625,58.2893,58.0452,-3.302,-52.9684,5.0749,True
2012-06-12,75.39,76.79,74.926,59.0601691609,1501300.0,-0.8887,0.2256,-0.6631,61.6008,54.9147,58.2578,50.2106,58.7648,57.9949,-3.2018,-50.535,4.899,True
2012-06-13,76.45,77.77,75.35,58.3524010793,1542300.0,-0.8317,0.228,-0.6036,61.3079,54.9807,58.1443,48.1718,58.5955,57.8513,-3.1627,-45.1184,6.2707,True
2012-06-14,76.03,77.52,75.135,59.0447828983,1661700.0,-0.7643,0.2694,-0.4949,61.2718,54.986,58.1289,50.2875,58.7247,57.7139,-3.1968,-41.0116,5.9298,True
2012-06-15,77.29,80.19,77.0,61.6373681539,2234300.0,-0.6509,0.4536,-0.1973,61.8075,54.8257,58.3166,57.2833,59.1863,57.9411,2.9529,25.5499,9.5922,True
2012-06-18,79.8,80.67,78.16,61.8912414875,1771400.0,-0.5091,0.5674,0.0584,62.3332,54.7332,58.5332,57.9049,59.9972,58.1985,4.9707,40.9969,10.2312,True
2012-06-19,81.4,82.84,80.44,62.2912843163,1360100.0,-0.3493,0.6392,0.2899,62.765,54.5491,58.657,58.9141,60.6434,58.4606,6.0556,79.4198,13.0562,True
2012-06-20,81.11,81.85,80.0201,62.2297392657,1086800.0,-0.1868,0.6499,0.4631,63.0692,54.4172,58.7432,58.6822,61.4189,58.816,3.5421,66.2434,12.3604,True
2012-06-21,81.14,81.14,77.9,60.0448899702,2094300.0,-0.0656,0.4849,0.4193,62.9239,54.4564,58.6901,51.0402,61.6189,59.0709,1.9347,20.5577,8.9184,True
2012-06-22,78.72,80.44,78.37,61.6527544165,1429900.0,0.0492,0.4592,0.5084,63.2795,54.4431,58.8613,55.5993,61.622,59.5505,1.2716,35.0778,8.9184,True
2012-06-25,79.28,79.28,77.15,60.183366334,1260700.0,0.1304,0.3248,0.4552,63.4058,54.5322,58.969,50.9534,61.2804,59.8556,3.9738,0.3191,6.9683,True
2012-06-26,78.48,80.16,78.01,61.3911879516,1488900.0,0.2053,0.2994,0.5047,63.6695,54.5717,59.1206,54.3154,61.1004,60.1695,4.9627,26.9144,8.1743,True
2012-06-27,79.69,81.45,79.69,61.9450934068,1392900.0,0.2806,0.3013,0.5819,63.9605,54.7853,59.3729,55.804,61.0435,60.3526,8.3977,55.9158,9.9151,True
2012-06-28,79.67,80.34,76.79,60.0987418894,1682600.0,0.3222,0.1663,0.4885,63.9273,55.2062,59.5668,49.987,61.0542,60.466,8.202,4.9471,5.3491,True
2012-06-29,80.74,83.95,80.66,64.576144319,2396100.0,0.4111,0.3558,0.7669,64.2908,55.8544,60.0726,60.6456,61.6389,60.8157,16.484,107.4511,10.078,True
2012-07-02,84.08,84.36,83.12,64.6146099756,958100.0,0.5248,0.4546,0.9794,64.6604,56.3857,60.523,60.7227,62.5252,61.2676,16.616,123.9207,10.5939,True
2012-07-03,84.09,85.65,83.72,65.8685903811,686000.0,0.6668,0.5679,1.2347,65.3458,56.6188,60.9823,63.2367,63.4206,61.7215,16.0412,143.021,12.2056,True
2012-07-05,85.38,85.6,83.47,64.4530542178,1371600.0,0.795,0.5128,1.3077,65.7767,56.7133,61.245,58.693,63.9222,62.1282,10.7231,121.724,11.8083,True
2012-07-06,81.01,81.01,76.15,59.5833020908,4379700.0,0.8283,0.1333,0.9616,65.715,56.8935,61.3043,46.4034,63.8191,62.1641,3.6596,-12.7773,1.1462,True
2012-07-09,77.65,78.0,75.8804,58.8986134032,2531300.0,0.7876,-0.1628,0.6248,65.7358,56.8296,61.2827,44.9844,62.6836,61.9815,0.8273,-44.97,0.7862,False
2012-07-10,77.77,78.97,75.895,58.5755018876,1882300.0,0.6957,-0.3676,0.3281,65.6689,56.9704,61.3196,44.2995,61.4758,61.7605,1.0363,-41.7234,2.0616,False
2012-07-11,76.4,77.18,74.58,57.8369612807,1955500.0,0.5631,-0.5302,0.0329,65.7646,56.7523,61.2585,42.7071,59.8695,61.4635,0.5079,-72.6701,0.2844,False
2012-07-12,74.86,77.65,74.12,58.4447186551,1661200.0,0.4205,-0.5707,-0.1502,65.7575,56.7687,61.2631,44.4672,58.6678,61.2112,-0.1543,-65.45,0.9115,False
2012-07-13,75.9,76.85,75.19,58.9524653224,1381800.0,0.2861,-0.5376,-0.2515,65.7622,56.7548,61.2585,45.9534,58.5417,61.1383,-0.8643,-57.1044,0.9115,False
2012-07-16,75.99,77.75,75.78,58.752443908,1456900.0,0.1601,-0.504,-0.3439,65.7432,56.4853,61.1142,45.4401,58.5124,60.945,-3.0428,-46.6798,2.1305,False
2012-07-17,76.84,77.29,74.53,58.9139996658,1251500.0,0.0482,-0.4477,-0.3995,65.6756,56.2552,60.9654,45.9624,58.5801,60.8604,-4.1899,-56.3901,0.3862,False
2012-07-18,78.28,81.6,77.76,62.691327145,2562900.0,0.0111,-0.1483,-0.1372,65.7213,56.2495,60.9854,56.4152,59.551,60.947,-1.4969,33.1027,6.0147,False
2012-07-19,82.1,82.98,80.66,63.5683441158,2495700.0,0.0368,0.103,0.1398,65.8933,56.2113,61.0523,58.4162,60.5757,61.0553,1.3806,70.0342,7.7127,True
2012-07-20,82.33,82.33,80.55,62.1220354272,1550500.0,0.0775,0.1625,0.2399,65.9954,56.3169,61.1562,54.033,61.2096,61.1901,1.4666,49.0151,7.5552,True
2012-07-23,78.19,78.62,74.93,59.8294822931,2676100.0,0.0885,0.0442,0.1327,65.932,56.198,61.065,47.9258,61.425,60.8737,-2.2626,-38.6165,0.0395,True
2012-07-24,77.68,78.99,76.03,59.0524760296,1929600.0,0.0679,-0.0826,-0.0148,65.941,56.076,61.0085,46.0363,61.4527,60.5029,-0.3658,-33.2043,0.4312,False
2012-07-25,76.78,77.84,74.43,57.7831093614,4308700.0,0.008,-0.2394,-0.2314,65.9516,55.7045,60.8281,43.0644,60.4711,59.9639,-2.8942,-65.7757,1.6048,False
2012-07-26,72.33,76.78,71.71,57.0984206737,6317800.0,-0.0842,-0.3689,-0.4531,65.9288,55.2427,60.5857,41.5155,59.1771,59.4735,-5.7336,-101.6987,4.9366,False
2012-07-27,74.76,78.34,73.92,59.8602548184,3362400.0,-0.1476,-0.2537,-0.4014,65.9222,55.2254,60.5738,49.3833,58.7247,59.492,-2.4894,-38.0321,2.9043,False
2012-07-30,77.14,77.32,71.53,56.3521869355,5688000.0,-0.2453,-0.3907,-0.6361,65.4814,54.8438,60.1626,41.7413,58.0293,59.3222,-7.8976,-105.7679,5.7482,False
2012-07-31,73.62,74.31,72.43,55.9136784501,2988200.0,-0.3658,-0.4819,-0.8477,64.9409,54.5142,59.7275,40.8937,57.4015,59.1448,-11.9132,-126.5082,5.7482,False
