date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-02-03,119.34,124.79,119.34,31.025,2898900.0,0.5141,0.3295,0.8436,31.4078,24.571,27.9894,68.7296,29.7035,28.6842,24.8524,72.6408,0.0992,True
2012-02-06,123.21,124.65,122.4,30.8075,1512500.0,0.5947,0.3223,0.917,31.655,24.878,28.2665,66.7997,30.0865,29.0063,23.1111,80.6144,0.0992,True
2012-02-07,122.84,123.9,121.82,30.7,1353900.0,0.6668,0.2887,0.9555,31.7773,25.3069,28.5421,65.821,30.3865,29.329,21.6614,78.1021,0.3251,True
2012-02-08,123.32,123.94,120.87,30.95,1477000.0,0.7324,0.2623,0.9947,31.9892,25.5703,28.7797,67.0248,30.6105,29.5973,18.2521,79.7486,1.0239,True
2012-02-09,123.42,127.7,123.13,31.4025,2304700.0,0.796,0.2542,1.0502,32.2444,25.8098,29.0271,69.1331,30.977,29.7823,18.5701,101.7081,1.7487,True
2012-02-10,128.11,130.1,126.92,32.11,4118400.0,0.8644,0.2737,1.1382,32.5625,26.0607,29.3116,72.1194,31.194,30.0198,22.2859,127.5502,3.4685,True
2012-02-13,129.8,133.33,129.4,33.0575,4446400.0,0.9455,0.3242,1.2697,32.9287,26.4028,29.6658,75.5179,31.644,30.3112,27.1505,154.6068,5.7269,True
2012-02-14,132.15,134.73,129.9,32.9,2522900.0,1.0255,0.3202,1.3457,33.0749,26.9606,30.0177,73.9133,32.084,30.5457,27.1158,158.4177,6.6891,True
2012-02-15,132.31,133.53,129.931,32.655,2366500.0,1.0945,0.2759,1.3704,33.219,27.3895,30.3043,71.3852,32.425,30.7537,23.342,151.19,6.6891,True
2012-02-16,131.08,132.0,128.88,32.9375,2527800.0,1.1549,0.2417,1.3966,33.5421,27.4974,30.5197,72.5453,32.732,31.0125,13.9109,140.7876,5.8503,True
2012-02-17,132.45,133.0,129.14,32.2925,2470100.0,1.1939,0.1559,1.3498,33.6811,27.7329,30.707,65.9997,32.7685,31.222,15.3613,131.1964,6.5612,True
2012-02-21,130.55,130.95,126.77,31.9025,2539400.0,1.2084,0.0582,1.2666,33.7334,28.0021,30.8678,62.3548,32.5375,31.4227,11.8275,111.6557,4.6567,True
2012-02-22,129.02,129.8,127.735,32.0175,1970300.0,1.206,-0.0098,1.1962,33.8218,28.1772,30.9995,63.0004,32.361,31.6105,10.1587,108.6187,4.6567,False
2012-02-23,128.0,132.0,127.05,32.9425,5232700.0,1.205,-0.0038,1.2012,34.0292,28.3106,31.1699,67.7643,32.4185,31.818,11.261,117.3559,6.2649,False
2012-02-24,145.54,146.26,139.75,35.91,14587100.0,1.2497,0.1785,1.4281,34.8749,28.1503,31.5126,77.654,33.013,32.2407,21.9138,200.185,15.6441,True
2012-02-27,140.73,144.29,140.01,35.8375,3852000.0,1.3165,0.2674,1.5839,35.5188,28.1752,31.847,77.0353,33.722,32.5615,22.1968,185.1451,15.6441,True
2012-02-28,141.0,143.5,141.0,35.865,2861300.0,1.3912,0.2988,1.6901,36.0008,28.3905,32.1956,77.1095,34.5145,32.8987,22.2838,176.027,15.6441,True
2012-02-29,142.95,145.0,142.17,35.79,2516800.0,1.4626,0.2854,1.748,36.3766,28.6736,32.5251,76.3891,35.269,33.238,23.5515,171.7209,16.5677,True
2012-03-01,143.98,145.59,142.02,36.245,2478400.0,1.532,0.2778,1.8098,36.8129,28.8789,32.8459,77.7408,35.9295,33.591,21.3351,167.5957,16.9315,True
2012-03-02,143.99,146.0,143.51,35.9475,2280800.0,1.5884,0.2254,1.8138,37.0517,29.2778,33.1647,74.7432,35.937,33.894,21.2121,162.2113,17.1866,True
2012-03-05,143.4099,143.42,140.21,35.52,1964600.0,1.6231,0.1391,1.7622,37.2754,29.5036,33.3895,70.5547,35.8735,34.1213,14.9291,141.608,14.3124,True
