date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-05-06,41.0,41.0,39.95,40.4,723400.0,1.2728,1.4182,0.1454,38.0465,32.6697,43.4233,59.5836,40.05,38.9467,15.2009,147.9545,17.489,True
2013-05-07,40.58,40.58,39.01,39.52,1846400.0,1.2807,1.3122,0.0315,38.2345,32.9281,43.5409,55.8578,39.762,39.158,12.3166,122.0782,14.9169,True
2013-05-08,39.62,40.2499,39.29,39.58,1440400.0,1.2683,1.2189,-0.0494,38.421,33.2015,43.6405,56.0585,39.918,39.4213,11.8985,118.9717,14.9169,False
2013-05-09,39.26,39.6,38.52,38.85,1895100.0,1.2294,1.0737,-0.1557,38.614,33.6364,43.5916,52.9215,39.86,39.6067,10.6145,93.7078,12.8244,False
2013-05-10,38.54,40.22,38.31,38.99,2527300.0,1.1753,0.9589,-0.2164,38.804,34.08,43.528,53.4567,39.468,39.7867,13.0728,96.3302,14.1051,False
2013-05-13,39.22,40.14,39.05,39.47,1557800.0,1.1195,0.8963,-0.2232,39.0305,34.6472,43.4138,55.3224,39.282,39.9733,12.9432,104.6914,14.1051,False
2013-05-14,39.45,40.34,39.43,40.24,2498300.0,1.0753,0.8985,-0.1768,39.225,34.9921,43.4579,58.2022,39.426,40.1673,9.2041,114.6012,14.524,False
2013-05-15,40.08,40.98,40.03,40.53,2086900.0,1.0429,0.9131,-0.1298,39.47,35.5415,43.3985,59.2617,39.616,40.3613,13.5495,125.4395,15.8594,False
2013-05-16,40.6,41.08,39.65,39.9,1867500.0,1.0071,0.8639,-0.1432,39.6615,36.0544,43.2686,55.9598,39.826,40.1287,12.5171,110.7961,14.7767,False
2013-05-17,39.75,40.48,39.44,40.39,1419200.0,0.9766,0.8545,-0.122,39.8665,36.5991,43.1339,57.9139,40.106,39.9873,6.9485,102.7499,14.177,False
2013-05-20,40.48,41.0,39.96,40.31,1829000.0,0.9475,0.8311,-0.1164,40.0485,37.1263,42.9707,57.4679,40.274,39.8687,11.2015,107.985,15.2915,False
2013-05-21,40.13,40.39,39.26,40.04,1206000.0,0.9143,0.7818,-0.1326,40.184,37.5405,42.8275,55.9107,40.234,39.8073,5.2371,87.7864,13.2777,False
2013-05-22,40.06,40.98,38.1,38.42,1375600.0,0.8525,0.6049,-0.2475,40.224,37.7162,42.7318,47.6165,39.812,39.782,7.2494,61.9999,10.0388,False
2013-05-23,37.72,38.24,36.5,37.65,1123600.0,0.7616,0.3981,-0.3635,39.937,37.6392,42.2348,44.2719,39.362,39.6827,-13.0712,4.6574,5.7956,False
2013-05-24,37.66,37.86,37.05,37.81,671400.0,0.6581,0.2443,-0.4139,39.702,37.548,41.856,45.1299,38.846,39.4733,-12.5635,5.5633,5.7956,False
2013-05-28,38.57,38.88,37.2505,37.31,624400.0,0.5427,0.0811,-0.4616,39.463,37.3618,41.5642,42.9174,38.246,39.2673,-9.6024,11.1527,8.1312,False
2013-05-29,36.79,37.07,35.21,36.72,2483300.0,0.4152,-0.0948,-0.51,39.251,36.9506,41.5514,40.4125,37.582,39.0807,-11.675,-44.3483,2.9391,False
2013-05-30,36.84,37.67,36.61,36.77,1360400.0,0.2867,-0.2275,-0.5142,39.1495,36.6115,41.6875,40.7266,37.252,38.8933,-7.6036,-20.5535,4.313,False
2013-05-31,36.4,37.17,36.15,36.76,1115900.0,0.1634,-0.3297,-0.4931,39.0305,36.2871,41.7739,40.6807,37.074,38.754,-7.4683,-32.4467,3.1744,False
2013-06-03,36.54,36.77,35.91,36.75,1744600.0,0.0494,-0.4068,-0.4561,38.8205,36.054,41.587,40.6316,36.862,38.6047,-10.3171,-40.1844,2.5803,False
2013-06-04,36.89,37.31,35.89,36.09,973200.0,-0.0635,-0.5152,-0.4516,38.605,35.6964,41.5136,37.4351,36.618,38.3793,-9.0,-41.6978,3.8471,False
2013-06-05,35.99,36.105,35.62,35.91,783900.0,-0.1726,-0.6086,-0.4361,38.4245,35.3238,41.5252,36.5939,36.456,38.0907,-11.0276,-61.1413,3.165,False
2013-06-06,35.79,36.75,35.58,36.74,645800.0,-0.2598,-0.6087,-0.3489,38.2825,35.1465,41.4185,42.9297,36.45,37.838,-8.6954,-42.5691,4.6861,False
2013-06-07,37.0,39.23,36.61,39.16,1598600.0,-0.2896,-0.4087,-0.1192,38.298,35.1479,41.4481,56.5065,36.93,37.7887,-0.9343,28.3642,10.2015,False
2013-06-10,39.34,39.76,38.95,39.65,1532100.0,-0.2733,-0.2083,0.065,38.331,35.1391,41.5229,58.6411,37.51,37.7393,-1.1437,66.1134,11.3167,True
2013-06-11,39.44,40.24,38.9001,39.95,2812200.0,-0.2236,-0.025,0.1986,38.355,35.1222,41.5878,59.931,38.282,37.7153,0.2491,71.8754,12.3197,True
2013-06-12,40.34,40.49,38.23,38.37,2877500.0,-0.1803,-0.0071,0.1732,38.2615,35.1462,41.3768,50.9619,38.774,37.604,0.3718,46.9521,10.5448,True
2013-06-13,38.33,38.33,35.9,37.93,2042700.0,-0.1499,-0.0282,0.1218,38.1315,35.1937,41.0693,48.7835,39.012,37.5713,-6.4666,-11.4759,4.6947,True
2013-06-14,37.92,38.3,37.24,37.25,645800.0,-0.1396,-0.0986,0.0411,37.999,35.1547,40.8433,45.5589,38.63,37.5447,-6.7673,-5.7942,4.6947,True
2013-06-17,37.76,38.18,37.46,38.04,812900.0,-0.1296,-0.0896,0.0401,37.8815,35.2563,40.5067,49.6977,38.308,37.56,-5.6818,3.5168,4.6947,True
2013-06-18,38.37,38.44,37.23,37.67,1359900.0,-0.1259,-0.111,0.0149,37.7495,35.3722,40.1268,47.8715,37.852,37.584,-6.2439,-1.6084,5.283,True
2013-06-19,37.78,39.61,37.78,38.69,1614900.0,-0.1098,-0.0452,0.0646,37.682,35.5,39.864,52.9755,37.916,37.7153,-1.9312,30.7266,7.8849,True
2013-06-20,38.3105,38.52,37.78,38.33,1137100.0,-0.0922,-0.0218,0.0704,37.6775,35.5013,39.8537,51.0841,37.996,37.8193,-6.0029,11.5654,7.8849,True
2013-06-21,38.86,39.28,37.61,39.24,1677000.0,-0.0599,0.0693,0.1292,37.757,35.4769,40.0371,55.397,38.394,37.9847,2.7197,28.9962,9.554,True
2013-06-24,38.92,40.02,38.12,39.43,1700600.0,-0.0169,0.1551,0.172,37.838,35.4439,40.2321,56.2598,38.672,38.1633,5.7052,45.4429,11.1481,True
2013-06-25,39.75,40.01,39.04,39.6,905800.0,0.0333,0.2341,0.2008,37.9525,35.4536,40.4514,57.0561,39.058,38.3973,2.9064,56.9329,11.1481,True
2013-06-26,40.0,41.0,39.82,40.89,1638300.0,0.1059,0.3963,0.2903,38.161,35.4237,40.8983,62.5929,39.498,38.7293,10.6016,92.572,13.2633,True
2013-06-27,41.0,41.4,40.19,40.93,2101700.0,0.1891,0.522,0.3328,38.369,35.4593,41.2787,62.7524,40.018,39.0087,9.9018,99.7673,14.1035,True
2013-06-28,40.86,41.35,40.21,40.39,4739000.0,0.2656,0.5714,0.3058,38.5505,35.6122,41.4888,59.106,40.248,39.0907,11.2456,89.7935,14.1035,True
2013-07-01,40.21,41.4,39.825,40.79,1504500.0,0.3396,0.6356,0.296,38.7525,35.7818,41.7232,60.9088,40.52,39.1667,12.5918,88.0094,13.0138,True
2013-07-02,40.79,41.285,40.53,41.21,1036500.0,0.4141,0.7121,0.298,39.0085,36.1184,41.8986,62.7559,40.842,39.2507,10.654,98.3719,13.0138,True
2013-07-03,40.93,41.82,40.93,41.74,1015100.0,0.4925,0.8062,0.3137,39.3,36.5459,42.0541,64.9924,41.012,39.4753,15.8288,114.3748,14.1915,True
2013-07-05,41.77,43.34,41.68,43.31,1393900.0,0.5932,0.996,0.4028,39.6285,36.6187,42.6383,70.5963,41.488,39.834,17.932,159.9219,17.4217,True
2013-07-08,43.14,44.0,42.79,42.87,1540300.0,0.6942,1.0982,0.404,39.814,36.5006,43.1274,67.3586,41.984,40.2087,12.1591,171.9382,18.772,True
2013-07-09,43.05,43.45,42.18,43.29,1120300.0,0.7952,1.1993,0.4041,39.996,36.3549,43.6371,68.821,42.484,40.5587,9.2807,157.9951,16.9743,True
2013-07-10,42.98,44.0,42.89,43.47,948100.0,0.892,1.2792,0.3872,40.172,36.2291,44.1149,69.4496,42.936,40.9453,9.3439,172.2185,18.1108,True
2013-07-11,44.015,44.81,43.9,44.43,1839600.0,0.9944,1.4038,0.4094,40.475,36.214,44.736,72.6052,43.474,41.328,10.6693,200.3222,19.7558,True
2013-07-12,44.84,46.535,44.82,45.46,3341100.0,1.109,1.5676,0.4586,40.8515,36.2402,45.4628,75.5128,43.904,41.8033,21.4062,236.6561,23.1015,True
2013-07-15,45.43,45.92,44.96,45.26,959900.0,1.2197,1.6621,0.4425,41.252,36.5707,45.9333,73.8814,44.382,42.2047,19.8956,216.3801,23.1015,True
2013-07-16,45.31,45.3825,43.91,43.99,1888400.0,1.2989,1.6159,0.317,41.5495,36.9673,46.1317,64.4135,44.522,42.5087,18.8646,172.005,19.9532,True
2013-07-17,44.36,44.62,43.7,43.73,1135300.0,1.3472,1.5406,0.1933,41.8525,37.5432,46.1618,62.6524,44.574,42.784,16.077,149.8797,19.3325,True
2013-07-18,43.73,45.07,43.53,44.84,1358500.0,1.3883,1.5525,0.1642,42.16,37.9201,46.3999,66.804,44.656,43.0473,13.7844,158.2606,20.232,True
2013-07-19,44.55,44.55,43.84,43.89,718200.0,1.4043,1.4684,0.0641,42.438,38.5223,46.3537,60.6244,44.342,43.2447,15.6542,137.9691,20.232,True
2013-07-22,44.0,44.01,43.62,43.83,787100.0,1.3996,1.381,-0.0187,42.6675,38.9982,46.3368,60.2473,44.056,43.474,12.0418,126.0268,19.5579,False
2013-07-23,44.0,44.0,43.41,43.52,670800.0,1.3741,1.272,-0.1021,42.872,39.5036,46.2404,58.2417,43.962,43.656,9.945,118.1798,18.9108,False
2013-07-24,43.95,44.94,43.95,44.54,1067800.0,1.35,1.2535,-0.0965,43.119,40.034,46.204,62.6276,44.124,43.878,12.3219,142.1652,20.8607,False
2013-07-25,44.47,45.57,44.47,45.38,807500.0,1.3383,1.2918,-0.0466,43.3435,40.2867,46.4003,65.7973,44.232,44.1207,11.1463,155.7761,22.1369,False
2013-07-26,45.09,45.29,44.05,44.14,711200.0,1.3123,1.2081,-0.1042,43.504,40.6399,46.3681,58.0149,44.282,44.176,9.3961,128.2253,20.816,False
2013-07-29,44.1,44.62,43.6,43.75,133400.0,1.2694,1.0976,-0.1717,43.672,41.1895,46.1545,55.7912,44.266,44.2347,7.9081,107.6741,19.409,False
2013-07-30,43.75,43.91,42.89,43.21,1061100.0,1.2066,0.9555,-0.2511,43.793,41.675,45.911,52.7894,44.204,44.2293,6.0628,84.6161,17.2187,False
2013-07-31,43.29,43.91,43.16,43.58,1642900.0,1.1378,0.8628,-0.275,43.9115,42.1496,45.6734,54.5833,44.012,44.2367,6.3582,87.1037,17.2187,False
2013-08-01,46.09,47.43,42.57,46.4,4926500.0,1.1113,1.0053,-0.106,44.1445,42.3605,45.9285,65.3385,44.216,44.368,13.4146,134.2267,24.335,False
2013-08-02,45.6,46.0,45.19,45.62,3911600.0,1.0977,1.0432,-0.0545,44.26,42.4092,46.1108,61.0538,44.512,44.3787,6.1375,130.7668,24.335,False
2013-08-05,45.36,45.36,43.91,44.01,1146900.0,1.0647,0.9326,-0.132,44.317,42.5739,46.0601,53.3208,44.564,44.2953,3.0909,95.1991,20.4413,False
2013-08-06,43.5,43.68,41.93,42.3,2022400.0,0.9915,0.699,-0.2926,44.2675,42.3619,46.1731,46.6037,44.382,44.1827,0.5293,46.7896,14.7865,False
2013-08-07,42.24,42.31,41.35,41.64,1371500.0,0.8843,0.4553,-0.429,44.176,41.9734,46.3786,44.296,43.994,44.0433,-3.8409,23.2573,13.2032,False
2013-08-08,41.71,42.88,41.33,42.68,928900.0,0.7759,0.3421,-0.4337,44.0885,41.796,46.381,48.5935,43.25,43.8993,-4.3071,35.8456,14.3835,False
2013-08-09,42.6,42.96,42.17,42.49,1123300.0,0.6676,0.2344,-0.4332,43.94,41.6374,46.2426,47.8706,42.624,43.806,-7.6824,40.8983,14.5493,False
2013-08-12,41.9,43.0,41.77,42.06,964500.0,0.5567,0.113,-0.4436,43.78,41.4224,46.1376,46.2039,42.234,43.688,-6.3589,33.1298,13.4321,False
2013-08-13,42.16,42.16,41.35,41.59,690700.0,0.4412,-0.0208,-0.462,43.66,41.1201,46.1999,44.3938,42.092,43.5593,-7.1008,17.762,12.2629,False
2013-08-14,41.59,43.56,41.53,43.51,1712400.0,0.3585,0.0277,-0.3308,43.649,41.1085,46.1895,52.5331,42.466,43.4907,-2.3756,46.1291,15.2249,False
2013-08-15,42.92,43.61,42.68,43.61,1890900.0,0.3014,0.0734,-0.2281,43.5875,41.1065,46.0685,52.9176,42.652,43.3727,-3.2394,55.3175,15.3288,False
2013-08-16,43.69,44.61,43.32,44.47,2291100.0,0.2765,0.1769,-0.0996,43.6165,41.1086,46.1244,56.1883,43.048,43.3947,0.1347,73.8479,17.3865,False
2013-08-19,44.35,44.38,43.6625,43.88,1747400.0,0.263,0.209,-0.0541,43.619,41.1102,46.1278,53.4586,43.412,43.4033,0.8407,67.8164,17.3865,False
2013-08-20,43.65,44.61,43.52,44.48,894100.0,0.2663,0.2796,0.0132,43.667,41.131,46.203,55.7984,43.99,43.488,1.3864,71.5843,17.8613,True
2013-08-21,44.2,46.03,44.02,45.46,3527200.0,0.295,0.4099,0.1148,43.713,41.0836,46.3424,59.3727,44.38,43.6133,2.4255,93.7577,20.7222,True
2013-08-22,45.14,46.6,45.04,45.56,1814800.0,0.3391,0.5153,0.1762,43.722,41.0688,46.3752,59.7287,44.77,43.5573,2.2603,105.9604,21.8335,True
2013-08-23,45.45,46.27,45.45,45.74,1787700.0,0.3925,0.6063,0.2138,43.802,41.0103,46.5937,60.398,45.024,43.5653,2.1638,105.7064,21.8335,True
2013-08-26,45.82,47.83,45.58,47.35,2247500.0,0.4739,0.7992,0.3253,43.982,40.7912,47.1728,65.8389,45.718,43.788,7.1941,131.8574,24.8166,True
2013-08-27,46.72,46.72,45.61,46.08,1728500.0,0.5471,0.8399,0.2928,44.1255,40.8301,47.4209,58.9893,46.038,44.04,6.3995,108.9725,24.8166,True
2013-08-28,46.46,46.83,45.87,46.43,1026800.0,0.6157,0.8901,0.2744,44.268,40.8356,47.7004,60.2115,46.232,44.3593,6.65,113.8752,25.0253,True
2013-08-29,45.92,47.03,45.9,47.0,766900.0,0.6855,0.9648,0.2793,44.298,40.7821,47.8139,62.1784,46.52,44.6473,-0.8433,119.9408,25.4081,True
2013-08-30,46.9,47.05,45.98,46.88,2180000.0,0.7489,1.0027,0.2538,44.361,40.7101,48.0119,61.4928,46.748,44.94,2.2826,118.2615,25.4468,True
2013-09-03,47.1,47.64,46.41,46.9,1931300.0,0.8037,1.0226,0.2189,44.5055,40.6962,48.3148,61.5684,46.658,45.2627,5.0265,125.8877,26.5896,True
2013-09-04,47.6,47.6,46.12,47.2,1213100.0,0.853,1.0505,0.1974,44.7505,40.91,48.591,62.7452,46.882,45.6367,8.9744,122.3121,25.627,True
2013-09-05,47.25,48.09,46.8,47.6,1251100.0,0.9009,1.0922,0.1914,45.0485,41.2957,48.8013,64.3064,47.116,45.9093,13.6611,134.3148,26.5862,True
2013-09-06,47.81,48.0,46.52,46.95,1980300.0,0.9328,1.0607,0.1278,45.262,41.5875,48.9365,59.9334,47.106,46.132,11.9403,121.3342,25.6445,True
2013-09-09,47.02,49.47,46.61,49.14,1801500.0,0.986,1.1985,0.2126,45.5945,41.7826,49.4064,67.8305,47.558,46.4433,15.1536,157.2072,28.4849,True
2013-09-10,49.3,49.97,49.15,49.88,927200.0,1.0592,1.3519,0.2928,45.9855,42.1004,49.8706,69.9731,48.154,46.8433,16.2093,192.1736,29.4175,True
2013-09-11,49.86,50.27,49.55,49.89,1185100.0,1.1388,1.4575,0.3187,46.4005,42.7141,50.0869,70.002,48.692,47.204,19.2362,194.3926,29.9747,True
2013-09-12,50.0,50.35,49.41,49.45,1246400.0,1.2088,1.4885,0.2797,46.6975,43.0334,50.3616,66.9608,49.062,47.47,15.5877,184.5947,29.4896,True
2013-09-13,49.44,49.55,47.34,48.79,1667100.0,1.2557,1.4432,0.1875,46.9565,43.4741,50.4389,62.5906,49.43,47.6853,13.6207,142.5177,22.6084,True
2013-09-16,48.96,49.85,48.215,48.75,1323600.0,1.2821,1.388,0.1059,47.1705,43.8015,50.5395,62.3264,49.352,47.886,11.7462,150.0769,23.2098,True
2013-09-17,48.62,49.41,48.62,49.34,1454800.0,1.3009,1.3761,0.0752,47.4435,44.3085,50.5785,64.6819,49.244,48.0187,11.3339,150.5164,23.2098,True
2013-09-18,50.6684,51.65,50.44,51.22,2185500.0,1.3409,1.501,0.1601,47.7805,44.5448,51.0162,70.8946,49.51,48.3613,15.7812,203.2853,27.5571,True
2013-09-19,51.4,51.75,51.08,51.57,990200.0,1.3947,1.6097,0.215,48.086,44.6376,51.5344,71.8813,49.934,48.704,12.4267,203.3793,27.7428,True
2013-09-20,51.63,52.26,51.26,52.23,3875100.0,1.4616,1.7292,0.2676,48.4195,44.731,52.108,73.6836,50.622,49.0527,12.1459,205.4184,28.6909,True
2013-09-23,52.0,52.39,51.5,51.82,1414400.0,1.5233,1.7703,0.247,48.7235,44.9669,52.4801,70.6687,51.236,49.382,13.2267,193.9125,28.9326,True
2013-09-24,51.72,53.11,51.57,52.59,1064400.0,1.5874,1.8439,0.2564,48.9855,44.9296,53.0414,72.8999,51.886,49.7613,11.0391,197.7347,30.264,True
2013-09-25,52.68,53.11,52.18,52.35,1009900.0,1.6422,1.8613,0.2191,49.299,45.2207,53.3773,71.0939,52.112,50.1047,13.6772,190.0134,30.264,True
2013-09-26,52.58,52.78,52.13,52.39,1147400.0,1.6852,1.8569,0.1718,49.597,45.5298,53.6642,71.2212,52.276,50.424,12.7055,176.2974,30.089,True
2013-09-27,52.44,53.0,52.36,52.52,838400.0,1.7167,1.8427,0.1261,49.873,45.799,53.947,71.6559,52.334,50.7953,12.694,171.2064,30.5068,True
2013-09-30,52.1,52.34,51.17,51.95,1383100.0,1.7264,1.7651,0.0388,50.1265,46.2008,54.0522,66.9079,52.36,50.9827,11.2434,142.4349,26.3529,True
2013-10-01,51.6,51.89,50.61,51.49,1288600.0,1.7106,1.6475,-0.0631,50.356,46.683,54.029,63.2823,52.14,51.09,8.9211,123.8345,24.4571,False
2013-10-02,51.35,52.42,51.215,52.27,1158200.0,1.6882,1.5988,-0.0894,50.6095,47.1491,54.0699,66.5731,52.124,51.2487,10.1261,132.9146,25.5325,False
2013-10-03,52.39,52.9,51.56,52.15,1512800.0,1.6572,1.5329,-0.1243,50.837,47.6074,54.0666,65.6039,52.076,51.4287,10.0021,132.0007,26.4962,False
2013-10-04,53.09,55.46,52.81,54.43,1688800.0,1.6549,1.6456,-0.0092,51.211,48.14,54.282,73.4673,52.458,51.8047,15.5417,169.2471,31.3169,False
2013-10-07,54.26,55.46,53.135,53.25,1235700.0,1.6481,1.6211,-0.027,51.4165,48.3775,54.4555,65.2018,52.718,52.1047,12.1083,153.3894,31.3169,False
2013-10-08,53.06,53.06,47.64,48.91,4258200.0,1.5659,1.2372,-0.3288,51.368,48.204,54.532,45.1739,52.202,52.076,6.1837,61.7883,14.6282,False
2013-10-09,48.92,49.08,47.3701,48.08,1583100.0,1.4239,0.8561,-0.5679,51.2775,47.8565,54.6985,42.499,51.364,51.8667,-2.3672,23.9074,13.9051,False
2013-10-10,49.05,51.82,48.7,51.6,1422400.0,1.3049,0.8285,-0.4763,51.385,48.0669,54.7031,54.69,51.254,51.8687,2.9196,75.8266,19.1691,False
2013-10-11,51.65,51.89,50.88,51.59,726800.0,1.2032,0.7967,-0.4065,51.525,48.4277,54.6223,54.6548,50.686,51.826,4.7225,88.2298,19.2973,False
2013-10-14,51.18,52.9,50.77,51.9,716500.0,1.1201,0.7874,-0.3326,51.6825,48.8573,54.5077,55.6057,50.416,51.8313,6.1184,93.0077,21.1326,False
2013-10-15,51.92,51.92,49.68,49.69,1080700.0,1.015,0.5949,-0.4201,51.7,48.9292,54.4708,47.9284,50.572,51.638,5.0799,60.7185,18.1829,False
2013-10-16,50.11,52.295,50.04,51.85,1204900.0,0.9339,0.6096,-0.3244,51.7315,48.969,54.494,54.506,51.326,51.6047,1.2488,78.1087,18.8741,False
2013-10-17,51.57,52.0,50.88,51.71,1325400.0,0.8677,0.6029,-0.2648,51.7385,48.9769,54.5001,54.032,51.348,51.5593,0.4831,78.1076,18.8741,False
2013-10-18,52.15,52.38,51.24,51.83,628700.0,0.8143,0.6005,-0.2138,51.7185,48.9657,54.4713,54.3962,51.396,51.5133,0.2296,81.1876,19.586,False
2013-10-21,52.68,54.04,52.68,53.88,1108700.0,0.8025,0.7552,-0.0473,51.8215,48.9115,54.7315,60.1719,51.792,51.642,3.1495,112.5414,22.6032,False
2013-10-22,54.22,54.57,52.59,54.08,1281800.0,0.8187,0.8838,0.0651,51.896,48.8386,54.9534,60.6923,52.67,51.8147,2.749,112.9693,23.5348,True
2013-10-23,54.0,54.0,52.5,52.96,1418300.0,0.832,0.8851,0.0531,51.9265,48.8395,55.0135,56.2803,52.892,51.8607,1.6758,97.8077,23.2786,True
2013-10-24,54.75,58.41,54.75,58.37,3032100.0,0.9271,1.3076,0.3805,52.2255,48.0503,56.4007,68.2321,54.224,52.2753,10.6669,172.8302,30.4656,True
2013-10-25,57.55,57.8,56.05,56.69,2050900.0,1.0397,1.4898,0.4501,52.434,47.8267,57.0413,62.5434,55.196,52.426,9.0566,158.8728,30.4656,True
2013-10-28,56.6,56.94,54.68,54.84,1120800.0,1.1253,1.4679,0.3426,52.5785,47.861,57.296,56.9421,55.388,52.532,8.7887,127.1835,26.6538,True
2013-10-29,54.81,55.49,53.93,54.05,1179400.0,1.1744,1.371,0.1966,52.7065,47.9752,57.4378,54.7008,55.382,52.8747,6.9378,104.4936,24.6266,True
2013-10-30,54.03,55.17,53.7048,54.1,1058100.0,1.1963,1.2835,0.0872,52.798,48.0333,57.5627,54.8214,55.61,53.276,5.2461,98.6645,24.0205,True
2013-10-31,54.17,54.92,52.82,54.61,972200.0,1.2052,1.2409,0.0357,52.921,48.1029,57.7391,56.0986,54.858,53.4767,3.8185,92.5079,21.6564,True
2013-11-01,54.22,54.51,53.01,53.81,1217900.0,1.1901,1.1297,-0.0604,52.89,48.1032,57.6768,53.554,54.282,53.6247,-1.7129,83.8192,21.6564,False
2013-11-04,54.14,54.41,53.71,54.16,1058500.0,1.1636,1.0575,-0.1061,52.9355,48.1187,57.7523,54.521,54.146,53.7753,-1.8933,88.3353,21.6564,False
2013-11-05,54.16,56.355,53.92,55.36,1294700.0,1.1478,1.0847,-0.0631,53.258,48.706,57.81,57.7521,54.408,54.1533,6.21,109.5078,24.9633,False
2013-11-06,55.03,55.35,51.8,53.73,2555600.0,1.1109,0.9636,-0.1474,53.5405,49.6568,57.4242,52.3403,54.334,54.2787,12.7751,73.6704,19.3779,False
2013-11-07,54.14,54.42,51.52,51.79,3767000.0,1.0293,0.7029,-0.3264,53.55,49.6844,57.4156,46.7535,53.77,54.284,5.0174,48.431,18.6655,False
2013-11-08,51.53,52.99,51.2,51.86,1963000.0,0.9227,0.4963,-0.4264,53.5635,49.7236,57.4034,46.9723,53.38,54.286,2.1199,33.4531,17.8481,False
2013-11-11,51.82,52.49,51.71,51.96,1141200.0,0.8055,0.3367,-0.4688,53.5665,49.7317,57.4013,47.3037,52.94,54.158,-0.775,32.4309,17.8481,False
2013-11-12,52.0,52.81,51.5,52.35,1389300.0,0.6922,0.239,-0.4532,53.6995,50.2462,57.1528,48.6451,52.338,54.0427,1.7142,34.6936,18.4292,False
2013-11-13,52.0,53.57,51.54,53.54,1145000.0,0.6047,0.2546,-0.3501,53.784,50.4347,57.1333,52.5905,52.3,54.0813,2.4381,50.6076,19.7992,False
2013-11-14,53.37,53.86,52.41,52.62,1126300.0,0.5219,0.1906,-0.3313,53.8295,50.5706,57.0884,49.444,52.466,53.698,3.5769,51.3161,20.3186,False
2013-11-15,53.05,53.49,52.63,53.1,765800.0,0.4528,0.1765,-0.2763,53.893,50.7448,57.0412,51.0801,52.714,53.4587,2.1191,53.0608,20.3186,False
2013-11-18,53.27,53.68,51.43,51.66,1130100.0,0.372,0.0486,-0.3234,53.782,50.4867,57.0773,46.2673,52.654,53.2467,-0.6662,26.665,17.0743,False
2013-11-19,52.01,52.75,51.08,51.85,2327400.0,0.2902,-0.037,-0.3272,53.6705,50.2738,57.0672,46.9736,52.554,53.1,-3.3352,13.1941,16.1455,False
2013-11-20,51.84,52.52,50.54,51.15,1457000.0,0.2003,-0.1595,-0.3597,53.58,50.0198,57.1402,44.6565,52.076,52.9033,-2.7407,-6.0265,14.7173,False
2013-11-21,51.64,52.89,51.14,52.84,1227300.0,0.1364,-0.1188,-0.2552,53.3035,50.4946,56.1124,50.9191,52.12,52.7853,-9.4504,22.245,15.4418,False
2013-11-22,53.25,55.82,52.84,55.42,2571300.0,0.1332,0.1202,-0.013,53.24,50.6952,55.7848,58.5848,52.584,52.8927,-3.4256,108.3644,20.8561,False
2013-11-25,55.49,55.5,52.17,52.61,1833000.0,0.123,0.082,-0.041,53.1285,50.6804,55.5766,49.5533,52.774,52.7893,-2.529,59.0998,19.083,False
2013-11-26,53.22,55.06,52.64,54.5,7598300.0,0.1387,0.2018,0.0631,53.151,50.6615,55.6405,54.5973,53.304,52.732,-0.7749,82.3042,19.083,True
2013-11-27,54.45,54.46,53.4,53.76,740600.0,0.1579,0.2344,0.0765,53.134,50.6661,55.6019,52.3994,53.826,52.734,-1.2869,72.3358,19.083,True
2013-11-29,53.96,54.44,52.42,53.11,589900.0,0.1674,0.2054,0.038,53.059,50.6857,55.4323,50.4867,53.88,52.822,-0.874,46.8975,16.4546,True
2013-12-02,53.2,53.25,51.9,52.34,1120600.0,0.1577,0.1189,-0.0388,52.9855,50.6187,55.3523,48.2512,53.264,52.854,-2.3115,7.1056,15.084,False
2013-12-03,52.06,52.53,51.72,51.98,638300.0,0.1304,0.0211,-0.1093,52.8765,50.5355,55.2175,47.2042,53.138,52.8553,-3.4552,-15.8084,14.6092,False
2013-12-04,51.52,53.32,51.52,53.2,1354000.0,0.1126,0.0415,-0.0711,52.7685,50.714,54.823,51.0601,52.878,52.912,-5.3855,11.1997,16.1533,False
2013-12-05,52.96,54.06,52.49,53.49,1093800.0,0.1061,0.0802,-0.0259,52.7565,50.7219,54.7911,51.9538,52.824,52.9087,-2.3306,42.2544,17.5731,False
2013-12-06,54.14,54.285,52.53,52.71,861400.0,0.0944,0.0473,-0.047,52.8025,50.8163,54.7887,49.3565,52.744,52.9147,-0.2481,31.4412,18.0025,False
2013-12-09,52.98,53.0,51.22,51.63,1604900.0,0.0625,-0.0651,-0.1275,52.791,50.7806,54.8014,45.9486,52.602,52.8167,0.0189,-36.5212,14.4721,False
2013-12-10,50.9,51.3525,50.74,50.86,1300200.0,0.0072,-0.2138,-0.221,52.736,50.5826,54.8894,43.6466,52.378,52.7633,-2.1671,-92.7929,13.21,False
2013-12-11,50.99,51.18,49.31,49.35,1813900.0,-0.0839,-0.4484,-0.3645,52.586,49.9763,55.1957,39.4897,51.608,52.5967,-3.0865,-152.5142,9.5507,False
2013-12-12,49.35,49.59,48.22,49.0,2265500.0,-0.1981,-0.655,-0.4569,52.359,49.36,55.358,38.5772,50.71,52.4533,-7.4295,-201.6888,6.873,False
