date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-19,355.49,356.0,350.522,33.4796113761,885500.0,-0.3774,-0.091,-0.4684,34.0831,31.457,36.7092,47.3267,32.8939,33.6079,-3.2197,-42.5499,0.6975,False
2012-01-20,349.97,350.0,337.5,32.3184029792,1895200.0,-0.4048,-0.1096,-0.5144,33.9261,31.2723,36.5799,40.3313,32.8438,33.3994,-6.4198,-109.6112,4.1159,False
2012-01-23,339.95,343.9,336.26,32.1666110319,1034300.0,-0.4351,-0.1215,-0.5567,33.7603,31.102,36.4187,39.5133,32.8434,33.1525,-8.1318,-131.3778,4.5576,False
2012-01-24,338.46,344.6,337.3,32.5100403127,683000.0,-0.4593,-0.0967,-0.556,33.6255,31.0008,36.2502,42.3478,32.781,32.9628,-8.4484,-124.0294,4.2818,False
2012-01-25,342.16,349.88,341.0,33.0877984121,899400.0,-0.4681,-0.035,-0.5031,33.4869,31.0638,35.9101,46.8383,32.7125,32.8399,-7.4365,-91.8013,2.2134,False
2012-01-26,349.01,354.936,347.22,32.9986206431,923000.0,-0.4671,0.004,-0.4631,33.36,31.1208,35.5992,46.2426,32.6163,32.7876,-6.8795,-68.5194,0.2765,True
2012-01-27,347.75,351.7,345.61,33.0896958114,724300.0,-0.4575,0.0384,-0.4191,33.2422,31.2165,35.2679,46.9804,32.7706,32.7647,-6.6464,-76.8631,0.8847,True
2012-01-30,346.97,352.37,346.25,33.3913823067,824000.0,-0.4372,0.0813,-0.3559,33.1182,31.486,34.7504,49.443,33.0155,32.8219,-6.8393,-70.2781,0.625,True
2012-01-31,355.37,358.65,352.44,33.7329141881,1063300.0,-0.4047,0.1297,-0.275,33.0371,31.7282,34.3461,52.1393,33.2601,32.8836,-5.1264,-33.5933,1.7851,True
2012-02-01,358.24,361.23,356.0,33.9273976206,1458000.0,-0.3624,0.1694,-0.193,32.9869,31.9177,34.0561,53.6476,33.428,32.9392,-4.5574,-14.6395,2.7582,True
2012-02-02,367.16,384.25,367.16,36.1995333317,3502600.0,-0.279,0.3337,0.0547,33.1077,31.3692,34.8462,66.7599,34.0682,33.1928,4.8191,111.6854,10.7791,True
2012-02-03,382.05,391.3,382.05,37.0296455435,2233200.0,-0.1603,0.4747,0.3144,33.2875,30.8487,35.7264,70.0736,34.8562,33.4902,10.0301,169.5769,13.0137,True
2012-02-06,393.0,393.0,387.0,37.1235668109,1125600.0,-0.0239,0.5456,0.5217,33.5171,30.5902,36.4439,70.431,35.6026,33.8205,11.0169,176.4617,13.5447,True
2012-02-07,391.99,394.48,388.65,37.2753587582,1256800.0,0.1189,0.5714,0.6903,33.7405,30.4101,37.0708,71.03,36.3111,34.1174,13.4153,174.9325,14.0095,True
2012-02-08,393.02,395.16,390.25,37.4650986923,1009000.0,0.2611,0.5686,0.8297,33.959,30.2724,37.6456,71.7952,37.0186,34.3864,12.4915,172.4339,14.2249,True
2012-02-09,399.97,401.79,394.27,37.6064549433,1000000.0,0.397,0.5437,0.9407,34.2196,30.2837,38.1555,72.3776,37.3,34.6615,16.2721,184.0511,16.304,True
2012-02-10,394.0,396.98,392.41,37.5817887518,748400.0,0.5206,0.4944,1.015,34.4702,30.3525,38.588,72.0993,37.4105,35.0124,15.1167,163.1449,15.5052,True
2012-02-13,399.52,400.0,395.32,37.630172435,584700.0,0.6296,0.4359,1.0655,34.7433,30.5487,38.9379,72.323,37.5118,35.3766,15.617,165.699,16.4527,True
2012-02-14,396.47,396.55,393.82,37.5258154713,766000.0,0.7206,0.364,1.0846,34.9785,30.7143,39.2428,71.0074,37.5619,35.711,14.2795,146.9936,15.7968,True
2012-02-15,398.8,399.726,392.65,37.2801022566,730500.0,0.79,0.2776,1.0676,35.171,30.8564,39.4856,67.8918,37.5249,35.9905,12.7545,138.6971,16.8057,True
2012-02-16,394.1,395.87,389.77,37.2981275503,722300.0,0.8407,0.2028,1.0436,35.3619,31.0257,39.6981,68.0021,37.4632,36.2771,11.1994,122.8948,15.5292,True
2012-02-17,394.72,396.99,392.29,37.5685069564,768800.0,0.8795,0.1549,1.0344,35.6244,31.4235,39.8254,69.677,37.4605,36.5757,13.4257,127.3251,15.8927,True
2012-02-21,395.45,400.79,394.01,37.9052953395,1158800.0,0.912,0.1303,1.0423,35.9114,31.9154,39.9074,71.657,37.5156,36.8767,16.5426,134.9391,17.1232,True
2012-02-22,397.98,408.54,397.98,38.5959486997,1008700.0,0.948,0.1437,1.0917,36.2157,32.3783,40.053,75.2131,37.7296,37.2009,18.5548,156.1011,19.564,True
2012-02-23,406.79,407.766,404.23,38.5266936238,821600.0,0.9809,0.1316,1.1125,36.4876,32.8078,40.1674,74.2127,37.9789,37.5075,16.5445,157.0728,19.564,True
2012-02-24,408.32,418.76,406.19,39.4289070105,1286900.0,1.0223,0.1657,1.188,36.8091,33.2845,40.3337,78.2505,38.4051,37.7228,17.9818,180.0019,22.8953,True
2012-02-27,412.33,422.08,410.97,39.9782041198,875400.0,1.0733,0.2041,1.2775,37.1535,33.8084,40.4987,80.2661,38.887,37.9193,20.0114,189.3814,23.8637,True
2012-02-28,421.47,426.0,420.01,40.2220199351,969100.0,1.1292,0.2233,1.3525,37.4951,34.3684,40.6217,81.0991,39.3504,38.1259,20.8956,197.3264,24.9948,True
2012-02-29,424.13,428.57,417.611,39.8453861659,1099100.0,1.1765,0.1893,1.3657,37.8007,35.0301,40.5713,75.8031,39.6002,38.2972,19.4953,181.4519,25.7305,True
2012-03-01,422.49,423.28,417.0,39.8861802517,872600.0,1.2139,0.1499,1.3639,38.0986,35.8203,40.377,75.985,39.8721,38.4586,17.1774,165.7,25.433,True
2012-03-02,416.5,419.47,412.68,39.1604250037,965200.0,1.2289,0.06,1.2889,38.2467,36.1002,40.3931,66.4572,39.8184,38.5622,9.1659,139.4828,23.3351,True
2012-03-05,414.52,419.3,412.13,39.6195956443,831800.0,1.2336,0.0186,1.2522,38.3762,36.2266,40.5258,69.0849,39.7467,38.6981,7.1556,136.3957,23.0686,True
2012-03-06,410.97,412.13,406.278,38.73920235,935800.0,1.2146,-0.0758,1.1389,38.457,36.3816,40.5324,59.508,39.4502,38.772,4.8677,107.0238,20.257,False
2012-03-07,411.31,414.99,410.65,39.061760238,839400.0,1.1843,-0.1214,1.0629,38.5463,36.529,40.5635,61.5977,39.2934,38.8744,5.1992,112.7505,21.1523,False
2012-03-08,414.46,418.93,413.55,39.5854424562,709500.0,1.154,-0.1211,1.033,38.6523,36.6507,40.6539,64.7612,39.2333,39.0281,6.0153,119.2571,22.3733,False
2012-03-09,418.17,421.07,415.51,39.7998485817,735400.0,1.1262,-0.1113,1.0149,38.762,36.7612,40.7627,65.9902,39.3612,39.1949,4.7985,119.3807,23.0316,False
2012-03-12,418.07,423.63,417.53,39.8321043705,646300.0,1.0993,-0.1076,0.9917,38.8745,36.8989,40.8501,66.1804,39.4037,39.3458,6.7132,118.1382,23.8176,False
2012-03-13,422.0,423.34,416.8,40.1508674599,752800.0,1.077,-0.0893,0.9877,39.0005,37.037,40.9641,68.0703,39.686,39.4955,5.835,114.9177,23.452,False
2012-03-14,422.42,426.129,418.661,39.9801015191,617500.0,1.0535,-0.0939,0.9597,39.1232,37.2385,41.008,65.9548,39.8697,39.5878,7.4591,112.4883,24.3202,False
2012-03-15,421.42,422.99,418.0,39.8026946807,588800.0,1.0253,-0.1127,0.9126,39.2494,37.546,40.9527,63.7494,39.9131,39.6728,5.82,103.1659,23.9813,False
2012-03-16,418.69,421.37,418.08,39.8615140603,760800.0,0.9943,-0.1242,0.87,39.3775,37.9115,40.8436,64.175,39.9255,39.7017,6.4415,98.543,23.9813,False
2012-03-19,419.77,428.1,419.224,40.3282742983,801100.0,0.9682,-0.1042,0.864,39.5155,38.2509,40.7802,67.426,40.0247,39.725,7.8365,105.4036,26.1025,False
2012-03-20,423.18,423.92,417.64,39.7486187995,596000.0,0.9352,-0.132,0.8032,39.6077,38.5792,40.6361,60.1617,39.9442,39.6935,5.7711,91.857,25.2659,False
2012-03-21,420.05,422.97,417.89,39.6499540338,599500.0,0.8959,-0.1574,0.7385,39.6604,38.7427,40.5781,59.0024,39.8782,39.6804,3.5321,87.335,25.2659,False
2012-03-22,417.45,421.33,415.01,39.54559707,630600.0,0.8509,-0.1798,0.6711,39.7113,38.9515,40.4712,57.7415,39.8268,39.6577,3.3264,79.9781,23.7224,False
2012-03-23,416.22,426.36,416.22,40.2258147338,664400.0,0.8137,-0.1488,0.6649,39.7512,38.9714,40.531,63.2294,39.8997,39.7288,1.8149,88.0202,25.356,False
2012-03-26,427.29,437.56,425.01,41.3329472494,1046000.0,0.7991,-0.0583,0.7408,39.8189,38.7798,40.858,70.019,40.1006,39.843,3.6676,109.8342,28.8083,False
2012-03-27,435.51,435.9,430.66,40.8567000148,729900.0,0.7901,-0.0363,0.7538,39.8507,38.7288,40.9725,64.5276,40.3222,39.9841,2.3239,105.3744,28.8083,False
2012-03-28,433.8,434.7399,424.81,40.5588083182,683700.0,0.7784,-0.0467,0.7317,39.8863,38.7228,41.0499,61.3053,40.504,40.084,1.4396,94.3629,25.6687,False
2012-03-29,424.62,428.32,421.58,40.6252172952,509200.0,0.765,-0.0537,0.7113,39.9233,38.716,41.1306,61.7614,40.7199,40.1533,1.1907,84.9674,23.9719,False
2012-03-30,428.63,428.71,420.0,39.8966159481,1018000.0,0.7378,-0.1087,0.6291,39.9601,38.8043,41.1159,54.2454,40.6541,40.1597,2.2028,76.2451,23.1448,False
2012-04-02,421.84,434.34,419.0,40.988569269,894400.0,0.7191,-0.0746,0.6446,40.0285,38.8015,41.2555,61.7248,40.5852,40.2368,3.5869,87.1886,24.959,False
2012-04-03,431.71,440.6,429.04,41.5549429724,1152600.0,0.7142,-0.0196,0.6946,40.1693,38.9204,41.4182,64.9122,40.7248,40.3304,6.908,103.1156,26.9099,False
2012-04-04,434.39,436.5,426.12,40.9117245957,982400.0,0.7063,-0.0318,0.6745,40.2618,39.0826,41.441,58.9397,40.7954,40.3925,5.2565,90.7209,25.5192,False
2012-04-05,430.48,442.2,428.69,41.757604454,850600.0,0.7088,0.0099,0.7186,40.3704,39.0669,41.674,63.6519,41.0219,40.5229,5.6281,102.5937,27.2812,True
2012-04-09,432.94,442.88,432.15,41.7044402878,857400.0,0.7152,0.0256,0.7407,40.4657,39.0679,41.8634,63.1638,41.3835,40.6457,5.2529,103.4292,27.4893,True
2012-04-10,439.29,440.95,424.19,40.3221719672,1261200.0,0.7,-0.0607,0.6393,40.4902,39.1208,41.8595,52.0452,41.2502,40.6453,4.1609,80.5263,23.2891,False
2012-04-11,429.57,432.42,427.22,40.8262821858,575100.0,0.6786,-0.0857,0.5928,40.5239,39.1564,41.8915,55.1314,41.1044,40.7172,2.216,78.6755,23.2891,False
2012-04-12,430.51,434.22,429.7,41.2003300692,531200.0,0.6587,-0.0793,0.5795,40.5849,39.211,41.9589,57.3153,41.1622,40.8205,1.9697,84.5425,23.8756,False
2012-04-13,433.63,443.8,430.99,41.8155154207,1057200.0,0.6493,-0.0378,0.6115,40.6856,39.2616,42.1095,60.6871,41.1737,40.9718,4.9928,99.0906,26.9006,False
2012-04-16,440.87,441.47,429.01,41.0750145347,768700.0,0.6335,-0.063,0.5705,40.7463,39.3652,42.1274,55.0761,41.0479,41.0285,4.8431,86.1206,25.8495,False
2012-04-17,434.82,439.24,434.48,41.6227953183,523200.0,0.622,-0.0463,0.5756,40.811,39.3934,42.2285,58.1434,41.308,41.0478,2.6736,94.0343,25.8495,False
2012-04-18,437.31,440.97,435.97,41.4585560193,520800.0,0.6096,-0.0496,0.56,40.8965,39.5406,42.2523,56.8955,41.4344,41.0879,4.0944,95.0718,26.4004,False
2012-04-19,437.18,440.79,432.34,41.4699483406,688000.0,0.5961,-0.0539,0.5422,40.9875,39.7384,42.2366,56.9641,41.4884,41.1486,4.2856,90.7198,24.4279,False
2012-04-20,440.01,443.29,437.48,41.8136167005,907000.0,0.5868,-0.0372,0.5496,41.1009,39.9921,42.2097,59.0708,41.488,41.2279,5.2853,103.5542,25.2449,False
2012-04-23,436.01,437.43,420.75,40.8471681082,1235400.0,0.5638,-0.0919,0.4719,41.1319,40.0902,42.1737,51.478,41.4424,41.2912,2.6678,63.5451,16.6617,False
2012-04-24,430.24,435.87,426.68,40.8509655486,652500.0,0.5323,-0.1262,0.4061,41.1078,40.0635,42.1522,51.5042,41.2881,41.2821,-0.3169,68.6181,16.6617,False
2012-04-25,434.68,445.06,431.74,42.2522210715,978100.0,0.5181,-0.0565,0.4616,41.1776,40.0285,42.3268,60.0472,41.4468,41.3286,2.1725,109.5278,19.7846,False
2012-04-26,444.49,456.49,444.49,43.0990502899,1040700.0,0.528,0.0394,0.5674,41.3046,39.9198,42.6895,64.1378,41.7726,41.4744,5.0761,160.1982,23.4146,True
2012-04-27,458.11,462.3399,455.511,43.4408199297,1179900.0,0.5566,0.1145,0.6711,41.4454,39.8148,43.076,65.6582,42.098,41.5866,8.0178,193.649,25.1769,True
2012-04-30,459.4,460.31,451.34,42.9367097111,979400.0,0.5862,0.1183,0.7045,41.5974,40.0064,43.1885,61.5353,42.516,41.6687,7.4457,172.2168,23.1226,True
2012-05-01,455.85,466.98,453.67,43.2813274311,1758000.0,0.619,0.1311,0.7501,41.7121,39.9882,43.436,63.2266,43.002,41.866,7.5897,186.8097,25.121,True
2012-05-02,446.69,458.2,440.0,42.858862182,2164900.0,0.6439,0.0997,0.7436,41.7773,39.9848,43.5697,59.7744,43.1234,42.0015,4.0669,137.476,18.6905,True
2012-05-03,453.0,454.77,439.69,42.0025393625,1511600.0,0.6474,0.0142,0.6617,41.8318,40.0821,43.5815,53.4379,42.9041,42.055,4.1856,112.4212,18.55,True
2012-05-04,437.0,441.91,433.84,41.7424146922,1468400.0,0.6318,-0.0626,0.5692,41.831,40.0812,43.5809,51.6557,42.5644,42.0501,-0.0656,73.6684,15.9165,False
2012-05-07,434.65,442.82,434.65,41.4034931329,1080100.0,0.5981,-0.1348,0.4633,41.816,40.0569,43.5751,49.3577,42.2577,42.072,-0.0135,68.0538,16.211,False
2012-05-08,434.01,436.148,423.05,40.9781798034,1040000.0,0.5467,-0.2056,0.3411,41.8488,40.1802,43.5174,46.572,41.7971,42.0291,-1.089,26.2275,11.1647,False
2012-05-09,425.82,432.04,421.0,40.1417935462,999600.0,0.4723,-0.2976,0.1747,41.8146,40.0389,43.5903,41.6225,41.2537,41.9413,-0.0879,-3.3381,10.3039,False
2012-05-10,425.8,429.35,418.27,40.1560339478,1155500.0,0.3865,-0.343,0.0435,41.7624,39.8605,43.6642,41.7355,40.8844,41.8537,-1.1216,-16.4783,9.1592,False
2012-05-11,420.0,427.62,419.0,40.1009710614,789100.0,0.2964,-0.3606,-0.0642,41.6766,39.6422,43.7111,41.4036,40.5561,41.7395,-3.6458,-23.2045,9.1592,False
2012-05-14,418.17,421.0,414.44,39.3452804136,1216400.0,0.1955,-0.4036,-0.2081,41.5901,39.3266,43.8537,37.0688,40.1445,41.6394,-4.6368,-66.6918,7.2367,False
2012-05-15,414.72,419.97,413.37,39.3481284939,676900.0,0.0928,-0.411,-0.3182,41.4764,39.0112,43.9416,37.0954,39.8184,41.5392,-4.3871,-75.6748,6.7879,False
2012-05-16,418.88,420.4999,408.68,38.8639548376,1295100.0,-0.0137,-0.4258,-0.4395,41.3467,38.631,44.0623,34.4442,39.5629,41.3133,-4.6421,-99.7097,4.8323,False
2012-05-17,413.8,413.8,398.5,37.8395952786,1202000.0,-0.1332,-0.4781,-0.6113,41.1652,38.0507,44.2796,29.642,39.0996,40.9627,-6.1231,-160.8933,0.7592,False
2012-05-18,402.02,404.57,394.56,37.4579525142,1111300.0,-0.2604,-0.5089,-0.7693,40.9474,37.4582,44.4366,28.0792,38.571,40.5638,-8.7347,-195.6557,0.7584,False
2012-05-21,396.0,410.79,394.2,38.978827411,1281100.0,-0.361,-0.4021,-0.763,40.854,37.2605,44.4474,41.2939,38.4977,40.3,-6.0901,-145.0317,1.6205,False
2012-05-22,410.21,418.3,408.26,39.2503444026,1231900.0,-0.4343,-0.2934,-0.7278,40.7739,37.1131,44.4347,43.2871,38.4781,40.0312,-4.031,-91.0961,4.3922,False
2012-05-23,411.15,417.14,406.57,39.5968608428,875000.0,-0.4803,-0.1839,-0.6642,40.6412,37.012,44.2703,45.8032,38.6247,39.8138,-6.2733,-87.089,3.7234,False
2012-05-24,420.06,428.77,416.1,39.8569855131,1081000.0,-0.5015,-0.0846,-0.5861,40.4791,37.0178,43.9403,47.6706,39.0282,39.6707,-6.0724,-36.5072,7.8544,False
2012-05-25,416.55,421.95,412.1191,39.2997111283,694800.0,-0.5137,-0.049,-0.5626,40.272,37.0575,43.4865,44.1768,39.3965,39.5079,-8.736,-70.9124,6.2672,False
2012-05-29,417.33,419.75,413.19,39.4981273914,465800.0,-0.5154,-0.0067,-0.522,40.1001,37.1144,43.0857,45.6951,39.5004,39.3808,-8.8115,-69.2386,6.2672,False
2012-05-30,410.9,415.628,409.3,39.073763422,674300.0,-0.5159,-0.0022,-0.5181,39.8897,37.2584,42.521,43.0143,39.4651,39.2539,-10.9966,-94.566,4.71,False
2012-05-31,412.3,412.99,399.01,38.5924378461,1066200.0,-0.5222,-0.0253,-0.5476,39.6764,37.3709,41.9818,40.1516,39.2642,39.1506,-9.8669,-131.5141,0.7388,False
2012-06-01,398.61,399.24,389.9,37.1940304035,1123700.0,-0.553,-0.123,-0.6759,39.4359,37.1481,41.7238,33.2611,38.7316,38.9531,-12.2106,-202.3474,2.5874,False
2012-06-04,391.7,401.52,390.1,37.9990877771,966700.0,-0.5833,-0.1213,-0.7046,39.2488,37.141,41.3566,39.6494,38.4715,38.813,-9.1399,-173.327,1.7324,False
2012-06-05,401.03,409.7878,400.24,38.7528797047,969300.0,-0.5984,-0.0605,-0.6589,39.1162,37.2472,40.9853,44.937,38.3224,38.7735,-7.4595,-117.9991,1.3007,False
2012-06-06,414.57,419.98,412.77,39.8712259147,973300.0,-0.584,0.0577,-0.5263,39.0609,37.3575,40.7643,51.6682,38.4819,38.8084,-3.707,-50.6365,4.857,True
2012-06-07,424.51,425.07,413.98,39.4658491476,943800.0,-0.557,0.1081,-0.4488,39.0271,37.3851,40.6691,49.3263,38.6566,38.8485,-1.6133,-46.2953,6.5667,True
2012-06-08,412.45,416.61,410.91,39.5455953969,744100.0,-0.5209,0.1443,-0.3767,38.9966,37.4182,40.575,49.8059,39.1269,38.9622,-2.9673,-65.5601,5.4049,True
2012-06-11,420.5,421.25,413.51,39.288318807,590500.0,-0.484,0.1477,-0.3363,38.9559,37.4533,40.4586,48.2283,39.3848,39.0843,-1.4896,-56.2789,6.9639,True
2012-06-12,414.0,419.9,410.94,39.6595186101,578800.0,-0.4414,0.1702,-0.2713,38.9717,37.4467,40.4966,50.6449,39.5661,39.1296,-0.2613,-55.7171,5.9801,True
2012-06-13,415.08,418.17,408.0,38.9000305218,612300.0,-0.4087,0.1309,-0.2778,38.9493,37.4339,40.4646,45.9437,39.3719,39.1063,-0.4286,-77.2772,4.8581,True
2012-06-14,409.64,419.98,409.54,39.7829354245,745200.0,-0.3688,0.1595,-0.2093,38.9952,37.4379,40.5525,51.5459,39.4353,39.1187,-0.1236,-53.151,5.4846,True
2012-06-15,422.75,426.69,419.95,40.5082465488,809300.0,-0.3142,0.2187,-0.0954,39.1286,37.5334,40.7239,55.5964,39.6278,39.1621,3.115,-7.8772,7.774,True
2012-06-18,424.93,427.99,422.3,40.406665017,630700.0,-0.254,0.2408,-0.0132,39.2761,37.784,40.7682,54.9076,39.8515,39.2359,5.7889,-3.845,8.2121,True
2012-06-19,428.99,429.8,425.75,40.5917902385,687700.0,-0.19,0.2561,0.0661,39.3567,37.7665,40.947,55.9726,40.0379,39.3088,4.6277,9.2137,8.8252,True
2012-06-20,427.83,429.99,421.12,40.7095108922,499900.0,-0.1246,0.2615,0.1369,39.4297,37.7352,41.1242,56.6699,40.3998,39.4179,2.7946,3.7484,6.9664,True
2012-06-21,428.8,432.7,421.04,39.9841997679,554400.0,-0.0731,0.206,0.133,39.449,37.7386,41.1595,51.3061,40.4401,39.5107,3.7302,-5.1538,7.9027,True
2012-06-22,421.58,435.08,420.6,41.3047596814,870600.0,-0.0117,0.2454,0.2337,39.5214,37.6346,41.4083,58.8955,40.5994,39.7847,1.4717,25.064,8.7233,True
2012-06-25,432.85,434.3099,428.52,40.681979449,700000.0,0.0427,0.2176,0.2603,39.5905,37.641,41.5401,54.5959,40.6544,39.9636,2.9292,25.5809,8.7233,True
2012-06-26,429.75,434.32,427.03,41.0332426898,619800.0,0.0954,0.2108,0.3061,39.6673,37.6199,41.7147,56.5143,40.7427,40.1156,3.4711,28.9335,8.0997,True
2012-06-27,433.18,435.73,431.15,41.0047618865,444600.0,0.1436,0.1928,0.3363,39.7639,37.6563,41.8714,56.3076,40.8018,40.1912,4.8365,38.1579,8.6041,True
2012-06-28,429.29,430.38,416.76,39.9965414493,962900.0,0.17,0.1057,0.2757,39.8341,37.7949,41.8733,49.4485,40.8043,40.2265,4.2108,-18.0438,2.7507,True
2012-06-29,427.46,430.23,425.63,40.8329277065,935100.0,0.1944,0.0974,0.2918,40.016,38.3333,41.6987,54.3871,40.7099,40.3124,7.7622,15.5946,2.7507,True
2012-07-02,435.07,439.93,430.16,41.7623512546,618000.0,0.2305,0.1447,0.3752,40.2042,38.6274,41.781,59.1398,40.926,40.4773,9.5661,61.4912,6.2723,True
2012-07-03,439.55,443.4,436.8,41.9398815952,486300.0,0.2745,0.176,0.4505,40.3635,38.7616,41.9654,59.9929,41.1073,40.6293,8.2023,83.818,7.491,True
2012-07-05,440.44,445.0,438.43,42.1848165037,597200.0,0.3244,0.1994,0.5238,40.4792,38.7107,42.2476,61.1908,41.3433,40.8483,6.029,93.0817,8.1562,True
2012-07-06,441.03,445.25,439.44,41.9549161412,816400.0,0.3709,0.1861,0.557,40.6036,38.7883,42.419,59.4022,41.735,40.9931,4.8182,88.1977,8.2445,True
2012-07-09,434.33,434.98,423.3,40.9707145897,1106400.0,0.3963,0.1018,0.4981,40.6749,38.9204,42.4294,52.3797,41.7625,41.0239,4.4799,20.9365,1.8168,True
2012-07-10,431.8,436.43,420.12,39.9238129392,821100.0,0.3896,-0.0268,0.3628,40.7067,39.0326,42.3808,46.1604,41.3948,40.9917,3.6736,-1.4409,0.6196,False
2012-07-11,418.95,420.31,412.84,39.8896128853,628400.0,0.3617,-0.1118,0.2499,40.7182,39.0701,42.3663,45.9693,40.9848,40.9449,0.1653,-44.5198,2.0614,False
2012-07-12,416.05,426.58,414.47,40.3038135383,764600.0,0.3277,-0.136,0.1917,40.7884,39.3497,42.2271,48.7231,40.6086,40.9179,2.0801,-20.3083,0.2661,False
2012-07-13,425.22,430.25,423.96,40.8120643396,608200.0,0.299,-0.1146,0.1844,40.8398,39.4771,42.2026,51.9433,40.38,40.9731,2.5146,16.0343,1.6018,False
2012-07-16,439.77,448.0,435.74,41.5046154313,1747900.0,0.2856,-0.0537,0.2318,40.8896,39.5063,42.273,55.9792,40.4868,40.9864,5.0652,86.1921,7.683,False
2012-07-17,438.32,440.0,430.07,41.3896652501,619200.0,0.2799,-0.0227,0.2572,40.9388,39.5577,42.3199,55.1555,40.78,41.0336,2.8756,58.5536,5.5637,False
2012-07-18,433.36,439.45,432.0,41.4979654209,577500.0,0.2805,0.0023,0.2828,40.9841,39.5921,42.3761,55.8119,41.1016,41.0646,2.3143,62.0943,5.5637,True
2012-07-19,438.24,438.99,427.94,40.6543640909,819500.0,0.2709,-0.0385,0.2323,40.9814,39.587,42.3757,49.7361,41.1717,41.0412,2.162,36.3271,4.0472,False
2012-07-20,424.9,426.87,421.43,40.1993133736,896300.0,0.2474,-0.0936,0.1538,40.9921,39.6257,42.3586,46.7922,41.0492,41.0547,-1.2807,-6.963,1.6658,False
2012-07-23,416.27,418.6,411.28,39.5181622997,914700.0,0.2052,-0.169,0.0362,40.9028,39.4027,42.4029,42.7353,40.6519,40.9671,-3.7228,-54.8728,1.8945,False
2012-07-24,417.28,417.78,404.7,38.9396113877,945700.0,0.1437,-0.2461,-0.1025,40.8157,39.0891,42.5422,39.61,40.1619,40.7789,-3.741,-79.8014,4.1083,False
2012-07-25,413.0,415.0,406.49,39.1714117531,606900.0,0.0766,-0.2681,-0.1915,40.7226,38.8578,42.5874,41.4481,39.6966,40.5943,-4.3838,-74.5447,4.1083,False
2012-07-26,418.82,427.44,417.62,40.2582134664,706100.0,0.0268,-0.1992,-0.1723,40.6852,38.8146,42.5558,49.2135,39.6173,40.4659,-1.8363,4.3368,0.291,False
2012-07-27,423.81,436.75,423.22,41.4913154104,964400.0,0.0101,-0.0671,-0.057,40.76,38.886,42.634,56.2647,39.8757,40.435,1.5486,71.3462,3.3978,False
2012-07-30,436.2,446.75,436.2,41.9093160694,989700.0,0.0215,0.0458,0.0674,40.8138,38.8738,42.7537,58.3642,40.354,40.4976,3.91,136.3709,6.5774,True
2012-07-31,443.02,443.26,433.16,41.4742153834,1153000.0,0.0431,0.0862,0.1293,40.7994,38.8837,42.7151,55.3983,40.8609,40.6009,0.825,110.5172,5.5038,True
2012-08-01,424.09,432.99,420.0,40.5840639801,2172300.0,0.0555,0.0498,0.1054,40.7316,38.8875,42.5757,49.8458,41.1434,40.6472,-2.2818,35.5665,1.0239,True
