date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-04-20,33.9,33.94,33.32,29.7528956575,444400.0,-0.1644,-0.0305,-0.1339,30.056,29.1007,31.0112,46.8094,29.7065,29.8765,-0.0589,-59.5195,1.6657,False
2012-04-23,33.05,33.25,32.73,29.5568010786,373000.0,-0.1717,-0.0303,-0.1415,30.0216,29.0467,30.9966,44.412,29.7404,29.8194,-2.2059,-132.0843,5.218,False
2012-04-24,33.2,33.49,33.09,29.5568010786,250900.0,-0.1754,-0.0272,-0.1482,29.961,29.0297,30.8923,44.412,29.6566,29.7481,-3.1241,-97.8995,3.6688,False
2012-04-25,33.66,34.01,33.39,30.1272580355,330500.0,-0.1309,0.0139,-0.1448,29.9289,29.0697,30.7881,52.5309,29.6994,29.7262,-2.0167,-23.1272,0.4112,True
2012-04-26,33.81,34.45,33.655,30.4481400737,235800.0,-0.0688,0.0607,-0.1296,29.9169,29.0947,30.7391,56.3713,29.8884,29.7487,-0.5772,31.6343,2.2323,True
2012-04-27,34.37,34.46,33.91,30.6085810928,319700.0,-0.0067,0.0983,-0.105,29.9223,29.0837,30.7608,58.1837,30.0595,29.779,-0.029,54.1726,2.2918,True
2012-04-30,34.34,34.44,33.92,30.2698722747,252000.0,0.0151,0.0961,-0.081,29.9151,29.091,30.7392,53.1863,30.2021,29.8224,-0.2028,34.9843,2.2918,True
2012-05-01,33.86,34.76,33.86,30.4303132938,338000.0,0.0448,0.1006,-0.0558,29.9053,29.1112,30.6995,55.1417,30.3768,29.8985,0.8121,61.2532,4.2194,True
2012-05-02,33.7,34.59,33.27,29.9846437962,291700.0,0.032,0.0702,-0.0383,29.8817,29.1275,30.6359,49.0446,30.3483,29.9169,0.5816,-2.9141,0.5018,True
2012-05-03,33.65,33.93,33.15,29.5746278585,303900.0,-0.0111,0.0217,-0.0328,29.855,29.097,30.6129,44.2246,30.1736,29.8967,0.2067,-70.1912,0.2343,True
2012-05-04,32.93,32.98,32.4,29.1378717509,486200.0,-0.0796,-0.0374,-0.0422,29.8041,28.9985,30.6098,39.7643,29.8795,29.8818,-2.6564,-190.055,4.6719,False
2012-05-07,32.59,32.97,32.42,29.2359190403,271000.0,-0.1246,-0.0659,-0.0587,29.785,28.9451,30.6248,41.1909,29.6727,29.8717,-1.6701,-177.6298,4.6719,False
2012-05-08,32.68,33.28,32.68,29.6191948082,457000.0,-0.1278,-0.0553,-0.0725,29.8015,28.9887,30.6143,46.498,29.5105,29.848,0.1806,-116.1823,2.7188,False
2012-05-09,32.98,33.28,32.8,29.476580569,297000.0,-0.1402,-0.0542,-0.086,29.7899,28.9656,30.6142,44.8832,29.4088,29.8189,-0.3205,-114.4278,2.7188,False
2012-05-10,33.38,33.4,32.95,29.6281081982,250000.0,-0.1363,-0.0402,-0.0961,29.7774,28.9513,30.6036,46.9793,29.4195,29.8272,-0.7429,-86.0051,1.9572,False
2012-05-11,33.08,33.465,32.97,29.6281081982,261600.0,-0.1316,-0.0284,-0.1032,29.7908,28.9836,30.598,46.9793,29.5176,29.8189,0.2546,-78.1198,1.5425,False
2012-05-14,32.89,33.3,32.69,29.4141868394,285800.0,-0.1435,-0.0323,-0.1113,29.7921,28.9875,30.5967,44.2519,29.5532,29.8093,0.2107,-113.7379,3.2662,False
2012-05-15,32.93,33.29,32.89,29.5122341288,269000.0,-0.1434,-0.0257,-0.1177,29.7689,28.9602,30.5777,45.7972,29.5318,29.8064,-1.3922,-92.5031,3.2662,False
2012-05-16,33.29,33.29,32.94,29.5122341288,220900.0,-0.1417,-0.0192,-0.1225,29.7489,28.9355,30.5622,45.7972,29.539,29.7654,-1.3045,-86.0758,3.2662,False
2012-05-17,33.06,33.15,32.66,29.2403757353,421700.0,-0.1604,-0.0303,-0.1301,29.7357,28.8988,30.5727,42.0841,29.4614,29.6849,-1.4322,-110.3221,4.3051,False
2012-05-18,32.55,32.98,32.42,29.1062045404,455000.0,-0.184,-0.0431,-0.1409,29.7034,28.8228,30.584,40.3541,29.357,29.5847,-2.4867,-134.5654,5.8059,False
2012-05-21,32.66,33.08,32.17,29.5713313493,500000.0,-0.1632,-0.0179,-0.1453,29.7041,28.824,30.5843,48.2551,29.3885,29.5381,-0.1613,-109.7325,7.3452,False
