date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-01-17,3.84,3.93,3.8,3.91,158000.0,0.2096,0.2031,0.0065,3.5875,4.1861,2.9889,65.01,3.832,3.7513,14.2442,106.9599,8.507,True
2013-01-18,3.91,3.97,3.75,3.78,105400.0,0.1973,0.202,-0.0046,3.6175,4.191,3.044,59.3598,3.832,3.7693,14.4092,98.9131,7.8394,False
2013-01-22,3.8,3.84,3.71,3.78,100100.0,0.1855,0.1987,-0.0132,3.649,4.1843,3.1137,59.3598,3.832,3.7813,16.7173,89.372,7.3022,False
2013-01-23,3.78,3.79,3.72,3.72,51400.0,0.1693,0.1928,-0.0235,3.6835,4.1376,3.2294,56.7467,3.808,3.786,22.2581,82.6685,7.3022,False
2013-01-24,3.7,3.795,3.499,3.71,162400.0,0.1539,0.185,-0.0311,3.7145,4.0778,3.3512,56.304,3.78,3.7807,21.6346,70.8521,4.3329,False
2013-01-25,3.75,3.75,3.65,3.68,74400.0,0.1377,0.1755,-0.0379,3.747,3.9323,3.5617,54.927,3.734,3.7773,19.8083,74.1393,4.3329,False
2013-01-28,3.7,3.72,3.51,3.67,149200.0,0.1226,0.165,-0.0424,3.755,3.91,3.6,54.4514,3.712,3.762,-6.2972,65.124,2.4751,False
2013-01-29,3.66,3.85,3.57,3.77,167700.0,0.1174,0.1554,-0.0381,3.7635,3.9012,3.6258,58.3185,3.71,3.7633,5.7692,78.4936,4.0879,False
2013-01-30,3.75,3.85,3.67,3.79,95900.0,0.1135,0.1471,-0.0335,3.7705,3.8983,3.6427,59.0632,3.724,3.7687,0.5248,83.1213,4.0879,False
2013-01-31,3.77,3.84,3.69,3.77,125900.0,0.1076,0.1392,-0.0315,3.7695,3.897,3.642,57.9537,3.736,3.77,-1.2853,80.8694,4.0879,False
2013-02-01,3.84,4.12,3.72,4.08,406400.0,0.1265,0.1366,-0.0101,3.787,3.9714,3.6026,67.9515,3.816,3.794,6.1856,106.3548,7.551,False
2013-02-04,4.11,4.11,3.81,3.91,187400.0,0.1263,0.1346,-0.0083,3.7875,3.9732,3.6018,59.6218,3.864,3.8027,3.2663,99.8305,7.551,False
2013-02-05,3.97,4.5,3.91,4.33,299400.0,0.1582,0.1393,0.0189,3.8165,4.116,3.517,69.514,3.976,3.8393,15.3846,134.7999,12.1217,True
2013-02-06,4.04,4.29,3.51,4.11,526400.0,0.1638,0.1442,0.0196,3.8365,4.1575,3.5155,61.1115,4.04,3.8573,12.5984,94.8565,6.6234,True
2013-02-07,4.07,4.45,4.07,4.24,341400.0,0.1768,0.1507,0.026,3.861,4.2239,3.4981,63.876,4.134,3.8833,16.7979,126.6827,8.4496,True
2013-02-08,4.2,4.33,4.0,4.23,291800.0,0.1841,0.1574,0.0267,3.8865,4.2768,3.4962,63.504,4.164,3.9047,13.9474,114.3692,7.5141,True
2013-02-11,4.24,4.32,4.14,4.27,173300.0,0.1909,0.1641,0.0268,3.911,4.3319,3.4901,64.3928,4.236,3.9373,13.089,118.4184,7.5141,True
2013-02-12,4.25,4.5,4.1701,4.48,239200.0,0.2108,0.1734,0.0374,3.946,4.4293,3.4627,68.6832,4.266,3.984,17.4935,132.5791,9.5882,True
2013-02-13,4.45,4.61,4.31,4.33,159200.0,0.2121,0.1812,0.0309,3.9705,4.4788,3.4622,62.8844,4.31,4.0247,17.7522,133.8816,10.831,True
2013-02-14,4.33,5.22,4.28,5.1,487800.0,0.272,0.1993,0.0727,4.033,4.7366,3.3294,74.6539,4.482,4.1173,34.1902,188.7197,17.2459,True
2013-02-15,5.1,5.15,4.9,5.03,267600.0,0.3103,0.2215,0.0888,4.089,4.9126,3.2654,72.4172,4.642,4.2073,31.0433,204.8973,17.2459,True
2013-02-19,5.1,5.48,4.9701,5.21,607900.0,0.3512,0.2475,0.1037,4.1605,5.1039,3.2171,74.5204,4.83,4.31,38.0353,222.8738,20.4478,True
2013-02-20,5.16,5.38,4.92,4.99,206900.0,0.3616,0.2703,0.0913,4.221,5.213,3.229,67.7548,4.932,4.3913,40.1042,199.3142,19.7325,True
2013-02-21,4.96,5.26,4.82,5.24,302500.0,0.3856,0.2934,0.0923,4.297,5.3545,3.2395,70.9644,5.114,4.488,38.7863,194.6676,18.3065,True
2013-02-22,5.29,5.3699,5.01,5.24,276900.0,0.4,0.3147,0.0853,4.3735,5.4707,3.2763,70.9644,5.142,4.586,41.4993,201.1027,19.3796,True
2013-02-25,5.36,5.36,4.82,4.84,330200.0,0.3749,0.3267,0.0481,4.4315,5.4982,3.3648,59.9959,5.104,4.6367,42.9333,169.7875,16.6848,True
2013-02-26,4.81,5.245,4.5,5.05,458200.0,0.3676,0.3349,0.0327,4.5005,5.5394,3.4616,63.1957,5.072,4.7127,40.9946,155.8909,12.3412,True
2013-02-27,5.0,5.0,4.51,4.63,265400.0,0.3242,0.3328,-0.0085,4.5435,5.5276,3.5594,53.9488,5.0,4.7327,29.8701,123.1137,12.3412,False
2013-02-28,4.64,4.96,4.5,4.93,263000.0,0.3105,0.3283,-0.0178,4.6005,5.5342,3.6668,58.5864,4.938,4.7873,28.8312,128.0533,12.2063,False
2013-03-01,5.03,5.07,4.62,4.75,281700.0,0.2818,0.319,-0.0372,4.6495,5.5032,3.7958,55.0242,4.84,4.8213,32.0313,124.2441,13.3707,False
2013-03-04,4.75,4.9199,4.56,4.67,236400.0,0.2498,0.3052,-0.0554,4.679,5.4917,3.8663,53.4759,4.806,4.8507,19.415,106.78,12.5427,False
2013-03-05,4.66,4.95,4.66,4.88,234100.0,0.2386,0.2919,-0.0533,4.7275,5.463,3.992,56.8878,4.772,4.8913,20.438,115.2789,12.8673,False
2013-03-06,4.88,5.17,4.84,4.92,316100.0,0.2303,0.2795,-0.0493,4.757,5.4734,4.0406,57.5235,4.83,4.9207,14.8889,127.0445,15.2069,False
2013-03-07,4.9,5.05,4.74,4.76,171200.0,0.2084,0.2653,-0.0569,4.7895,5.4416,4.1374,54.1043,4.796,4.9493,17.7156,106.5864,13.7945,False
2013-03-08,4.77,5.32,4.73,5.24,270400.0,0.2271,0.2577,-0.0305,4.8395,5.4684,4.2106,61.4664,4.894,4.9587,19.5506,129.8807,16.6019,False
2013-03-11,5.06,5.25,4.86,5.2,222700.0,0.2361,0.2534,-0.0173,4.888,5.4692,4.3068,60.5985,5.0,4.97,21.2471,124.5498,16.6019,False
2013-03-12,5.18,6.3,5.11,5.88,716300.0,0.2946,0.2616,0.033,4.9685,5.626,4.311,68.659,5.2,5.0147,45.8333,190.2821,26.2599,True
2013-03-13,5.9,6.25,5.4,5.5,361100.0,0.3068,0.2706,0.0362,5.0195,5.6757,4.3633,61.1669,5.316,5.0487,38.8889,174.9345,26.2599,True
2013-03-14,5.5,5.98,5.5,5.92,348100.0,0.3464,0.2858,0.0606,5.099,5.7864,4.4116,65.6108,5.548,5.094,29.718,174.2974,26.2599,True
2013-03-15,5.94,6.0,5.76,5.87,300300.0,0.3694,0.3025,0.0669,5.1375,5.9026,4.3724,64.6669,5.674,5.136,14.9425,172.5597,26.4306,True
2013-03-18,5.9,5.97,5.5,5.6,300200.0,0.3617,0.3144,0.0474,5.166,5.9551,4.3769,59.6979,5.754,5.1867,15.9223,145.3463,22.6768,True
2013-03-19,5.7,5.9,5.51,5.8,229100.0,0.3676,0.325,0.0426,5.1955,6.0317,4.3593,62.0144,5.738,5.2367,7.6642,142.7542,22.6768,True
2013-03-20,5.83,6.17,5.65,6.02,174100.0,0.3855,0.3371,0.0484,5.247,6.1504,4.3436,64.4244,5.842,5.3293,14.684,155.748,25.0662,True
2013-03-21,5.93,6.45,5.9,6.04,429800.0,0.3967,0.349,0.0477,5.287,6.2542,4.3198,64.6429,5.866,5.4033,22.6236,165.4174,27.4311,True
2013-03-22,6.14,6.14,5.9001,5.96,209600.0,0.3946,0.3581,0.0365,5.323,6.3332,4.3128,62.985,5.884,5.484,14.341,146.0641,27.4311,True
2013-03-25,6.05,6.55,6.01,6.46,398200.0,0.4284,0.3722,0.0562,5.404,6.5022,4.3058,68.4102,6.056,5.6033,22.2015,169.8751,30.7412,True
2013-03-26,6.53,6.7,6.28,6.52,378900.0,0.4547,0.3887,0.066,5.4775,6.6643,4.2907,68.9945,6.2,5.7127,27.7407,175.2728,31.8969,True
2013-03-27,6.14,6.68,5.76,6.42,768200.0,0.4622,0.4034,0.0588,5.567,6.7546,4.3794,66.7886,6.28,5.8127,33.6,149.1742,24.5686,True
2013-03-28,6.45,6.45,6.11,6.2,227500.0,0.4452,0.4118,0.0335,5.6305,6.8109,4.4501,62.1079,6.312,5.9087,30.0403,140.1926,24.5686,True
2013-04-01,6.13,6.13,5.74,5.86,264400.0,0.3997,0.4094,-0.0096,5.686,6.798,4.574,55.65,6.292,5.95,20.9073,106.2912,19.6756,False
2013-04-02,5.9,6.24,5.8,5.9,160100.0,0.3628,0.4,-0.0373,5.7475,6.7594,4.7356,56.2238,6.18,5.9967,26.8318,108.5632,20.6183,False
2013-04-03,5.9,5.9,5.54,5.68,288900.0,0.3121,0.3824,-0.0704,5.7875,6.7192,4.8558,52.2411,6.012,5.9833,19.1919,82.1761,17.3089,False
2013-04-04,5.69,6.17,5.69,6.15,241800.0,0.3063,0.3672,-0.0609,5.849,6.7026,4.9954,58.9044,5.958,6.0267,19.3424,104.321,19.6374,False
2013-04-05,6.15,6.2808,6.07,6.1,111400.0,0.2943,0.3526,-0.0583,5.916,6.6132,5.2188,57.9823,5.938,6.0387,24.3723,113.0806,20.5708,False
2013-04-08,6.1,6.21,5.66,5.78,308500.0,0.256,0.3333,-0.0773,5.943,6.5719,5.3141,52.3618,5.922,6.0327,16.7293,87.2601,15.5216,False
2013-04-09,5.81,6.25,5.68,6.15,463100.0,0.2527,0.3172,-0.0645,5.9905,6.524,5.457,57.4692,5.972,6.0693,19.0476,96.2459,15.8712,False
2013-04-10,6.19,6.355,5.92,6.1,305600.0,0.2431,0.3024,-0.0592,6.0015,6.5345,5.4685,56.5907,6.056,6.0893,0.873,101.2633,16.7903,False
2013-04-11,6.11,6.17,5.8,5.97,237100.0,0.2225,0.2864,-0.0639,6.025,6.5065,5.5435,54.2794,6.02,6.086,-1.28,86.0192,15.326,False
2013-04-12,5.89,5.98,5.75,5.88,138800.0,0.1967,0.2685,-0.0718,6.023,6.5065,5.5395,52.6834,5.976,6.0753,0.0,74.0991,14.7165,False
2013-04-15,5.9,5.988,5.17,5.24,451900.0,0.1231,0.2394,-0.1163,5.9915,6.5812,5.4018,43.0409,5.868,6.0273,-0.2,37.2794,7.9848,False
2013-04-16,5.39,5.99,5.255,5.94,347000.0,0.1199,0.2155,-0.0956,6.0085,6.5711,5.4459,53.1002,5.826,5.9927,0.335,58.4052,8.0037,False
2013-04-17,5.91,5.91,5.5,5.57,129200.0,0.0865,0.1897,-0.1032,5.997,6.585,5.409,48.2722,5.72,5.9293,0.1695,50.4191,8.0037,False
2013-04-18,5.63,5.89,5.43,5.47,116800.0,0.0514,0.162,-0.1106,5.9695,6.6005,5.3385,47.0338,5.62,5.866,-4.5381,42.6684,7.2053,False
2013-04-19,5.5,5.7,5.5,5.55,95100.0,0.0297,0.1356,-0.1059,5.945,6.6007,5.2893,48.1734,5.554,5.8227,-11.6279,39.4614,7.2053,False
2013-04-22,5.68,5.9,5.55,5.81,129200.0,0.0331,0.1151,-0.082,5.9375,6.5958,5.2792,51.7857,5.668,5.8193,-3.9088,53.4803,9.1888,False
2013-04-23,5.89,6.1,5.7492,5.97,163300.0,0.0481,0.1017,-0.0536,5.913,6.5266,5.2994,53.904,5.674,5.824,-6.8702,69.2634,11.1208,False
2013-04-24,5.97,6.28,5.9,6.2,234300.0,0.0777,0.0969,-0.0192,5.897,6.4612,5.3328,56.8256,5.8,5.8587,-6.2687,85.2935,12.8184,False
2013-04-25,6.24,6.77,6.04,6.7,459900.0,0.1399,0.1055,0.0344,5.911,6.5369,5.2851,62.3794,6.046,5.8953,1.3473,120.1073,17.1967,True
2013-04-26,6.7,7.4,6.7,7.25,526400.0,0.2309,0.1306,0.1003,5.9635,6.8136,5.1134,67.3321,6.386,5.972,14.7287,177.4245,22.2988,True
2013-04-29,7.32,7.58,7.0,7.11,386700.0,0.2884,0.1621,0.1262,6.026,7.0097,5.0423,64.9984,6.646,6.0607,23.6542,184.1851,23.6654,True
2013-04-30,7.19,7.21,6.56,7.04,346000.0,0.3246,0.1946,0.1299,6.083,7.1587,5.0073,63.8135,6.86,6.12,15.5449,150.5498,18.485,True
2013-05-01,6.92,7.01,6.56,6.95,263300.0,0.342,0.2241,0.1179,6.1465,7.2685,5.0245,62.2503,7.01,6.1767,18.8136,137.9058,18.485,True
2013-05-02,7.0,7.55,6.98,7.5,249800.0,0.3957,0.2584,0.1373,6.214,7.4817,4.9463,67.4682,7.17,6.2787,22.3663,186.1683,22.6002,True
2013-05-03,7.59,7.9,7.38,7.74,339500.0,0.4524,0.2972,0.1552,6.296,7.7255,4.8665,69.4429,7.268,6.4027,25.7802,215.586,25.0929,True
2013-05-06,7.76,8.0,7.73,7.85,276100.0,0.5004,0.3378,0.1625,6.3995,7.9584,4.8406,70.3274,7.416,6.5767,28.8245,227.615,25.7873,True
2013-05-07,7.9,7.95,7.52,7.63,254300.0,0.5147,0.3732,0.1415,6.4735,8.1163,4.8307,66.22,7.534,6.6893,27.2,202.9161,23.3453,True
2013-05-08,7.91,7.95,7.15,7.44,348600.0,0.505,0.3996,0.1054,6.5405,8.2256,4.8554,62.8248,7.632,6.814,25.0983,176.344,19.199,True
2013-05-09,7.45,7.95,7.29,7.89,298400.0,0.5275,0.4252,0.1023,6.6365,8.3977,4.8753,67.1047,7.71,6.9753,28.8493,188.7728,19.199,True
2013-05-10,7.95,8.07,7.63,7.92,350400.0,0.5415,0.4484,0.0931,6.7385,8.5483,4.9287,67.373,7.746,7.1333,34.9498,195.605,20.0998,True
2013-05-13,8.0,9.0,7.68,8.91,403700.0,0.6253,0.4838,0.1415,6.922,8.8285,5.0155,74.6761,7.958,7.34,50.3006,243.139,26.5537,True
2013-05-14,9.0,10.0,8.72,9.66,570500.0,0.7436,0.5358,0.2079,7.108,9.2995,4.9165,78.5696,8.364,7.586,66.9449,299.4647,32.5145,True
2013-05-15,9.65,9.65,9.2062,9.4,540000.0,0.8071,0.59,0.2171,7.2995,9.5872,5.0118,74.3251,8.756,7.7993,63.2826,268.5106,32.5145,True
2013-05-16,9.27,9.27,8.55,8.94,430900.0,0.811,0.6342,0.1768,7.473,9.705,5.241,67.4209,8.966,7.9487,57.3854,209.5908,25.597,True
2013-05-17,9.05,9.2499,8.86,9.05,344100.0,0.8135,0.6701,0.1435,7.648,9.7968,5.4992,68.1783,9.192,8.0687,62.2789,203.1626,25.597,True
2013-05-20,9.09,9.4,8.9,9.1,462800.0,0.8102,0.6981,0.1121,7.8125,9.8753,5.7497,68.5345,9.23,8.2013,59.322,193.3717,26.5046,True
2013-05-21,9.36,9.74,8.95,8.99,299900.0,0.7897,0.7164,0.0732,7.9635,9.9031,6.0239,66.7725,9.096,8.3313,59.6721,185.473,28.5133,True
2013-05-22,9.0,9.1,8.15,8.43,344000.0,0.7199,0.7171,0.0028,8.075,9.8453,6.3047,58.5605,8.902,8.43,44.9045,133.7627,20.6247,True
2013-05-23,8.12,8.45,7.84,8.22,443100.0,0.6402,0.7017,-0.0615,8.151,9.8054,6.4966,55.8031,8.758,8.478,24.8154,103.5605,17.7757,False
2013-05-24,8.07,8.3299,8.07,8.15,220300.0,0.565,0.6744,-0.1094,8.196,9.798,6.594,54.8802,8.578,8.5053,12.5662,99.3649,17.7757,False
2013-05-28,8.3,8.69,8.26,8.38,236800.0,0.5179,0.6431,-0.1252,8.2595,9.7831,6.7359,57.3626,8.434,8.5407,14.6438,109.9295,20.0443,False
2013-05-29,8.31,8.33,7.81,7.9,406300.0,0.4368,0.6018,-0.165,8.3025,9.7316,6.8734,51.0787,8.216,8.5587,15.534,80.0764,15.9778,False
2013-05-30,8.05,8.2312,7.69,7.79,457600.0,0.3596,0.5534,-0.1938,8.3445,9.6567,7.0323,49.7408,8.088,8.582,17.4208,70.3433,14.9221,False
2013-05-31,7.81,7.96,7.71,7.72,217900.0,0.2893,0.5006,-0.2112,8.3555,9.6427,7.0683,48.868,7.988,8.5707,5.4305,61.2022,14.9221,False
2013-06-03,7.71,7.84,7.27,7.42,363300.0,0.2071,0.4419,-0.2348,8.3395,9.6643,7.0147,45.2244,7.842,8.5373,-0.7595,41.5359,11.0876,False
2013-06-04,7.38,7.49,6.87,7.04,486600.0,0.11,0.3755,-0.2655,8.299,9.7267,6.8713,41.0687,7.574,8.4127,-6.375,16.4104,7.7635,False
2013-06-05,6.96,7.27,6.5403,6.94,300600.0,0.0247,0.3053,-0.2807,8.2645,9.7855,6.7435,40.0316,7.382,8.2313,-8.5535,0.8664,5.1266,False
2013-06-06,6.94,7.14,6.76,6.96,120500.0,-0.0408,0.2361,-0.2769,8.2405,9.8265,6.6545,40.3543,7.216,8.0687,-10.1887,1.98,5.1266,False
2013-06-07,7.05,7.6799,6.83,6.98,195400.0,-0.0901,0.1709,-0.261,8.195,9.8684,6.5216,40.6964,7.068,7.938,-3.3975,14.3922,8.9016,False
2013-06-10,6.99,7.385,6.901,7.0,301800.0,-0.1261,0.1115,-0.2376,8.149,9.899,6.399,41.0585,6.984,7.8013,-8.4882,8.5505,8.9016,False
2013-06-11,6.89,6.95,6.7,6.8,213400.0,-0.1688,0.0554,-0.2242,8.0435,9.8507,6.2363,38.5373,6.936,7.648,-22.7778,-11.5191,7.2584,False
2013-06-12,6.85,6.85,6.14,6.17,299500.0,-0.2506,-0.0058,-0.2448,7.869,9.6921,6.0459,31.9218,6.782,7.46,-31.5,-42.2717,2.861,False
2013-06-13,6.15,6.69,6.15,6.66,248100.0,-0.2728,-0.0592,-0.2136,7.732,9.4847,5.9793,40.4418,6.722,7.342,-30.6736,-35.7194,2.861,False
2013-06-14,6.71,7.05,6.4,6.6,274600.0,-0.2918,-0.1057,-0.1861,7.615,9.3418,5.8882,39.7885,6.646,7.234,-23.9482,-23.9922,5.4385,False
2013-06-17,6.64,6.89,6.59,6.7,228500.0,-0.2954,-0.1436,-0.1517,7.4975,9.1352,5.8598,41.4767,6.586,7.1373,-25.5127,-21.8292,5.4385,False
2013-06-18,6.7,7.0,6.5,6.91,171700.0,-0.2781,-0.1705,-0.1076,7.388,8.8677,5.9083,44.9495,6.608,7.0393,-25.5319,-17.5192,6.2248,False
2013-06-19,6.91,7.02,6.56,6.64,160400.0,-0.2829,-0.193,-0.0899,7.2705,8.5869,5.9541,41.5528,6.702,6.9553,-27.9261,-22.7528,6.3687,False
2013-06-20,6.49,6.6,6.31,6.53,237100.0,-0.2922,-0.2129,-0.0794,7.1755,8.4155,5.9355,40.2259,6.676,6.8713,-27.4725,-41.7256,4.3328,False
2013-06-21,6.58,7.25,6.33,7.19,833100.0,-0.2436,-0.219,-0.0246,7.124,8.2681,5.9799,50.4065,6.794,6.836,-14.2012,-10.2026,8.9411,False
2013-06-24,7.0,7.0,6.54,6.65,407300.0,-0.2457,-0.2243,-0.0214,7.049,8.1077,5.9903,43.8583,6.784,6.7847,-15.9654,-25.2709,8.9411,False
2013-06-25,6.73,7.04,6.6301,6.82,202500.0,-0.2311,-0.2257,-0.0054,6.971,7.8386,6.1034,46.215,6.766,6.77,-18.9873,-19.2612,9.2194,False
2013-06-26,6.97,7.1,6.71,6.94,252300.0,-0.2074,-0.222,0.0147,6.923,7.6787,6.1673,47.8701,6.826,6.77,-14.7659,-14.1125,9.6407,True
2013-06-27,7.04,7.92,6.94,7.57,933800.0,-0.1362,-0.2049,0.0687,6.912,7.6219,6.2021,55.562,7.034,6.8107,-3.7807,27.0712,15.1153,True
2013-06-28,7.53,8.04,7.36,7.73,1528100.0,-0.0661,-0.1771,0.111,6.9125,7.6247,6.2003,57.2773,7.142,6.8607,1.005,43.3392,15.8739,True
2013-07-01,7.85,7.95,7.66,7.68,225400.0,-0.0144,-0.1446,0.1301,6.9255,7.6823,6.1687,56.5465,7.348,6.906,1.4031,45.5941,15.8739,True
2013-07-02,7.65,7.84,7.18,7.32,363000.0,-0.0025,-0.1162,0.1137,6.9395,7.7144,6.1646,51.4794,7.448,6.9407,4.6729,18.8962,11.7431,True
2013-07-03,7.23,7.53,7.19,7.43,88500.0,0.0157,-0.0898,0.1055,6.964,7.7679,6.1601,52.8622,7.546,7.0247,3.5763,12.2227,11.7431,True
2013-07-05,7.57,7.65,7.285,7.5,140100.0,0.0353,-0.0648,0.1001,6.991,7.8281,6.1539,53.7608,7.532,7.0807,7.1429,18.4374,12.5491,True
2013-07-08,7.65,8.2,7.65,8.01,355000.0,0.0909,-0.0336,0.1246,7.0425,7.99,6.095,59.7498,7.588,7.1747,6.7722,55.7599,16.1197,True
2013-07-09,8.04,8.3755,8.0,8.15,344400.0,0.1447,0.002,0.1427,7.1,8.1628,6.0372,61.2269,7.682,7.2713,13.4123,71.9669,17.2165,True
2013-07-10,8.12,8.23,7.97,7.98,156800.0,0.1716,0.0359,0.1356,7.159,8.2782,6.0398,58.4369,7.814,7.3427,18.4173,59.9939,16.9507,True
2013-07-11,8.25,8.31,7.78,7.91,129400.0,0.1851,0.0658,0.1193,7.246,8.3134,6.1786,57.2853,7.91,7.4273,21.3139,52.6638,15.267,True
2013-07-12,7.94,8.15,7.6,7.62,237800.0,0.1705,0.0867,0.0838,7.294,8.3378,6.2502,52.6772,7.934,7.5,21.8236,31.8142,13.6901,True
2013-07-15,7.74,8.15,7.6,8.08,369700.0,0.1937,0.1081,0.0856,7.368,8.4143,6.3217,58.3686,7.948,7.5593,15.6028,43.7426,13.6901,True
2013-07-16,8.13,8.33,7.9,8.2,413700.0,0.2194,0.1304,0.089,7.443,8.502,6.384,59.7225,7.958,7.6627,20.8999,60.4046,14.8942,True
2013-07-17,8.25,8.25,7.81,7.95,221300.0,0.217,0.1477,0.0693,7.495,8.5463,6.4437,55.6805,7.952,7.738,17.8571,44.3591,14.0849,True
2013-07-18,8.06,8.22,7.72,7.83,288100.0,0.2031,0.1588,0.0443,7.5545,8.5381,6.5709,53.8076,7.936,7.7973,17.094,34.0397,13.2735,True
2013-07-19,7.8,7.98,7.27,7.4,306700.0,0.1555,0.1581,-0.0026,7.598,8.4667,6.7293,47.6537,7.892,7.786,20.9091,-7.6128,9.3202,False
2013-07-22,7.51,7.51,6.95,7.07,487600.0,0.0902,0.1445,-0.0543,7.592,8.4735,6.7105,43.5575,7.69,7.742,3.5862,-50.1365,6.6289,False
2013-07-23,7.15,7.52,7.04,7.24,363900.0,0.0516,0.1259,-0.0744,7.6215,8.4094,6.8336,46.114,7.498,7.7127,7.4286,-40.661,6.7019,False
2013-07-24,7.25,7.34,6.15,6.4,853500.0,-0.0463,0.0915,-0.1378,7.6005,8.4887,6.7123,37.1948,7.188,7.6513,4.2614,-108.2172,0.3487,False
2013-07-25,6.62,6.8699,6.45,6.71,315800.0,-0.0977,0.0537,-0.1514,7.589,8.5163,6.6617,41.6568,6.964,7.6033,-3.2408,-101.9473,0.3487,False
2013-07-26,6.63,6.73,6.52,6.6,172700.0,-0.1457,0.0138,-0.1595,7.5405,8.5632,6.5178,40.5612,6.804,7.5433,-15.0253,-107.3791,0.3487,False
2013-07-29,6.7,6.89,6.28,6.3,294000.0,-0.2055,-0.0301,-0.1754,7.469,8.6206,6.3174,37.6665,6.65,7.4293,-14.3035,-116.7841,2.1819,False
2013-07-30,6.37,6.4,6.19,6.31,249100.0,-0.2493,-0.0739,-0.1754,7.4005,8.6523,6.1487,37.825,6.464,7.3067,-19.4969,-130.2851,2.8633,False
2013-07-31,6.35,6.48,6.3,6.35,239500.0,-0.2775,-0.1146,-0.1629,7.352,8.6851,6.0189,38.4951,6.454,7.198,-17.3469,-117.4959,2.2196,False
2013-08-01,6.43,6.58,6.22,6.25,205900.0,-0.3044,-0.1526,-0.1519,7.293,8.7089,5.8771,37.415,6.362,7.0873,-12.6162,-115.1539,1.4129,False
2013-08-02,6.22,6.28,6.19,6.28,205900.0,-0.3197,-0.186,-0.1337,7.232,8.7107,5.7533,37.9744,6.298,6.998,-17.9085,-119.4167,1.6497,False
2013-08-05,6.44,6.85,6.36,6.6,510300.0,-0.3025,-0.2093,-0.0932,7.1615,8.6194,5.7036,43.7234,6.358,6.8993,-16.4634,-82.9557,2.8588,False
2013-08-06,6.58,6.68,6.03,6.06,465600.0,-0.3286,-0.2332,-0.0954,7.057,8.5161,5.5979,37.4478,6.308,6.7567,-20.2436,-110.8761,0.2412,False
2013-08-07,5.7,6.09,5.5,6.0,1259800.0,-0.3501,-0.2566,-0.0936,6.958,8.4219,5.4941,36.8187,6.238,6.6267,-26.0024,-141.5489,3.7591,False
2013-08-08,6.17,6.21,5.9,6.05,401000.0,-0.359,-0.277,-0.082,6.865,8.3114,5.4186,37.7524,6.198,6.508,-25.2708,-121.4954,2.8144,False
2013-08-09,6.08,6.1,5.97,6.07,137500.0,-0.3603,-0.2937,-0.0666,6.7875,8.2298,5.3452,38.1442,6.156,6.4193,-25.1534,-119.5698,2.8144,False
2013-08-12,6.12,6.49,6.1,6.47,269600.0,-0.3252,-0.3,-0.0252,6.707,8.0263,5.3877,45.4949,6.13,6.3793,-20.3681,-88.3469,0.2386,False
2013-08-13,6.55,6.75,6.46,6.5,222000.0,-0.2917,-0.2983,0.0066,6.622,7.7509,5.4931,46.0105,6.218,6.33,-18.9676,-65.4685,2.2073,True
2013-08-14,6.49,7.16,6.393,7.11,410300.0,-0.2134,-0.2814,0.0679,6.58,7.5609,5.5991,55.2352,6.44,6.3773,-13.2121,-31.3746,5.2071,True
2013-08-15,6.93,7.1,6.72,6.85,285700.0,-0.1704,-0.2592,0.0887,6.531,7.3401,5.7219,51.2373,6.6,6.3867,-13.6253,-28.5702,5.2071,True
2013-08-16,6.78,7.06,6.38,6.5,344400.0,-0.1627,-0.2399,0.0772,6.486,7.1901,5.7819,46.394,6.686,6.38,-11.5288,-53.738,2.5103,True
2013-08-19,6.5,6.55,6.3139,6.49,340200.0,-0.1556,-0.223,0.0674,6.457,7.1083,5.8057,46.2601,6.69,6.3927,-12.783,-74.1323,1.9934,True
2013-08-20,6.55,6.56,6.34,6.41,114400.0,-0.1547,-0.2094,0.0547,6.4155,6.9587,5.8723,45.1436,6.672,6.3993,-12.766,-73.9078,2.0694,True
2013-08-21,6.38,6.58,6.29,6.36,162100.0,-0.1561,-0.1987,0.0426,6.4135,6.9572,5.8698,44.4256,6.522,6.4,-10.3542,-75.4664,1.6686,True
2013-08-22,6.42,6.635,6.31,6.61,164500.0,-0.1356,-0.1861,0.0505,6.4085,6.943,5.874,48.789,6.474,6.424,-3.4193,-60.5395,2.0986,True
2013-08-23,6.68,7.0,6.6499,6.98,149400.0,-0.0884,-0.1666,0.0781,6.4275,7.0125,5.8425,54.4588,6.57,6.4707,4.0119,-13.6799,4.9049,True
2013-08-26,7.0,7.33,6.98,7.23,191700.0,-0.0305,-0.1393,0.1088,6.474,7.1516,5.7964,57.8381,6.718,6.5127,6.3861,27.8411,7.3468,True
2013-08-27,7.01,7.05,6.45,6.58,283500.0,-0.0366,-0.1188,0.0822,6.4875,7.1622,5.8128,47.9304,6.752,6.5473,10.1563,-35.8795,3.0259,True
2013-08-28,6.59,6.845,6.4301,6.51,94600.0,-0.0466,-0.1044,0.0578,6.4955,7.1673,5.8237,47.0014,6.782,6.5813,5.6327,-47.9408,2.8678,True
2013-08-29,6.48,6.755,6.42,6.44,102300.0,-0.0595,-0.0954,0.0359,6.505,7.168,5.842,46.0452,6.748,6.6073,2.6596,-54.2587,2.7864,True
