date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-08-09,32.6,32.94,32.42,32.65,4344400.0,0.0371,0.2667,0.2296,29.6856,31.2535,32.8214,59.771,32.338,31.337,8.677,141.5077,1.8189,True
2012-08-10,32.57,32.69,32.43,32.64,2975800.0,0.0934,0.3189,0.2255,29.7006,31.353,33.0054,59.6729,32.462,31.421,6.2226,131.3402,1.8189,True
2012-08-13,32.48,32.55,32.09,32.27,2433900.0,0.1401,0.3267,0.1866,29.8088,31.4465,33.0842,56.0265,32.488,31.5297,6.199,99.2392,0.1852,True
2012-08-14,32.51,32.5494,32.0,32.105,2712500.0,0.1752,0.3159,0.1407,29.9004,31.5192,33.1381,54.4371,32.435,31.669,5.9896,87.0921,0.2457,True
2012-08-15,32.24,32.95,32.12,32.91,3632300.0,0.2138,0.3681,0.1543,29.8658,31.5932,33.3207,60.3211,32.515,31.841,4.3712,130.5962,1.6686,True
2012-08-16,32.89,33.72,32.87,33.65,4020000.0,0.2638,0.4638,0.2,29.7368,31.6815,33.6262,64.7984,32.715,32.0213,5.014,201.4815,5.207,True
2012-08-17,33.73,33.91,33.42,33.8,3823000.0,0.3201,0.5454,0.2253,29.6571,31.8025,33.9479,65.6405,32.947,32.1483,5.8034,219.8052,6.0553,True
2012-08-20,33.66,33.94,33.36,33.92,3465000.0,0.3787,0.6128,0.2341,29.7034,31.9665,34.2296,66.3308,33.277,32.3423,10.1233,208.9541,5.7514,True
2012-08-21,33.78,34.09,33.595,33.75,3493200.0,0.4319,0.645,0.2131,29.9495,32.1532,34.357,64.3679,33.606,32.5337,10.8618,201.8953,6.4331,True
2012-08-22,33.74,33.98,33.615,33.84,2871000.0,0.4796,0.6701,0.1905,30.1753,32.3287,34.4822,64.9561,33.792,32.7437,11.3368,190.6063,6.4331,True
2012-08-23,33.66,33.8,33.345,33.5,2566700.0,0.5146,0.655,0.1403,30.3438,32.4565,34.5692,60.8875,33.762,32.9383,7.609,158.0624,5.0191,True
2012-08-24,32.58,32.58,31.83,32.26,8759600.0,0.5191,0.5367,0.0177,30.3755,32.4747,34.574,48.9151,33.454,32.9543,1.8125,47.057,2.3813,True
2012-08-27,32.47,32.75,32.3,32.32,4457400.0,0.5038,0.4428,-0.061,30.5489,32.5402,34.5316,49.4307,33.134,32.9663,2.5039,63.7767,1.5646,False
2012-08-28,32.36,32.46,32.03,32.06,4139800.0,0.4717,0.3434,-0.1283,30.7428,32.5992,34.4557,47.2184,32.796,32.9457,3.7923,38.9406,2.8167,False
2012-08-29,32.14,32.24,31.61,31.96,4560900.0,0.4281,0.2536,-0.1745,30.9945,32.6627,34.331,46.3633,32.42,32.909,3.4394,16.419,4.7337,False
2012-08-30,31.77,31.85,31.35,31.46,3174800.0,0.3706,0.1405,-0.2301,31.2245,32.7067,34.189,42.2633,32.012,32.8297,3.3085,-16.8924,5.9022,False
2012-08-31,31.65,31.9,31.0,31.27,5966300.0,0.3035,0.0351,-0.2684,31.085,32.6692,34.2535,40.7945,31.814,32.7383,-0.4991,-30.6479,7.4562,False
2012-09-04,31.24,31.51,31.01,31.435,4419800.0,0.2359,-0.0347,-0.2705,30.9746,32.634,34.2934,42.649,31.637,32.6827,-2.5062,-36.3977,7.4562,False
2012-09-05,31.39,32.26,31.26,32.26,6289600.0,0.184,-0.0232,-0.2072,30.9649,32.6285,34.2921,50.8899,31.677,32.693,-0.9822,15.0288,3.6624,False
2012-09-06,32.26,32.98,32.26,32.79,4577200.0,0.1529,0.0284,-0.1245,30.9784,32.6425,34.3066,55.31,31.843,32.685,1.0417,76.6358,0.2085,False
2012-09-07,32.83,32.89,32.39,32.46,3581300.0,0.1308,0.0422,-0.0886,30.967,32.633,34.299,52.1771,32.043,32.6057,-0.1518,66.2559,0.2085,False
2012-09-10,32.36,32.57,32.11,32.13,3865300.0,0.1098,0.0261,-0.0837,30.9272,32.6075,34.2878,49.1918,32.215,32.4943,-0.3671,39.2803,1.5281,False
2012-09-11,32.06,32.59,31.94,32.43,3929200.0,0.0953,0.0372,-0.0581,30.9402,32.6155,34.2908,51.8738,32.414,32.395,0.1229,42.879,2.3255,False
2012-09-12,32.59,32.88,32.33,32.42,3564800.0,0.0852,0.0447,-0.0405,30.9696,32.6312,34.2929,51.7762,32.446,32.3063,1.0157,61.0473,0.9079,False
2012-09-13,32.49,33.07,32.32,32.81,4195200.0,0.0844,0.0811,-0.0033,30.9674,32.6262,34.2851,55.2916,32.45,32.2377,0.3642,77.1988,0.0151,False
2012-09-14,32.93,33.375,32.74,33.34,3862300.0,0.0977,0.151,0.0533,30.9849,32.6107,34.2366,59.5817,32.626,32.227,-1.0231,107.0147,1.486,True
2012-09-17,33.29,33.42,32.99,33.41,3407700.0,0.1201,0.2097,0.0896,31.0143,32.5912,34.1682,60.1231,32.882,32.3037,-1.445,112.0872,1.7029,True
2012-09-18,33.23,33.26,32.49,32.57,5954700.0,0.1333,0.1862,0.0529,31.0693,32.5237,33.9782,51.2889,32.91,32.3203,-2.0035,70.2747,0.7666,True
2012-09-19,32.8,33.168,32.46,33.12,7805300.0,0.1486,0.2096,0.061,31.1205,32.4922,33.864,55.8408,33.05,32.391,-2.7046,78.9722,0.9134,True
2012-09-20,33.25,34.55,33.0,34.5298,12398400.0,0.1865,0.338,0.1515,30.9957,32.5267,34.0578,64.8593,33.394,32.5623,1.6775,159.0935,5.6273,True
2012-09-21,34.36,34.49,33.4699,33.83,8794400.0,0.2249,0.3789,0.1539,30.9642,32.5432,34.1222,58.5048,33.492,32.7203,2.0414,145.2606,5.6273,True
2012-09-24,33.39,33.76,33.26,33.415,5348300.0,0.2547,0.3735,0.1189,30.9836,32.601,34.2183,55.0762,33.493,32.8633,3.6219,107.7568,4.5628,True
2012-09-25,33.7,33.75,32.87,32.895,6122000.0,0.2684,0.3236,0.0551,31.0129,32.6297,34.2465,51.0591,33.558,32.9607,3.0534,82.1221,2.6088,True
2012-09-26,32.91,32.98,32.42,32.52,1265271.0,0.2649,0.2508,-0.0141,31.0561,32.6527,34.2494,48.3351,33.438,32.978,1.602,41.9278,0.4071,False
2012-09-27,32.67,32.93,32.43,32.82,1102700.0,0.2549,0.2149,-0.04,31.13,32.6957,34.2615,50.5943,33.096,32.98,2.1402,47.5034,0.4071,False
2012-09-28,32.65,32.93,32.39,32.435,4017900.0,0.2347,0.1536,-0.081,31.2781,32.7445,34.2109,47.7248,32.817,32.9783,3.3909,37.0066,0.2095,False
2012-10-01,32.58,32.85,32.35,32.62,5201900.0,0.2114,0.1186,-0.0928,31.508,32.812,34.116,49.2079,32.658,33.011,2.9781,37.4729,0.0093,False
2012-10-02,32.82,32.91,32.32,32.57,3381600.0,0.1863,0.0858,-0.1005,31.7198,32.8687,34.0176,48.8069,32.593,33.0203,4.443,35.5434,0.3131,False
2012-10-03,32.73,32.85,32.52,32.6,2455700.0,0.1614,0.0616,-0.0998,31.7636,32.8857,34.0079,49.0737,32.609,33.0323,1.8289,38.2024,0.3131,False
2012-10-04,32.62,32.795,32.2,32.68,3886900.0,0.1387,0.0482,-0.0905,31.7552,32.8802,34.0052,49.8208,32.581,33.0237,-0.5609,28.87,1.3404,False
2012-10-05,32.83,33.03,32.39,32.47,2505100.0,0.1151,0.0205,-0.0946,31.7565,32.8807,34.005,47.8466,32.588,32.9657,0.4257,32.5598,0.1081,False
2012-10-08,32.26,32.47,32.02,32.23,2154800.0,0.0879,-0.0206,-0.1086,31.7741,32.8857,33.9974,45.6324,32.51,32.887,-0.307,-2.3941,2.0159,False
2012-10-09,32.22,32.25,31.56,31.685,3504400.0,0.0511,-0.0961,-0.1472,31.6331,32.8485,34.0639,41.0145,32.333,32.828,-1.0433,-41.3114,4.3261,False
2012-10-10,31.64,31.8,31.33,31.51,2481700.0,0.0073,-0.1681,-0.1754,31.4649,32.803,34.1411,39.6346,32.115,32.7207,-3.2847,-70.5558,5.4595,False
2012-10-11,31.85,31.91,31.58,31.78,2854600.0,-0.0344,-0.201,-0.1666,31.3411,32.7515,34.1618,42.815,31.935,32.5373,-3.5077,-52.7805,4.8553,False
2012-10-12,31.78,32.05,31.69,31.94,3040300.0,-0.0698,-0.2118,-0.1419,31.256,32.6815,34.107,44.666,31.829,32.4113,-3.97,-40.1868,4.0836,False
2012-10-15,32.01,32.35,31.88,32.33,3143200.0,-0.0932,-0.1867,-0.0935,31.2351,32.6275,34.0199,48.9791,31.849,32.339,-3.2017,-13.7157,2.4405,False
2012-10-16,32.44,33.345,32.3,33.24,4782200.0,-0.093,-0.0923,0.0007,31.2437,32.661,34.0783,57.2998,32.16,32.362,0.2556,58.4233,2.738,True
2012-10-17,33.12,33.54,32.92,33.44,5146400.0,-0.0747,-0.0013,0.0734,31.2324,32.677,34.1216,58.879,32.546,32.4233,1.1216,90.2917,3.7082,True
2012-10-18,33.46,33.68,33.24,33.475,3913800.0,-0.0452,0.0727,0.1179,31.3927,32.6242,33.8558,59.1622,32.885,32.467,-2.5181,105.6907,4.4044,True
2012-10-19,33.45,33.65,33.14,33.24,5562600.0,-0.0139,0.1112,0.1251,31.4554,32.5947,33.7341,56.3696,33.145,32.5207,-2.4355,90.6101,3.8589,True
2012-10-22,33.44,33.55,33.17,33.49,3684900.0,0.0209,0.16,0.1391,31.4479,32.5985,33.7491,58.5971,33.377,32.5787,-0.622,94.4772,3.8589,True
2012-10-23,33.19,33.44,32.97,33.31,3151800.0,0.0531,0.182,0.129,31.4336,32.6192,33.8049,56.3767,33.391,32.628,-0.9185,74.5552,2.7486,True
2012-10-24,33.56,33.6,33.28,33.36,3381500.0,0.0827,0.2012,0.1185,31.4339,32.6612,33.8886,56.8632,33.375,32.6787,1.8799,91.5982,3.5872,True
2012-10-25,33.53,33.69,33.265,33.4,2868700.0,0.1096,0.2172,0.1076,31.4225,32.6902,33.958,57.2716,33.36,32.7267,2.3079,93.2415,4.0604,True
2012-10-26,33.13,34.09,32.99,34.01,6310600.0,0.1429,0.2758,0.133,31.3842,32.769,34.1538,62.9963,33.514,32.8293,3.5226,118.0097,6.1424,True
2012-10-31,34.0,34.05,33.76,34.025,4253100.0,0.1783,0.3199,0.1416,31.3529,32.8392,34.3256,63.1264,33.621,32.949,3.653,140.7572,6.1424,True
2012-11-01,34.08,34.64,33.8901,34.36,3681700.0,0.2181,0.3774,0.1593,31.3085,32.9287,34.549,65.9891,33.831,33.1273,5.2568,171.2422,9.1499,True
2012-11-02,34.59,34.6,34.23,34.39,4006300.0,0.2586,0.4206,0.162,31.2866,33.0182,34.7499,66.2405,34.037,33.3193,5.3272,172.2705,9.1499,True
2012-11-05,34.18,34.33,33.835,34.24,2808500.0,0.2944,0.4377,0.1433,31.2935,33.0962,34.899,63.7167,34.205,33.4833,4.6806,135.4472,6.7809,True
2012-11-06,34.42,34.66,34.245,34.39,2678900.0,0.3272,0.4581,0.1309,31.3297,33.1922,35.0548,65.1398,34.281,33.6467,4.9349,157.0201,8.4687,True
2012-11-07,34.11,34.15,33.46,33.47,4681500.0,0.3408,0.3954,0.0546,31.442,33.2542,35.0665,51.7913,34.17,33.7227,5.174,79.411,3.917,True
2012-11-08,33.5,33.57,32.92,32.9803,4247900.0,0.3332,0.3028,-0.0304,31.6487,33.319,34.9893,46.372,33.8941,33.7054,4.093,24.8198,0.9534,False
2012-11-09,33.01,33.28,32.89,32.9,2581600.0,0.3106,0.2203,-0.0903,31.9218,33.3885,34.8552,45.5349,33.5961,33.6694,4.6541,10.2495,0.791,False
2012-11-12,32.95,33.03,32.663,32.7,1911900.0,0.2759,0.1372,-0.1387,32.123,33.4345,34.746,43.4422,33.2881,33.6177,3.5099,-12.9637,0.4413,False
2012-11-13,32.55,32.92,32.35,32.54,2597200.0,0.2323,0.0578,-0.1745,32.2688,33.4645,34.6602,41.7957,32.9181,33.571,2.7145,-31.5758,2.1195,False
2012-11-14,32.6,32.77,32.16,32.235,5566500.0,0.18,-0.0294,-0.2094,32.2455,33.4598,34.6741,38.7928,32.6711,33.4874,1.2983,-51.8459,3.1275,False
2012-11-15,32.38,32.725,32.14,32.64,3817700.0,0.131,-0.0651,-0.196,32.1666,33.4298,34.693,44.469,32.603,33.4427,-1.8593,-38.5654,3.2342,False
2012-11-16,32.58,32.75,32.265,32.65,3447300.0,0.0865,-0.0915,-0.178,32.0822,33.3903,34.6983,44.6049,32.553,33.3954,-2.3554,-31.4169,3.0898,False
2012-11-19,32.93,32.9999,32.71,32.92,2645500.0,0.0513,-0.0896,-0.1409,32.0394,33.3625,34.6857,48.2676,32.597,33.3634,-2.0193,4.9216,1.6455,False
2012-11-20,32.8,32.95,32.515,32.64,2345400.0,0.0191,-0.1094,-0.1286,31.9729,33.3325,34.6921,44.9643,32.617,33.272,-2.0802,-13.1142,2.727,False
2012-11-21,32.75,32.98,32.53,32.84,1703700.0,-0.0062,-0.1078,-0.1015,31.926,33.3,34.674,47.7033,32.738,33.193,-1.699,-5.0246,2.5505,False
2012-11-23,33.06,33.43,32.99,33.4,1449800.0,-0.0171,-0.0606,-0.0435,31.9298,33.3045,34.6792,54.4972,32.89,33.129,-0.0299,49.1459,0.0674,False
2012-11-26,33.22,33.33,33.05,33.295,2348500.0,-0.0199,-0.0313,-0.0113,31.9268,33.3013,34.6757,53.1111,33.019,33.056,-0.8036,41.8809,0.0674,False
2012-11-27,33.19,33.59,33.16,33.18,2180400.0,-0.0194,-0.0171,0.0022,31.9156,33.2903,34.6649,51.5719,33.071,32.9854,-0.2968,49.4962,1.5689,True
2012-11-28,33.16,33.94,32.94,33.88,2612600.0,-0.0055,0.05,0.0555,31.9216,33.2838,34.6459,59.2701,33.319,32.9514,-0.44,78.6224,3.5527,True
2012-11-29,34.08,34.17,33.78,34.09,3353700.0,0.0193,0.1187,0.0994,31.9175,33.287,34.6565,61.25,33.569,32.9927,0.3524,124.3761,4.8344,True
2012-11-30,34.19,34.81,33.85,34.61,4935400.0,0.058,0.2127,0.1547,31.8872,33.2995,34.7119,65.6767,33.811,33.1013,0.4908,166.5046,8.2836,True
2012-12-03,34.78,34.85,34.57,34.7,3146300.0,0.1046,0.2911,0.1865,31.8494,33.315,34.7807,66.3887,34.092,33.2213,0.7225,190.1118,8.4944,True
2012-12-04,34.79,35.64,34.67,35.3,6744100.0,0.1631,0.3971,0.234,31.7085,33.368,35.0275,70.7263,34.516,33.3947,3.8159,230.2189,12.532,True
2012-12-05,35.3,35.63,34.86,35.4,4277000.0,0.2272,0.4836,0.2564,31.5853,33.4185,35.2517,71.3857,34.82,33.5853,2.7986,225.1394,12.532,True
2012-12-06,35.25,35.68,35.0,35.14,5571900.0,0.2868,0.5251,0.2383,31.5209,33.502,35.4831,67.1707,35.03,33.779,4.4802,209.9928,12.7839,True
2012-12-07,35.4,35.5,34.94,35.48,2725400.0,0.3452,0.5787,0.2336,31.4845,33.627,35.7695,69.6791,35.204,33.9683,5.7492,201.2971,12.3889,True
2012-12-10,35.45,35.78,35.4,35.75,3542100.0,0.4033,0.6357,0.2324,31.4663,33.7695,36.0727,71.53,35.414,34.175,7.512,218.478,13.8212,True
2012-12-11,35.8,36.11,35.47,35.54,5912900.0,0.4539,0.6564,0.2025,31.5403,33.9115,36.2827,68.0675,35.462,34.3497,9.3249,208.5469,15.4774,True
2012-12-12,35.73,36.28,35.685,35.9597,4598200.0,0.5028,0.6985,0.1957,31.6395,34.0825,36.5255,71.0665,35.5739,34.571,10.2066,214.3268,16.3198,True
2012-12-13,36.01,36.5,35.19,35.53,7746200.0,0.5401,0.6894,0.1492,31.8816,34.2472,36.6128,64.4288,35.6519,34.7503,11.3824,181.4155,12.9851,True
2012-12-14,37.2,38.1,37.0,37.56,17447900.0,0.5994,0.8362,0.2369,31.8414,34.4932,37.1451,75.8474,36.0679,35.0276,16.4248,291.7032,20.4789,True
2012-12-17,37.07,37.43,36.9,37.42,8928100.0,0.6656,0.9306,0.265,31.932,34.7317,37.5315,74.09,36.4019,35.3026,14.2901,246.1446,19.823,True
2012-12-18,37.42,37.51,37.18,37.4904,7652400.0,0.7324,0.9996,0.2672,32.0456,34.9603,37.8749,74.4095,36.792,35.59,13.667,235.1802,20.1766,True
2012-12-19,37.39,38.25,37.35,38.09,5853300.0,0.8039,1.09,0.2861,32.2194,35.2328,38.2461,76.9975,37.2181,35.8707,16.085,243.2343,23.3557,True
2012-12-20,38.08,38.16,37.79,37.87,4330300.0,0.8693,1.1309,0.2616,32.472,35.4843,38.4965,74.0533,37.6861,36.1227,15.7065,224.0593,23.3557,True
2012-12-21,37.36,38.0,37.35,37.71,7975900.0,0.9229,1.1373,0.2144,32.6982,35.6998,38.7014,71.9107,37.7161,36.3293,13.6704,194.5628,20.4069,True
2012-12-24,37.76,37.82,37.3101,37.53,2448000.0,0.9613,1.115,0.1537,33.023,35.9115,38.8,69.4874,37.7381,36.518,13.4713,175.546,20.142,True
2012-12-26,37.48,37.99,37.26,37.55,2437600.0,0.9864,1.0864,0.1001,33.4472,36.13,38.8128,69.6093,37.75,36.668,13.0991,166.6078,20.8959,True
2012-12-27,37.49,37.62,36.83,37.3,3422700.0,0.9954,1.0317,0.0363,33.7827,36.301,38.8193,66.0733,37.592,36.7947,10.8427,141.938,18.0297,True
2012-12-28,36.91,37.4,36.89,36.9,3171600.0,0.9854,0.9452,-0.0402,34.127,36.4415,38.756,60.7805,37.398,36.912,9.4527,126.7067,18.0297,False
2012-12-31,36.8,37.7,36.655,37.68,4634600.0,0.9741,0.9288,-0.0453,34.3818,36.595,38.8082,66.4033,37.392,37.0587,8.3022,131.9012,19.4083,False
2013-01-02,37.92,38.73,37.92,38.34,6483800.0,0.9709,0.9581,-0.0128,34.6191,36.777,38.935,70.2678,37.554,37.2313,11.1334,163.7109,23.8784,False
2013-01-03,38.14,38.3,37.66,37.75,3906000.0,0.9613,0.923,-0.0383,34.8139,36.8995,38.9851,63.2946,37.594,37.3787,7.4635,138.6054,22.1393,False
2013-01-04,37.88,38.19,37.62,38.13,3809300.0,0.9521,0.9153,-0.0368,35.0042,37.036,39.0678,65.6471,37.76,37.5234,7.185,134.1022,21.8716,False
2013-01-07,37.81,38.21,37.7,37.94,3632100.0,0.9384,0.8837,-0.0547,35.3067,37.176,39.0453,63.468,37.968,37.684,7.0908,126.4439,21.9586,False
2013-01-08,37.78,38.2,37.75,38.14,3080900.0,0.9237,0.8648,-0.0589,35.5671,37.309,39.0509,64.7863,38.06,37.7227,7.6056,123.5793,21.9586,False
2013-01-09,38.16,38.705,38.1,38.66,4083100.0,0.9153,0.8817,-0.0336,35.7727,37.4545,39.1363,68.0029,38.124,37.8054,8.175,134.1929,24.1629,False
2013-01-10,38.75,38.78,38.09,38.62,3645200.0,0.9086,0.8816,-0.0269,36.1011,37.6085,39.1159,67.4948,38.298,37.8807,7.3941,128.6252,24.4851,False
2013-01-11,38.65,38.734,37.89,38.09,3511300.0,0.8927,0.8293,-0.0634,36.3999,37.715,39.0301,61.0216,38.29,37.8807,6.7641,114.509,23.0674,False
2013-01-14,37.99,38.2,37.81,38.16,3048600.0,0.871,0.7844,-0.0867,36.9833,37.8465,38.7097,61.5436,38.334,37.9,4.6575,103.9731,22.4999,False
2013-01-15,37.86,38.46,37.84,38.15,2968100.0,0.8447,0.7395,-0.1053,37.0137,37.876,38.7383,61.4177,38.336,37.9293,0.9449,103.2472,23.6633,False
2013-01-16,38.12,38.2698,37.81,37.88,2640700.0,0.8106,0.6743,-0.1363,37.0624,37.899,38.7356,57.9868,38.18,37.9527,2.2437,93.7434,23.4459,False
2013-01-17,37.76,38.09,37.71,37.73,4089500.0,0.7692,0.6036,-0.1656,37.0915,37.911,38.7305,56.1207,38.002,37.9647,1.5463,85.314,22.7144,False
2013-01-18,37.81,37.99,37.36,37.98,5561400.0,0.7277,0.5613,-0.1664,37.0894,37.9055,38.7216,58.5053,37.98,38.01,-0.6797,79.9829,20.1798,False
2013-01-22,37.865,38.015,37.57,37.95,2475400.0,0.686,0.5194,-0.1666,37.0933,37.9095,38.7257,58.0993,37.938,38.08,-0.38,79.4661,20.2994,False
2013-01-23,37.94,38.28,37.89,38.25,3309000.0,0.6497,0.5045,-0.1452,37.1128,37.9365,38.7602,60.9987,37.958,38.118,0.7368,86.596,21.566,False
2013-01-24,38.15,38.7,37.99,38.1,2605600.0,0.6148,0.4752,-0.1396,37.1603,37.965,38.7697,58.8183,38.002,38.102,2.3268,87.7631,23.5249,False
2013-01-25,38.05,38.53,38.02,38.32,3273000.0,0.5847,0.4643,-0.1204,37.2083,38.0035,38.7987,61.0085,38.12,38.14,1.4214,85.6098,23.5249,False
2013-01-28,37.91,38.41,37.905,38.24,3536100.0,0.5566,0.4441,-0.1125,37.3186,38.0505,38.7824,59.77,38.172,38.1473,2.0999,79.2562,22.6574,False
2013-01-29,38.11,38.56,37.81,38.52,2935900.0,0.5344,0.4456,-0.0888,37.5941,38.1315,38.6689,62.6159,38.286,38.186,3.1016,80.3285,23.3712,False
2013-01-30,38.5,38.51,37.88,37.94,2693600.0,0.5066,0.3954,-0.1112,37.6398,38.1445,38.6492,54.1192,38.224,38.1727,2.1485,71.6341,23.3712,False
2013-01-31,38.0,38.23,37.68,37.83,3291900.0,0.4738,0.3428,-0.131,37.605,38.119,38.633,52.667,38.17,38.1173,-1.291,62.9459,21.8209,False
2013-02-01,38.2,38.48,37.91,38.34,2416100.0,0.4467,0.3383,-0.1084,37.6553,38.1485,38.6417,58.2342,38.174,38.0987,0.47,71.8747,23.0501,False
2013-02-04,38.19,38.44,37.82,38.1,2928000.0,0.4197,0.3118,-0.1079,37.6534,38.147,38.6406,54.9741,38.146,38.0993,0.6546,65.7179,22.3459,False
2013-02-05,38.2,38.57,38.01,38.51,2355600.0,0.3998,0.3202,-0.0796,37.6673,38.1755,38.6837,59.1591,38.144,38.1227,0.9422,71.9936,22.9932,False
2013-02-06,38.36,38.65,38.26,38.4,2567800.0,0.3828,0.3144,-0.0683,37.6714,38.1885,38.7056,57.6196,38.236,38.1393,1.178,72.7254,23.3929,False
2013-02-07,38.26,38.39,37.66,38.07,3110300.0,0.3622,0.2799,-0.0823,37.6876,38.159,38.6304,53.1721,38.284,38.152,-0.8138,57.4031,18.6942,False
2013-02-08,38.31,39.45,38.145,39.12,5104600.0,0.3564,0.3335,-0.023,37.5824,38.184,38.7856,62.9274,38.44,38.2447,1.7277,86.8029,23.9005,False
2013-02-11,38.99,39.05,38.534,38.64,2333800.0,0.3518,0.3333,-0.0185,37.58,38.2115,38.843,57.101,38.548,38.2887,0.8158,79.6659,23.9005,False
2013-02-12,38.55,39.13,38.12,38.89,3279500.0,0.3513,0.3494,-0.002,37.5516,38.248,38.9444,59.2086,38.624,38.3513,2.4346,77.7649,20.7767,False
2013-02-13,38.9,39.15,38.67,38.81,2491000.0,0.3514,0.3516,0.0002,37.5449,38.281,39.0171,58.2278,38.706,38.3887,1.7941,83.6795,20.8747,True
2013-02-14,38.7,38.92,38.301,38.61,4929700.0,0.3478,0.3334,-0.0144,37.5922,38.3175,39.0428,55.7539,38.814,38.4227,1.699,72.2218,18.1327,False
2013-02-15,38.51,38.76,38.38,38.635,2367900.0,0.3417,0.3173,-0.0244,37.678,38.3627,39.0475,56.0043,38.717,38.4437,1.759,71.0579,18.1327,False
2013-02-19,38.58,39.0,38.52,38.995,2056500.0,0.3393,0.3298,-0.0095,37.6999,38.4135,39.1271,59.5365,38.788,38.494,2.6586,82.6614,19.3631,False
2013-02-20,39.04,39.28,38.75,38.77,3129600.0,0.335,0.3178,-0.0172,37.7581,38.4545,39.1509,56.499,38.764,38.5107,3.3276,88.1561,20.7758,False
2013-02-21,38.82,38.82,38.3,38.34,2872700.0,0.3221,0.2706,-0.0515,37.7668,38.459,39.1512,51.1549,38.67,38.5373,1.4107,64.4586,17.414,False
2013-02-22,38.54,38.87,38.37,38.55,2835500.0,0.3071,0.2472,-0.0599,37.8084,38.4815,39.1546,53.4584,38.658,38.5853,0.4393,70.6829,17.6729,False
2013-02-25,38.66,39.085,38.1,38.11,2738700.0,0.2839,0.191,-0.0929,37.7818,38.471,39.1602,48.3407,38.553,38.57,1.4404,60.4372,15.6811,False
2013-02-26,38.14,38.66,38.09,38.59,2925000.0,0.2637,0.1831,-0.0807,37.8059,38.4885,39.1711,53.5394,38.472,38.6027,0.6509,61.2327,15.6074,False
2013-02-27,38.32,39.75,38.1,39.6,5285300.0,0.2621,0.2553,-0.0067,37.7052,38.5425,39.3798,62.131,38.638,38.6753,3.0861,113.7737,21.1744,False
2013-02-28,39.54,39.935,39.29,39.31,3637600.0,0.2668,0.2859,0.0191,37.758,38.611,39.464,58.7867,38.832,38.736,3.7003,144.8702,22.0618,True
2013-03-01,39.3,39.88,38.96,39.83,2328200.0,0.2831,0.3481,0.065,37.7821,38.711,39.6399,62.6492,39.088,38.8533,4.316,152.0687,19.619,True
2013-03-04,39.74,40.47,39.45,40.46,2423600.0,0.3151,0.4431,0.128,37.6329,38.817,40.0011,66.7003,39.558,38.9427,5.1715,204.6434,22.4411,True
2013-03-05,40.76,41.49,40.68,41.46,4236600.0,0.3705,0.5923,0.2217,37.3777,38.985,40.5923,71.8861,40.132,39.1307,7.9344,300.6629,26.9502,True
2013-03-06,41.47,41.77,41.13,41.29,2835600.0,0.4342,0.6888,0.2546,37.2469,39.124,41.0011,69.9032,40.47,39.2907,8.2966,309.108,28.1168,True
2013-03-07,41.4,41.59,41.2,41.5,2678600.0,0.502,0.7734,0.2713,37.1691,39.279,41.3889,70.9633,40.908,39.47,7.6067,299.1457,28.1168,True
2013-03-08,41.75,41.91,41.32,41.5,3330300.0,0.5678,0.8308,0.263,37.2081,39.4505,41.6929,70.9633,41.242,39.6627,9.1691,294.2432,29.4486,True
2013-03-11,41.12,41.54,40.96,41.48,4632400.0,0.6272,0.8647,0.2376,37.1655,39.5685,41.9715,70.6911,41.446,39.8523,5.2978,254.9282,26.7618,True
2013-03-12,41.53,41.53,41.1521,41.4,3454800.0,0.6767,0.8751,0.1983,37.2171,39.7065,42.1959,69.5477,41.434,40.0127,6.3508,239.8721,26.7618,True
2013-03-13,41.5,41.81,41.3,41.59,2892500.0,0.7191,0.8884,0.1693,37.253,39.8415,42.43,70.7515,41.494,40.2007,6.849,237.6369,27.9644,True
2013-03-14,41.82,41.93,41.44,41.62,2762900.0,0.7535,0.891,0.1376,37.3285,39.982,42.6355,70.9458,41.518,40.4193,7.1009,223.5657,28.4763,True
2013-03-15,41.45,41.79,41.32,41.38,5424200.0,0.7755,0.8638,0.0883,37.4788,40.1205,42.7622,67.1238,41.494,40.608,7.3741,194.7722,27.5545,True
2013-03-18,41.08,41.48,40.21,41.06,3311300.0,0.7819,0.8072,0.0253,37.662,40.2417,42.8215,62.3271,41.41,40.8047,7.0175,143.8745,19.4902,True
2013-03-19,41.1,41.37,40.49,40.75,4767400.0,0.7713,0.7288,-0.0424,37.8066,40.3295,42.8524,58.0234,41.28,40.9487,6.0769,132.189,19.4902,False
2013-03-20,42.7,43.23,41.995,42.46,10733400.0,0.7761,0.7956,0.0194,37.9352,40.514,43.0928,70.1891,41.454,41.1393,10.056,221.2061,27.44,True
2013-03-21,41.99,42.63,41.9,42.18,5659400.0,0.7842,0.8164,0.0323,38.2336,40.706,43.1784,66.793,41.566,41.3307,9.8145,185.407,26.7898,True
2013-03-22,42.17,43.23,42.11,42.97,5619500.0,0.8046,0.8865,0.0819,38.4749,40.927,43.3791,71.0303,41.884,41.54,11.2169,198.5084,29.113,True
2013-03-25,42.9,43.42,42.41,42.49,5296600.0,0.8223,0.893,0.0707,38.9729,41.146,43.3191,65.5824,42.17,41.6753,11.0912,183.7558,29.8301,True
