date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2021-01-14,130.8,131.0,128.76,128.717056182,90221755.0,-0.7004,1.6004,2.3009,135.5654,130.3918,125.2182,51.7102,129.7315,131.0349,2.4238,82.519,9.2391,False
2021-01-15,128.78,130.2242,127.0,126.949705399,111598531.0,-0.8356,1.2563,2.092,135.6113,130.3583,125.1054,48.6935,128.751,130.7806,1.4444,64.0136,7.2986,False
2021-01-19,127.78,128.71,126.938,127.638672654,90757329.0,-0.8517,1.0274,1.879,135.6422,130.3149,124.9876,49.9139,128.5213,130.505,-0.6714,58.5177,7.2304,False
2021-01-20,128.66,132.49,128.55,131.832386376,104319489.0,-0.5666,1.1708,1.7374,135.6418,130.5833,125.5247,56.6405,129.1664,130.1948,2.6259,90.7488,10.7496,False
2021-01-21,133.8,139.67,133.59,136.66514219,120529544.0,-0.0656,1.6554,1.721,136.5776,131.0146,125.4516,62.8077,130.3606,130.328,8.8536,146.6379,16.8432,False
2021-01-22,136.28,139.85,135.02,138.861849378,114459360.0,0.3763,2.1914,1.8151,137.9049,131.3736,124.8423,65.2171,132.3896,130.6841,4.0512,152.9231,16.9877,True
2021-01-25,143.07,145.09,136.54,142.706086957,157611713.0,0.8624,2.8931,2.0307,140.1464,131.9707,123.7949,68.9845,135.5408,131.3651,9.5598,180.2486,21.049,True
2021-01-26,143.6,144.3,141.37,142.945727741,98390555.0,1.1186,3.429,2.3103,141.9991,132.5293,123.0596,69.2073,138.6022,132.2804,8.1223,185.3716,21.049,True
2021-01-27,143.43,144.3,140.41,141.847374147,140843759.0,1.1294,3.7221,2.5927,142.977,132.7974,122.6178,66.8495,140.6052,133.0159,5.0677,170.0816,19.9372,True
2021-01-28,139.52,141.99,136.7,136.884812908,142621128.0,0.7366,3.5135,2.7769,143.2144,132.9083,122.6021,57.3855,140.6492,133.7142,2.3064,129.8504,15.7588,True
date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2014-01-02,555.68,557.03,552.021,17.5973776426,8381600.0,0.178,-0.0599,0.2379,17.3662,17.7975,18.2287,51.7023,17.7692,17.7385,-1.6508,68.5218,11.7406,False
2014-01-03,552.86,553.7,540.43,17.2108353499,14016700.0,0.1226,-0.0922,0.2149,17.2667,17.7593,18.2519,44.8987,17.6234,17.6953,-2.7214,38.235,7.0539,False
2014-01-06,537.45,546.8,533.6,17.3046871823,14736100.0,0.0854,-0.1036,0.189,17.212,17.7211,18.2302,46.7225,17.5206,17.6601,-4.9268,24.4567,4.4292,False
2014-01-07,544.32,545.96,537.925,17.1808504848,11328900.0,0.0453,-0.1149,0.1602,17.131,17.6893,18.2477,44.6339,17.4284,17.6295,-3.6683,21.6803,4.4292,False
2014-01-08,538.81,545.56,538.69,17.2897345175,9233200.0,0.0221,-0.1105,0.1326,17.0903,17.6528,18.2153,46.8713,17.3167,17.5997,-4.2171,23.5372,4.4292,False
2014-01-09,546.8,546.86,535.3501,17.0689122908,9969600.0,-0.0139,-0.1172,0.1033,17.0125,17.6066,18.2007,43.0878,17.211,17.5606,-3.7015,10.8891,3.1288,False
2014-01-10,539.83,540.8,531.11,16.9550493389,10892000.0,-0.0511,-0.1235,0.0724,16.9157,17.5614,18.2071,41.2484,17.1598,17.5228,-5.284,-8.0953,1.4971,False
2014-01-13,529.91,542.5,529.88,17.0438109024,13517600.0,-0.0726,-0.116,0.0434,16.8515,17.522,18.1924,43.2711,17.1077,17.5042,-4.04,-6.6563,2.1285,False
2014-01-14,538.22,546.73,537.66,17.3829500662,11877200.0,-0.0615,-0.0839,0.0224,16.8383,17.5092,18.18,50.2789,17.1481,17.4987,-2.8692,19.8772,3.6906,False
2014-01-15,553.52,560.2,551.66,17.731951626,13987100.0,-0.0243,-0.0374,0.0131,16.8384,17.5089,18.1795,56.2393,17.2365,17.4717,-0.4335,67.8343,8.4237,False
2014-01-16,554.9,556.85,551.68,17.6330095247,8188500.0,-0.0027,-0.0127,0.0099,16.8382,17.5078,18.1773,54.2635,17.3494,17.4432,-0.463,57.3269,8.4237,False
2014-01-17,551.48,552.07,539.9,17.2009729539,15240700.0,-0.0203,-0.0242,0.0039,16.809,17.4917,18.1744,46.6033,17.3985,17.3939,0.1124,15.342,3.8095,False
2014-01-21,540.99,550.07,540.42,17.4682120699,11733100.0,-0.0125,-0.0131,0.0006,16.8207,17.499,18.1774,51.1715,17.4834,17.3706,0.0127,23.4314,3.8095,False
2014-01-22,550.9147,557.29,547.81,17.5458386702,13570900.0,-0.0001,-0.0005,0.0005,16.8245,17.503,18.1815,52.4379,17.516,17.3642,1.0297,45.7302,6.3361,False
2014-01-23,549.94,556.5,544.8064,17.694410893,14401400.0,0.0215,0.0169,0.0047,16.8601,17.4809,18.1016,54.8397,17.5085,17.3539,-2.4916,45.4166,5.1675,True
2014-01-24,554.0,555.62,544.75,17.3727695285,15334100.0,0.0126,0.0063,0.0063,16.8845,17.4465,18.0085,49.0897,17.4564,17.3389,-2.8433,28.431,5.1454,True
2014-01-27,550.07,554.8,545.75,17.513706348,19817100.0,0.0166,0.0083,0.0083,16.9092,17.4252,17.9412,51.4782,17.519,17.3591,-2.5812,33.5326,5.1454,True
2014-01-28,508.76,515.0,502.07,16.1138824073,38054400.0,-0.092,-0.0803,-0.0117,16.5983,17.3399,18.0816,34.3356,17.2481,17.2797,-8.7543,-149.9853,9.9826,False
2014-01-29,503.95,507.37,498.62,15.9309508696,17957500.0,-0.1907,-0.1432,-0.0475,16.3059,17.2544,18.2029,32.806,16.9251,17.1964,-9.4128,-169.0877,11.0111,False
2014-01-30,502.54,506.5,496.7,15.9001547429,24232200.0,-0.2683,-0.1766,-0.0917,16.0809,17.157,18.2331,32.5445,16.5663,17.1038,-9.7598,-169.9448,11.5827,False
2014-01-31,495.18,501.53,493.55,15.9261787426,16599900.0,-0.324,-0.1858,-0.1382,15.8927,17.0734,18.2542,33.0279,16.277,17.0276,-9.9636,-173.8057,12.5204,False
2014-02-03,502.61,507.73,499.3,15.9557659304,14338000.0,-0.3616,-0.1787,-0.1828,15.7361,17.0107,18.2853,33.6074,15.9654,16.961,-8.3023,-151.4745,10.1816,False
2014-02-04,505.85,509.46,502.76,16.1867368806,13452900.0,-0.3684,-0.1485,-0.22,15.6393,16.9548,18.2703,38.0882,15.98,16.9038,-6.8288,-131.852,9.5356,False
2014-02-05,506.56,515.28,506.2519,16.3076307664,11726600.0,-0.36,-0.112,-0.248,15.5708,16.9111,18.2515,40.3461,16.0553,16.8321,-5.6195,-113.9611,7.3815,False
2014-02-06,510.06,513.5,507.81,16.4021188824,9205900.0,-0.3417,-0.075,-0.2667,15.5207,16.8668,18.2128,42.1138,16.1557,16.7435,-5.3164,-101.9091,6.9127,False
2014-02-07,521.38,522.9299,517.38,16.6315840487,13224300.0,-0.3052,-0.0308,-0.2744,15.4985,16.8449,18.1913,46.2577,16.2968,16.6767,-3.8068,-68.8897,3.4969,False
2014-02-10,518.66,531.99,518.0,16.9295367263,12341400.0,-0.2494,0.02,-0.2694,15.4976,16.8436,18.1896,51.1253,16.4915,16.6586,-1.0437,-45.3772,0.3639,True
2014-02-11,530.61,537.75,529.5,17.1526011906,10080600.0,-0.185,0.0675,-0.2525,15.499,16.849,18.1991,54.4356,16.6847,16.6376,-0.2857,-15.1158,1.5627,True
2014-02-12,536.95,539.56,533.24,17.1513210502,11003600.0,-0.1325,0.096,-0.2285,15.502,16.8375,18.1729,54.4129,16.8534,16.6113,-0.7241,-8.7424,2.1629,True
2014-02-13,534.66,544.85,534.2,17.4236709199,10978500.0,-0.0682,0.1283,-0.1965,15.5216,16.8221,18.1225,58.3638,17.0577,16.5932,-2.1613,10.2462,3.9042,True
2014-02-14,542.47,545.9799,541.21,17.4095893755,9747300.0,-0.0181,0.1427,-0.1608,15.5349,16.8109,18.0869,58.085,17.2133,16.5957,-1.3686,19.5345,4.2743,True
2014-02-18,546.0,551.19,545.61,17.4735963954,9294700.0,0.0264,0.1498,-0.1234,15.5265,16.8245,18.1225,59.0381,17.3222,16.593,0.4348,34.5005,5.9724,True
2014-02-19,544.75,546.89,534.35,17.1977261396,11206000.0,0.039,0.1299,-0.0909,15.5346,16.811,18.0874,53.4275,17.3312,16.6653,0.0136,-2.3009,1.9959,True
2014-02-20,532.99,537.0,529.0,16.9986643078,10923500.0,0.0325,0.0987,-0.0662,15.5487,16.7836,18.0186,49.7706,17.3006,16.7365,-3.0674,-36.3809,0.1795,True
2014-02-21,532.7927,534.57,524.6,16.8098435991,9956600.0,0.012,0.0626,-0.0506,15.5768,16.7394,17.902,46.5337,17.1779,16.7971,-3.369,-57.5045,1.2907,True
2014-02-24,523.15,529.9199,522.42,16.883451672,10318200.0,0.0017,0.0418,-0.0401,15.5866,16.7149,17.8432,47.9477,17.0727,16.8609,-4.0579,-65.5509,2.0152,True
2014-02-25,529.38,529.565,521.0,16.7077524024,8284000.0,-0.0204,0.0157,-0.0362,15.6074,16.6746,17.7419,44.9102,16.9195,16.9111,-3.9804,-76.2014,2.4893,True
2014-02-26,523.61,525.0,515.6,16.5570158705,9864900.0,-0.0496,-0.0107,-0.0389,15.6591,16.6968,17.7345,42.439,16.7913,16.9357,2.5484,-94.9886,4.2805,False
2014-02-27,517.14,528.78,516.05,16.8872920932,10781500.0,-0.0455,-0.0053,-0.0402,15.766,16.7446,17.7232,49.0241,16.7691,16.9744,4.84,-70.1556,2.9345,False
2014-02-28,529.08,532.75,522.12,16.8415270739,13284600.0,-0.0454,-0.0042,-0.0412,15.8927,16.7917,17.6906,48.2053,16.7754,17.0037,5.8086,-55.1353,1.5348,False
2014-03-03,523.42,530.65,522.81,16.8901724091,8527900.0,-0.0409,0.0002,-0.0412,16.0331,16.8399,17.6467,49.1721,16.7768,17.0209,6.4359,-52.6836,1.5348,True
2014-03-04,531.0,532.64,527.77,17.0015446237,9255000.0,-0.0281,0.0105,-0.0386,16.193,16.8922,17.5914,51.3973,16.8355,17.0257,5.5305,-35.1755,0.824,True
2014-03-05,530.92,534.75,529.13,17.0373885548,7145100.0,-0.0149,0.019,-0.0338,16.3131,16.9347,17.5563,52.1202,16.9316,17.018,5.5887,-26.1281,0.0687,True
2014-03-06,532.79,534.4399,528.1,16.9858629038,6624600.0,-0.0084,0.0203,-0.0287,16.4176,16.9686,17.5196,50.953,16.9513,17.007,4.3356,-28.9009,0.439,True
2014-03-07,531.09,531.98,526.05,16.9759418157,7883200.0,-0.0041,0.0197,-0.0238,16.5113,16.9973,17.4833,50.7187,16.9782,16.9772,3.5988,-34.429,1.18,True
2014-03-10,528.36,533.33,528.3391,16.9913035005,6378000.0,0.0006,0.0195,-0.0189,16.5591,17.0153,17.4715,51.0918,16.9984,16.9493,1.9888,-25.9664,0.6782,True
2014-03-11,535.45,538.74,532.59,17.1567616469,9972300.0,0.0174,0.0291,-0.0117,16.5682,17.0267,17.4851,55.0216,17.0295,16.9281,1.2688,0.0613,1.3166,True
2014-03-12,534.51,537.35,532.0,17.1734034721,7118800.0,0.0318,0.0347,-0.003,16.568,17.0277,17.4873,55.4077,17.0567,16.9265,-0.0744,-0.438,1.0945,True
2014-03-13,537.44,539.66,529.16,16.9826625528,9205100.0,0.0274,0.0243,0.0031,16.5628,17.0193,17.4757,50.1237,17.056,16.9255,0.0185,-9.9336,0.0209,True
2014-03-14,528.79,530.89,523.0,16.7919216335,8471400.0,0.0085,0.0043,0.0042,16.5611,16.9877,17.4143,45.4769,17.0192,16.9243,-2.5622,-44.2365,2.2683,True
2014-03-17,527.7,529.97,525.85,16.8575288289,7126600.0,-0.0012,-0.0043,0.0031,16.577,16.9601,17.3431,47.2781,16.9925,16.9225,-2.9323,-35.4851,2.2683,False
2014-03-18,525.9,531.97,525.2001,17.0066651853,7487400.0,0.0031,0.0,0.0031,16.633,16.9367,17.2404,51.2043,16.9624,16.9425,-3.487,-23.6573,1.4884,False
2014-03-19,532.26,536.24,529.0,17.0021846939,8027000.0,0.0061,0.0024,0.0037,16.6457,16.9269,17.2081,51.0818,16.9282,16.9721,-1.9474,-8.5794,0.1648,True
2014-03-20,529.89,532.67,527.35,16.9202557084,7442800.0,0.0018,-0.0015,0.0033,16.6438,16.923,17.2023,48.7957,16.9157,16.9743,-0.8063,-21.4625,0.4723,False
2014-03-21,531.93,533.75,526.33,17.0537103449,13358800.0,0.0091,0.0046,0.0045,16.6555,16.9352,17.215,52.5054,16.9681,16.9885,-0.1534,-11.1283,0.0487,True
2014-03-24,538.42,540.5,535.06,17.2559725277,12703600.0,0.0309,0.0211,0.0098,16.6425,16.9538,17.2651,57.5047,17.0478,17.0129,1.9965,34.3461,2.5621,True
2014-03-25,541.5,545.75,539.59,17.4415928854,10081900.0,0.0623,0.0421,0.0203,16.6342,16.9905,17.3469,61.4905,17.1347,17.0422,3.0563,69.0091,4.5326,True
2014-03-26,546.52,549.0,538.86,17.2748545986,10706000.0,0.073,0.0422,0.0308,16.7095,17.0264,17.3433,56.3993,17.1893,17.058,4.5714,66.5337,5.7328,True
2014-03-27,540.015,541.5,535.1201,17.2006064555,7929700.0,0.0746,0.035,0.0396,16.7233,17.0421,17.3609,54.2561,17.2453,17.0724,2.4055,40.5617,4.1998,True
2014-03-28,538.32,538.9399,534.25,17.1814043496,7163000.0,0.0735,0.0271,0.0464,16.7488,17.0591,17.3694,53.6907,17.2709,17.0861,1.1619,34.8927,3.8436,True
2014-03-31,539.23,540.81,535.93,17.1775639284,6023900.0,0.0714,0.0201,0.0514,16.7692,17.0735,17.3777,53.5711,17.2552,17.0985,1.9146,44.6175,4.5568,True
2014-04-01,537.76,541.87,536.77,17.3347011622,7170000.0,0.0816,0.0242,0.0574,16.7675,17.0901,17.4127,57.7023,17.2338,17.1103,1.7329,60.1059,4.9631,True
2014-04-02,542.38,543.48,540.26,17.3635043212,6443600.0,0.0909,0.0268,0.0641,16.7638,17.1064,17.4491,58.4288,17.2516,17.123,1.6325,72.6497,5.5838,True
2014-04-03,541.39,542.5,537.64,17.2431711238,5798000.0,0.0875,0.0187,0.0688,16.7764,17.1193,17.4622,54.2576,17.2601,17.1404,1.5081,56.0335,4.4547,True
2014-04-04,539.81,540.0,530.58,17.0201066594,9830400.0,0.0661,-0.0021,0.0682,16.7817,17.1215,17.4612,47.5198,17.2278,17.1556,1.5076,20.1879,1.4806,False
2014-04-07,528.02,530.9,521.89,16.7528773514,10351800.0,0.0273,-0.0328,0.0601,16.7372,17.1096,17.4819,40.9868,17.1429,17.1486,-0.4556,-36.7476,2.0117,False
2014-04-08,525.19,526.12,518.7001,16.7519172461,8710300.0,-0.0036,-0.0509,0.0473,16.6867,17.0893,17.492,40.9651,17.0263,17.1316,-2.3425,-52.757,3.2545,False
2014-04-09,522.64,530.49,522.02,16.9721013945,7363200.0,-0.0101,-0.0459,0.0358,16.6754,17.0793,17.4831,47.7553,16.948,17.1296,-1.2766,-20.2074,1.4616,False
2014-04-10,530.68,532.24,523.17,16.7531973865,8559000.0,-0.0326,-0.0547,0.0222,16.6412,17.0678,17.4943,42.5429,16.85,17.1185,-1.3749,-27.441,0.7492,False
2014-04-11,519.0,522.83,517.14,16.629343803,9704200.0,-0.0597,-0.0655,0.0058,16.607,17.0597,17.5123,39.9028,16.7719,17.0902,-1.5182,-67.1847,3.1326,False
2014-04-14,521.9,522.16,517.21,16.6955910686,7345500.0,-0.075,-0.0646,-0.0104,16.5794,17.0516,17.5238,41.9668,16.7604,17.0528,-1.4737,-61.3831,3.1326,False
2014-04-15,520.27,521.64,511.33,16.5765348112,9517500.0,-0.0956,-0.0682,-0.0274,16.5144,17.0301,17.5457,39.3636,16.7254,16.9952,-1.9418,-81.0078,5.4229,False
2014-04-16,518.05,521.09,514.1354,16.610141697,7670200.0,-0.108,-0.0644,-0.0435,16.4633,17.0105,17.5577,40.4802,16.653,16.9509,-2.8252,-70.8508,5.4229,False
2014-04-17,520.0,527.76,519.2,16.799922511,10154800.0,-0.1013,-0.0462,-0.0551,16.4508,17.0044,17.5581,46.4468,16.6623,16.9241,-0.9218,-28.9829,2.5777,False
2014-04-21,525.34,532.14,523.96,16.999304378,6519600.0,-0.079,-0.0192,-0.0599,16.4485,17.0017,17.5549,51.877,16.7363,16.912,-0.3016,9.049,0.7616,False
2014-04-22,528.31,531.826,526.501,17.0162342347,7234400.0,-0.0593,0.0004,-0.0598,16.4488,16.9897,17.5306,52.3169,16.8004,16.9012,-1.6048,17.9029,0.7616,True
2014-04-23,529.06,531.13,524.45,16.7938418441,14105000.0,-0.0609,-0.0009,-0.06,16.4522,16.9573,17.4625,46.3536,16.8439,16.8652,-2.6789,-3.3783,1.6052,False
2014-04-24,568.21,570.0,560.73,18.170632842,27139700.0,0.0483,0.0867,-0.0383,16.28,17.0021,17.7242,69.4507,17.156,16.919,3.8251,281.117,12.6979,True
2014-04-25,564.53,571.99,563.96,18.3040874785,13938400.0,0.144,0.1459,-0.0019,16.1406,17.0573,17.974,70.7582,17.4568,16.9897,5.6307,292.5656,13.3331,True
2014-04-28,572.8,595.75,572.55,19.0129652238,23910200.0,0.2739,0.2206,0.0533,15.8964,17.1489,18.4014,76.4859,17.8596,17.1226,10.5411,394.249,20.368,True
2014-04-29,593.74,595.98,589.51,18.9566390463,12049200.0,0.368,0.2518,0.1162,15.7578,17.2378,18.7179,75.2313,18.2476,17.2695,10.2014,391.1182,20.4316,True
2014-04-30,592.64,599.43,589.8,18.884951184,16308600.0,0.4319,0.2525,0.1794,15.67,17.3154,18.9607,73.5855,18.6659,17.4117,10.6225,356.1897,21.3891,True
2014-05-01,592.0,594.8,586.36,18.9294360628,8716000.0,0.4805,0.2409,0.2396,15.6039,17.3936,19.1834,73.9642,18.8176,17.5422,9.4428,310.7966,19.9258,True
2014-05-02,592.34,594.2,589.71,18.9646399238,6839800.0,0.516,0.2211,0.2949,15.5659,17.4797,19.3935,74.2769,18.9497,17.6896,9.53,287.6041,19.9258,True
2014-05-05,590.14,601.0,590.0,19.2328293371,10252400.0,0.5593,0.2115,0.3478,15.5444,17.5904,19.6364,76.5734,18.9937,17.8632,11.2963,282.9203,21.8516,True
2014-05-06,601.8,604.4099,594.41,19.023206347,13377300.0,0.5701,0.1779,0.3922,15.6051,17.7039,19.8027,71.2466,19.007,18.0184,13.8463,256.4711,22.7985,True
2014-05-07,595.25,597.29,587.73,18.9566390463,10102300.0,0.5668,0.1396,0.4271,15.6954,17.8141,19.9328,69.5993,19.0214,18.177,13.5273,211.99,19.9043,True
2014-05-08,588.25,594.41,586.4,18.9230353608,8224900.0,0.555,0.1023,0.4527,15.7774,17.9117,20.0459,68.7397,19.0201,18.3312,12.6762,195.3582,20.0322,True
2014-05-09,584.54,586.25,580.33,18.8442684957,10414200.0,0.5332,0.0644,0.4688,15.9146,18.0162,20.1178,66.6716,18.996,18.4675,10.764,161.0459,17.4211,True
2014-05-12,587.49,593.66,587.4,19.0787990492,7614600.0,0.5287,0.0479,0.4808,16.0898,18.1387,20.1876,69.5903,18.9652,18.6061,14.1828,172.3785,19.5926,True
2014-05-13,592.0,594.54,590.7,19.1087288489,5704900.0,0.5216,0.0327,0.489,16.2816,18.2593,20.2371,69.9501,18.9823,18.7456,14.4987,164.2765,19.8471,True
2014-05-14,592.43,597.4,591.74,19.1122689327,5943000.0,0.5104,0.0171,0.4932,16.5351,18.3861,20.2371,69.9951,19.0134,18.9002,15.1642,156.595,20.6771,True
2014-05-15,594.7,596.6,588.04,18.9497469024,8244500.0,0.4828,-0.0084,0.4911,16.8285,18.5031,20.1777,65.1938,19.0188,18.9521,15.1314,137.2219,19.0552,False
2014-05-16,588.63,597.53,585.4,19.2294135248,9866300.0,0.478,-0.0105,0.4885,17.1177,18.6246,20.1314,69.1015,19.0958,19.0138,13.8535,134.6163,17.9054,False
2014-05-19,597.85,607.33,597.33,19.457266193,11348400.0,0.4869,-0.0013,0.4882,17.3982,18.7475,20.0967,71.8594,19.1715,19.0435,14.7683,149.9877,20.7931,False
2014-05-20,604.51,606.4,600.73,19.4611281026,8387000.0,0.4887,0.0004,0.4883,17.7458,18.8697,19.9936,71.9049,19.242,19.0771,14.6602,142.6126,20.7931,True
2014-05-21,603.83,606.7,602.06,19.512620231,7030700.0,0.4886,0.0003,0.4884,18.3653,19.0057,19.646,72.5397,19.322,19.1189,14.8673,136.6457,20.8812,True
2014-05-22,606.6,609.85,604.1,19.543515508,7170000.0,0.4855,-0.0023,0.4878,18.5179,19.0743,19.6307,72.9329,19.4408,19.1599,7.5899,133.5774,21.81,False
2014-05-23,607.25,614.7293,606.47,19.7642880085,8293200.0,0.4951,0.0058,0.4892,18.6327,19.1473,19.6619,75.6069,19.5478,19.2132,8.0734,136.4203,23.2295,True
2014-05-27,615.88,625.86,615.63,20.1343876814,12459500.0,0.5265,0.0298,0.4967,18.5374,19.2034,19.8693,79.2829,19.6832,19.2733,5.6419,150.8934,26.3323,True
2014-05-28,626.02,629.83,623.78,20.0822519014,11267200.0,0.5409,0.0354,0.5055,18.5026,19.2597,20.0167,77.5197,19.8074,19.3439,6.271,149.5571,27.3966,True
2014-05-29,627.85,636.87,627.77,20.4481678388,13445500.0,0.5753,0.0558,0.5195,18.4417,19.3378,20.234,80.7406,19.9945,19.4433,6.8404,155.8333,29.2402,True
2014-05-30,637.98,644.17,628.9,20.3715732978,20143600.0,0.5895,0.056,0.5335,18.4288,19.4099,20.3911,78.2269,20.1601,19.5399,8.9062,151.2761,31.0855,True
2014-06-02,633.96,634.83,622.5,20.2315790738,13191100.0,0.5828,0.0394,0.5433,18.4525,19.4733,20.4941,73.7317,20.2536,19.6324,7.4356,131.6266,28.1069,True
2014-06-03,628.46,638.74,628.25,20.5176822122,10453900.0,0.5937,0.0403,0.5534,18.4275,19.5375,20.6475,76.6675,20.3303,19.7283,6.8742,136.7753,29.1077,True
2014-06-04,637.44,647.89,636.11,20.7519713964,11981500.0,0.6142,0.0486,0.5656,18.4222,19.624,20.8257,78.7512,20.4642,19.8379,7.7936,144.7593,31.381,True
2014-06-05,646.2,649.3699,642.61,20.8333933244,10850200.0,0.6297,0.0513,0.5784,18.448,19.7178,20.9877,79.435,20.5412,19.9526,9.3277,144.0074,31.741,True
2014-06-06,649.9,651.26,644.47,20.7761083316,12497800.0,0.6301,0.0414,0.5887,18.5159,19.8105,21.105,77.5536,20.6221,20.0744,9.5641,138.6388,32.203,True
2014-06-09,92.7,93.88,91.75,21.1085754941,75414997.0,0.6498,0.0489,0.601,18.5914,19.9237,21.2559,80.4351,20.7975,20.1996,12.0956,140.338,33.6292,True
2014-06-10,94.73,95.05,93.57,21.232478552,62777000.0,0.6677,0.0534,0.6143,18.6427,20.0314,21.42,81.3891,20.9405,20.318,12.076,147.9817,35.5431,True
2014-06-11,94.13,94.76,93.47,21.1446200201,45681000.0,0.6671,0.0422,0.6249,18.7315,20.1332,21.5348,78.4818,21.019,20.4302,11.5687,139.4184,35.2042,True
2014-06-12,94.04,94.12,91.9,20.7909331094,54749000.0,0.6308,0.0048,0.6261,18.8701,20.2171,21.5641,68.0043,21.0105,20.5154,10.2847,120.6711,30.0144,True
2014-06-13,92.2,92.44,90.88,20.5634020395,54525000.0,0.5771,-0.0392,0.6163,19.0766,20.2978,21.5189,62.274,20.968,20.5834,8.4614,103.2778,26.7986,False
2014-06-16,91.51,92.75,91.45,20.7706580636,35561000.0,0.5449,-0.0571,0.602,19.2418,20.3748,21.5079,65.1407,20.9004,20.6505,8.6557,107.082,27.354,False
2014-06-17,92.31,92.7,91.8,20.7436246692,29726000.0,0.5113,-0.0725,0.5838,19.378,20.4391,21.5003,64.4562,20.8026,20.6911,6.8448,104.9676,27.354,False
2014-06-18,92.27,92.29,91.35,20.7661524979,33514000.0,0.481,-0.0823,0.5633,19.5353,20.5044,21.4735,64.7866,20.727,20.7367,6.5354,99.4701,25.9199,False
2014-06-19,92.29,92.3,91.3389,20.694063446,35528000.0,0.446,-0.0938,0.5398,19.7058,20.5635,21.4212,62.7857,20.7076,20.7531,6.4943,95.6812,25.8843,False
2014-06-20,91.85,92.55,90.9,20.4800490733,100898000.0,0.3964,-0.1147,0.5111,19.889,20.6103,21.3316,57.1696,20.6909,20.7604,6.2311,89.0115,24.4709,False
2014-06-23,91.32,91.62,90.6,20.4620268104,43694000.0,0.3516,-0.1276,0.4792,20.0315,20.6452,21.2589,56.7119,20.6292,20.7757,4.329,81.9946,23.507,False
2014-06-24,90.75,91.74,90.19,20.3381237525,39036000.0,0.3026,-0.1413,0.4439,20.0698,20.6554,21.2409,53.5537,20.5481,20.7637,2.6077,76.7023,22.1918,False
2014-06-25,90.21,90.7,89.65,20.3561460155,36869000.0,0.2622,-0.1453,0.4076,20.1265,20.6691,21.2116,53.9534,20.4661,20.7374,0.8051,68.6964,20.4735,False
2014-06-26,90.37,91.05,89.8,20.4777962905,32629000.0,0.2373,-0.1362,0.3735,20.1303,20.6705,21.2108,56.6508,20.4228,20.7137,0.0755,70.742,21.2039,False
2014-06-27,90.82,92.0,90.77,20.7210968404,64029000.0,0.2345,-0.1112,0.3457,20.1652,20.688,21.2108,61.4855,20.471,20.71,-0.0263,80.2546,23.1519,False
2014-06-30,92.1,93.725,92.09,20.9351112131,49589000.0,0.2467,-0.0792,0.3259,20.2344,20.7232,21.212,65.1488,20.5657,20.6984,3.3467,93.3509,26.507,False
2014-07-01,93.52,94.07,93.13,21.0680254025,38223000.0,0.264,-0.0495,0.3135,20.2495,20.7507,21.2519,67.2232,20.7116,20.6875,3.0921,98.3148,27.1539,False
2014-07-02,93.865,94.06,93.09,21.059014271,28465000.0,0.2739,-0.0317,0.3056,20.2472,20.7661,21.285,66.9338,20.8522,20.6817,1.6254,95.3129,27.0221,False
2014-07-03,93.67,94.1,93.2,21.1829173288,22891800.0,0.2883,-0.0138,0.3021,20.2341,20.7835,21.333,68.9059,20.9932,20.7079,1.4369,95.831,27.0989,False
2014-07-07,94.14,95.99,94.1,21.6195066491,56468000.0,0.3312,0.0233,0.308,20.1665,20.8257,21.4849,74.6205,21.1729,20.7783,3.174,112.7092,30.6104,True
2014-07-08,96.27,96.8,93.92,21.4802846677,65222000.0,0.35,0.0336,0.3164,20.1352,20.8443,21.5534,70.2118,21.2819,20.8256,3.1104,109.7719,32.0372,True
2014-07-09,95.44,95.95,94.76,21.4892957992,36436000.0,0.3614,0.036,0.3254,20.112,20.8571,21.6023,70.3333,21.3662,20.8753,0.9469,107.3453,32.0372,True
2014-07-10,93.76,95.55,93.52,21.4093220073,39686000.0,0.3598,0.0275,0.3323,20.0964,20.8704,21.6443,67.7062,21.4363,20.9182,0.8337,96.3566,27.8745,True
2014-07-11,95.36,95.89,94.8625,21.4509984904,34018000.0,0.3578,0.0204,0.3374,20.0905,20.9034,21.7163,68.366,21.4899,20.9686,1.8806,102.8817,28.503,True
2014-07-14,95.86,96.89,95.65,21.7280907834,42810000.0,0.3743,0.0295,0.3447,20.0898,20.9616,21.8335,72.3848,21.5116,21.0519,4.8139,115.3147,30.3192,True
2014-07-15,96.8,96.85,95.03,21.4735263191,45477900.0,0.3626,0.0143,0.3483,20.1022,20.9968,21.8914,64.3392,21.5102,21.1193,4.4205,105.3992,28.2649,True
2014-07-16,96.97,97.1,94.74,21.3518760441,53502000.0,0.3396,-0.007,0.3466,20.1277,21.0272,21.9266,60.8748,21.4828,21.1869,4.7465,101.401,27.3102,False
2014-07-17,95.03,95.279,92.57,20.9711332112,57298000.0,0.2873,-0.0474,0.3347,20.1454,21.0374,21.9294,51.5642,21.3951,21.2279,3.2387,70.5732,20.4864,False
