date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-03-26,28.07,28.07,27.6,17.6281961503,5653000.0,0.3728,-0.087,0.4598,17.2676,18.044,16.4911,61.268,17.3211,17.31,1.3357,69.7729,26.2323,False
2012-03-27,28.0,28.0,27.32,17.2806869072,6718800.0,0.3448,-0.092,0.4368,17.2761,18.0492,16.503,56.0328,17.4197,17.3287,3.1688,63.2768,24.5345,False
2012-03-28,27.62,27.85,26.95,17.2048667087,8829800.0,0.3128,-0.0992,0.412,17.3068,18.0148,16.5987,54.9355,17.4854,17.3123,1.4202,58.2185,22.3235,False
2012-03-29,26.97,27.1352,26.42,17.1164098104,6863800.0,0.2772,-0.1079,0.385,17.2982,18.0111,16.5853,53.6228,17.3793,17.2748,-0.9664,48.224,19.2397,False
2012-03-30,27.25,27.3,26.42,17.0311120871,6050300.0,0.2393,-0.1166,0.3559,17.288,18.01,16.5659,52.3309,17.2523,17.2169,-1.6216,47.2504,19.8784,False
2012-04-02,27.01,28.0,26.87,17.6661062495,9874000.0,0.2575,-0.0787,0.3362,17.2974,18.0339,16.5609,60.0147,17.2598,17.2202,0.7557,61.4173,22.5252,False
2012-04-03,27.73,28.2,27.58,17.6218778004,8895400.0,0.2653,-0.0567,0.322,17.3285,18.0647,16.5924,59.3013,17.3281,17.2156,2.1739,66.8646,23.2617,False
2012-04-04,27.59,27.64,27.27,17.337552056,9307700.0,0.2457,-0.061,0.3068,17.3229,18.0568,16.5889,54.8138,17.3546,17.216,-0.2166,56.0786,21.4418,False
2012-04-05,26.73,26.8,24.87,16.2507958776,31554900.0,0.1409,-0.1327,0.2736,17.2515,18.1017,16.4012,41.8458,17.1815,17.1798,-6.1625,14.3248,8.7953,False
2012-04-09,25.55,26.72,25.41,16.7518410227,10942000.0,0.0971,-0.1412,0.2383,17.1941,18.016,16.3722,47.931,17.1256,17.1715,-6.6713,23.1198,8.7953,False
2012-04-10,26.65,26.88,25.54,16.2002490786,8389500.0,0.0177,-0.1765,0.1942,17.1233,18.0275,16.2191,42.6651,16.8325,17.1378,-5.1517,15.7022,9.4454,False
2012-04-11,26.01,26.46,25.75,16.3582078255,8748900.0,-0.0321,-0.181,0.1489,17.0566,17.9798,16.1335,44.5348,16.5797,17.1092,-6.1036,13.7598,9.4454,False
2012-04-12,26.02,27.115,26.02,17.0500671367,8160700.0,-0.0155,-0.1316,0.116,17.0426,17.9571,16.128,51.8962,16.5222,17.1207,-4.1873,33.4635,12.0983,False
2012-04-13,26.91,27.77,26.86,17.2996419568,10247800.0,0.0175,-0.0788,0.0963,17.0679,17.9815,16.1542,54.2433,16.732,17.0976,0.9084,54.731,14.6414,False
2012-04-16,28.45,29.0,28.02,18.0104563177,20482400.0,0.0999,0.0028,0.097,17.1246,18.1207,16.1285,60.1733,16.9837,17.1205,7.2882,100.6967,19.1105,True
2012-04-17,28.9,28.97,27.89,17.6218778004,20695700.0,0.1323,0.0282,0.1041,17.1704,18.1695,16.1713,55.9279,17.2681,17.1201,7.7753,92.7248,18.4439,True
2012-04-18,28.6,29.59,28.2,18.297941237,30187200.0,0.2101,0.0848,0.1253,17.2459,18.3415,16.1502,61.0504,17.656,17.1879,10.9486,126.7356,20.5989,True
2012-04-19,29.16,29.59,28.45,18.1778925894,16091100.0,0.2591,0.1071,0.1521,17.311,18.4642,16.1577,59.7296,17.8816,17.2528,9.8979,133.5632,20.5989,True
2012-04-20,28.9998,29.48,28.73,18.4558999839,12126800.0,0.3167,0.1317,0.185,17.3514,18.6016,16.1012,61.7812,18.1128,17.3421,5.3798,150.9559,20.5989,True
2012-04-23,29.0,29.45,28.9,18.5254018325,13269900.0,0.3638,0.143,0.2208,17.3944,18.7402,16.0485,62.2957,18.2158,17.4417,5.0285,162.6628,20.5989,True
2012-04-24,29.42,29.88,29.23,18.853956026,9645400.0,0.4227,0.1616,0.2612,17.4556,18.9428,15.9685,64.7026,18.4622,17.5209,6.4482,195.7004,22.1253,True
2012-04-25,29.9,31.3201,29.86,19.5995213112,14236100.0,0.5236,0.2099,0.3136,17.5716,19.324,15.8192,69.4447,18.7225,17.6528,11.8575,270.2944,26.9106,True
2012-04-26,31.0,31.49,30.6,19.6437497603,9546000.0,0.6002,0.2292,0.3709,17.6935,19.654,15.7331,69.7034,19.0157,17.8065,13.07,288.4018,27.4455,True
2012-04-27,29.09,29.94,27.85,18.6896789292,31256700.0,0.5772,0.165,0.4122,17.7722,19.7597,15.7846,58.2957,19.0625,17.9691,10.3364,136.3277,13.7434,True
2012-04-30,29.55,31.0,29.52,19.5932029613,16583800.0,0.6247,0.17,0.4547,17.9003,20.007,15.7936,64.2349,19.276,18.1585,14.476,237.9718,18.0196,True
2012-05-01,30.86,32.55,30.86,20.3129792729,23352300.0,0.7122,0.206,0.5062,18.0326,20.3824,15.6829,68.1111,19.5678,18.4327,17.1948,306.0574,22.6634,True
2012-05-02,31.6175,32.33,31.47,20.5168097329,10553300.0,0.7889,0.2262,0.5627,18.1774,20.7538,15.601,69.1263,19.7513,18.7099,15.5772,291.0251,22.6634,True
2012-05-03,32.36,32.49,30.82,19.8989486512,11519700.0,0.7908,0.1824,0.6084,18.3055,20.9557,15.6552,62.6485,19.8023,18.8999,18.5024,237.6933,19.7222,True
2012-05-04,30.79,30.99,30.08,19.3830027995,9442800.0,0.742,0.1069,0.6351,18.4621,20.9748,15.9493,57.8023,19.941,19.0388,16.5741,166.1078,16.4885,True
2012-05-07,30.05,31.18,29.85,19.7524455081,10500000.0,0.7249,0.0718,0.653,18.6121,21.0558,16.1684,60.1663,19.9728,19.1549,17.64,165.0705,15.5024,True
2012-05-08,30.74,30.99,29.75,19.3702633957,9750600.0,0.6727,0.0157,0.657,18.7706,20.9667,16.5745,56.6488,19.7843,19.2714,16.2272,140.5587,15.0717,True
2012-05-09,29.83,30.8,29.6,19.4721786257,8096400.0,0.6322,-0.0198,0.652,18.9263,20.8395,17.0131,57.361,19.5754,19.3497,17.3482,129.8941,14.4208,False
2012-05-10,30.94,31.72,30.76,20.0454517943,12821700.0,0.6391,-0.0104,0.6494,19.0761,20.8416,17.3105,61.2026,19.6047,19.4742,17.934,168.7425,17.337,False
2012-05-11,31.15,31.57,31.01,19.8352516325,8454900.0,0.6204,-0.0232,0.6436,19.2028,20.7957,17.61,59.1104,19.6951,19.5662,14.6078,154.8284,17.337,False
2012-05-14,30.82,32.005,30.65,19.9817547755,10011300.0,0.6104,-0.0266,0.637,19.3014,20.8295,17.7733,60.1282,19.741,19.6633,11.259,149.9892,18.6919,False
2012-05-15,31.46,32.0,31.12,19.9435365643,8755200.0,0.5925,-0.0356,0.6281,19.4175,20.759,18.076,59.7128,19.8556,19.7359,11.3568,146.8088,18.6919,False
2012-05-16,31.35,31.765,30.15,19.2619784639,9753900.0,0.5174,-0.0885,0.6059,19.4657,20.7084,18.223,52.749,19.8136,19.7134,8.2229,108.2201,14.3691,False
2012-05-17,30.17,30.51,28.61,18.2619352698,13069000.0,0.3729,-0.1865,0.5593,19.4699,20.6956,18.2441,44.5763,19.4569,19.6213,3.9472,44.3035,8.0175,False
2012-05-18,28.65,28.75,26.72,17.1408677402,19881200.0,0.166,-0.3147,0.4806,19.4041,20.9418,17.8665,37.5825,18.918,19.518,-1.6836,-33.1468,1.0157,False
2012-05-21,26.89,27.99,26.76,17.7396197163,13688200.0,0.0497,-0.3447,0.3945,19.3649,21.0256,17.7042,42.7248,18.4696,19.3945,-4.1851,-30.2464,1.0157,False
2012-05-22,26.99,27.0,25.779,16.7905341372,20121200.0,-0.1176,-0.4097,0.292,19.2617,21.2588,17.2645,37.4806,17.839,19.1596,-8.9041,-79.1338,2.3809,False
2012-05-23,25.78,26.25,25.19,16.4210914285,17980000.0,-0.2769,-0.4551,0.1783,19.1028,21.4434,16.7621,35.6553,17.2708,18.8866,-15.5068,-104.8928,4.3448,False
2012-05-24,25.79,27.1,25.78,16.8096432428,16544100.0,-0.3675,-0.4366,0.0691,18.9611,21.4892,16.4329,39.0026,16.9804,18.6806,-13.2415,-75.8975,1.3524,False
2012-05-25,26.3,26.4,25.76,16.6758795035,6597000.0,-0.4449,-0.4113,-0.0337,18.8604,21.5771,16.1437,38.2683,16.8874,18.5002,-11.107,-88.2071,1.4201,False
2012-05-29,25.68,25.87,24.72,15.9433637881,20395200.0,-0.559,-0.4203,-0.1388,18.6779,21.6514,15.7044,34.4616,16.5281,18.2462,-16.5484,-123.3231,4.8698,False
2012-05-30,24.65,25.19,24.26,15.4911149551,13417500.0,-0.6781,-0.4315,-0.2466,18.4368,21.6157,15.2579,32.3339,16.2682,17.9876,-22.6114,-143.9849,6.344,False
2012-05-31,23.85,23.88,22.89,14.9242114884,20462100.0,-0.8089,-0.4498,-0.3591,18.1572,21.5328,14.7815,29.8581,15.9688,17.6844,-26.1367,-185.1007,10.5426,False
2012-06-01,22.82,23.15,21.62,13.8477318719,25964400.0,-0.988,-0.5031,-0.4849,17.8546,21.6144,14.0948,25.8336,15.3765,17.2712,-28.7473,-221.4787,14.1701,False
2012-06-04,21.87,22.47,21.7,14.1025199468,12569000.0,-1.0967,-0.4895,-0.6072,17.5906,21.6162,13.5649,28.2849,14.8618,16.8891,-27.4927,-210.7565,14.1701,False
2012-06-05,21.87,22.72,21.79,14.3955262329,11368900.0,-1.1461,-0.4311,-0.715,17.3227,21.449,13.1965,31.0911,14.5522,16.5166,-27.1328,-190.3485,13.2353,False
2012-06-06,22.93,23.73,22.86,15.0770843334,11392200.0,-1.1173,-0.3218,-0.7955,17.1081,21.2326,12.9835,37.2141,14.4694,16.1922,-23.4269,-146.4624,9.5503,False
2012-06-07,23.64,23.82,22.53,14.4337444442,13993600.0,-1.1333,-0.2703,-0.863,16.8561,20.9878,12.7245,34.1456,14.3713,15.8703,-22.6623,-153.1064,10.5179,False
2012-06-08,22.66,23.67,22.6,14.8987326809,9366400.0,-1.0959,-0.1863,-0.9096,16.5988,20.5406,12.6571,38.0982,14.5815,15.6461,-25.3783,-139.5474,10.5179,False
2012-06-11,23.73,23.88,22.53,14.3700474254,8226700.0,-1.0962,-0.1493,-0.9469,16.3255,20.0855,12.5656,35.5024,14.635,15.4614,-24.3586,-141.3383,9.7452,False
2012-06-12,22.92,23.24,22.3,14.7713386434,9771200.0,-1.052,-0.0841,-0.968,16.065,19.4819,12.6481,38.8887,14.7102,15.2635,-27.3863,-138.4098,10.4426,False
2012-06-13,23.19,24.44,23.0101,15.1885541161,13672300.0,-0.9721,-0.0033,-0.9688,15.8273,18.7589,12.8957,42.2652,14.7325,15.1567,-23.625,-109.11,6.0933,False
2012-06-14,23.97,24.01,23.385,14.9305811903,8444700.0,-0.919,0.0398,-0.9588,15.6107,18.1023,13.1191,40.7728,14.8319,15.0573,-24.4137,-110.3467,6.0933,True
2012-06-15,23.64,23.7,23.32,15.0133873146,7510800.0,-0.8603,0.0788,-0.9391,15.4483,17.6319,13.2647,41.4834,14.8548,14.9376,-22.3206,-108.9811,6.3,True
2012-06-18,23.64,23.97,23.35,15.1853692652,5541300.0,-0.7908,0.1187,-0.9094,15.3505,17.3927,13.3083,43.0052,15.0178,14.8382,-16.6261,-99.1755,5.3207,True
2012-06-19,24.02,24.68,23.86,15.5930301851,5957300.0,-0.6948,0.1717,-0.8665,15.2432,16.9737,13.5126,46.5362,15.1822,14.8149,-11.8257,-78.8544,2.7884,True
2012-06-20,24.4,24.52,23.84,15.4911149551,6186000.0,-0.6198,0.1974,-0.8172,15.1782,16.7629,13.5935,45.7766,15.2427,14.8149,-9.1852,-79.0173,2.8553,True
2012-06-21,23.95,24.0,22.61,14.4464838479,11452400.0,-0.6373,0.1439,-0.7812,15.0795,16.5863,13.5726,38.8177,15.1459,14.783,-8.5714,-104.8631,6.8646,True
2012-06-22,22.7,23.41,22.685,14.8668841715,7220700.0,-0.6102,0.1368,-0.747,14.9823,16.2642,13.7005,42.5814,15.1166,14.851,-13.6162,-99.3021,6.8646,True
2012-06-25,23.04,23.4,22.592,14.8222962584,10677900.0,-0.5856,0.1291,-0.7147,14.8897,15.9096,13.8697,42.2858,15.044,14.8989,-11.3636,-97.0265,7.1642,True
2012-06-26,23.96,24.45,23.82,15.3637209176,20059300.0,-0.5165,0.1586,-0.6751,14.8607,15.7879,13.9334,47.0665,14.9981,14.9635,-5.489,-68.73,3.3471,True
2012-06-27,24.28,24.74,23.96,15.6248786944,9208800.0,-0.4356,0.1916,-0.6272,14.8674,15.8144,13.9203,49.2395,15.0249,15.0,-1.7864,-59.8824,2.3234,True
2012-06-28,23.46,23.78,22.86,14.8095568547,19810800.0,-0.4323,0.1559,-0.5882,14.8616,15.8086,13.9146,43.2945,15.0975,15.0251,-0.4188,-83.9846,5.9182,True
2012-06-29,23.8,24.85,23.78,15.7522727319,89629700.0,-0.3496,0.1909,-0.5405,14.9569,15.8589,14.0549,50.6726,15.2745,15.082,7.3434,-54.5573,2.1976,True
2012-07-02,24.69,24.74,24.17,15.6408029491,13548200.0,-0.2897,0.2006,-0.4903,15.0338,15.8926,14.175,49.8509,15.4382,15.1667,10.1024,-52.9765,2.1976,True
2012-07-03,24.53,25.16,24.4,16.0070608068,5961000.0,-0.2102,0.2241,-0.4343,15.1143,16.0196,14.2091,52.5592,15.5669,15.2491,10.7394,-42.633,0.7608,True
2012-07-05,24.9,25.33,24.54,15.9752122974,7562400.0,-0.1481,0.2289,-0.3771,15.1593,16.1387,14.1798,52.2961,15.637,15.3015,6.7425,-40.0961,0.1811,True
2012-07-06,24.47,25.06,23.86,15.895591024,17471900.0,-0.1041,0.2183,-0.3225,15.2323,16.2025,14.2622,51.6041,15.8542,15.3658,5.2057,-47.7151,2.4639,True
2012-07-09,24.96,26.02,24.71,16.5421157641,12315500.0,-0.0169,0.2445,-0.2614,15.3145,16.4258,14.2032,56.6004,16.0122,15.4678,9.9282,-25.33,0.7934,True
2012-07-10,25.78,26.46,25.09,16.147194248,10271200.0,0.0201,0.2252,-0.2051,15.4034,16.4821,14.3246,53.0182,16.1134,15.5319,10.804,-23.1645,2.2419,True
2012-07-11,25.36,25.58,25.03,16.1599336518,7016500.0,0.0499,0.204,-0.1541,15.4728,16.5586,14.387,53.1207,16.144,15.5697,10.0688,-29.251,2.0353,True
2012-07-12,25.24,25.55,24.58,16.0707578255,7193900.0,0.0656,0.1757,-0.1101,15.5169,16.6244,14.4094,52.2651,16.1631,15.6083,4.5417,-33.0301,0.4866,True
2012-07-13,25.36,25.88,25.25,16.4402005342,4778900.0,0.1066,0.1734,-0.0668,15.5924,16.735,14.4498,55.4501,16.272,15.7412,7.7884,-19.8153,1.6004,True
2012-07-16,25.82,26.3,25.34,16.5867036772,6746800.0,0.1492,0.1728,-0.0236,15.6711,16.8591,14.483,56.6782,16.281,15.8559,10.9705,-13.0852,3.0055,True
2012-07-17,26.44,27.145,25.83,17.051691914,11691700.0,0.2179,0.1932,0.0247,15.7644,17.0723,14.4564,60.3914,16.4619,16.0045,13.2457,4.3565,5.7589,True
2012-07-18,26.76,27.98,26.57,17.5357892563,9485100.0,0.3079,0.2266,0.0814,15.8615,17.3763,14.3467,63.8478,16.737,16.1493,13.3712,24.2291,8.3727,True
2012-07-19,27.64,27.8,26.9,17.303295138,7973300.0,0.3564,0.22,0.1364,15.9521,17.58,14.3242,61.104,16.9835,16.2612,13.3768,23.7076,8.3727,True
2012-07-20,27.08,27.5,26.54,17.0708010196,7912900.0,0.3718,0.1883,0.1834,16.0833,17.6255,14.5412,58.4144,17.1097,16.412,14.5833,17.0949,7.0489,True
2012-07-23,26.22,26.7,25.51,16.9115584728,6937800.0,0.3669,0.1467,0.2201,16.1856,17.6612,14.7099,56.5866,17.1746,16.4892,14.0538,1.286,3.3747,True
2012-07-24,26.6,27.12,26.1801,16.851046305,6693600.0,0.354,0.1071,0.2469,16.287,17.6484,14.9257,55.8747,17.1345,16.5699,15.8974,11.3439,4.7307,True
2012-07-25,26.59,26.85,26.04,16.7586856278,7836100.0,0.3325,0.0685,0.264,16.3568,17.6636,15.0499,54.7485,16.9791,16.62,9.816,8.4211,4.2345,True
2012-07-26,29.12,30.6,28.85,19.1473238302,28480000.0,0.5025,0.1908,0.3117,16.5329,18.2747,14.791,70.9655,17.3479,16.8315,23.6863,107.3252,15.1739,True
2012-07-27,29.99,30.19,29.18,19.1154753208,11143900.0,0.6274,0.2525,0.3749,16.7482,18.6426,14.8538,70.6041,17.7568,17.0462,26.9554,109.1433,15.1739,True
2012-07-30,30.02,30.74,29.95,19.3830027995,13062400.0,0.7394,0.2916,0.4478,16.9297,19.0854,14.774,71.8926,18.2511,17.2356,23.7022,127.755,16.6186,True
2012-07-31,27.95,30.58,27.9,19.1218450227,20230500.0,0.7979,0.2801,0.5178,17.1038,19.3741,14.8334,68.7411,18.7053,17.4339,23.6055,103.5487,9.5466,True
