date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-08-07,18.7,19.32,18.7,16.3233320066,10480700.0,0.2876,0.3075,0.5951,13.977,11.327,16.627,70.5244,15.6036,14.5088,23.9256,188.6562,2.4836,True
2012-08-08,18.98,19.23,18.68,16.0834090165,6264400.0,0.3578,0.2807,0.6385,14.1522,11.4327,16.8718,67.1637,15.7852,14.7121,28.2,173.5164,2.3877,True
2012-08-09,18.8,19.58,18.73,16.6232357442,10935300.0,0.4279,0.2804,0.7083,14.3617,11.5598,17.1637,70.5471,16.0971,14.9155,33.7432,192.6796,3.9861,True
2012-08-10,19.23,19.33,19.01,16.4861368927,6460800.0,0.4911,0.2529,0.744,14.5648,11.7652,17.3644,68.6231,16.2959,15.1206,31.4072,182.3078,3.9861,True
2012-08-13,19.15,19.3,18.73,16.2119391897,5617600.0,0.5412,0.2004,0.7416,14.7632,12.0899,17.4365,64.834,16.3456,15.3319,32.646,160.5432,2.5962,True
2012-08-14,18.94,18.94,17.9075,15.4836015411,12969300.0,0.5676,0.1056,0.6732,14.926,12.5056,17.3464,56.0294,16.1777,15.5179,31.8024,112.9408,1.3431,True
2012-08-15,18.18,18.58,18.18,15.8006426352,8980200.0,0.5815,0.0557,0.6372,15.0644,12.7801,17.3486,58.6484,16.1211,15.6287,20.7277,117.4423,1.3431,True
2012-08-16,18.87,19.07,18.58,15.9291728085,9924500.0,0.5876,0.0244,0.612,15.1822,12.9761,17.3883,59.6913,15.9823,15.7292,20.2396,137.806,0.9989,True
2012-08-17,18.58,18.77,18.37,15.8092113135,7420000.0,0.5852,-0.0095,0.5757,15.3022,13.2382,17.3661,58.2229,15.8469,15.7669,17.6803,120.1114,0.0082,False
2012-08-20,18.39,18.59,18.18,15.7063871748,7429600.0,0.5747,-0.0422,0.5325,15.4354,13.6467,17.2241,56.9367,15.7458,15.8115,21.5033,106.0053,0.9173,False
2012-08-21,18.34,18.61,18.14,15.594994358,7862600.0,0.5565,-0.0728,0.4837,15.5804,14.3085,16.8524,55.5131,15.7681,15.8498,22.5955,99.8259,1.1097,False
2012-08-22,18.11,18.34,17.96,15.6464064273,7633800.0,0.534,-0.0899,0.4441,15.6558,14.5695,16.7422,56.0564,15.7372,15.8812,7.8824,89.9561,1.9811,False
2012-08-23,18.2,18.48,18.0975,15.6207003926,5887500.0,0.5084,-0.1025,0.4059,15.7158,14.7879,16.6437,55.6921,15.6755,15.9183,8.8339,92.232,1.2753,False
2012-08-24,18.14,18.19,17.65,15.2008351599,7037400.0,0.4743,-0.1364,0.3379,15.7137,14.7812,16.6461,50.0042,15.5539,15.8989,1.2243,66.4902,3.4475,False
2012-08-27,17.8,17.86,17.52,15.2094038381,5786700.0,0.4357,-0.1543,0.2814,15.7222,14.8119,16.6326,50.1156,15.4545,15.8486,-0.7226,55.9683,4.0711,False
2012-08-28,17.67,18.46,17.55,15.714955853,10192900.0,0.4034,-0.1291,0.2743,15.7569,14.9051,16.6087,56.2745,15.4785,15.8081,3.9122,76.4876,1.0092,False
2012-08-29,18.29,18.61,18.29,15.8349173481,5072800.0,0.3778,-0.1026,0.2752,15.7899,14.9808,16.5991,57.6053,15.5162,15.7915,3.0454,92.3007,0.2593,False
2012-08-30,18.11,18.12,17.555,15.2094038381,7693700.0,0.3468,-0.124,0.2228,15.7972,15.0121,16.5823,49.2342,15.4339,15.6972,1.1161,55.4599,3.8177,False
2012-08-31,17.91,18.0,17.35,14.9437748134,6567200.0,0.309,-0.151,0.1581,15.7698,14.9093,16.6303,46.1808,15.3825,15.5944,-0.7718,42.5976,4.7812,False
2012-09-04,17.37,17.89,17.31,15.1579917688,7557500.0,0.2717,-0.1491,0.1226,15.7295,14.8343,16.6247,48.9181,15.3722,15.5242,-4.3827,43.1289,4.9701,False
2012-09-05,17.66,17.78,17.46,14.9866182045,6356300.0,0.2334,-0.1536,0.0798,15.6627,14.7553,16.5701,46.8746,15.2265,15.491,-7.971,39.1069,4.9701,False
2012-09-06,17.83,18.36,17.8,15.6207003926,9927500.0,0.2059,-0.11,0.0959,15.6396,14.7529,16.5262,54.4225,15.1837,15.479,-4.5242,66.1803,1.9375,False
2012-09-07,18.21,19.06,18.1,16.0319969471,9822900.0,0.1927,-0.0525,0.1402,15.61,14.8226,16.3974,58.5184,15.3482,15.4859,-2.6558,88.5714,1.5533,False
2012-09-10,18.74,18.74,18.1975,15.6035630362,5370300.0,0.182,-0.0428,0.1392,15.5659,14.8886,16.2431,53.1841,15.4802,15.4722,-3.0523,73.6347,1.5533,False
2012-09-11,18.2,18.7,18.13,15.8863294174,6043700.0,0.1775,-0.0181,0.1594,15.5496,14.9214,16.1778,56.0191,15.6258,15.4842,-3.1088,74.8809,1.2077,False
2012-09-12,18.66,19.405,18.61,16.5632549967,10809800.0,0.1875,0.0399,0.2273,15.6036,14.837,16.3701,61.932,15.9412,15.5487,2.4551,104.2015,4.6544,True
2012-09-13,19.21,19.59,18.92,16.6318044224,8727300.0,0.2067,0.0768,0.2835,15.6451,14.7595,16.5308,62.4793,16.1434,15.6144,5.436,109.5141,5.5339,True
2012-09-14,19.39,20.0,19.25,16.5632549967,7086800.0,0.2291,0.0897,0.3188,15.6768,14.711,16.6427,61.5314,16.2496,15.6773,4.8768,115.712,7.4578,True
2012-09-17,19.29,19.59,19.15,16.5975297096,5073200.0,0.2524,0.0931,0.3455,15.7162,14.6709,16.7615,61.8415,16.4484,15.7704,4.3687,104.8182,6.9177,True
2012-09-18,19.3,19.3,18.85,16.2290765462,5143700.0,0.2685,0.0646,0.3331,15.7424,14.6735,16.8113,56.5874,16.517,15.8383,3.8193,86.2307,5.303,True
2012-09-19,18.86,19.0,18.77,16.1776644769,3925700.0,0.2779,0.0376,0.3155,15.7715,14.6886,16.8544,55.8776,16.4399,15.8692,2.0956,77.4006,4.8735,True
2012-09-20,18.75,18.83,18.5175,15.9206041303,4281700.0,0.2779,-0.0002,0.2776,15.7852,14.7021,16.8684,52.3595,16.2976,15.8749,2.6718,64.3208,3.5182,False
2012-09-21,18.72,18.9,18.36,15.8434860263,5851500.0,0.27,-0.0314,0.2387,15.7964,14.7156,16.8771,51.3209,16.1537,15.9172,2.2727,60.0069,2.6765,False
2012-09-24,18.27,18.39,18.13,15.6549751055,3541400.0,0.2541,-0.0637,0.1903,15.8191,14.7707,16.8674,48.7863,15.9652,15.9646,1.0995,42.8037,1.4515,False
2012-09-25,18.37,18.42,17.86,15.3036592986,3732900.0,0.2277,-0.1054,0.1223,15.8238,14.7857,16.8619,44.4072,15.7801,15.9743,3.1355,30.6614,0.0268,False
2012-09-26,17.8,17.89,17.15,14.8923627441,6713900.0,0.1891,-0.1544,0.0348,15.7826,14.6682,16.8971,39.9133,15.523,15.968,-3.0878,-0.4283,3.5937,False
2012-09-27,17.44,17.76,17.26,15.1408544124,4357700.0,0.1484,-0.1628,-0.0144,15.7479,14.5994,16.8965,43.6074,15.3671,15.936,-4.5674,3.1196,3.5937,False
2012-09-28,17.44,17.5,17.1,14.6610084322,9128600.0,0.1006,-0.1915,-0.091,15.7205,14.4981,16.943,38.6865,15.1306,15.8446,-3.4216,-16.1092,4.4001,False
